,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.040527027642870264,0.05174718013896911,0.1555025792572313,-0.0008742852737133072,0.05035125578716756,0.017815164641116887,0.03200291442253376,-0.021313679359074262,-0.020636707293344478,-0.05871417786384492,0.0899680103655381,0.07001180463987693,0.042232806295873386,0.07451442721117647,0.04537429943557717
HALLMARK_ALLOGRAFT_REJECTION,-0.03308566550129635,0.0031082471343966676,0.12515640331002287,0.07221535704677026,0.04936755443583978,0.020536736631646464,0.04228639464989247,0.044074697956717035,-0.031018310351631027,0.028285479969949553,0.04767493667281498,0.04492552075778576,0.04076142260055479,0.1548573420984496,0.10430074883794964
HALLMARK_ANDROGEN_RESPONSE,0.020040753399260293,0.03395239627295845,0.06398064175302674,-0.010672567667057166,0.08199403950001931,0.022781506006855294,0.03926564197461669,0.0955312519782103,-0.005334383540543262,0.0019362493960157696,0.06779339965144612,0.011003499886612441,0.028903594190363497,0.09568196701443502,0.1247968791713471
HALLMARK_ANGIOGENESIS,0.00200790869458672,0.02795741123174789,0.1357658406086165,0.016071072408341904,-0.08516424802193415,0.012572782711984833,0.00491238184434801,0.007639799476310025,-0.03935661852537062,-0.013562516524417962,-0.021836297696204817,-0.03367326916233696,0.02289844043306509,-0.0035806574990031232,-0.031497244005170046
HALLMARK_APICAL_JUNCTION,0.03727290374129609,-0.0016417247157685779,0.16299316824994775,0.03963429215568987,-0.0529692371350701,0.09018427404944138,0.029910162528578556,0.001713581150231475,0.020606556875775214,0.008565003070946747,0.07101834541879724,0.0745366356313295,0.08544262796186339,0.143380741739955,0.0654444997997241
HALLMARK_APICAL_SURFACE,0.014408828221106094,-0.013777667458745554,0.14420617698269783,-0.002930151867873908,0.04459107994359217,-0.01563230784077259,-0.03469038080319173,0.0921891628229312,0.025812219719598187,-0.028532824564187036,0.0921398297345099,0.08221965663701919,0.05665425244735777,0.10520361695103232,0.08324984590403449
HALLMARK_APOPTOSIS,-0.006691807839722652,0.007366682017125609,-0.11515335643382268,0.009355690911426457,-0.05539854950026782,0.023984565597142557,-0.01361036250800398,0.055625715732503224,-0.033271834204465715,0.03216416530782574,-0.05894932248573244,-0.032198256482317104,0.054842940606429434,0.06712030988072429,0.05527249645239815
HALLMARK_BILE_ACID_METABOLISM,0.07827740487697543,-0.0320116991464775,0.13165871002942006,0.014750725528497445,0.013620186866100557,0.06735980370236329,0.012547563211777532,0.053080101347766945,-0.006374049100032531,-0.03716089510747462,0.07080925244299598,0.005901269839576927,0.05890569786729898,0.017818137492847014,-0.011956652948922066
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.046726360859421966,0.013097018562799347,0.1172592459758587,-0.0022992011622252626,0.0015094391214217847,0.05562120069633351,0.02338979777815801,-0.03161510464749025,-0.009524267754821222,-0.031053833974225585,0.10814174651101907,0.05051831326188127,0.007923904975268094,0.006727533826214489,-0.011902779472637832
HALLMARK_COAGULATION,0.047092985596002813,-0.004478506891868554,0.010369621678731126,0.020923575627136086,-0.03499278980617609,0.020310430472850055,0.04215494820155533,0.0021996807254669824,-0.04515344708713735,0.0166240718295932,0.06926787499729752,0.06464957329843145,0.03129688153441375,0.16718592489064382,0.07409443018842096
HALLMARK_COMPLEMENT,0.007433794499566093,0.008884772907278118,0.13247816835267912,0.0037038891377633196,0.05563566220596398,0.020339317846538033,0.040273941313859,0.057080904229088666,-0.022725378156586862,-0.03485242989145949,0.10625054828135504,0.04032646463819091,-0.019476095410698772,0.011098569173875285,0.0899399397241452
HALLMARK_DNA_REPAIR,0.05398495068715784,0.037548085541209836,0.14107413557908008,0.026042355473456683,0.016330552085617827,0.07373679382007192,0.06084302267097564,0.06348708664785108,0.005583862822881176,-0.026316071527394846,0.10420430859401554,0.0467683241450494,0.0728695072928652,0.028121954283088984,0.015263627334143368
HALLMARK_E2F_TARGETS,0.07237174432804915,0.022816179375092054,0.18852201322440063,-0.0231169382127192,0.02616709778950213,0.06533001086573231,0.042722410805903915,0.03627256519968474,-0.04571037900883921,0.021692800286956485,0.06772913034481999,0.01502602958352784,0.08336986513635071,-0.01072277877878672,0.0006840569925830932
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.02142424563226966,0.06829562923375684,-0.12187762352833807,0.02731456131881255,-0.14689581929940265,0.04630427294266011,0.046194335648890236,-0.02550321384333366,-0.06115668839748109,0.006924640378534741,0.010277847159766759,-0.06584957186907155,0.02061488295780517,0.1267346442157775,0.003870827624369535
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.07205206993045231,-0.014862951165573644,0.15768761985397098,-0.007367480509944176,0.042572408482463124,0.012806153330070553,0.033735230948071335,0.04925230124733357,-0.04689052735259299,-0.05548159720802374,0.08038023379599352,-0.004203548088933663,0.048794851421545854,0.030610425274222662,-0.010016599581300684
HALLMARK_ESTROGEN_RESPONSE_LATE,0.052682208634209214,0.012640854514804574,0.10881071757933634,0.023904074170789647,0.0025503574397800852,0.042839558544261414,-0.0016722953684118176,0.009875635872515224,0.01741618400297827,-0.013473179988672165,0.09622831345830063,0.06564634464883903,0.017834282162650376,-0.016679886346694102,0.05713437949983195
HALLMARK_FATTY_ACID_METABOLISM,0.008224850438155719,0.043070037802439766,-0.1145542065240618,-0.001681113095529371,0.002262887355568634,0.02069343825709334,0.033103434304279464,-0.024484233495392624,0.024872068914484784,-0.05422277890134811,0.021767050679489038,-0.06979654503102505,0.021499898561929118,-0.008963476400759212,-0.03774211763450696
