,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.027195756115615574,0.08495893149590088,0.08777218598661117,-0.058105533140993586,0.005186838338876562,0.08912964602192557,0.13260281500021234,0.04821672344849952,-0.2463681805651909,0.17945310353589977,0.014906795538325501,0.24644704222049515,-0.013934574187303492,0.20858650438792395,0.05104324347658001,0.07318631899942371,0.06182143577033663,0.00590852065555018,0.02624198507679768,0.1540995137786409
HALLMARK_ALLOGRAFT_REJECTION,-0.10205144585332089,0.027245184868785063,-0.1355940877412464,-0.1962393447700528,0.09886057518449969,0.0932829300508691,0.10550957002777675,-0.5081024067020805,-0.5021678726946366,0.16871199843605802,-0.12799623604717017,-0.5209667765709495,0.020060603340293727,-0.1918894067088856,0.04971252495904928,0.008152293177364496,-0.011555993372352932,-0.02690009133192911,0.09798200137190287,-0.001817375819099686
HALLMARK_ANDROGEN_RESPONSE,0.10620697113714066,0.021300435507089373,0.051807205999650816,-0.09088586852237227,-0.049492098826560235,0.057986866914995994,0.2140961803504948,-0.18646209291728183,-0.4800800407058177,0.009473419442305397,-0.025334770729583015,-0.17468575514323573,0.030675913003560467,-0.17620032532006805,0.03664209254953924,0.01411400879840648,-0.036470592184912956,-0.03236253219012627,-0.04473636219836955,0.14269160176515863
HALLMARK_ANGIOGENESIS,-0.06400567141864369,-0.1565634965728275,-0.06644022203732168,0.1379954121822607,0.027659132868997717,-0.07054535987001707,-0.30609521517959426,-0.39337574740410125,-0.545608789317882,-0.4975333003159064,-0.0866212898222558,-0.48169604470418603,0.042745083428478686,-0.5910886305898884,-0.020667131426060865,-0.0008896301632380103,-0.15470949467998418,-0.053114437836271046,-0.2792727451698713,-0.12259552607216849
HALLMARK_APICAL_JUNCTION,0.09219345061920539,0.03881085180313327,0.03981287287635186,-0.1142949794854088,-0.012063892670994928,0.05949882537729875,-0.0024047872129912126,-0.29290944565900534,-0.4682985826052847,-0.2635823712057949,0.018311530466608564,0.05895870459211589,0.041419564079866515,-0.3418489643357558,0.0880855706164534,0.049873090914366806,-0.07737593311788307,0.0882034504868801,-0.04818356713540578,0.24393122712457166
HALLMARK_APICAL_SURFACE,0.08279013510409568,0.1812668248565535,0.10758283834726634,0.04541677428597008,0.027440958023605508,0.03793690646635506,0.03414367193960551,0.3817118346911735,0.36443196019869833,0.2957383220433478,0.24608912098245297,0.3723983585410183,0.0314334768498297,-0.1522719148713929,0.09569957131225697,0.0007901574899087505,-0.008645793357330962,0.08534553721634072,0.17543809688353987,0.19428901771385249
HALLMARK_APOPTOSIS,0.03469721216104327,0.02486123825772012,-0.03789365897849119,-0.023286616403299508,0.031040824970927736,-0.01961602298285431,0.009644398278012483,0.023343583268090374,-0.146975662567085,-0.3365986945462572,0.006471632365768854,-0.1486495696901989,-0.021223942245832166,0.3665643010135264,-0.031505332287784425,0.07068405195726572,0.039574657137544524,0.03861651256575908,0.09322878520578172,0.14733580188963147
HALLMARK_BILE_ACID_METABOLISM,0.1192946360298643,0.06646076493394945,0.06940650633422983,-0.051365058198765225,-0.007692297592659448,0.051549367031760204,-0.011294788784900318,-0.16900673395387228,-0.5292428567096212,-0.20775191361101114,-0.06299835096195253,-0.03694888644038662,-0.02342276905092689,-0.2181535419997703,0.0748613147666309,0.118379304371817,0.02741826217909496,0.004618679456048936,-0.12188959719780093,0.15694976860645604
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07958218669083125,0.03358284842180378,0.09908416000816829,-0.0984807707685863,0.029838713410019164,0.028663773411391553,-0.03158879280625004,-0.29997120698343743,-0.4125117494521141,-0.4957423961664421,-0.0813648540564052,-0.3489896760413629,-0.003724955648251946,-0.465755443396195,0.07587820069678623,0.05572106994386856,0.056769699119556,-0.01612788711764014,-0.1125862387657116,0.05043800745368
HALLMARK_COAGULATION,-0.06146355724256294,0.06257219237070615,-0.08356206952385332,-0.09972299501862192,0.0052749024069311005,0.043014715876204715,0.060977607203434744,-0.4469083155115111,-0.5547779040236439,-0.17375193528242383,-0.17733666075800114,-0.5304612631092992,0.10205990186991921,-0.277305455814067,0.03232072844913871,0.049463321806826596,0.03705443021622176,-0.10346468691154703,0.017560225076485567,0.032848367871934354
