,UKF243,UKF248,UKF259,UKF260,UKF269,ZH1007nec,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.004538099988016911,0.008017338129203194,-0.016295408935200068,-0.044617887121969055,0.0599653582437068,-0.02781949486630652,0.08415478654479147,-0.045181831501505336
HALLMARK_ALLOGRAFT_REJECTION,-0.0054508825401314905,-0.025100316735855964,-0.030632834109576356,-0.024051541211844062,0.0742021311327376,-0.015868358077915944,0.08481374773943731,0.052878654445129035
HALLMARK_ANDROGEN_RESPONSE,0.007951390797732041,-0.009463143549613836,-0.00898392886234331,-0.010582910848808283,0.015805317611941497,0.06116526521276805,0.10477952927570353,-0.04277447261604141
HALLMARK_ANGIOGENESIS,0.04806706546306665,0.12237125289042244,0.1027981484732873,0.0830030618531971,0.04800194053355049,-0.03522188293179477,0.11301299873437382,0.050475200211944606
HALLMARK_APICAL_JUNCTION,0.024051695347706785,-0.04306659283119985,-0.04600673772930416,-0.05392987722732696,0.0758939748280721,-0.014751829615223274,0.175050940054876,-0.012480238331891689
HALLMARK_APICAL_SURFACE,-0.019136015506292268,-0.03553295021982521,-0.03275060142685614,-0.0057044013606925665,0.000736718187999436,-0.06800699482462137,0.16734484417921147,-0.04982578980949461
HALLMARK_APOPTOSIS,-0.010260805274631623,0.04833381300091053,0.01797777349320713,0.06555919872750002,0.06459848922728002,0.014927360312151923,-0.0009542102930956781,0.017220340230888417
HALLMARK_BILE_ACID_METABOLISM,0.0013938456825860314,-0.02408444771216231,-0.016663964288895956,-0.06032760915983335,0.009410729118921761,0.05739949558458331,-0.01546137814837558,-0.043927653540123984
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.018272756807975778,-0.0659957364626995,-0.05713937193117553,-0.02075281043495517,-0.023328068943414763,0.09218946081551778,0.01216382068044639,-0.061487805388983595
HALLMARK_COAGULATION,0.004814098094577038,0.04753791246286077,-0.026206595336903143,0.010943809598567535,0.10012448692694231,0.029909035267079116,0.14034186723222447,-0.0429184990257233
HALLMARK_COMPLEMENT,0.006960865683111695,0.021261014112131077,0.035232929409826134,-0.03608564541350254,0.07239962578681926,-0.04822182589528669,0.05349034315253364,-0.008477742973214757
HALLMARK_DNA_REPAIR,0.006760028061157428,-0.051333270678663105,-0.0026842884368194013,-0.025398793900748787,0.03685147951045554,0.01008993678759765,0.07162726829216808,-0.025660308690862565
HALLMARK_E2F_TARGETS,-0.03355346579708256,-0.07671869569361957,-0.08376386443089552,-0.028432601897958362,0.016230017340503514,-0.025614347732170945,0.06477482808510465,-0.01633298063131527
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.07806950961299788,0.10311864557454169,0.0667090366873949,0.03222170317220073,0.09038058377434037,0.09139389495219737,0.16482994090638167,0.06886390467768197
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.009294131354007638,0.03102613825225038,0.012250520567703479,-0.051096708296973305,0.008767395179066006,-0.00344042902234194,0.06514562628876579,-0.020614541332013053
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.030877055984564222,-0.01684124380216942,-0.07313674019881107,-0.030578557879190667,-0.013193270162874655,-0.06496072319733122,-0.007093674479057529,-0.07866314046215654
HALLMARK_FATTY_ACID_METABOLISM,0.047181901136427215,0.04882258838755538,0.05150396749789976,0.012901120947385367,0.014189404290787537,0.024151956758304755,0.016532848915312166,-0.01579955247708183
HALLMARK_G2M_CHECKPOINT,0.026988094383805818,-0.032785784478413724,0.013232826953086928,-0.0029498828215791424,0.04072084174257849,-0.010584377893365485,0.05611942457962827,0.026955021530480506
HALLMARK_GLYCOLYSIS,-0.024711450278516546,-0.017553782943337273,0.024172751348923556,0.07500218998612526,0.04617029917896137,0.055962004522518365,0.04902637786094514,-0.053711885867642105
HALLMARK_HEDGEHOG_SIGNALING,-0.01990828498199323,-0.04903453608174506,-0.09482819493787346,-0.03676134298825091,-0.03145460498564964,0.016902114855774763,0.055513892409340786,-0.07806910418055142
HALLMARK_HEME_METABOLISM,0.00012700220368153876,0.015607973438989276,-0.008182267358057462,-0.070514063217437,0.023275973429377442,0.011711167308723508,0.06546875988980981,-0.09131208427434578
HALLMARK_HYPOXIA,0.0283981971491074,0.04288148619037359,0.06382894987449311,0.052365676934690145,0.041397726280314774,-0.036405860056674365,0.01260886405517355,0.061630127097336514
HALLMARK_IL2_STAT5_SIGNALING,0.02869314650648639,0.009794624756901802,0.010620884464413779,-0.05555393697215488,0.025744279220707853,-0.03250149916115624,0.11322998434984959,-0.03405447438057284
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.07895677162772965,0.09186715099729079,-0.010408779136103474,0.040500335091695615,0.0814326050056971,-0.044534039507358625,0.05000197880638675,-0.04744853167471401
HALLMARK_INFLAMMATORY_RESPONSE,0.06667814253069676,0.03883835524232568,0.09765063980602827,0.044178171462763954,0.047792897409473865,0.07102262040661768,-0.002480850903523727,0.03859057514071619
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.054218503768048,-0.042007073081104046,-7.233405683446582e-05,0.00012398433226453413,0.0060599704740999455,-0.03792885905761724,0.10377367479879983,-0.07458701191106078
