,UKF259,UKF269,UKF275,UKF313,UKF334,ZH8811Abulk,ZH916T1
HALLMARK_ADIPOGENESIS,-0.03943903404227951,0.15472739461543364,-0.01212083190477138,0.09731400474528616,0.023033052639963,0.1414764703940236,0.10606828959356902
HALLMARK_ALLOGRAFT_REJECTION,0.021281729402479098,0.20456451311390034,0.0538244416054914,0.1182809366092944,0.026901596894216773,0.11128259675263664,0.004579929380978867
HALLMARK_ANDROGEN_RESPONSE,0.006420881178182277,0.16987718158400306,0.04665069045317103,0.10973618066450609,0.007770066988611307,0.1324191743655964,0.012850424993588173
HALLMARK_ANGIOGENESIS,-0.020611992228245286,0.2168833224535996,0.062171301843655984,-0.032723277327202135,-0.0660118008261243,-0.060237067322338,-0.09225879447242674
HALLMARK_APICAL_JUNCTION,-0.004728016648626799,0.1588136887549319,0.09422431042306464,0.11449191586954385,0.03490091512003508,0.10001194503027525,0.061948167995674035
HALLMARK_APICAL_SURFACE,-0.008410961614968451,-0.055284732013240745,0.05070105691352822,0.11842171176848215,0.008252665627592588,0.085281365727031,0.021208284511407972
HALLMARK_APOPTOSIS,-0.05776306835689212,0.051474007898193196,0.11586114953484401,0.01920561955356535,-0.006989640042451558,-0.026045713099211998,-0.025086308521690866
HALLMARK_BILE_ACID_METABOLISM,0.009089754546712271,0.18309608433916233,0.0840341022272087,0.05039627865339109,0.012263834935288225,0.13613775977701037,0.0844694863173286
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.002723141442592249,0.11209152806701465,0.04632739389312966,0.09674819389577843,0.05085874025430369,0.10273443624359781,0.09504912169735374
HALLMARK_COAGULATION,-0.05810424723995282,0.18130105214804973,0.02752642383850991,0.06397682092197363,0.040128418987507,0.11044229680569717,-0.026813819751643733
HALLMARK_COMPLEMENT,-0.05430760127661896,0.20323132919867745,0.10814602796914086,0.09400134681054474,0.003897773060849543,0.04812796177775738,0.07157540607932825
HALLMARK_DNA_REPAIR,0.009596410100107118,0.21751585890491407,0.05516684899283875,0.11246399641844111,-0.0020904077191919047,0.1308297426856405,0.1337734446837649
HALLMARK_E2F_TARGETS,0.016048441576750012,0.2018449961039812,0.030848750982596373,0.10934459822787068,0.0006650213906853698,0.05723945100160691,0.10012328619100329
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.015969973872342554,0.19329397869042061,0.057290669386000005,-0.04216764280642955,-0.030808826017266422,-0.02050847696065242,-0.048290265766980825
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.03428114421700481,0.10372615219511395,0.010581673226448879,-0.08483496002707092,0.032328334290637424,0.10730006413965436,0.08715701230145347
