,UKF243,UKF248,UKF251,UKF255,UKF259,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.05061459712907198,-0.041420695675822704,0.035643763619550996,0.020581935852143397,-0.005407635418672207,-0.015219814170844429,0.07193554752341919,-0.009855228226998386,-0.026607515392092253,0.028005907668582384,0.08762419303445064,0.05669108881640281,0.0873802873350956,0.0002149608663490975,0.05308220238205615,0.11960366321037226
HALLMARK_ALLOGRAFT_REJECTION,0.033546935053932844,-0.03094311767542116,0.00942540041251688,0.06596627441044661,0.04159020105228856,-0.0665150518629024,0.10661454084660581,-0.001388352193482443,-0.03983457601317863,-0.04749758185175595,0.11711368253130454,0.006228325868121061,0.058896532935329565,0.02886388491672884,0.0463497278564359,-0.022962657445348228
HALLMARK_ANDROGEN_RESPONSE,0.08300839437639757,-0.03201862686642099,-0.05248702429094561,-0.007432977698091201,-0.021342824372728286,-0.02139390463364371,0.09603482392585223,0.04355454235129519,0.031297905473468675,0.10130173756457475,0.10540451176210901,0.03301998759820181,0.04250558192233606,-0.010317288170084702,0.03366979704636483,0.04389327147175533
HALLMARK_ANGIOGENESIS,0.059915299262950715,0.0283245854538431,-0.008581796021543206,-0.10226576690794188,0.014327200968093623,0.016242020058943648,-0.034221526908239534,0.03679675373693421,0.017810921506461425,0.06050731513514142,-0.033018020843786876,0.03383352421783253,0.06722943424153173,0.0040992968252718705,-0.005253829793104288,-0.02422565724060593
HALLMARK_APICAL_JUNCTION,0.11648323354019405,-0.05349885769476207,0.05433346580802466,0.026244039419174282,0.027232201308868484,0.03920352123574747,0.09345973034863309,0.07060955679031267,0.01718502602085506,0.07614488925407994,0.04383506900363943,0.03154119967735492,0.08991931208290595,-0.02897355615777874,0.07281704082562582,0.07230496450713403
HALLMARK_APICAL_SURFACE,0.07630690168048049,-0.007414264919483448,0.00010346492019748185,-0.0018743654190758428,0.02624246601509079,-0.022541272016220686,0.08580043083181091,0.07640158087850454,0.10061249342455066,-0.01877374117726842,0.08828462208944445,0.08037659714904104,0.0924334271663007,-0.05741637452004972,0.02587905815776856,0.04141028739070046
HALLMARK_APOPTOSIS,-0.0013858804683161544,-0.0022393589423092305,-0.021335168830230795,0.11149745083036594,-0.0156344162161146,-0.009069392714097162,-0.005572967280664854,-0.021372191031351497,-0.06711700507624943,0.06508369516413626,0.02851923116938903,-0.033732244436999854,0.08706930175359025,0.01798893859630752,-0.03663459007757226,0.01608943136376977
HALLMARK_BILE_ACID_METABOLISM,0.06518592771274126,-0.03984523387807022,0.015958585869201153,0.03338328918774556,-0.022634235709513142,0.0012710474964926848,0.08089937622327883,0.11173611547591641,0.08537094323111662,-0.09056504693049969,0.10286986302513738,0.06678857556354625,0.13610082612656904,-0.01264530769240088,0.03728873380509647,0.1403158137376831
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05877201696131863,0.008941928833851625,0.011587468245617892,0.08360736251407697,0.021621462209147208,0.052083654250247524,0.10913254613858128,0.06585407803023705,0.08551954193727991,0.09812548023160249,0.06146366556566991,0.07069814523421182,0.09192774512946066,-0.01652613199317963,0.0361281157064906,0.13596342379443546
HALLMARK_COAGULATION,0.05981997982707724,-0.014860538221059457,-0.014750690806569457,0.04595754210079471,0.004474333484057283,-0.02387990198703291,0.0034165336582306517,0.037859693055709596,-0.012219322564758718,0.03259689169290739,0.07992468553668054,0.04753719174814274,0.07785398945351804,0.013984832579510451,0.0258558437310683,0.10173373083613065
HALLMARK_COMPLEMENT,0.06588718434905674,-0.03356589944689469,0.016950382792691395,-0.002383493420782638,0.028634539221794333,0.04493799317786533,0.11413090194739295,0.0241299029427272,-0.029183629493657007,-0.04832892284586216,0.11364636680827296,0.05446119696653755,0.11423514427507624,-0.007726303332074281,0.030102733140891357,0.10118414263134205
HALLMARK_DNA_REPAIR,0.0019791696249583175,-0.0559458050377632,0.02056127935287369,0.0589014769500845,0.03494709780044086,-0.0037788910778043636,0.09743811714753464,0.06416860067891554,0.07445259281655886,0.04748099790598855,0.1580856773842118,0.04523759477922763,0.12886957432052332,-0.034982659836228384,0.06659489138906492,0.12498381133769965
HALLMARK_E2F_TARGETS,0.054826891258888684,-0.049192093733872365,0.01713264774857981,0.0015650646610239633,0.028124744547954474,0.012635115702141896,0.08711067354199706,0.0673881057177462,-0.009546776292775916,0.020557691408049254,0.12236517696321772,0.05283475473655185,0.07262059795470321,-0.029704781459886576,0.06007687329273016,0.12282968223106872
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.10883507309768056,0.0013216492348278202,0.00871434790973355,0.03445151582138434,0.050843728838582576,0.02500287299835014,-0.028349996509894906,0.061525824871535066,-0.029386487916739975,0.1415480412334967,0.08091339368386537,0.0141136467280331,0.08977342236841812,0.002027315964318184,0.027879530235680336,0.03174112528860933
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.05851482063760537,-0.009894034152827365,0.061670852207871274,-0.028764423868282755,-0.05399267957463382,-0.034224915914159514,-0.05177895881659588,-0.0038267285898617325,-0.014293931045592269,-0.004845712835838353,0.010250850195627473,0.06980192220146338,0.07198439112539909,0.005720280110641479,0.03009599524473377,0.07912020429973562
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0460308574409969,-0.07528398015287377,-0.012335091044411352,0.0018143435429849356,0.0638821819702036,0.006476638089875333,0.09215169285945171,0.03149166526084015,0.10414128805466591,-0.00834019137592355,0.023297360204322527,0.07814758573394694,0.08359980550438194,-0.007882443040407675,0.027628349175243774,0.07500338660759878
HALLMARK_FATTY_ACID_METABOLISM,0.06413550752941563,-0.014220602866483655,0.01506809555989035,0.05623284199863331,0.02176179439999556,0.0467689230358538,-0.012957197845445443,-0.07816825404159285,-0.011412435536453297,-0.043195611043883524,0.02266328233380259,0.04053512007244846,0.06937720819984922,-0.013493173326846797,-0.008672068094377837,0.06599483563331524
HALLMARK_G2M_CHECKPOINT,0.025981209891128867,-0.0515648278063135,0.08212983540141464,0.0697361334403356,0.008142745329263923,0.038468490434996165,0.10783757813392472,0.06419414903122159,0.12595912451737723,0.050894968386190384,-0.00536820583654401,0.00293932869145756,0.0938892865472259,0.016927552594422204,0.03138295061690123,0.028374691195072944
HALLMARK_GLYCOLYSIS,-0.0214212213579008,0.01799337960969726,0.02737961502141335,0.03687847865409159,-0.009650193676228009,-0.000497369388336599,-0.032782827986249354,0.04088453175819199,0.02830077886166402,0.059419444021229346,-0.03673305898401012,0.07120267716992808,0.12108271768872966,-0.02649215179288365,0.025639995330896316,0.08315999531758911
HALLMARK_HEDGEHOG_SIGNALING,-0.020462022166202833,-0.009487881360142584,0.021882365003901776,-0.03351217422830116,0.01169321909442448,-0.03737896443867571,0.019912234139760742,-0.009237964536757735,-0.09689810911604169,0.006746361047652037,-0.012734392798955187,0.07119516090014803,0.04373313793323651,-0.025877446585070688,-0.022306961477458274,0.03505754076974639
HALLMARK_HEME_METABOLISM,0.03726232051113553,-0.035285189302172254,0.0412391072307217,0.04818759202908524,0.028985518583584155,0.004096088014768407,0.04310480030482441,0.06041106041740127,0.010340752510968434,0.0080078574393784,0.08188890628587196,0.07099170787402147,0.10882798827558632,-0.009994209726812534,0.060151838409607084,0.12437171229748455
HALLMARK_HYPOXIA,-0.07773660868452623,0.05033064629476039,-0.03848760748182865,-0.001686806653035825,0.0073420350108633625,0.040028843192622614,-0.08272514155026149,0.04059661950570963,0.059278693552394165,0.028652592232438382,-0.044889342515928576,0.004217074078838893,0.05631278481778328,-0.011596664565486,-0.04057164638298022,-0.01741933478213338
HALLMARK_IL2_STAT5_SIGNALING,0.08399555976588667,-0.03535608518865624,0.006183456705089187,-0.06278002947101269,-0.002535213141044603,-0.016178697013225253,-0.029994196552542512,0.009146592005016418,0.012223311619046096,0.059360015734421956,0.05095599441161898,0.10318444975726565,0.05313111670313336,-0.04493406364085763,0.059361336594624003,0.07781296338985275
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.0519010976118458,-0.015283424747726907,-0.02158584445521713,0.040893289585976746,0.007467725804821,0.016801030317366628,0.008554468888772288,0.06437735033257859,0.013378927778181898,0.06981352879543834,0.09170484887101338,0.07688294449199691,0.05428046790246672,-0.04151042210206165,0.00176804219018344,0.04406517440466734
HALLMARK_INFLAMMATORY_RESPONSE,0.1438093831816928,-0.010854028189013251,0.032055750076610455,0.0437177695191553,-0.007493501061462016,0.02008770513431679,0.01979472259015924,0.053614508050904425,0.03247595470133886,0.06886102376668149,0.06979315393001347,0.018093247260000014,0.0576379785244379,0.027157215522318905,0.007347908041767178,-0.00032782825042188885
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.033322380535813184,-0.036962511584120894,0.00022815961409170869,0.007976614055982878,-0.007331613798113502,-0.06680570157798298,0.1126195372343969,0.07078266467627521,0.022918437987126828,0.03059364334264767,0.1400762057767295,0.06277744132025101,0.05365139321461776,-0.01768799220461444,0.08241242781368865,0.06546106345298412
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.10111295993076003,-0.02919139910869554,0.006556116493448082,0.08869549787004913,0.03722369720044352,-0.04688281289678089,0.05580938235754933,0.058519861437035074,0.0474529662559346,0.005126463853098026,0.03753008587512814,0.02829418788483179,0.09670482485950839,-0.0014355172825390359,0.016432837454048443,0.033076766428514585
HALLMARK_KRAS_SIGNALING_DN,0.05612469890043172,0.005844752089355599,0.06849597320637549,-0.01555194908782031,-0.0040622956983533635,0.020707786041586233,0.0746704110330543,0.051703685998651355,-0.006130172742166706,-0.04818982016251339,0.0702076164266498,0.07549541838171121,0.07981304562816514,-0.013773889078369423,0.0564194087069401,0.12220803192301871
HALLMARK_KRAS_SIGNALING_UP,0.048100219074070236,0.011379257874734846,-0.009649235697149315,-0.047339718923050805,-0.01922370782054439,-0.0477909887809408,0.08091618581274637,-0.03413532835886375,-0.07303628981509018,0.07509246371904771,0.10789208485957885,0.054108446028940375,0.10830499098421348,-0.0021809094552661806,0.05266422742079717,0.012799029538703623
HALLMARK_MITOTIC_SPINDLE,0.04067421704642598,-0.04863449365991473,0.05344647406389209,0.027603082714052908,0.03605687769595932,0.006767369593336818,0.0609669828969941,0.027947568769207877,0.020205812442820114,0.06479280620516419,0.08298955043373701,0.038896202844922914,0.11385947193159515,-0.024430282715602155,0.07759698281948924,0.12988817605968736
HALLMARK_MTORC1_SIGNALING,-0.025875740538566977,0.028414106556409472,0.031503218591042666,-0.020051369491931068,-0.010973040029298626,0.008331157003476058,-0.01725240348363993,0.04077340151111469,0.05266877912654373,0.1101101648886328,-0.014734887995425869,0.018011835895123823,0.11326512240777557,-0.02172581556209415,0.0355548232916439,0.03971553150747841
HALLMARK_MYC_TARGETS_V1,0.038192804358405684,-0.040347297181753915,0.05791453881504544,0.08030570789823617,0.06033338913794787,-0.03368217511074294,0.11653271443698711,0.07495423548114939,0.055805625581743,0.045625888554230935,0.1192078501361876,0.022502483207836748,0.12291681170099206,-0.029407024912751316,0.08318371905395276,0.08844560528426433
HALLMARK_MYC_TARGETS_V2,0.016313973919158332,-0.040768008654842584,0.04918204467092419,0.020858248378270564,0.025996058674675547,-0.02611905557405213,0.05859918531491494,0.0564211894941277,0.06762533069302035,0.06275813172428063,0.07400700230071894,0.028929562106741476,0.1282872613860484,0.03178798807461857,0.0785427212195413,0.06144845203201741
HALLMARK_MYOGENESIS,0.06291417988906563,-0.020865804840009633,0.034648317212384636,0.03105712134184084,-0.021853421667037576,-0.043474709903301656,-0.0007631839712274888,-0.011977709781268128,0.00682293850340769,0.03209767621951082,0.13146303979497578,0.05081320949212267,0.051368894424979265,0.014935141026762171,0.038761256618682745,0.09048309804706128
HALLMARK_NOTCH_SIGNALING,0.03411918106049639,-0.04724740578121598,0.011459492789377605,0.02000237235542401,0.021327051880798795,-0.063669519219842,0.07974266262829968,0.04549356978449413,0.07781469644913001,-0.02553253274082331,0.03907996384533102,0.05633118830173155,0.02033074815410088,0.011507434970584323,0.11138753893222901,0.12033638118970286
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.026370433835912983,-0.03897994869360139,0.01774084415010599,0.07187870098519293,0.05551155883661091,-0.003035238954631987,0.1105749862096529,0.005042441727808802,0.07772138689325088,-0.025987400301795218,0.10217210866795597,0.047715899531461985,0.12070325254286364,-0.04600589974326217,0.06930770671889583,0.11503735171657975
HALLMARK_P53_PATHWAY,-0.0424311757871008,0.008718020995096823,0.04099961672440814,0.09123117569050232,0.04869970534514096,-0.026551622374049438,0.10170402738528868,0.019126454538978304,0.05953799065968499,-0.07172976353437813,0.03526758195549661,0.05363068638352786,0.08409498524280144,-0.01798144847349881,0.04790639522408008,0.09891796636370463
HALLMARK_PANCREAS_BETA_CELLS,-0.019532742200492798,-0.05791940018654961,0.042797706870235944,0.08899104687772316,0.01927186719093557,-0.060232765480840035,0.10853187922877713,0.0016684696557844499,0.050180707313476486,0.049807305688113805,0.11655549234752027,0.057953191130175524,0.11027741111897607,-0.007090640161809945,0.04141295943683711,0.06418763979879052
HALLMARK_PEROXISOME,-0.04192984219388569,-0.049349639813090346,0.0022564339113606896,0.023940320276990446,0.022519033965444683,-0.02046875995787212,-0.028125731172061193,0.0017780791099472264,-0.0018877663251796763,-0.023128188115149873,-0.0180403454586503,0.05269521234016725,0.03789954591307497,0.04190238397723922,0.059775847974431175,0.04435392002061954
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.06483367721519319,-0.029243753241624666,0.06822486355977216,0.029030663651837485,0.0754851719567312,0.05395937565288506,0.09534323445929026,0.009157008952151935,0.021956784231082584,0.1174302947314077,0.08008059781998096,0.033693246574651704,0.09390126810461492,-0.04118618135770522,0.07571859983699475,0.10090961204648824
HALLMARK_PROTEIN_SECRETION,0.07619201115309465,-0.030345211234104146,0.005004680337634568,0.0672729271601162,0.015353376944963748,0.003363197496479247,0.09571526526652308,0.04579040628227679,0.04090580437226084,0.06688083513993495,0.028805449461324448,0.07138940007401823,0.14006118100503748,-0.04370236870241091,0.06914462932872213,0.09872726916092489
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.06625810812814013,-0.016503667011610542,0.032998501060762596,0.11375043774471545,0.06152552903320207,-0.03894937624818309,0.10655368113225744,-0.04621803581399782,-0.046447072601051645,-0.08773962788289562,0.05232602987092505,0.050284129620334274,-0.0661475874403045,-0.05899896650550839,0.026276853842690406,0.0587931672557253
HALLMARK_SPERMATOGENESIS,0.019385297316537084,-0.06367588512239697,0.07146986936922227,0.05533554796387384,0.04336480062279681,-0.02991427078561193,0.06641894493985581,-0.01850067247110052,0.0067955898903578945,0.00360151495845823,0.059507705334175744,0.05872026387505398,0.05466765733363093,-0.06778795959707366,0.03682468443543403,0.06934515786666474
HALLMARK_TGF_BETA_SIGNALING,0.12057514242896679,-0.050016530547339205,-0.0035141826702907563,-0.0017745562098238307,0.03253862514382548,-0.05946853301170808,0.07206496329871913,0.0838116317619562,0.008587618912640545,0.04799242059260708,0.08190605251342714,0.014741876957021578,0.05688354544412342,0.05272067224561808,0.06972954444237997,0.09225229763546715
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.026668314360436218,-0.008212061097507545,-0.0008288958398701824,0.0659367041548887,0.02188231886023761,-0.003236987916064148,0.025130598332790417,0.04972709110583213,0.008823607932837166,0.07107215202600393,-0.018248122087363934,0.09053621318115689,0.07714517346189963,-0.05637591818931149,-0.004229017467180336,0.005715369784969752
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.022140384639310184,-0.009682105700704107,0.035652215055432535,0.030410485049229847,0.024996046411328438,0.01349529651023881,0.08767771918458869,0.05352089985671296,0.040266946604873344,0.054081155245039536,0.05533541228921298,0.03803277740343858,0.10659782927834884,-0.06921722921658371,0.05432481255563589,0.048864828194534735
HALLMARK_UV_RESPONSE_DN,0.02578799418814914,-0.017435247587823215,0.004905689807902778,0.06781749401831258,0.004051993736153676,-0.005025274323115577,-0.06178512302217183,0.010160811705684319,-0.02840337905365761,0.043829984186599814,0.0610919422692933,0.025780269266896177,0.08871971010420891,0.02316938643591885,0.043084468704133565,0.08763224845153426
HALLMARK_UV_RESPONSE_UP,-0.061802854375674565,-0.01526217096481376,0.052146209163131826,-0.08060140738285716,-0.0037235098838375347,-0.013653472941485646,0.06807041323222597,0.04694790889194026,0.11342356860166035,0.09041702702676073,0.05989496532084283,0.058485608464003455,0.08653612134913975,-0.03168361202268682,0.04829251487138053,0.09646959506298951
