,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.05686891602754141,0.06752488425678659,0.023655195307938415,0.09486637369189346,0.02973097438174017,0.054774678602001366,0.0365850571928641,0.06016119582451949,0.006327926294556309,0.031591639515873036,-0.03410206722871199,0.06653108867258364,0.019130165125509933,0.10686815067893425
HALLMARK_ALLOGRAFT_REJECTION,-0.0161548458689708,-0.05111198650959729,0.009841972549412797,0.13893689507722118,0.033962042903781575,0.01906373709188756,-0.05451565413460316,0.11811263567384138,-0.01891683189907505,-0.021819071205256304,-0.0038061754799638328,0.06625225499249361,0.037894459759911875,0.08100885021922194
HALLMARK_ANDROGEN_RESPONSE,0.043487450357265,0.057763690253324784,0.01706974270942626,0.10543799680594027,0.06876394662251865,0.011559523331261319,-0.0036763104061205243,0.10987381524438837,0.011019770570288285,0.0017358891144825367,-0.02720979238561136,0.04791171372658367,0.021165265262598328,0.04894063545848136
HALLMARK_ANGIOGENESIS,0.037945820073674544,-0.05080304229552365,0.0394377846429309,0.07193377337626343,0.05716873688183524,0.03686806298348093,-0.0330090646699202,0.1292269968544061,0.03364533384351485,-0.005711849336593856,0.07613574827976996,-0.031102251630325754,0.03981606198222936,-0.0715410835142243
HALLMARK_APICAL_JUNCTION,0.0004135278514619704,0.06612871548493938,-0.0048854557338182105,0.051962382394772806,0.020781553058034495,0.1143394335459004,-0.020160613819690764,0.11483205131423979,8.318720837318697e-05,0.0014250319784453068,-0.01045509176648359,0.08274538704546563,0.02121289835794329,0.06744283964706577
HALLMARK_APICAL_SURFACE,0.014610649976204699,0.09644545070316818,-0.09562455938412306,0.05468554379863571,-0.010004576138505075,0.05499824970266195,0.0927442412694404,-0.08258300160348696,0.021222212177933752,0.025826404101413982,-0.05310781271710647,0.08606503550236706,-0.001365452860282372,0.028863347510302416
HALLMARK_APOPTOSIS,0.04103509324439676,0.012386285157202751,-0.0022919131848620554,-0.025182703720888308,0.044086709675080174,0.008731674115490012,0.0021400311157363434,0.08512577681056475,-0.0029441362479066314,0.02320459698577673,-0.03263110756625555,-0.019563522315303658,-0.006515170737312416,0.05227305797118514
HALLMARK_BILE_ACID_METABOLISM,0.024712775149473742,0.03997733967445485,-0.0033944306741470367,0.022015397406847808,0.014164678554798863,0.060937697890365204,-0.007011334137500118,0.11816584719898432,0.025244023222429437,0.015188187274457535,-0.02436871974087335,0.08582375207946953,0.07750931972497824,0.10074915260891831
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03201005241280259,0.08253527715685281,0.07064466595120651,0.08062156014951864,0.003950612207714365,0.08594714923786341,0.04108417733924961,0.12115183005508046,-0.006960737194090022,0.022381324271788287,-0.014324936403538546,0.08044609052926949,0.01471520932761202,0.06962240968961218
HALLMARK_COAGULATION,0.04347423409933873,0.021023680384025453,-0.0015842111285648245,0.04513023977276247,0.04771771436310985,0.023263636439889834,-0.08828557742487697,0.09988941968200044,-0.0038928222091990086,0.006036918697791398,-0.029101138244173482,0.04136463406049441,-0.011020754769691016,0.05394780460092839
HALLMARK_COMPLEMENT,0.008132071076228771,0.02470643419200291,-0.03913504051460046,0.08695433048046099,0.029170257679392183,0.07427103775969826,0.031169527998337675,0.11462095805685793,0.027511670579950957,-0.03355893739079209,-0.03384500196214809,0.07593929283158868,0.027456429724509845,0.07189322213904105
HALLMARK_DNA_REPAIR,0.027377487334124543,0.10201517809996545,0.0523978134421283,0.07452603675009689,0.060272771281748475,0.04862720618551983,0.027451098597103915,0.13399630439398064,-0.011011863725089548,-0.06182386200581988,-0.004251090836011654,0.0706323694617038,0.07008870427877882,0.07265354915691265
HALLMARK_E2F_TARGETS,0.0437998494280011,0.08833454859129086,0.0703031752018469,0.07922639534974824,0.018887883265416492,0.07114147238930661,0.0072542753548407715,0.11825937311872282,0.04804552179014532,-0.007747260113588726,-0.022106965437550505,0.05576011321573467,0.01756076135361611,0.10165166677831954
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.008763522545904616,0.00032188484894833707,-0.005972937118658235,-0.05417223709587657,0.019109842964094577,0.014255125926467096,-0.0498544052122747,0.12124345431474293,0.027125837791453684,-0.013094487434201453,0.04107503542653875,0.00568393343388695,-0.010588875764292162,0.022832781258535106
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.02027985059622169,0.04742953290887433,-0.0126988960108775,-0.06182755723937108,0.0036382741426053684,0.010972692902724198,0.026837691131193473,0.0736173205497422,0.03319975512097106,-0.0003604980763696144,-0.06038745074491246,0.0326595864153058,0.05002910674794753,0.05916677256960286
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0019811821500548017,0.0839863459435002,0.03468117471018443,0.07796236591297198,0.04212731627695193,0.02881650796794054,0.06348607706009711,-0.008728320117791304,0.0006795183888837666,-0.02002101924021716,0.032850235984137575,0.0541156641746073,0.047840150299311254,0.07276276275385332
HALLMARK_FATTY_ACID_METABOLISM,-0.003286920409641547,0.04083958133315781,0.015991332119092247,-0.06032926236644353,0.021565209511033728,0.05739965215108406,0.021705078677046793,0.0833076679277855,-0.002692556578040775,-0.03130173442311338,-0.011180573810669739,0.0021050995082370814,0.08020453537949954,0.05317193520373041
HALLMARK_G2M_CHECKPOINT,0.007317237247939796,0.09955039994131329,0.0688947229508597,0.0030584594830956415,0.01080970544194327,0.05751147415799562,-0.040583631151687255,0.13046274331308463,0.02906871401801824,-0.03272506536580905,0.027514094767873,0.03006054842798544,0.04170880957472012,0.07721363377084135
HALLMARK_GLYCOLYSIS,0.08855451021223877,0.06517131818505296,0.043099051117869415,-0.0150869925343469,0.04558682742605916,0.04447541166851022,0.04424963717408399,0.0978323987718296,0.0628230952192094,-0.05754128294262736,0.011362960287594084,0.08278158995274246,0.08380589786171938,0.043777574091331754
HALLMARK_HEDGEHOG_SIGNALING,-0.024232989731342393,0.12679169289010137,-0.024200552848925964,0.0052964322071946375,0.025496626826949448,0.011566393536801197,0.06569805702889868,-0.0533462753376884,-0.01264379642161797,-0.005205062185755413,-0.04591796111522037,0.02625827307197842,0.04679915810751903,0.07748625584493031
HALLMARK_HEME_METABOLISM,0.0406462441782554,0.0790957268165955,0.0493150841590781,0.06938901219531872,0.10327949437472472,0.06984986184361988,0.03564451674811566,0.12500777245742067,0.03426076732847762,0.023021946485357138,0.005678438132408557,0.07882582141468578,0.052268643789036055,0.07855444906531808
HALLMARK_HYPOXIA,0.03535975004759393,-0.049023969229062506,-0.012333409936862735,-0.07285848194005493,0.0186887805146015,-0.010201584128017716,0.022824704595584232,-0.026628834182681502,0.029396342366889663,-0.009920211781197149,0.05905112480862528,-0.0005473227924846912,0.015428335399440574,-0.01983594780093552
HALLMARK_IL2_STAT5_SIGNALING,0.009996273071909463,0.058600702896699865,-0.0130285177998385,0.07819998367724997,0.09806857737379841,0.0905089106594641,0.017761258025008973,0.1631144106174509,-0.028086245084589172,0.005264444771998537,-0.04364665461359792,0.059814637113210035,0.018321142007486912,0.06874774772518025
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.009991210756971902,-0.01139119946719701,0.022169563984620565,-0.01206925048801109,0.05502215607948976,0.04863657180684709,-0.10198470007041995,0.09254217520059094,0.013606689278988312,0.007449493090893771,0.044665421166754364,0.021901536278676387,0.04298323699520413,0.0005022263183908209
HALLMARK_INFLAMMATORY_RESPONSE,0.0053900455906788864,0.02076688634819925,0.0073442204483080515,-0.0311744384481758,0.020451940683457782,0.01353693722752847,0.06892398712335453,0.06298388960192093,0.01664795217963273,0.0158904827547643,-0.002417285376302092,0.008893296295748558,0.02686307507496949,0.03420784882537989
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.030593124021551565,0.10087794195376767,-0.010495487668094005,0.06805349213624459,0.057814928327206604,0.01359327678181715,-0.03655046115293847,0.13050661932523863,-0.0010769877582916063,-0.0006005906957801157,-0.04308451115768841,0.0436409532561859,0.004978536404126226,0.1283889973877703
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.009646426430407572,0.11068037344703013,-0.01496629416975913,0.023006301101161874,0.06913461186486167,0.018588381960734004,0.008804457165032937,0.13788981457053348,-0.018073235704780966,-0.018877762404257505,0.03965386044659302,0.019086086177987464,-0.006256479091671603,0.0314361437685205
HALLMARK_KRAS_SIGNALING_DN,0.05945107631931756,0.09760423058852592,0.042327666564148506,0.03471338741833389,0.05977648910754062,0.039066451379007966,0.10494714798222364,-0.05713245258353034,0.03043832034856198,0.021159934146689815,-0.07132277062812847,0.062246660684641346,0.06245515056653024,0.07734910087778667
HALLMARK_KRAS_SIGNALING_UP,0.017463951471975835,0.06230187534821645,0.005527676401852096,0.054900715797775265,0.07860344896194604,0.06374537099244469,0.08383711163796033,-0.02864000451033572,0.02139923534095068,0.0007212856147050285,-0.05118057960035294,0.07492959958358765,0.06331536527224417,0.0883835107855388
HALLMARK_MITOTIC_SPINDLE,0.04184337770273527,0.08997548453926371,0.028419555739356995,0.08147903228440488,0.039894865935871875,0.038338324169607814,0.009489375852039487,0.10642678069572409,0.030676104372776656,0.03183170354644741,-0.030595660545151802,0.05442341429363024,0.03864364973808284,0.0918651958994429
HALLMARK_MTORC1_SIGNALING,0.031150358338303534,0.019637603373055406,-0.0038253521364961665,-0.03882811506088963,0.022643214967055462,-0.0056001118172589555,0.01405687907551642,0.09907314607714725,0.032716023890506006,0.021957448319326608,0.032514428064422896,0.017446413684789684,0.07004031882983215,0.008509384865370794
HALLMARK_MYC_TARGETS_V1,0.04719043881568541,0.0984081105642416,0.038544225256562176,0.07300311561541754,0.058632549824650174,0.04791014094449383,-0.021162623064609944,0.1328192307405374,0.015066211486205622,0.0074785858052588946,0.02896401228189376,0.0735248725792841,0.02682259985309909,0.0743079774160094
HALLMARK_MYC_TARGETS_V2,0.022273806051645723,0.031064303121826117,0.024546654357124362,0.08973473362875237,0.0017615965423920246,0.01897683799435165,-0.0018365348861041444,0.0010375932789990971,0.0506759364835957,-0.04070734715400001,-0.018769499870207276,0.01204379767432301,0.05533820793169571,0.01818344726907422
HALLMARK_MYOGENESIS,0.016238297226731674,0.05384166043129677,-0.04467187677465084,0.05097061243513752,0.025682211923972475,0.03045524915234489,0.026484418887945945,-0.023554016634460932,-0.005301796042590443,-0.038802222850451124,-0.06439129457093141,0.041901570709914904,-0.04605935853035811,0.09274604040536027
HALLMARK_NOTCH_SIGNALING,0.025682990406877458,0.10476509357317204,-0.012894931069916186,0.08179283096369602,-0.029315633316739052,0.0022517742227209175,0.043660108387728463,0.12892840825687565,0.01005138001717881,0.07183559022506843,0.021184847494672896,0.08443314684211065,0.0686601436712755,0.09915487069541606
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.006832077640111345,0.10469056325359424,0.045965810734360596,0.09489202938537972,0.05894679417703772,0.025156625822076308,0.08023212907897702,0.014896673182449556,0.04112248834084193,-0.030677357815674475,-0.05212283320994442,0.08597758248395523,0.034122415816188106,0.09468159534365247
HALLMARK_P53_PATHWAY,0.007739958624922301,0.001621973372217469,0.01159296865451667,-0.01551765693212838,0.017419231447372428,0.03590967749479853,-0.0201269300266867,0.13570197762476296,-0.0007326030385680683,0.012335603926383111,0.03219566906457201,0.09639234941967154,0.06529711956691879,0.07166534719793347
HALLMARK_PANCREAS_BETA_CELLS,-0.0168134078431069,0.12405352418632182,0.11703459015842727,0.09624760704663478,0.06401416194377954,0.017929912117964297,0.07030556505360983,-0.032789414811041494,0.011459236805492093,-0.04191951737944708,-0.10886693142811234,0.05916044714490011,0.03246217118814355,0.11102467218932481
HALLMARK_PEROXISOME,0.01310256827660923,0.08400557313492835,0.054660998203259786,0.08822936623347616,0.05086243878872468,0.05520752982346441,-0.003554813601170355,0.019593816517467673,0.011500887026080346,-0.016333302384765533,-0.012227455424189883,0.05579161502667719,0.013917881569692462,0.06762121030159725
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.029429817608672325,0.0922724182146435,0.03573687503770904,0.11469056780200246,0.056923804613546916,0.02361406305115906,0.04524918242774037,0.06861894886531285,-0.004849080180038587,-0.04227956160804316,-0.027080594018025938,0.0795512238304812,0.07978814971799161,0.07009994854090558
HALLMARK_PROTEIN_SECRETION,0.04131856480120394,0.08536349488356927,0.0030549971982068865,0.05595173593205299,0.049951399124006805,0.03591915769395265,0.09292571522756796,0.1095201474198546,0.03314902890912279,-0.032065149261458065,-0.02112081809939103,0.08393039284500771,0.06200462393971779,0.08205882484742424
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.07836836869070245,0.042097838141957604,0.023159889604568197,0.07198409983143236,0.08219612398968695,0.022321532906810066,0.03053063771597139,-0.06626215281760615,0.00014148056701023288,0.02314220899813561,-0.003087270725881196,0.07916043076179896,0.06508576428088561,0.03458268063009543
HALLMARK_SPERMATOGENESIS,0.03419746965747436,0.11364688613316253,0.05683593944105819,0.05368974214526224,0.05389885632957334,0.013065486670630195,0.0642404482487957,0.031247371239881347,-0.007601961360378427,-0.008260965762770234,-0.06850582687867622,0.056564120795524316,0.05279556234444358,0.08584141499637471
HALLMARK_TGF_BETA_SIGNALING,0.010876722637652513,0.06118155061944505,0.0018604945317911889,0.030376652587254655,-0.03853428891821424,0.10122204014365929,-0.020217173128827568,0.1082094122320949,-0.002239282192949841,-0.0011365599010965848,0.02233708582924611,0.04813795610493694,0.004723511898168239,0.07158931060301638
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.03087656393889039,0.01901833847917165,0.05253909292613103,-0.02055475837543519,0.040311750025644126,0.03077162978077843,-0.07244366843134131,-0.062271242488418234,0.030423066570063134,-0.02633012509957766,0.03527299203649318,0.0014494913579016437,-0.026116114119581205,-0.054680496675597316
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.0031365967755403097,0.06698827384787281,0.03911405965337632,0.04237833734687192,0.05129913624153217,0.041828354359319815,0.01428647405875633,0.1077676018637732,0.0002619262304342972,-0.052282173562171276,0.033042179368357474,0.08409458013581658,0.06288537766510796,0.05159094770098679
HALLMARK_UV_RESPONSE_DN,0.03721151321228519,0.0572622381373082,-0.013232663527205988,-0.00891357052257983,-0.03201438490276824,0.004883698330624656,0.06116319282914741,0.014686818401167649,-0.03222016285649015,-0.026991109711678937,-0.055097996869067606,0.01152075335740439,-0.0027741450241457397,0.034979781137963434
HALLMARK_UV_RESPONSE_UP,0.03993168938497064,0.11209689596123991,-0.023397963705084734,0.015194694233736976,0.042037405863264966,0.01713167815876866,0.07699423344846386,-0.09486764779067929,0.026843893668623775,0.016166482952352026,-0.008376995368993596,0.0837603280289096,0.06310764441486766,0.07604622978571512
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.09309673104897757,0.07470161953941891,0.08185259660444834,-0.06845742097555033,0.015625456321640294,0.022849428667681523,-0.014340951534124501,0.1128674986252673,0.05735200363141882,0.001446602255304156,0.018930046023881163,0.0763183678055758,-0.058438035614808884,0.1098998251376369
HALLMARK_XENOBIOTIC_METABOLISM,0.006638909645926951,0.06230688525020829,-0.037145031714684494,0.01909345184505929,0.024344966954448058,0.03667664807552485,0.0436053211798751,0.06950424753731747,-0.00347583372747399,-0.0024048464382591143,-0.0960148700711359,0.05376475574308573,0.04385471948117955,0.07153217954933871
