,UKF259,UKF260,UKF269
HALLMARK_ADIPOGENESIS,-0.019054284766074826,0.06928845625572944,0.07032190709296506
HALLMARK_ALLOGRAFT_REJECTION,-0.036837695625929555,0.045701807362289563,0.09398086823570577
HALLMARK_ANDROGEN_RESPONSE,-0.028528596652595467,-0.006176009008121265,0.04113189832579981
HALLMARK_ANGIOGENESIS,-0.045919516793719244,-0.03332208859991341,0.073220358591808
HALLMARK_APICAL_JUNCTION,0.00547495950347606,0.04202016767802069,0.1457852708797398
HALLMARK_APICAL_SURFACE,-0.05816591715758164,0.07801816605800614,0.017431527725835953
HALLMARK_APOPTOSIS,-0.05448537721429606,-0.06639145135040911,0.10244210655912263
HALLMARK_BILE_ACID_METABOLISM,0.06618488952002728,0.049494967771993345,0.08510469331294808
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.008748068846729556,0.05318993738719022,0.06245993097773589
HALLMARK_COAGULATION,-0.017853151014107452,-0.04231597717810083,0.11655446132998665
HALLMARK_COMPLEMENT,-0.03120078672375486,0.05149022348641787,0.11097063525052711
HALLMARK_DNA_REPAIR,-0.03005494809885157,0.06655949337189351,0.0751743151357898
HALLMARK_E2F_TARGETS,0.03005858345568668,0.044702521128999764,0.0630443467466969
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.05045330019305874,-0.013146220185410716,0.14833839172178026
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.026506217868290126,-0.00818067320727633,0.10981106927447903
HALLMARK_ESTROGEN_RESPONSE_LATE,0.011424434115574053,0.05458659719065112,-0.03761884536522654
HALLMARK_FATTY_ACID_METABOLISM,-0.005870323660805416,0.041991659606684065,0.04278872047397714
HALLMARK_G2M_CHECKPOINT,0.0017266502534853576,0.12309263054652189,0.07801217495130393
HALLMARK_GLYCOLYSIS,-0.040313041062425586,0.007749170150781665,0.09830731938392173
HALLMARK_HEDGEHOG_SIGNALING,-0.04586572907939899,-0.004213771508076372,-0.015888044711148283
HALLMARK_HEME_METABOLISM,-0.03844921339294964,0.0744592067437222,0.09719613406628128
HALLMARK_HYPOXIA,-0.0020766042267222145,-0.053799263151347435,-0.026621785287727216
HALLMARK_IL2_STAT5_SIGNALING,-0.05610726906579865,0.046910846708233075,0.09649729236139874
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.01342535494016717,-0.03760730678873705,0.12101462344586526
HALLMARK_INFLAMMATORY_RESPONSE,-0.007520576436963265,-0.05768976437116339,0.07075611730119864
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.0204238524336176,0.053862381691394096,0.08365517301722188
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.04997507546378108,-0.014841469801771135,0.13658331468926904
HALLMARK_KRAS_SIGNALING_DN,0.06516275656842138,0.07421035968131026,-0.03336167542428777
HALLMARK_KRAS_SIGNALING_UP,-0.04200711806166026,0.04976189273337005,-0.015662033864881613
HALLMARK_MITOTIC_SPINDLE,-0.011464981447565378,0.07543647870113265,0.058767496869830044
HALLMARK_MTORC1_SIGNALING,-0.028771221553135284,-0.0055972496213004454,0.09112718940701696
HALLMARK_MYC_TARGETS_V1,-0.028866412775609748,0.10145874561312904,0.061792768095089844
HALLMARK_MYC_TARGETS_V2,-0.005994372090198031,0.015330212961695523,-0.019681478012619404
HALLMARK_MYOGENESIS,-0.022342334704704658,0.02444144737794516,-0.007473130933430145
HALLMARK_NOTCH_SIGNALING,0.0032316729876401503,0.03233905765162279,0.05972135203302317
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.02797954708883868,0.08665408216196095,-0.02928324695117214
HALLMARK_P53_PATHWAY,-0.027259677170193407,0.09273031771956305,0.09902183813229191
HALLMARK_PANCREAS_BETA_CELLS,-0.012349456410572168,0.053112378710751425,-0.030343835577818716
HALLMARK_PEROXISOME,0.00221905937250425,0.07036767834891577,0.07047894841253184
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.020156011395596325,0.0887830531127847,0.0429078493597614
HALLMARK_PROTEIN_SECRETION,-0.03163982586244458,0.020020403389212713,0.08810072694185435
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.0611683398731482,-0.05656203984348828,-0.04979047940971347
HALLMARK_SPERMATOGENESIS,0.018476340149414374,0.06476484357294135,-0.043081052377954364
HALLMARK_TGF_BETA_SIGNALING,-0.026303554758078936,0.044787161231261585,0.08428856996004834
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.040289521567615554,-0.06129258906579776,-0.015022416365192961
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.06562763666039116,0.03597525996432691,0.07915355575272658
HALLMARK_UV_RESPONSE_DN,0.0013105422116421873,0.020894341986556233,0.022220739675900582
HALLMARK_UV_RESPONSE_UP,-0.04389127973648614,0.013278061616814284,-0.04107885061791007
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.006782935328855161,0.025601343335044557,0.07594501961168404
HALLMARK_XENOBIOTIC_METABOLISM,-0.06079449437192294,0.09001707474787042,0.033973311840945
