,UKF248,UKF251,UKF266,UKF275,UKF304,UKF313,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.04099217747287956,0.016479385300254307,0.052383067024246575,0.03352431688207876,0.02215318421557052,0.08682407738074924,0.1657848951168611,-0.008283690357899798,-0.002094647143719902,0.013684879249802002,-0.0008209242316098321,-6.254011381366874e-05,0.08619554259106921
HALLMARK_ALLOGRAFT_REJECTION,0.04355020835276807,-0.002736262403329981,0.09812612382888061,-0.09243498726604306,0.014341745592978636,0.08827049084231285,0.12317102654064511,-0.006777083912495266,-0.03284686655442181,0.03472700632636502,0.031082134235442302,0.007498275836701263,-0.0057788952172306346
HALLMARK_ANDROGEN_RESPONSE,0.06593644695833906,-0.020903945641965436,0.07488113048068522,-0.038066367415151035,-3.202670416085708e-05,0.0726555257937677,0.2114725413373681,0.045511667129590844,0.014497448374289509,0.018081287439150506,0.040345602303830504,0.00647811983156195,0.08283144352336368
HALLMARK_ANGIOGENESIS,0.09484585005228367,0.010816643925081982,0.12384723224001949,0.10790165977639651,-0.03128103390666972,-0.008217358938669813,0.09135230851899569,0.019462511925448053,0.06882518159169945,-0.05459876413874727,0.006221235138250642,0.02291394664432819,0.12205709835413726
HALLMARK_APICAL_JUNCTION,0.08698793955235051,-0.01606477684431986,0.10068297806723217,0.14017576378322022,0.043950549357861364,0.11101366466710327,0.1275132101443026,0.00846609310060989,-0.00048114662836049694,0.06072490841981728,0.03685804839246697,0.08732751867983106,0.10013000727630893
HALLMARK_APICAL_SURFACE,0.040575849799795914,-0.030207821255705782,-0.04892099010746605,-0.023021885461643018,-0.0009894742865033082,0.12246452760847737,-0.0011900005713825958,0.059216618140099035,0.031719616712774686,0.03178261461890933,-0.003915953706170638,0.052406621604604,0.0553132084807837
HALLMARK_APOPTOSIS,0.08229712886176571,0.03032413539579541,-0.04695237387162977,0.01984133076586611,0.07642725186581256,-0.026181133404238784,0.07955362301893196,-0.06904175045404645,0.0022457662301333106,-0.0219194436241566,0.027055896307064266,-0.07381589577309033,-0.03412300719623217
HALLMARK_BILE_ACID_METABOLISM,-0.0630690680359576,-0.010021846614244262,0.06688351409471424,0.09183873774859473,-0.027199679343112904,0.028414711069410334,0.05787181336211823,0.03559434813513016,-0.009035811805705887,0.03473580914185025,-0.05524231396942431,-0.03381681140668768,0.09447544979435299
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.0492271650017268,-0.014552519607860314,0.08842298832844073,0.10261953848497278,0.02273567736641032,0.06152972848489308,0.11368305749904419,0.004077193356388761,-0.0014994120633282364,0.05461415727444721,-0.028025937991770684,-0.024091929363054626,0.07845972959924799
HALLMARK_COAGULATION,0.1050608933991025,-0.01628342018147768,0.04876330105413501,-0.012167199024558097,0.03234902515387522,0.13584607964050074,0.1526278340714596,-0.0010738096467272325,-0.01613999787677354,0.0015313618791427625,-0.0035969919938948353,0.03832848257805013,0.068587667518058
HALLMARK_COMPLEMENT,0.04248335758749073,-0.0018102113915345617,0.018354836007730444,0.11537002852509275,0.03567404758820045,0.03632612395404914,0.1117780239101177,-0.02653597165213913,0.015996043058380052,0.03657753779940649,0.01498256551308886,-0.04179537298432531,0.061816833243818425
HALLMARK_DNA_REPAIR,0.009587105465832588,-0.0012491445484684603,0.10599953078759661,0.036357904764843574,0.06630537931945213,0.1193850586493783,0.12160260470714891,-0.007497895843411136,-0.0008621810746776036,0.06667805143552426,-0.005106183755456344,-0.02033852610401616,0.0961757810463766
HALLMARK_E2F_TARGETS,-0.028852705365576534,-0.022373723634840564,0.10388021632416117,0.07860807616666857,-0.011643521908626187,0.07208595822826383,-0.05990839362907381,0.07400131854779074,0.03297291527764929,0.030498887130475872,-0.04202522893488644,0.01478143750877063,0.11115878135803099
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.15601128302712713,-0.026627748376500282,0.09680115699627961,0.12197289019258802,0.05563096770271765,0.043350172452192116,0.1411620605372474,-0.025476651728765818,0.026800883128873992,0.02344125232604603,0.038388514178648074,0.05234409970706489,0.1100565476902481
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0701426154342533,0.006356765224227293,-0.01992922453075189,0.00012095783914256182,-0.05358713293745416,0.0012266770469829536,0.10296229218758815,-0.07017133716703418,0.007190954842047971,0.06321819763952491,0.05626766731459022,-0.006671379931606216,0.102188076682231
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0016308907074672832,-0.023823042791612015,0.03776340003428106,-0.011575021639349488,0.08737541412641452,0.0542622203912139,0.07937037979042161,0.03367302117958886,-0.008585624940934247,0.0430171060471223,-0.027361944143998753,-0.030936872137025187,0.0032847235029032115
HALLMARK_FATTY_ACID_METABOLISM,0.03088987228516623,-0.025338359807545074,-0.06152646479946462,0.10283785893112252,-0.010386447629112788,-0.012165875613953043,0.1583100199020882,-0.08179690129422701,-0.029361111621329164,0.06167037496708072,-0.0171468702718049,-0.02222782884146112,0.059190552685761635
HALLMARK_G2M_CHECKPOINT,0.01467479000607042,-0.02254815440919722,0.09447237318653261,0.04840769837687033,0.03472292617619948,0.06626535360627336,0.06087969203786745,0.07177315297038979,0.03375189599070516,-0.0012222792912981264,0.053576762345553884,0.0038180273146616074,0.14033608550515086
HALLMARK_GLYCOLYSIS,0.02413441184484808,-0.04363032595253932,0.032398412226107766,0.1301736822710855,0.03620713013704023,0.01400762425905998,0.05931745745859045,0.019674276681819224,0.0032530016202759983,0.044697256089316795,0.012629815886245746,-0.01150601654275063,0.15421412536990292
HALLMARK_HEDGEHOG_SIGNALING,0.005063318066116498,0.015403163313317546,-0.10044135266409253,-0.04907532190545101,-0.0005676785594911435,0.042030062872201464,0.057307265673842894,-0.0063862937622980705,0.03261906326586923,0.05059192234049013,0.07316516985803825,-0.021159995380920282,0.1322129723419482
HALLMARK_HEME_METABOLISM,0.0649037210089306,-0.012448107501901895,0.036481288109929205,0.052478734859724575,0.022400614405738633,0.06572534539318807,0.17129380014049372,-0.013522956737722136,0.0054467468467984965,0.030025297372483127,0.022997950238497784,-0.005933909539945481,0.07842144231265429
HALLMARK_HYPOXIA,0.018465898259113996,0.02125158411261672,0.01157094278112013,0.09466070484115459,0.051316220773262845,-0.08537661043021522,0.0899897243844936,-0.11893049561049611,-0.011895914781028125,0.02658431839078771,-0.013007121862150616,0.0169064451767945,0.02181737744487611
HALLMARK_IL2_STAT5_SIGNALING,0.049986889691137945,-0.020129150284628805,0.05979118714614747,0.03652496891193619,0.0141933644086942,-0.0338800937731309,0.14126595615631915,0.003250306767542581,0.005282633565451552,0.052901488697113905,-0.014069720620541942,-0.0007118983854357478,0.10887407971307239
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.10449752851934405,0.0015467176901321944,0.10500246372335884,0.0524951722074509,-0.02246980642704138,0.05894781462606079,0.08899824359214024,0.05493009291405736,0.011285079346902148,0.022343541663816045,-0.005772411476257267,-0.01011587160668447,0.06657682270354176
HALLMARK_INFLAMMATORY_RESPONSE,0.0564104537738805,-0.03302082326172236,-0.0636957352943184,0.10726224552462889,0.10240660025290071,-0.041176235644547976,0.06546766981167479,-0.05236253067304717,-0.009315084061891575,0.06949537473727865,-0.03119239274400333,-0.03274083891467417,0.11152115673271812
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.014041046451521039,-0.03567876614898637,0.09937223815276473,-0.08181355585158442,0.022671018976037065,0.09262310384602651,0.1784626041379213,0.030402322796424172,-0.008631552199332712,0.07277418553365167,-0.027039912061635262,0.006461109474379378,0.009584490781583983
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.08140206577028704,-0.03577507166575589,0.010311282190393336,-0.018580674392748266,0.043854032313897125,-0.013480887645507195,0.16731099864408847,0.016758855475895604,0.0007209101881093749,0.005660343278230167,-0.030615593067543835,-0.03727982630055057,0.03727079168212914
HALLMARK_KRAS_SIGNALING_DN,-0.03477372509724412,-0.0012227562432597188,-0.04686573958845277,0.13468081806524623,-0.0023168721278232713,0.0016762032833425322,0.05292788316715374,-0.00315333800011384,-0.025305561011656742,-0.003556502535621767,0.012934609379367908,-0.018303734535742435,0.025621126178270656
HALLMARK_KRAS_SIGNALING_UP,0.0725959767909204,0.007038560793844122,-0.08408101941048343,-0.06559747942548583,0.019188092491801204,0.07305613170201664,0.2035300290516741,-0.01844152042870235,0.02228180986817319,-0.013030008520307905,0.04379526233594904,-0.0030350854584483607,0.08877897921531017
HALLMARK_MITOTIC_SPINDLE,0.052680418856301446,-0.03476055717689881,0.08928807434993792,0.12399524509917047,0.009537781047878268,0.09589605333581498,0.1839661322177858,0.0043839821648430375,0.008488837174447142,-0.007471491477900064,0.05187141403260659,0.05589608106424322,0.11901760262127942
HALLMARK_MTORC1_SIGNALING,0.012123804236233639,0.015659612852111825,0.118135061478617,0.125359700739567,-0.004846836112703757,0.04559503150174286,0.1165388741949573,-0.015389086455041452,0.00026591969535502935,0.060149929779718475,0.009182109287700394,0.02450254696194265,0.10840212640828192
HALLMARK_MYC_TARGETS_V1,-0.027343145514723298,-0.018944567916778794,0.10609058422467718,0.002129472268916669,0.008980768097888454,0.09322841263197958,0.06799972037132335,0.026999822127723862,0.002384089366577549,0.06871217499431283,-0.011938985830722327,-0.0005759685446814672,0.07930146468577393
HALLMARK_MYC_TARGETS_V2,0.0035981285383793393,0.0019339031851830692,0.12372540581792368,0.04489985309552824,0.03183229205825563,0.035141471671006945,-0.022098083095500872,-0.03794503476437826,-0.01609024906544661,0.013065299106207165,-0.03881970390408708,0.0009650745449435548,0.05591752083143115
HALLMARK_MYOGENESIS,0.09102783974143124,-0.03597143780740085,-0.061814161151920836,-0.06018834479630157,0.07453663814124588,0.09841851591265689,0.11403841946142305,-0.005629785545094322,0.008450829039894454,0.05282255921467255,0.029707604839956343,0.04896773416639362,0.020243415230146177
HALLMARK_NOTCH_SIGNALING,0.03307037108393482,-0.06739665443933238,0.05822855545917622,-0.02701777045565565,0.08521948589658804,0.08954344531139044,0.0760868448058849,-0.008027173238144555,-0.005936169439940627,0.026993835829347536,0.01361049016372899,0.03608496073856347,0.07404441265350563
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.029156150028101756,-0.0019390697937382037,0.02265382956102675,-0.01951096569725876,0.02873669599637935,0.11067217549577942,0.02560118080488849,0.007626354653178344,-0.00486393867575003,0.04770323534680762,-0.005017691848553323,-0.013861628584477079,0.025222617799715602
HALLMARK_P53_PATHWAY,0.03175203496551006,-0.011733261311606891,0.05722424359484432,-0.053048432656385536,-0.022999457009798614,0.042312261474360416,0.09331447213545892,-0.01343403582406491,-0.029119429660309726,0.04150819499208117,0.008211440832863542,0.005983490596038351,0.07533150964751506
HALLMARK_PANCREAS_BETA_CELLS,-0.013092071972358134,0.02514494172590511,-0.0833604070677866,-0.0556505994012451,0.012354349677993027,0.1254997631502338,0.06468572650789434,-0.030418892727586327,0.01792140730206686,0.07960731424095589,0.01153194362988553,-0.0550735707272481,0.021871934230834805
HALLMARK_PEROXISOME,0.018043924112413096,0.018030099045704358,0.08973538415575019,-0.09481854984790468,0.04497486239472809,0.0618552913431955,0.15155421041268538,-0.013563285670709387,-0.01383912412143037,0.0150305458863562,-0.01167637878868718,0.0011588601845088288,0.07722038728589778
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.01667603923143068,-0.009290342550957233,0.005128991928183726,0.05599401710209512,0.0402761535232254,0.07996235801994858,0.16910986900097552,0.03930674796131604,0.0013776073072994505,0.04474087140306047,0.015691492350801434,0.0069042750018345036,0.05165184172084919
HALLMARK_PROTEIN_SECRETION,0.07439892096093724,0.011085415120780621,-0.0034301922496995504,0.04686619215405775,0.05237562276911924,0.09976681780209334,0.12660026665093685,0.004105563087014874,0.0028360284118419277,0.08147691347847025,0.023748785498495923,0.011530830751953991,0.16810428943605848
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.023645397439388916,0.015874925448398615,-0.061102847173447376,-0.11931674963180389,0.007405383632291238,0.12355333404224653,0.16610773159462366,0.010313600574465821,0.0033744495353689257,0.03858895112331075,0.015137163990620955,-0.065606301739298,-0.11962536691314493
HALLMARK_SPERMATOGENESIS,0.022144814279046764,0.040001546719970735,0.018272388673325805,-0.030571066115458765,-0.0018152822557778705,0.13060290308110778,0.05083661636696729,0.010166625125654614,0.026661922558621255,0.027973242311327653,-0.006674180215627355,-0.016475729562186268,0.0429183901523666
HALLMARK_TGF_BETA_SIGNALING,0.06825394721783737,0.03595561699669531,0.11348789664900175,-0.017346656247540927,0.08727396386461021,0.04792837050539309,0.13245384884565203,0.059456916015065926,0.016421552999971962,0.05559926221808339,0.03827702302216386,0.05480585889145646,0.07703794116666668
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.09988191418088259,0.017373035164998215,0.05370799031838548,0.02008269326258619,0.02927652297475673,-0.026535383173907114,0.13376423391156367,-0.08984600837102391,0.05065802983180493,0.022722579407355527,0.017394781964935678,-0.04818964057165406,0.03604441111120277
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.05168735214148159,-0.009637042244582039,0.11934649451487099,0.04410018920414389,0.02867780360778132,0.09758317131590628,0.1363377045263609,0.004824213116137701,0.005239225543061796,0.1198946899313506,0.030113871613644594,0.01898287914870857,0.12420456837282175
HALLMARK_UV_RESPONSE_DN,0.1043988812636036,-0.003278507017133419,-0.04586513284724593,0.00550598183934682,-0.02422348507836059,0.024980134330946004,0.1567662340188943,0.006045528226309274,-0.002029721917890151,0.04499034525204701,0.04092601153340014,0.0189003913034398,0.04673788253658676
HALLMARK_UV_RESPONSE_UP,0.0051790495941616424,-0.003097123790180141,0.0017440709713801158,-0.023836883652072764,0.02465920659592964,-0.012520886309652297,0.04250856590643854,-0.004680852128020114,-0.007672398837855017,0.023747730086609964,0.031938706419996396,-0.029447375639517877,0.08156996044207795
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0546186617992147,-0.016276853744656598,0.11191547606446743,0.039486900220910004,-0.036582592454709593,-0.004734686427285227,-0.06373050867859427,0.002548643109650798,-0.006815303508994023,0.0002272095433815489,0.013715393001880582,0.020828377210723108,0.11841003976333019
HALLMARK_XENOBIOTIC_METABOLISM,0.02456033456016395,-0.007627078944524612,0.024999066555602925,-0.0034940240283388912,-0.007539118275796887,0.03894599687032247,0.09908901451307738,-0.023935980884233314,-0.021952550906703335,0.05616667721155972,-0.03017436778805482,-0.06229264390216633,0.06982021832789381
