,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.02457210764192254,0.016153925608996682,0.037179948255554776,0.05349821241735331,0.17120022931220988,-0.010867448532331916,0.03920703668282781,-0.01981228037632579,0.17192519258849934,0.09651169348140305,0.1551739723779978,0.037835050154830165,0.09140561299919309,0.1388309052875848,0.04992731008034093,0.02959654798960444,0.08857258484179997,0.019125138006058334,0.04877811302982593,0.11512889606005852,0.2043370631290924,0.05030323442370104
HALLMARK_ALLOGRAFT_REJECTION,0.06451044373672861,0.01974264771231485,0.014778853903297142,0.0748915741350362,0.21676612643876975,0.012557646098978189,0.001544056506369167,0.09176918687223695,0.1867640254658806,-0.020015492234706805,0.15661160290819895,0.05304200540003919,0.04940974719618166,0.09188410389818016,0.06820153872882564,0.023631373227164576,0.08155671032287876,0.04569946180482558,0.09531259288138212,0.028283717608069244,-0.005148635185557132,0.06343530406671928
HALLMARK_ANDROGEN_RESPONSE,0.038617729189689955,0.006805183216259226,0.05393117335149191,0.053246459417614876,0.1679995605735136,0.03657258754779542,-0.0021630534807100055,0.07981005764209846,0.12224927297398876,0.003161230393815734,0.21625214957567182,0.05590413311329381,0.120266905354212,0.09096467848010316,0.05824961909407069,0.028570712785822898,0.05313550823886504,0.059075322177818766,0.0012672946532080727,0.14947600966376712,0.12812080720180444,0.03626568103559145
HALLMARK_ANGIOGENESIS,0.04516036560018592,-0.0006174358443956054,0.046874048496067584,0.06338001794830343,0.184980604806504,0.0061146989825816836,0.0339682773031075,0.04525213408108831,-0.11772597855666095,0.04805147393648466,0.09818019700309599,-0.10726766756773184,0.04428425822354923,0.018594118739972236,0.05670299154737091,0.016801710214935036,0.0714355184508359,0.09125255509269765,-0.014431891240568671,0.05528831390434474,0.1428912659149372,-0.040493329150068015
HALLMARK_APICAL_JUNCTION,0.056664313093399886,0.0033824971265985436,0.03068018007759986,0.07380142249325361,0.24349291449863145,-0.028146795022696777,0.06201387438407838,0.0655625343537116,0.20251965762786026,0.0685366596925037,0.17261425381820247,0.03245500407160778,0.04898600751997906,0.18021476134138106,0.06656006265229499,0.044112791845845836,0.1301602422194784,0.01605244274641304,0.08200727054516278,0.1600987601818777,0.19742421679905237,0.09111426344991128
HALLMARK_APICAL_SURFACE,0.007633395340227842,-0.05751377888013768,0.06167304555746088,-0.05183619965483895,-0.052910796709918606,0.04032705870088704,0.04168992499513932,-0.07469554984224555,0.16425258047832203,0.11242579120561899,0.10758242703683825,0.06902352439645373,0.05144942567098186,0.13726465937892562,0.07920499388673377,0.02575584235226342,0.04793297995794369,-0.020877269295932834,0.05559636615800844,0.12785837807863645,0.11365382041018471,0.03999971581402601
HALLMARK_APOPTOSIS,0.04669070750804954,0.03099752541643317,0.04370450451344185,-0.029727732665035415,0.11189265349935898,0.007040617966173411,0.02013590363970443,0.03856689395904932,0.015876196793322406,-0.029102700983322943,0.09630724095571508,0.011693937519546864,-0.018047290205627817,0.03499488121549414,-0.002302185874188524,0.05232448452164937,0.03426050096268194,0.06863867954985116,0.06381375492503079,0.0066712425342422554,0.044793918242033125,0.016479480205092684
HALLMARK_BILE_ACID_METABOLISM,-0.016956126234845728,-0.03500170647024106,-0.0017306015063924326,0.003223270414174134,0.21065848058756134,0.027773127041471272,0.046601933929158096,0.03816289342283939,0.10308132625023027,0.04486188849094624,0.1327597383551812,0.044203545613361706,0.06675728835324199,0.08757162681766231,0.03786649545762845,0.04213926761060984,0.06100631067661371,-0.029805140409283334,0.022104464419226366,0.07459183869458048,0.14741903301756618,-0.0055665620703386
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.07169579852232547,0.03774919136525049,0.03329731569070277,0.0578704992782462,0.14645951001956187,-0.03167531374188388,0.04158787282311237,0.06386862171977013,0.16466912043797707,0.07589215154439509,0.18803788976940036,0.06802622604326145,0.04125980935463457,0.11590436561529037,0.05476888344779866,0.01678352475428696,0.028175645413376697,0.009353240790930481,0.055825097155504086,0.1323404529632659,0.18287555664052782,0.03867766988956253
HALLMARK_COAGULATION,0.08014378507932923,0.030667294274291566,0.06593127432632512,0.04970079525652774,0.23166850703161052,-0.020933331487241445,0.012992071050316785,0.13481002322522137,0.16173042967651613,0.016719463170183,0.13945743668897756,0.04007177503149633,0.060729540442527076,0.1449138190407429,0.07405884792651601,0.08247753689163026,0.09311566806325211,0.08015089437885486,0.10797358710228804,0.09634396385741466,0.15031006506272168,-0.022907931654606844
HALLMARK_COMPLEMENT,0.006848890940807162,0.03331025681426422,0.04214842770427298,0.0586157922031388,0.25391800597120057,0.03511096932443894,0.04443337789489144,0.060025542670845866,0.09981708209026696,0.03870022225687444,0.1264176750699785,-0.0028912180656967957,0.027341713253966005,0.06606506082842391,0.12263393381378382,0.03813041422816422,0.1504484659467799,0.039596872142930555,0.03334386473574724,0.14136233824885985,0.15447831157000813,0.06978139819074616
HALLMARK_DNA_REPAIR,-0.012411900859549331,-0.005041473272392509,0.04210391217870071,0.06586503740135602,0.20714788796240788,0.027057831126846184,0.07276375641803254,-0.014807609727540298,0.16655346334261928,0.10990736019273852,0.16890803053352085,0.07817759331197238,0.10505767895434494,0.17066718330166003,0.05615299880457213,0.04047098030602799,0.08719380150183229,-0.013418763321338824,0.10427348851601953,0.16313771928498896,0.21355153713100666,0.10774351725167684
HALLMARK_E2F_TARGETS,-0.003371998239172045,0.03986700924947542,0.011937325594564003,0.08144841877339376,0.2167032524987825,0.02023895463649798,0.018845403990603925,-0.006127095387382777,0.17602691848272886,0.07173315418804299,0.013537239690078839,0.034501687875352426,0.02760144445487642,0.13287821951987386,0.10544967844433555,0.01807758098136545,0.06948113984657117,-0.002650291375725589,0.021708544111560712,0.1558773389334649,0.2135691816946423,0.04929989375473466
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.08232559658022237,0.001900102531053651,0.06444985499520031,0.06323895880560625,0.23681403893169678,-0.039089938146541714,0.050072338312586825,0.14233775955930864,-0.019115767983088585,0.040776953821710246,0.12773153417498817,0.016268965060915026,0.017595677109753516,0.1378232343846036,0.039142196398692444,0.1074454906520108,0.10090011540815995,0.0825069544804044,0.09718262097125406,0.09979327416521591,0.18315502651863913,0.01630711350013929
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.011302511230982956,0.026591351228419848,0.01833779553351912,0.0037594968877546213,0.17354652084164732,0.014538593913556035,-0.025534228782120895,-0.05413430137947817,-0.09068983561241277,-0.02855459673118055,0.04870802162670228,0.006957164439326633,0.014555421900441025,0.059143933991228845,0.07966141504132235,0.06144275532562034,0.09869498918505952,-0.016306638899840544,0.00480363703996316,0.1233235471602148,0.20452878521341192,0.10538609815491232
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.01734127770418264,-0.0018531089466518522,0.069811269146654,0.02339742336783164,0.0022760880050658643,-0.0011549274116552123,0.019499757416252678,0.041459729965672674,0.15936227294998348,0.08887700148489205,0.07424966640672913,0.08837150985757053,0.0350610344816598,0.12491637679086816,0.06701645920050346,0.008452260375522498,0.03748872075531878,0.021667061385129822,0.05892878812937412,0.14291929010734308,0.08284869634296277,-0.06327963782993863
HALLMARK_FATTY_ACID_METABOLISM,0.006061849268436705,0.08365496344909219,0.0008853653528358141,-0.006448437649424015,0.180203341361845,0.019895281356059048,0.001875410913345677,0.00872427215331919,-0.11007627234604879,-0.0014007097452671256,0.14812408646257302,0.08483974766528464,0.05156498889253231,0.07464341874194971,0.0017148937443548897,0.07791823691534026,0.06197185561231897,-0.012305633724982052,0.06815524123091148,0.1499537576196889,0.1520192896822979,0.07965472614534955
HALLMARK_G2M_CHECKPOINT,-0.022702561235928245,0.004983293907800677,0.01175055242671923,0.07331868587713398,0.21251807984151605,0.020609467835278294,0.04078170934744346,0.022792044005581154,0.13666255906154087,0.052075268170999424,0.05780815049833775,-0.000954351667118711,0.002683267831849718,0.11904189533267384,0.09646929769591066,0.03342490692379186,0.13475338675250603,0.012847509801012683,0.01202733100027106,0.16319044093716226,0.17594115064910776,0.012035815165338328
HALLMARK_GLYCOLYSIS,-0.04048151471422817,0.03239927741240316,0.024787141429792683,0.03212225251136007,0.20493986067972145,-0.011009089459078036,0.04017801008916777,-0.03921189200817875,-0.03193150647235224,0.07406121215038253,0.13488034767003645,0.05579733601794365,0.0528825417309033,0.13302767289371403,0.060994480221872566,0.040873250730661816,0.05389726158388477,-0.017434395345042007,0.034560664053047904,0.17908658197497493,0.18246014010781042,0.04023765559468106
