,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.013465927986853823,-0.00573483404821569,0.07069719185274002,0.04190405214405968,0.07138642591396131,0.03903775051052281,0.048516976994209496,0.039536382042645875,0.0037555711919200698,0.1051485284706304,0.03975602535202014,-0.06019473008741974,0.13257256910034923,0.14391739243654586,0.04714193531749256,0.011104914744931155,0.08483420516998841,0.10112573017653435
HALLMARK_ALLOGRAFT_REJECTION,0.0027286074307696843,0.0329387649264165,0.13693976401114055,0.07264745588782831,0.04222710798960506,0.07087092598060349,0.0164164873894681,0.03647750990290821,-0.001347892416144832,-0.19569039560669516,0.011122749701780973,0.04935765748730727,0.051730858224446105,0.09950330830219967,0.09870680688952281,0.02095383564755674,0.11962392869870873,0.01798470479963288
HALLMARK_ANDROGEN_RESPONSE,-0.01808570789842751,-0.012860020002541099,0.07893327076057911,0.02627477054871369,0.07053148970255488,0.0772054761304092,-0.016053037837948755,0.030532210859356007,0.025815969598752247,-0.037568023017629466,0.032020439199394124,0.0010680601716870296,0.11796515466002384,0.188601913305865,0.046439240401588616,0.017527802276667052,0.13179271378003277,0.13591001680987824
HALLMARK_ANGIOGENESIS,0.002634634668703395,0.04836020555020595,-0.002743081278413931,-0.04562557512249495,-0.08851480383118539,0.04635985973683697,-0.0029340068915902533,-0.04346719993231357,0.014536477656718078,-0.20553218552115607,-0.008599777204280472,-0.1321407503384591,-0.04308558640390264,-0.06354898341002647,0.009914957050390534,-0.05611748946757521,-0.010006319999101598,0.13095648222736558
HALLMARK_APICAL_JUNCTION,-0.007133591621868679,-0.0013093493660669357,0.09005598654377847,0.05866364664915919,0.010189121460342931,0.08415818397124716,0.028518500932396326,-0.03846828529412701,-0.0010503762423584343,0.13688401038374243,0.07882713363536051,-0.050006718865643965,0.1168304852818588,0.15905510615011803,0.040214191333280934,0.05415593385133926,0.129521700808777,0.18001997392716418
HALLMARK_APICAL_SURFACE,0.020967045617762452,-0.0536674216822634,0.07670929500794277,0.05663054492186266,0.005156980760807983,0.026516853412854296,0.044856774668938046,0.026649395062871253,-0.0334812933382431,0.09223349742624955,0.02300018119702066,0.011023353297403138,0.16234773149103449,0.07980447149209961,0.041942445591783034,0.08143399123637607,0.13149537626147753,0.11467711366068316
HALLMARK_APOPTOSIS,-0.027540224742136545,0.013966091752569297,-0.0439810935485235,0.020115004579521,-0.02653759173166382,0.0023792882310975155,0.011715386186315251,-0.009887951936033815,-0.032820692086878045,-0.012635635167904344,-0.010006600782390665,0.0003084750606790079,-0.07278207480986375,-0.06647443231363645,-0.028931884869544074,0.0020584125709205564,0.041518736302290124,0.04042133808450168
HALLMARK_BILE_ACID_METABOLISM,0.02894225261983005,0.028820178006107772,0.09555776224690544,0.038161788784140796,-0.012653164834858307,0.05035971951641497,0.03160657678631606,-0.002222245692342905,-0.0250497224813792,0.05292918075198991,0.05523984631865866,-0.05960916946874869,0.1042388074588643,0.16266568923774857,0.03696431718414314,0.0462627702812809,0.019016504363813608,0.045231992702910076
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.043809019209642884,0.009714735583666716,0.12868712548897965,0.09558106156688756,-0.0009200590817281917,0.04636658848544488,0.004659725692267278,-0.024772148843667498,0.02558603084887091,-0.1429101305799636,0.04881727335479471,0.026109407030862716,0.12509977800787606,0.13153368245671446,0.013578818630604974,0.01787100568613053,0.047873772339914425,0.08474063298636951
HALLMARK_COAGULATION,-0.022399613535756438,-0.012556149485295435,-0.0005623688890223989,0.011877234087634492,-0.002937002394770082,0.04771000032301432,-0.00596911214869133,-0.01652848833191464,0.022014905889069812,-0.18544015189462673,0.0112531058278174,0.014152553074158618,0.07568638977707351,0.10203375390715824,-0.013097686771814537,-0.041100752023689686,0.13133728962390806,0.14714258544936198
HALLMARK_COMPLEMENT,-0.009177910595607424,0.026628832874096623,0.1304701353528975,0.04063657908125137,0.061834388956196196,0.03681953536526383,0.028719610624111745,0.016367270805887783,0.039679707173201885,-0.06938181216259715,0.060263404895909645,-0.05880600674012753,0.08885144672344612,0.04567384970140396,0.027507421241571853,0.038669900947092384,0.06528528648765076,0.09944663447785547
HALLMARK_DNA_REPAIR,0.010280181901836515,-0.004091238470508175,0.15256931019320694,0.030277060624028188,0.05822286532353896,0.0647637130547406,0.028634629873251716,-0.004662947854198599,0.002391804987786945,0.1727993597515864,0.06508090317912936,0.032904546653312515,0.16790373430237443,0.15755699534002346,0.08336020575650552,0.08372662510120533,0.08730549588305932,0.10261492774560785
HALLMARK_E2F_TARGETS,0.012767082405911935,-0.009838032819331297,0.08676008926643537,0.056335970003710246,0.05361418347033748,0.08356465366771013,0.00032139510482135427,-0.05375562838576694,0.01752596084378666,0.225159753077194,0.009560291248519807,0.0732734489555576,0.10347659083996588,0.1064620560945246,0.041441972002160626,0.06552397820812099,0.0312252775369174,0.11705222400619117
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.053174174969419785,-0.013784665638779845,-0.055303106411891075,-0.05237281779288061,-0.08438657310003418,0.06673097541470652,0.021756974229783524,-0.015317276922888425,0.013001696344757735,-0.15596107696472186,0.041112903330759315,-0.03893842615007728,-0.009204864517800814,-0.01734087890544581,0.02352636914527233,-0.01790579663777292,0.13113613750815295,0.15372038570370064
