,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.11618793359541398,0.03669242022533845,-0.06353591580095012,-0.03090014287426036,-0.07083624782673822
HALLMARK_ALLOGRAFT_REJECTION,0.05639292269557242,0.017203997295387324,0.031108060274602747,0.0036831827966857435,-0.03471704449092607
HALLMARK_ANDROGEN_RESPONSE,0.08029134590775477,0.0073445754420712345,-0.029807688362516488,-0.007253681565219582,-0.09972128372000423
HALLMARK_ANGIOGENESIS,-0.00409094224494705,-0.031689081559355375,0.03672745697559239,0.0764970815127011,0.07611707175150458
HALLMARK_APICAL_JUNCTION,0.08891402305898981,0.015863786401929786,-0.03459597617764212,-0.012891743786890866,-0.048218126190682754
HALLMARK_APICAL_SURFACE,0.04464129618142246,0.039194042245468574,-0.044026679326051574,-0.004545875731650405,-0.06713952816775941
HALLMARK_APOPTOSIS,-0.03572906952971426,-0.014045067511194888,-0.03134637761934038,-0.05763933119014319,0.024872700348434605
HALLMARK_BILE_ACID_METABOLISM,0.11218892795940016,0.014787074224154602,-0.07839599263005145,-0.050026114299256,-0.05524771445662195
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.08496263702360682,0.04184425343132352,-0.09605187613805626,-0.04585453255161756,-0.03355221181522644
HALLMARK_COAGULATION,0.046719843266458186,-0.04073915175130513,-0.03703511702144644,0.013580739890639777,-0.028771827324953998
HALLMARK_COMPLEMENT,0.03543221429469633,0.03885784597917062,-0.010055473221742524,-0.011648679070909964,0.027466072496092266
HALLMARK_DNA_REPAIR,0.08635590843231244,0.03073547387621392,-0.01961766534676861,-0.03914525363266738,-0.0761827746330318
HALLMARK_E2F_TARGETS,0.03626267504334021,-0.00917504399095735,-0.018279071769603396,-0.0564928485194846,-0.059224852621316514
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.040676112649200596,-0.04685681007102408,0.01594575459813598,0.0032958376690084105,0.00986161954056146
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.06232275724487246,0.010445776393766868,-0.010869510457033474,0.0002115029575059156,-0.014386682931642494
HALLMARK_ESTROGEN_RESPONSE_LATE,0.08614168694851063,0.010978940565635201,-0.005971098637964866,-0.03565469759683218,-0.06398463263488899
HALLMARK_FATTY_ACID_METABOLISM,0.02274819146330014,0.030834961218739423,-0.008481916348207252,0.04861152197233919,0.0007098696489849895
HALLMARK_G2M_CHECKPOINT,0.03881266773925427,-0.001066051608132132,-0.00429194706927138,-0.03965606520636471,-0.023320003485817704
HALLMARK_GLYCOLYSIS,0.05285333989998062,0.0005088275071883076,-0.001983269477783188,-0.040030488547549335,-0.04144448239722425
HALLMARK_HEDGEHOG_SIGNALING,0.027582906412196986,-0.008193777030490469,-0.04774615774705697,-0.02252800337230955,-0.048965454605885916
HALLMARK_HEME_METABOLISM,0.1299523222241784,0.012634033727668586,-0.033934339610287696,-0.03610454811033472,-0.04180400962600215
HALLMARK_HYPOXIA,-0.06388000625462951,-0.0010131986784481183,0.0006500054612772694,0.04076018638814545,0.03713157813668261
HALLMARK_IL2_STAT5_SIGNALING,0.07495412986025267,0.057096743380574515,-0.06438333113304001,0.0036597154154564115,-0.016181106050439875
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.04488871038610113,0.010839405117656131,0.030813920396550103,0.02615506704727837,-0.07350870548675047
HALLMARK_INFLAMMATORY_RESPONSE,0.014323405199592307,0.025843998883147506,-0.039521889791423674,0.08630172234459473,0.06365229509213295
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.11719534657382584,0.02870924434607141,-0.07498705516164844,-0.04791316040929031,-0.11392686013203356
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.005177355011029796,0.01084481128159503,0.027700709290937854,0.021880574703409438,0.045487727972921006
HALLMARK_KRAS_SIGNALING_DN,0.08590820590271259,0.00724551480799402,-0.05514173159146079,-0.06306342072736608,-0.10766370600945091
HALLMARK_KRAS_SIGNALING_UP,0.0994850206310284,0.038317988376454545,-0.0037345231562466038,-0.00021596876512791543,-0.026824850172681748
HALLMARK_MITOTIC_SPINDLE,0.07945446233982165,0.03035194510919466,-0.028794069477968025,-0.025402556571757568,-0.07174008935896628
HALLMARK_MTORC1_SIGNALING,-0.02652991321171668,-0.0008813850465310476,0.00511784088306544,0.027011938909473714,0.026596894497726727
HALLMARK_MYC_TARGETS_V1,0.06644277119818147,0.024909171727903436,-0.012114148622874004,-0.045001083679221614,-0.033281744071431626
HALLMARK_MYC_TARGETS_V2,0.0644114967747845,0.04546343201906706,-0.05710438728190657,-0.038967614392851284,-0.01585815889680749
HALLMARK_MYOGENESIS,0.07065064967520256,-0.031569035439499495,-0.0326905414168527,-0.03215559801727093,-0.07152511178536365
HALLMARK_NOTCH_SIGNALING,0.1079941308615548,0.034952833434372325,-0.044036037015854505,-0.05151913289478589,-0.07849214387856035
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.07878109156364926,0.025181204612551425,-0.03601968033847933,-0.06586384032622271,-0.09818884317347364
