,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF304,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.0341809739433294,0.025430223368155647,-0.023986343810594897,0.04887372395612663,0.059088667655495856,0.07767705272434902,-0.025579165679177996,-0.05751679909832203,0.07874882399042032,0.02748218725506787,0.10444644551231863,0.014787041218085597,-0.034147948522173635,0.06036434913180364,0.0972343681229546,-0.029350640191895674
HALLMARK_ALLOGRAFT_REJECTION,0.01591592523935793,0.0032077626753656344,0.05471044759409198,-0.02529487475584749,0.05646115784373124,0.079343311274749,-0.04548192991935653,0.15788580238600844,0.02617915460250573,-0.048968746949412806,0.0749371028106253,-0.032022154863634605,-0.04058148555409259,0.11008758256348909,0.017055384668156336,0.06439200643963411
HALLMARK_ANDROGEN_RESPONSE,0.06906586005189147,0.0007056034499775757,-0.009952188031796592,-0.011833473581324989,0.09945504266990837,0.12885838191919557,-0.04066690767880576,0.09626016700031935,0.06410024075446626,0.0009623028986518136,0.11506111774260053,0.03334920805204051,-0.04554834785894522,0.06753503191976958,0.020378099826983395,0.04002793403600341
HALLMARK_ANGIOGENESIS,0.09827431738846007,0.0396381624381081,-0.062019558607100615,0.033571508066056244,-0.050267829967111204,0.08764634381795021,0.10517884532881626,0.11709670315308188,-0.02198676174198135,0.06809468992154576,0.0547893011648144,0.014982794041842024,-0.09857533835746275,0.024154432086225718,-0.02829591959137396,-0.03641376311729897
HALLMARK_APICAL_JUNCTION,-0.006849709583083624,0.02961090568362509,-0.01414117187603385,0.04672141609186702,-0.03299245363013924,0.06820186433547913,0.10208387204783587,0.05047945129179718,-0.01756254643763523,-0.007348614836399707,0.09319552184664748,0.05027235221392661,-0.04136780610011729,0.07855467674587754,0.05703765915627564,0.02001623365284834
HALLMARK_APICAL_SURFACE,0.02722624837653434,0.022838041209969767,0.0035821235275700397,0.06268335372766012,0.009337327173663175,-0.07734190529301291,-0.011443539957235663,-0.13220765251603864,0.1207042694682741,-0.014983656671914487,0.08618162315368982,0.025597251386034206,0.0027719245738166928,0.08407103760031309,0.030522005639725694,0.027357416368991548
HALLMARK_APOPTOSIS,-0.04031647314571993,0.003907004669493912,-0.019875572028086267,0.04231929470415893,-0.05071368243409165,0.024389768867374966,0.04969826791105349,0.08908287915040629,-0.047227297463764695,0.04899504996550682,-0.020520008641485402,-0.016929154518012652,-0.025735903125563273,0.10695080200705467,-0.08760449844863823,0.06284607485124213
HALLMARK_BILE_ACID_METABOLISM,0.07298966788038176,-0.0036919564302956742,-0.02797599223871119,-0.0013630422218541861,0.010193016783874605,0.13580665669221148,0.05074508146529781,0.0034715255570623832,0.044843731037479774,0.013908083031951476,0.06788738312236335,0.05592840169652075,0.013497537409411895,0.03568144275891635,0.04985000236318307,0.08203168067436929
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.025245603900428727,0.04563143633978069,0.0012791147342565484,-0.010226231342196409,-0.015009813035570524,0.13257182430394274,0.07962635958365306,0.11372939974001281,0.0457013742637133,0.008516638629007024,0.13962718753964448,0.005706671935646369,0.056171027012473985,0.062178500694453416,0.06493706357820497,0.06882372511690656
HALLMARK_COAGULATION,0.030857927943445246,-0.0025755209287437832,0.011513976678198373,0.05356143081947717,0.03298462215133978,0.09898093904044028,0.06006286666672989,0.15058530755564997,0.03824256823417317,-0.03718001873411278,0.08028620156505749,0.030575030495500477,-0.04560057578115187,0.10171631850148581,0.04369747573367712,0.014726485407390319
HALLMARK_COMPLEMENT,0.0828189957737493,0.01253599580547852,0.01244916729836101,0.002946844501425022,0.07452333009002679,0.07360567045908264,0.07608166342950845,0.1214237588439164,0.07077193597300022,0.0007091214517708642,0.06482673407817865,-0.009594851435950447,-0.023484351432824138,0.058646707339823224,0.11380422567979527,0.04122139668716153
HALLMARK_DNA_REPAIR,0.016073640864206335,0.036516279416708,0.016455235316762625,0.03113284550164954,0.060993429579351714,0.08962807171873796,0.009971460097245713,0.013408572639990433,0.0972897160397321,0.013531620675371265,0.12122800635959036,0.021089945053013242,-0.004287698495512486,0.06527695316284753,0.08568212955813982,0.03724387120909354
HALLMARK_E2F_TARGETS,0.03274121849588006,0.03091377628172274,0.004143929724538771,0.02488047220111517,-0.007282814156178989,0.09431019427777769,0.02438118645336557,-0.07477110348813855,0.05038071902614698,0.01818135091137952,0.12903898801783056,0.005341143393786137,-0.021844511093305843,0.028884893724107918,0.06660585405468383,-0.04152633847843923
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.024399929935210177,-0.019878527596900224,-0.018113559933638716,-0.007591475898782973,-0.04268839566935738,0.06381942790319427,0.10367014503951291,0.13600650881239038,-0.014534693286158328,-0.005958113998404698,0.053784334942291144,0.11517164472446627,-0.04778428210779688,0.06720024078152854,-0.03572126699817975,0.06142115557676406
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.051131414180515,0.00924669692725795,0.023216704392008552,0.04161080205980979,0.05700625643581148,0.03358716926826802,0.04992002268121386,-0.0968882353278892,0.06433657986807612,0.01314855975056891,0.10503191041898118,0.07000666842019251,0.0029890786407814236,0.013720806931259941,0.05410758942922823,-0.01205988335189581
HALLMARK_ESTROGEN_RESPONSE_LATE,0.05483913157756871,0.03649637520480494,0.000553126884946909,0.0370683565696814,0.011963796887163947,-0.08427329548558196,-0.0253024588686326,0.08166050095102662,0.03054042350055041,0.015497144615405616,0.13470206772548604,0.017881781527666424,0.005367874956472601,0.028541964523710845,0.10467357854901438,0.008973390800353554
HALLMARK_FATTY_ACID_METABOLISM,0.08078171697942613,0.0034138644588143545,0.03402529346147725,0.0198186058360718,0.004647384482880678,0.08435591784286739,0.06236994906207853,-0.018323628816270053,0.04665059858454593,0.02778935762556213,0.05431003738518979,0.07153905659539486,0.0049069391680283125,0.030640996052455675,0.03615582292514756,0.023266154907982273
HALLMARK_G2M_CHECKPOINT,-0.01649035680344472,0.013632201456014318,8.502455663825195e-05,0.02007259779366078,-0.03438641458643792,0.09930021219108409,0.06634815146741888,0.038440865498484585,0.013446313114090823,0.006940893517805443,0.1336672042862814,0.030907811258313326,-0.03676485410348587,0.04130686456981628,-0.0014464107241018431,0.04420801293380562
HALLMARK_GLYCOLYSIS,0.043259236125854396,0.025904580906347906,-0.035085746834843876,0.02960311609094851,-0.009251651000542668,0.030985068537635333,0.07246903412306115,-0.09654679260309457,0.01652847859592058,0.06383872573431729,0.15231112214886902,0.11777712809015585,0.005886603436544491,0.05671413331833629,0.06860553001985284,0.022057273365001195
HALLMARK_HEDGEHOG_SIGNALING,-0.04428301485272163,0.06128351208611265,-0.04452602946360848,0.005819164202304127,0.020140366712920087,-0.11287580945093587,-0.05952938194560012,-0.1426875404235244,0.045917325978334755,-0.033312338168236956,0.13241716287958907,0.014170366167951956,0.017567779151756835,0.015571751819892392,0.054035362164823304,0.03822987180454384
