,MGH258,UKF248,UKF251,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.01766873140681728,0.052092468458998877,0.022070145263724413,0.10118110532582075,-0.15776777351685062,-0.0010377645908976826,0.004538082965243613,0.08229008905936885,0.10418931981942807,-0.0005009297662783688,0.043069176635735,-0.0008140639368284632,0.019009803433468666,0.0613689312033433,0.05076097159627487,0.05705910965497394,-0.0020339521973356364,0.056760692840255575
HALLMARK_ALLOGRAFT_REJECTION,0.11688914038834845,-0.0404730966882829,0.035098368068459736,0.10076088748371707,-0.1027303846845203,0.07884349297400994,-0.03216951666089612,0.044867649343815263,0.02041062270538551,0.03404789572212312,-0.08378509924807812,0.059885784539396594,0.03136391676334744,0.0226837587134482,-0.02326761222365212,0.06568461430557787,0.0714698200310183,0.06233974312979606
HALLMARK_ANDROGEN_RESPONSE,0.005155823920179451,0.041859200458213945,0.04201060256868109,0.1344186847999669,0.010009290671403527,0.11613302344073716,0.035841839889277506,0.132421138281237,0.1313185981400922,0.07763700763697688,0.06806236446599857,0.021251893675036045,0.041670531443245,0.054861983350814915,-0.018945981209003985,0.06632985130559484,-0.0011574649861025917,0.09432680316780741
HALLMARK_ANGIOGENESIS,0.13067663758927225,0.048905176683235026,0.023139739079615158,0.11113981039719902,-0.05274157982705777,0.06874895452703943,0.04162615635934699,0.08366603814330427,-0.009274883481252535,0.005274245591110064,0.02619916272232544,0.04111924105408812,-0.003221258817013488,0.05734551969305081,0.012667465559453441,-0.002384725767490256,-0.041697086159189795,0.09413716546230226
HALLMARK_APICAL_JUNCTION,0.003519464049308246,0.027686666866756027,-0.006518282734616545,0.16172689818352898,-0.14516094026339676,0.03833030871104035,-0.008187466972215143,0.12630695466918124,0.12105919264090109,0.05167862571985078,0.10841568107160544,-0.030021994604728538,0.024327128593076734,0.10290330557629884,0.05656049012508644,0.088302681407304,-0.025863053955487568,0.10752701405811624
HALLMARK_APICAL_SURFACE,-0.03409259691562928,-0.0006918427949560782,-0.06846976650828158,0.06388642833842459,-0.1415114096833444,0.06866793886718235,-0.00735714642159259,0.00472413027433847,0.11065910216451282,-0.021121876955791426,0.007014625294738408,-0.03164801137396489,0.039077655520238154,0.06743137646321028,0.020910430991074768,0.03744837463836063,-0.024074513097075593,-0.014290295646506433
HALLMARK_APOPTOSIS,0.02051433351230959,-0.004267390432387514,0.009450109741743517,-0.028946655178445746,-0.091718966530684,0.08473988059873322,-0.013256596534947825,0.017767506719934822,-0.05490068095606731,-0.04263573723238447,0.05413342202139125,-0.0812682783251725,-0.01583052089962515,0.08115305819643405,-0.03356223213808181,0.03085528969338774,-0.0211028814425113,-0.09873308813732985
HALLMARK_BILE_ACID_METABOLISM,-0.014607494951964613,0.06587204313628527,-0.030805868767949107,0.15030873746694454,0.010477957349314733,0.09286821151623377,-0.06178913791180935,0.05451771487046546,0.11504521246320375,0.020743967218799154,0.07464508647305944,0.03203132456800801,0.026169755893714182,0.058502072571571265,0.044322129968091026,0.020638862158601442,-0.051791295946643015,0.05586538642256579
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03469932209697704,-0.00483128502928187,0.020968786012997814,0.1469741181883755,0.09333513551239737,-0.0028913934519142225,0.0447231631487685,0.1406275490352545,0.1545170618075856,0.02460356007265444,0.022543046116829137,-0.004122933532762309,-0.008532173026313367,0.10202303939737807,0.030782988740519095,0.040513903566031545,-0.017214777813434872,0.12276821612663079
HALLMARK_COAGULATION,0.11541423015560812,-0.002895817183641658,0.027199794818742844,0.12008814642894103,0.022904017533618013,0.07622118773093291,0.011633799195871819,0.10021372316952999,0.1184614344826878,-0.0009896714523501887,0.10027592456297997,-0.03438192007893701,0.02140582820642907,0.0792577635007691,-0.11279726703311208,0.1363265007218657,0.00785876574378963,0.1405659361552623
