,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.04225442030372405,0.008245258249484445,0.11620988823123989,-0.02607127667659187,-0.01866183357435015,0.12277248601590349,0.049159894530320304,0.018783871715843635,-0.030816968053840137,0.01791052430335371,0.005973679395530958,0.06360861692558853,0.06493372227808317,0.1185136402662739,0.06925490707154995,0.011862452882083187,0.10422418323675861,0.09214727766152776,0.04658441529984315,0.25040756836988726,-0.016913432028743788,0.005849882708476791
HALLMARK_ALLOGRAFT_REJECTION,0.016803168891623286,0.007408822097467982,0.18634400360683778,0.012730085773607163,0.05111322893260575,0.080324872181315,0.0721241157469838,0.043602843625559544,0.0040674907072762384,0.034271629913438545,-0.013181880236132992,0.08216010741041653,0.08143577588811145,0.008136912621446096,0.03650102317960425,0.05199527551666916,0.03522471335381987,0.03566644986555991,-0.01883542201040779,0.24216704036599343,0.010597524030420163,0.09345866176100863
HALLMARK_ANDROGEN_RESPONSE,0.06029051317248182,-0.05703635404531053,0.10344862652125685,0.07257072392290842,0.0014826276313283724,0.09432874006797329,0.045084755694142095,0.030483857760281303,-0.03303804137048002,-0.016267133248705132,0.019389670272941528,0.10332182055445714,0.07413914638224753,0.08528639046030474,0.04011264581841578,0.03915151925888892,0.047137304507444334,0.037016009878947494,0.025780591100123543,0.2422834433319372,0.03338903480192102,0.04594327830400517
HALLMARK_ANGIOGENESIS,0.015456940321280775,-0.04079455738569598,-0.014674075313659508,0.04901205635566809,0.01826643788936938,-0.06381060098819857,0.010530602166193715,0.012423041097678767,0.023997969255625626,0.028040785708018403,-0.034046484719326496,0.060128474331995196,0.012278750801280729,-0.171890342668092,-0.070110694089467,0.012971153985847026,-0.07690628544188094,0.04778012162280063,-0.059703487327239346,-0.061836500692482955,0.049376005514909886,-0.06365428936401349
HALLMARK_APICAL_JUNCTION,0.06212210874065357,-0.041034476355070196,0.18838011640940946,0.0426146277250149,0.014983423675776847,0.07414197864728037,0.05921302842437307,0.00599653308890429,-0.0076054955810515084,0.03171909395571727,-0.030982423457401848,0.07031714902315019,0.10057118820158867,0.17589656792440195,0.14941135961011523,0.05093108797020094,0.07994941289981881,0.0825005083466701,0.059329878574594465,0.3012970801431191,0.04958193213754119,0.007978459186684272
HALLMARK_APICAL_SURFACE,0.014596862522409841,0.024283519296319642,0.0985359027023244,0.052915435425790996,0.019349484606587558,0.05415179103844284,-0.019373603644807374,0.012489442996130789,-0.02179364752534362,-0.0005708401091701232,-0.062276131490080544,0.034461717944635616,0.005726362545285033,0.15347549360334806,0.15896070555379563,0.016396761138615795,0.0709345500785072,0.07076979619025939,0.05883452984523025,0.2248264398426963,0.04013159686260182,-0.08433166775866495
HALLMARK_APOPTOSIS,0.04347578109133201,-0.022620659875660015,0.06398974057856377,0.02550015295191493,-0.027984768364550584,-0.035502124496134865,0.07049826843130062,0.026854375348103657,-0.017826846431188925,0.05600065153036765,0.013374670312802015,-0.02467871081340798,0.10646528459335888,0.04439247340299825,0.047804795497789536,-0.0006437604611919114,-0.00847638324206074,0.07422439262667581,-0.008325453764534595,0.11112576170274036,-0.06748800201674049,-0.02532873618783391
HALLMARK_BILE_ACID_METABOLISM,0.07716967776778688,0.0101964253560495,-0.0027220476206313783,0.02429538578787995,0.0148670189418182,0.07957501301006793,0.02567559143125573,-0.016819334739859387,0.007936149403160295,-0.08742221447463075,0.009974493285567695,0.05159028637002239,0.06192099948673429,0.06595163680669373,0.045153478279792776,0.02531704469816214,0.07281020539545056,0.026318475473840648,0.02426945250665136,0.1500011195154072,-0.0635972228154362,-0.06961686095327832
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.00048826316785277303,-0.017240817062791947,-0.10752799512119501,-0.001568540837867929,-0.010479305309900759,0.1101250575048799,0.05627646251037996,0.013963436951315522,0.025145535533513272,-0.02905396795523578,-0.04349727225566797,0.035293659829322,0.014458727690755195,0.07139538420061242,0.1036158328286124,0.0009545259737039186,0.056621840273738185,0.10070374586513571,0.055361342900071615,0.16185914501463872,-0.07359519510290914,-0.10812129815200221
HALLMARK_COAGULATION,-0.026324998476124243,-0.03345701453043516,0.18820247713979407,0.05842902513950023,0.04780323103619912,0.11078421337918641,0.0809800215679437,0.0030775174062059696,0.008879297420956786,0.05294398703303332,-0.019772278677871107,0.06574187929709223,0.12794754703333447,0.20572910530145258,0.15640610726886298,0.07447831774282361,0.04579999684213788,0.10427491331027763,0.008329325661249649,0.2690128362110713,0.0015227111815033173,-0.02199886520531499
HALLMARK_COMPLEMENT,0.014228201948226563,-0.014845704141372276,0.020557324419044117,0.059816794737061196,0.03059529125247942,0.13520910402737477,0.07653385864732357,0.05332730162972816,-0.012476971559894613,0.01289407549129299,-0.04520801685015901,0.04555144254182001,-0.007101287095364584,-0.09156587151764668,0.0609824506777012,0.06307967534747604,0.07453510362335079,0.06658240992193078,0.02732526948217768,0.2037334645155654,-0.02306840571879223,-0.005446681618022542
HALLMARK_DNA_REPAIR,0.050812070515688326,0.012209680603256683,0.05850994492897676,0.0490469982820642,-0.0050352419079911954,0.07249568050872639,0.05203630038888713,0.03391706593070929,-0.04632773859106234,-0.0013790737057851157,-0.0015369486784541594,0.057924702478010244,0.03423701527181196,0.13407540895735795,0.09258904839012122,0.04477981836499308,0.07443287036186402,0.09485287532280842,0.06275587936209936,0.25370688880935,-0.012580135177452025,0.010709313242497256
HALLMARK_E2F_TARGETS,0.04047658655081243,0.0036669648849401784,0.05901076004506625,0.0031942703649585455,-0.024639560686343553,0.07503124501344753,0.05955236110197435,0.003908325750817978,0.04239348181534113,-0.004104109574597515,0.02227458423027477,0.04995473222860725,-0.010746573777969804,0.10273221653926295,0.10206679478769483,0.04197942435787638,0.02868806181965165,0.09381430449506996,0.017352923051534314,0.17053093139619946,-0.02171524457544174,-0.05925176244791362
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.03515852057622747,-0.06563197598462378,0.17504264729304728,0.05431021673240351,0.06278406734962969,-0.0036777308435976355,0.059677406974268134,0.023252370866172194,-0.002708359097487666,0.049384524806137434,-0.0037232570715240504,0.0665087035212661,0.1521397092947725,0.1420091835250113,0.021980392915525324,0.0746175821071719,-0.04320581479873908,0.08893427520195789,0.051478002732271815,0.19432544373552055,0.06172598052850284,0.050414514598699514
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.003492180576642945,0.04075379884439009,0.05707733070580079,0.031064221482848764,-0.006345208710716732,0.1425009173017467,0.05415964366053389,0.0006954552935511779,-0.025266254241225708,0.0249233312905449,0.025917075493387554,-0.0032112780115797607,0.05932419543577361,0.044111925011987296,0.07181055171077622,0.03713091910760289,0.09769574738835582,0.08850327314521224,0.08972575247413436,0.1325705911356046,-0.02625423413814642,0.04813779457179003
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.023813818065703346,0.04832703698598825,0.05932412592621746,0.01735707458983493,0.04051500925831604,0.049287332661762266,0.03866925741848745,0.019849390413567855,-0.010901799781304875,0.0005984495394031345,-0.0364608631286878,0.01985027364366004,-0.04391369742968674,0.03975972425017982,0.04372674666476491,-0.009300672140072526,0.02425153830969633,0.04201276040115713,0.0064015404952182525,0.14114942543789422,-0.07658321260190512,-0.05188212178310929
HALLMARK_FATTY_ACID_METABOLISM,-0.06923643852610437,-0.0019910258197456936,-0.001435220503495345,0.003122328532256387,-0.01707889528499427,-0.022086885806759812,0.03973305094116193,-0.007461019495862471,0.02289023315676879,0.004729440696507539,0.044600248538316026,-0.008297279757687312,0.031214905462450194,0.02442280118882614,0.06607944895935364,0.04016438041348362,-0.03662183529699901,0.020470865208819262,-0.02157808211536436,0.12367817599067296,0.018465641448897636,-0.10433713600077739
