,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.15802784616221985,-0.10943992925698157,-0.20201372920875948,-0.050331105035082084,-0.1376003824161222,0.08183366519707204,-0.277431736965623,-0.0017917869534696989,-0.008475559459270853,-0.1328205157278325,-0.01505548569192532,-0.03153040386577054,-0.12189393314852864,-0.061263834919930905,-0.12071659419244168,-0.0356091051013004
HALLMARK_ALLOGRAFT_REJECTION,-0.07723511028632231,-0.0566931514567816,-0.11277818357205331,-0.07455306150548176,-0.12449257395770275,0.008182647832152603,-0.22841519402440943,0.032411308271949955,0.08677701472716602,-0.18655352812216075,-0.1758486328487359,-0.08083461281573578,-0.06644944144158582,-0.02499605419805094,-0.2352283927191697,-0.1452845976648999
HALLMARK_ANDROGEN_RESPONSE,-0.017240924530577836,-0.0803782714458224,-0.03340930679488022,0.10970559690938424,0.026578904369651546,0.029981920160145312,-0.037618431267778696,0.04020487966072272,-0.049502081541015874,-0.12291129677664696,-0.04907969423024956,0.024077176541922898,-0.030014559241641602,0.03514548160625769,0.005792000113948232,0.007283695605912673
HALLMARK_ANGIOGENESIS,-0.04576576089849155,0.005658015655523178,-0.32569886380334834,0.13189748829674347,0.033453139100267926,0.01175765871176264,0.1719345045196768,0.2116670589169442,0.1462568733278788,0.34512240245697917,0.23524050568881189,0.04895462168944536,-0.005203803917610783,0.05280262974056918,0.0009177479438168609,0.10764356294461067
HALLMARK_APICAL_JUNCTION,-0.23602812943423884,-0.14217408404707124,-0.17931807664240898,-0.10085050496358278,-0.12851437074525607,0.04608272893280686,-0.07217938367528079,0.01686741841360399,-0.034070000999326555,-0.13448936607404374,-0.023251957385082934,0.00476542031374152,-0.08754643879678027,0.05703244043103853,-0.1469774041384709,-0.018600923743060202
HALLMARK_APICAL_SURFACE,-0.23342298915891763,-0.11121590981332881,-0.17951570955645194,-0.15748884886638317,-0.13249712075898595,0.0024091730779330083,-0.23493397963096962,0.04055490935401417,-0.05936446585141813,-0.3096374739078301,-0.15810435902116848,0.06420793540637237,-0.10620665606726468,-0.037597128566983364,-0.2345070556906341,-0.08867966866093455
HALLMARK_APOPTOSIS,-0.19573566762488037,-0.00760590759439437,0.18930340144235377,0.037732144732251637,0.15584527953798238,0.014587806944389945,0.1840720975613043,-0.11716586009314311,0.03864304770226989,-0.10003377573370507,0.17264267974390096,-0.0049694406998885285,0.013206746274967809,-0.07242578791882186,-0.11555999911760469,-0.08407677778943852
HALLMARK_BILE_ACID_METABOLISM,-0.19099805251626423,-0.07060317945290041,-0.18623453835726322,-0.1205929013503653,-0.14761155411051152,0.02700750696612994,-0.16912745815981056,-0.03846230361654611,-0.053388181072768826,-0.24176363826139,-0.13579926928832942,0.02324318557924765,-0.11293310926217741,0.0049896128908128775,-0.0955063803731521,-0.05262460960237832
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.13999706954485383,-0.0235438792089783,-0.11554042963613152,-0.028751489212003482,-0.15354127740878584,0.011522752597262022,0.19328596007107157,0.0442100774973876,0.012255436158393258,-0.23216645639973324,-0.09550865172552983,0.07361678385302144,-0.031626287163431153,0.00688159502327788,0.03611151289410126,-0.013897377636854244
HALLMARK_COAGULATION,-0.20398037037652642,-0.14456448119276044,-0.12952025007758686,-0.10937494327716324,0.026995615035233157,-0.016901967321022764,-0.20833457412839362,-0.11117030904280624,-0.07567619148983372,-0.09736162257875104,0.03359215733447047,-0.09002684815934643,-0.1486377083498734,-0.09976177458488106,-0.26544969207132246,-0.04551832770185421
HALLMARK_COMPLEMENT,-0.19017571429813077,-0.029679807060078816,-0.11812663582242802,-0.03800826682083528,0.0020897530606853957,0.04531542302647694,0.07271042580289143,-0.012996795466298788,0.09545095931281294,-0.20817471774915944,-0.07245204682940251,0.05596375660252366,-0.001585648176708917,-0.06387355408803902,-0.019812498539691584,-0.092184628053571
HALLMARK_DNA_REPAIR,-0.030704403143245684,-0.05702886306878772,-0.052978360945879696,0.136390394003853,-0.02937599712855735,0.08202999581030834,-0.16536801945563165,0.13927234794342874,-0.021879550836201512,-0.2910276436871627,0.04473460892510742,0.06895349453787172,-0.01592543204843806,0.04352990319524094,-2.3702078313079794e-05,0.0996759304576618
HALLMARK_E2F_TARGETS,-0.19005262149781232,-0.12745226156378522,-0.2979358767106013,-0.08708662021654888,-0.1755358609175788,0.024363155822170805,-0.21618964371393604,-0.030153458117153135,-0.05425713719592904,-0.3967420887660808,-0.1801656125280891,0.08674645988062434,-0.07114295265303269,0.057195377441478366,-0.07798973860786917,-0.028721221613593525
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.05232359725353077,-0.03306940602176869,0.2384888411745473,0.134746277100093,0.09649276644387415,0.013051065006080099,0.26950936254339697,0.18243630944717446,-0.03747644905175094,0.22070417178991145,0.2360771384486314,0.14810013966532412,0.1521299659814587,0.04774737459692647,-0.17825379224340135,0.11379296394275679
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.028995282739568456,0.01210632294604628,0.019047985119340798,-0.0011574250055522578,-0.04843250070278411,0.032846568492350396,-0.04014016349196233,-0.00951027717583073,-0.04361571752092754,0.1581363412781897,0.16612136617931633,0.1513713291071844,0.02135023380339474,-0.015009514265847741,0.06614573373648998,0.08320833834217634
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.2566529878061123,-0.12621752640691528,-0.1812577153614179,-0.10972753840026986,-0.017387727320370607,0.08033869733579808,-0.21478205211090484,0.21528831930080178,0.04775914899688538,-0.11123145914198225,-0.06973614151555237,0.027290205677069072,-0.03293436006588562,0.034482744740871936,-0.00518806913937319,-0.0733327773062135
HALLMARK_FATTY_ACID_METABOLISM,-0.08369840020170304,0.1036511184117852,0.214206631512507,0.11381327917087132,0.0003137484659771171,0.03312142341492921,0.19465833434678925,0.060760244764566415,0.211355945709865,0.1567027259410731,0.17979643501900391,0.28122695253662267,0.23075894663370772,0.11318109918188672,0.11885398402698284,0.0953217555540852
HALLMARK_G2M_CHECKPOINT,-0.05083331655165488,-0.096578873769149,-0.03681280053355431,0.03397372047043998,-0.006570686424764103,0.044986141990232396,-0.061183402998606445,0.02526030712173553,-0.04792046542983737,-0.3100428906723306,0.08817632075200149,0.06911201780408174,-0.08011395216246453,0.03020462885026923,0.037543171914180266,0.07683008958793368
HALLMARK_GLYCOLYSIS,0.15319476729076778,0.04330835478261441,0.06782216780394631,0.11633047338417461,0.09355203866641994,0.05894785071256631,-0.009389196107431351,0.24828400893549682,0.003011270956910846,0.2884953779378518,0.28384860314958693,0.2268260732833605,0.11815569289802,0.1399172133963452,0.09717919502181263,0.07275255596851622
