,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.013036200804841533,0.06926173560972348,0.011442185016824764,-0.02662379232559797,0.05186021692194519,0.03369045689674959,0.11134675933364463,0.008708292425718848,0.0013127886803517151,0.0329634215878711,0.10930422295784673,0.027701161763529564,0.06124755830259237,0.007838006452362248,0.09101181266130307,0.022855502091324496,0.11457388645196087,-0.003917197822849234,0.18250787775525448,0.13328396400000253
HALLMARK_ALLOGRAFT_REJECTION,0.025262419381077497,-0.030492757462028744,0.029571996199962244,-0.017368385807150256,0.07855874112441415,0.035388112248303814,0.15286209138323595,0.10348565481004646,0.0002961452557484085,0.026766816882305106,0.10058189007334871,0.10013633471893496,0.07781700319678375,-0.03988808913463062,-0.0326752778233106,0.024086845285422265,0.05195733600339066,-0.04005398741086593,0.07167035101654506,0.003626899466269231
HALLMARK_ANDROGEN_RESPONSE,-0.002706491664453869,0.016086308434579786,-0.010572306611848922,0.021135093543117506,0.05289873121208712,0.07382602375231916,0.15065871975004572,0.07399467599374666,0.0005514935403425263,0.036050884214460614,0.08805060683941224,0.09816009146160497,0.09229408161121413,-0.0021692986632859063,0.026472959519047164,-0.033275134562955985,0.09768807337683696,0.011654119700172307,0.10516478219609716,0.1445525847713519
HALLMARK_ANGIOGENESIS,0.027615475255224422,-0.06106495735199019,-0.013264224663630947,-0.014254064305217235,-0.0022024374549418405,0.021753907548898426,0.1219519594917803,0.011463814503318986,0.04171301275161866,0.05404997425612932,-0.026588586191137693,0.04708646332842219,-0.06690903235179806,0.0523863785730487,-0.08244389449664544,-0.019767562018104565,-0.11896870970800406,-0.026401791009367077,-0.11612705855085233,0.12337470222450672
HALLMARK_APICAL_JUNCTION,-0.0022991256741620664,0.07161109695058193,0.038245103898217454,-0.023766400480367968,0.055944038533802566,0.048092235137562285,0.1123574471070772,0.008501538375171022,-0.08662934022835692,0.011297732657485203,0.1095013460783687,0.10298836203070598,0.10225529494395309,-0.05958124056515903,0.08811187800126598,-0.002127354667680039,0.10551942665228098,-0.047955296743208885,0.14643396269579784,0.14332698809437489
HALLMARK_APICAL_SURFACE,-0.03809813846333617,0.031146936407867403,0.013668035583152145,-0.038598702783362075,-0.011704782614591515,-0.031633241118029454,-0.07259523530923355,0.014019997043992288,-0.08283670130538019,0.007996387522399995,0.12029700548663132,0.06302857132241288,0.03958425966854215,0.0762338046232866,0.05077498609881993,0.0207084405417948,0.1050055106603876,-0.012106555705819163,0.11958005308103133,0.07040435550527653
HALLMARK_APOPTOSIS,-0.020360640568501606,0.06264740274090057,0.004613845612847774,0.04625338358613451,-0.0027077086625164402,0.014072432035257612,0.06446844610714639,0.0009609921399052916,7.337374692549386e-05,0.030959750834847637,-0.05325679875036923,-0.014469069644684229,-0.10631248224063762,-0.09576796590358816,0.08666065959848959,-0.08684920477855874,-0.07155760700719595,-0.03785282814248948,0.040984565339352304,-0.0024775680238782686
HALLMARK_BILE_ACID_METABOLISM,-0.07499910066566312,0.029350436468903836,0.025597336239664308,-0.024375881245648868,-0.017081267556362637,0.0383732038091879,0.11625148483555348,0.0627834496465961,-0.01586052837138881,0.013224790629022628,0.00613000373065223,0.06531347926631559,0.10154395883931211,-0.04048995791180737,0.11840240317759874,0.00365500115995692,0.10917832241244071,-0.0059004232241073795,0.13933204426466564,0.1570804187824581
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.026130369910178287,0.018549735843973757,0.07634590805972374,-0.0033429023904644247,0.00828783803007154,0.03755069721979635,0.12692886760615624,-0.0032436858899015674,0.01499331732320028,0.07835237261038021,0.10446403133788319,0.06893463881340789,0.07039771971387476,0.028935224286856263,0.07714761933130729,0.045675736369215965,0.1232415903039784,-0.04962604038879208,0.12357555613203075,0.12270040603574459
HALLMARK_COAGULATION,0.06993594618998189,0.03949650583145823,0.03218519055048693,-0.07297203614415566,0.07369979213693277,0.026065931089895734,0.1695838129825591,0.05115097657548612,0.018783873355219437,0.05499672735562916,0.11738459979592626,0.11685594564326163,0.0326162052290686,-0.02530336748062712,0.07332660266293381,-0.01140484542700131,0.01735564667488882,-0.036422289791704754,0.07952130320881917,0.09568130133618126
HALLMARK_COMPLEMENT,-0.00216917162553318,-0.0010684124709745488,0.009974163303167033,-0.05217926810876656,0.046038611557218674,0.004170645921566248,0.13609698823119895,-0.002767888227529061,-0.005264121620605081,0.07468645988620512,0.0818401923452292,0.07354282788224308,-0.031178167650866673,-0.05027506751826012,0.014903279120483254,0.008991630010328659,0.08670864228303497,0.018501278914009742,0.1117048805879802,0.08360318633927395
HALLMARK_DNA_REPAIR,-0.008081388890384983,0.09076857345580933,0.03350206411646739,0.050717591585361224,0.04954821910930407,0.03666555247019017,0.15444404003789824,0.05490855913983726,-0.026594106434547394,0.08199214079192836,0.10394819470967424,0.11113965191484201,0.08054397251374132,0.02250593484214045,0.11444461338616695,0.02510665624620156,0.14454750404581423,0.016700737255368428,0.16650493734345384,0.16993111967266378
HALLMARK_E2F_TARGETS,0.01610174033844023,0.06662350656358743,0.0413498241216695,-0.03454409502369111,0.04985320603638343,0.053438189809356856,0.14206390694118173,0.04213641562084693,-0.019618200611917585,-0.009499874448513253,0.11111161441878034,0.11336198043232946,0.11658783408412168,0.049925112742092874,0.0628680568475504,0.011873364034513821,0.13064945534825756,-0.008999217118144864,0.15810369904364002,0.1372669189781187
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.024270349418149532,0.03662385030654639,0.026607637263597116,0.02840382789139445,0.007705168061524414,0.020474256380349096,0.13048713485671037,-0.041831587054587775,-0.029943836053155547,0.07202070394577167,0.028273509651460967,0.12069410655248465,0.12213383392353902,-0.038781863018430514,0.0896964510114091,-0.06465606212276837,-0.06156289204798849,-0.03849350445180911,0.03574936876392265,0.13036371628435142
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.036367601449096114,0.06358588541613193,0.012732477350327029,0.057016410147467306,-0.02110802440797721,0.031165163542886884,0.05140259328567065,0.028768214616693887,0.005963659946710024,0.004546171458827104,-0.052611741499962415,-0.04145498140540132,0.12475157998469034,0.0366867219487978,0.12062534174912369,-0.036656589757582285,0.03293858665275058,0.044659084279395904,0.09951768621193541,0.14200960169151905
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0061318880781492426,0.052777891952239434,0.009699465405766217,-0.032242864446723356,0.03146377433388456,0.033507925911372916,-0.03499749757528827,0.009938165828717411,-0.05300015219628717,0.06999286346514495,0.09698561433657324,0.036403204992993966,0.0031876309376593424,0.05000731121690697,0.0031467501931511563,0.05323408413632119,0.14493827102493112,0.014216027700465223,0.11687261724910791,0.0149432584914667
HALLMARK_FATTY_ACID_METABOLISM,0.05577601294644451,0.07003252447950892,-0.01916323337851063,0.03060193542067119,0.1225390840709451,-0.02247345386905083,0.10804589502371659,0.022709763479509384,0.05012263231850188,0.06646130510546155,-0.041247867173988206,0.007869755768163823,0.009531488319619062,0.059890625440923564,0.07929603946001983,-0.0431026022694255,0.028921581865480734,0.026523584522111128,0.104544108655659,0.06489592111844393
HALLMARK_G2M_CHECKPOINT,-0.010895715455896042,0.043325308182679045,0.011115866443323814,-0.028413826150470486,0.035912374414771166,0.03268957560658699,0.15501307866530356,0.023081469135147737,-0.04146032677490309,0.006397299466276503,0.0912845498613772,0.11032197687248914,0.05359736383096888,-0.025796470106677603,0.10322430399146362,0.000585581682087096,0.07857833995549122,-0.003835295277613639,0.1555322794943471,0.1468981275177868
HALLMARK_GLYCOLYSIS,-0.012440518391323005,0.044428322528648596,0.03175878025220442,0.029867274676717456,-0.017059900552615866,0.03359120408256546,0.07606485971092133,-0.009662472389325475,-0.025117082404183675,0.018642447957794923,-0.006012644531626801,0.025867204031916568,0.08297836349656258,-0.010800188931813315,0.15729976950428626,0.03673386784955293,0.12690375697203446,-0.00472007370382393,0.12790378723762696,0.14724446471327726
HALLMARK_HEDGEHOG_SIGNALING,6.918318583915952e-05,0.05920803336508165,0.017449078378250858,0.03498905476016218,-0.0008135403718939263,-0.02517234465572813,-0.12545385766021647,0.0025202281788669245,0.016419190126782533,-0.03353686101072711,0.056537866886019354,-0.016775316876241772,0.04868366483072472,-0.1001658867844301,0.02701760185839883,0.07134921967284508,0.06849783761549598,0.052669558850467604,0.13828789505492553,-0.0029290367401621532
HALLMARK_HEME_METABOLISM,0.06934877114091402,0.05914869827770175,0.06293525497170743,-0.01803911981944795,0.041430695287558175,0.055413464068176266,0.1267913862594482,0.0028106847648562126,0.02329342257707792,0.021101420682385574,0.05548789220621127,0.0549033383162094,0.07308417012253546,0.05675543798389308,0.14344649462744982,0.01706587925013078,0.12387802230823658,0.006445120835418856,0.16879265248561845,0.12503387811671013
HALLMARK_HYPOXIA,-0.027173185027108766,-0.032044207945261194,-0.01701872679964242,0.048808212887334675,-0.007980769226799973,-0.03900282682145877,-0.06412873501821072,-0.03766274162503874,-0.030273098372141753,-0.00497547281496402,-0.08444162162294845,0.0014003558715006675,-0.003664032235902769,-0.025161366527586587,0.16418562197079895,-0.0320399581301692,-0.035803804585240864,-0.028598556437631352,0.010722264889591238,0.1033102834933746
HALLMARK_IL2_STAT5_SIGNALING,0.06630656079419035,0.0634283466270737,0.053687016625979044,0.06998872972641429,0.01834597055321678,0.04989538633789908,0.1231873085350722,-0.03417068805776531,0.007530048126039756,0.062305005645180135,0.03195785594372965,0.07928900440402545,-0.010670359731943121,0.0488542135693003,0.0019731594582676213,0.004512609634357355,0.09964917925599595,-0.03236698120390325,0.11245856915830854,0.16805485917965915
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.07322253347815424,0.03644291416928181,0.057269096947512164,-0.014511563340415944,0.043320555551631876,-0.041570471239848715,0.0946385999845423,-0.0036363210028305558,0.011979190500170963,0.06158646752524606,-0.013561028469106477,0.06166662687693143,-0.055200097202710074,0.021605343548857653,0.043668925329689794,0.008220198794139539,0.049455029379979566,-0.055899692015463624,0.039372142987337225,0.1463515697097532
HALLMARK_INFLAMMATORY_RESPONSE,0.013319730167426868,0.04545766165257638,0.030527123073601146,-0.027635115719107817,-0.03608860819206191,-0.04348718492417898,-0.032299971695524156,-0.0587294835911192,-0.020097267037135415,0.04479575675512818,0.004482040073873408,0.05126783760629857,0.0200072075682885,-0.08454161027024715,0.06478853476932428,-0.07264182810866363,-0.05202130312960404,-0.011699965847229522,0.017141058325970376,0.0922081958721383
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.013141138102202996,0.015876808337958084,-0.0069907235502467985,-0.02881868293464485,-0.0018766101248157464,0.03332495839314565,0.14656616300202877,0.10208283883269588,-0.030095724555323753,0.0526877234227936,0.11900334529108168,0.09312500261294547,-0.015293782396074313,0.03605513467980692,0.003562678267728771,0.010805264353723101,0.10457256637691963,-0.017310289191791006,0.17161940381661145,0.07365077959441951
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.018103627507411745,0.004387577196684006,-0.02061359057002771,0.011738051051680227,0.01676483968804682,0.03250639289610943,0.13218498089852207,0.09252516078483393,-0.015938525413850158,0.0738315356853059,0.023306197088099573,0.08956926536982059,0.050475405340983326,-0.07576599674408553,0.025232935195952554,-0.08758512204704111,0.01853154354150104,-0.03170079331104376,0.06848592764321178,0.16833493558765175
