,MGH258,UKF251,UKF255,UKF259,UKF260,UKF269,UKF296,UKF313,UKF334,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.12641278197838393,0.044277388222247034,-4.817754330439258e-05,0.009875727223251644,0.0261856883494169,0.12658605746888837,0.05891225457188152,0.1335273120060138,0.048363302988163465,0.11259200703047544,0.07063601916066885,0.08953632316523055,0.05941962728861141,0.19961810426457205
HALLMARK_ALLOGRAFT_REJECTION,-0.038576629795004945,0.07285082156193717,0.02403446558923735,-0.02209645910916814,0.07149052491434338,0.17153932212477477,-0.0071481250863194585,0.11285432535354016,0.07839019546507281,0.14268050401477872,0.052759329786048956,0.08121602700430208,0.075815913019656,0.1550771534316528
HALLMARK_ANDROGEN_RESPONSE,0.14657084279170893,-0.0028204357413385383,-0.008702453499894425,-0.024294144809145535,0.045578018839977086,0.13802330120532327,0.034745212745966744,0.11582652447391523,0.02581404412654254,-0.004184827024605275,0.08960555223769648,0.06581659357982708,0.06354300237420459,0.11242545027462955
HALLMARK_ANGIOGENESIS,-0.012489716716197209,0.08651417333392389,-0.04130460323066971,-0.02545429261460621,-0.022019997276270492,0.14017359489143683,0.04177692319049419,-0.12412920758148394,0.04613568682208593,-0.013647592157528973,-0.08823669650365608,0.05392157764524013,-0.03153806475518988,-0.06488493057182769
HALLMARK_APICAL_JUNCTION,0.1642176527726265,0.017305845619965426,-0.01964736786903787,0.03122264522525043,-0.02144483952212215,0.11951709266508619,0.014064006325891954,0.1505935553244059,0.09066428030790098,0.13134150260147973,0.062401131833043834,0.09406467749975185,0.06644106489693186,0.1842541884146061
HALLMARK_APICAL_SURFACE,0.14577169281001157,-0.056271063297135354,0.029624464637952704,-0.0163684762941492,-0.030672051787405966,-0.06699462047861832,0.09808535035840542,0.13093668346820847,0.05009457809362839,0.08496327849061107,0.07588272186424298,0.06924550265913988,-0.024303832495819844,0.1446362555526149
HALLMARK_APOPTOSIS,0.024065137032199282,0.04599895175212032,-0.01170039960167527,0.0011776264838463657,-0.07101178399924679,0.04417620057290563,0.0136195333483262,-0.025393939369351658,0.016146991475690996,0.07396635733868301,-0.03583158340484319,0.02582901208468056,-0.012509301752314147,0.095790828736141
HALLMARK_BILE_ACID_METABOLISM,0.1415347199458411,0.016504464280939785,-0.06339588740990863,0.04232103660298621,0.034519458157267056,0.114210499315583,-0.07083328967293251,0.08011385894564724,0.021412071866631504,0.10246593008253738,0.07465425131207926,0.05403395169660324,0.0383280520109337,0.1803716062721462
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.18664732982640822,0.009743673085296497,-0.015022395450340564,-0.018385541949335362,0.025681163274749317,0.11610006309905606,0.052081764336673914,0.15533520308603868,0.08579874880979889,0.1010605025491586,0.07989476684136024,0.01343360516214772,0.0864465114404943,0.14713077446311829
HALLMARK_COAGULATION,0.03190854614796622,0.012546400051622046,-0.018799056402072925,0.013555712482863736,-0.0734543645423245,0.11247930337356704,0.07581807063347715,0.09475919485007696,0.05795759620961195,0.17933131076038808,0.013757178204952451,0.08467745154225555,0.02792087162673677,0.13426526236280786
HALLMARK_COMPLEMENT,0.05173692926337679,0.06535343782359299,-0.013589380848441223,-0.008615917183924893,-0.006359995439591751,0.13335511948593878,0.04150001909145995,0.07098953755995734,0.05503767113608628,0.13506277229830815,0.033689327048343876,0.09925451004103361,0.04634606756387211,0.16125875416685728
HALLMARK_DNA_REPAIR,0.18691560671675442,0.05216514519620883,0.011894168772157562,0.02612290292450452,0.02841228246836945,0.1643766185596107,0.048467370613365215,0.11654569448007605,0.09498282597882837,0.1554895709751789,0.08849701812211698,0.09750603692041093,0.09871150954587193,0.21048394603947868
HALLMARK_E2F_TARGETS,0.14115370107733496,0.06724880500599274,-0.006994465134029935,0.03935171431513107,0.012099534956564493,0.1574548972718573,0.05104730647546321,0.06569404398606488,0.059102405638605186,0.17044830115692955,0.1158460258471696,0.04741412268702346,0.10186392466587348,0.16398803608703535
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.18982893252102398,0.05304479487622826,-0.01623318118429829,-0.008046578676173104,-0.05393640390580054,0.12376569846362288,0.030701874418575026,-0.04683683877520037,0.05772275431875041,0.1359966961277661,-0.0581006237593494,0.0823469256160913,-0.018109599375260084,0.0663369653403427
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.10855908795296536,-0.004527522616805296,0.030698550905635974,0.001895112935796101,-0.02556689160228844,0.0880547549234988,0.010877679803900192,-0.1054040599634656,-0.042294506469838705,0.0865380649205,0.01918861006338259,0.0913139375480234,0.025414613668853572,0.13536070043346116
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0689289682819812,-0.007034683981088588,0.011919010798315793,0.014867214415594503,0.03218551990826075,-0.02682847729276971,-0.015877083140560168,0.11276196286113954,0.04956863107084852,0.061114596155926286,0.07737922019305414,0.06731685318808496,0.05610150593085848,0.1345790694047564
HALLMARK_FATTY_ACID_METABOLISM,0.01826050489549593,0.03311482002486643,0.052756199965299275,-0.05647339713164163,-0.03618531005180634,0.07586522901712153,-0.046576173347956364,-0.06732604231008171,-0.04029480237335246,0.09889401996628781,-0.02254209880634611,0.08736207759794377,0.010246759561884066,0.08158110586397234
HALLMARK_G2M_CHECKPOINT,0.13842352542138373,0.016405716472768877,0.035672117894917796,0.050457498148149316,0.08265520173411751,0.14048218276489352,0.02939346673213766,0.1015780224216524,0.09907042685987508,0.12235458640819513,0.0668001475465534,0.10551431515775757,0.06952721891037954,0.14179775678258624
HALLMARK_GLYCOLYSIS,0.16324681619673823,-0.007284279111590789,-0.0529876557739248,0.0003449998184023659,0.0870158990173258,0.11432330336007047,0.05012050578315287,-0.027225512195636677,0.04535281187359653,0.0753933917146158,0.04787489323360063,0.10061929031134696,0.038082367274982154,0.15035599714462397
HALLMARK_HEDGEHOG_SIGNALING,0.09873343141819735,-0.04210753157969205,-0.06065509317296375,0.04027133549901706,0.0318618735844559,-0.068051036493636,0.04632622492807015,0.11540623134085118,0.013919486127650831,0.10069423217101013,0.006529264042033289,0.08276098884422244,0.07692530638156002,0.09101086111672782
HALLMARK_HEME_METABOLISM,0.12806001601812483,0.08119678599556074,0.00928068308703319,-0.002039904855559257,0.0348321347181319,0.13497826628710718,0.03566981165397729,0.05906294551869059,0.062100558088194535,0.09478595409286128,0.08690437501732488,0.08981699472531385,0.0662951381760609,0.19109588794024257
HALLMARK_HYPOXIA,0.10980455089327085,0.03359201234785416,0.014091687163939902,-0.01799760688234399,-0.0038092841123044795,-0.04597765357418385,0.012134772220843394,-0.12874277720896185,0.0282266820878143,0.05083193628725724,-0.08588233475985807,0.036660775131305195,-0.06235458688768827,-0.03850773070207337
HALLMARK_IL2_STAT5_SIGNALING,0.05797362685542802,0.02549840843312172,-0.0426228293613137,0.01621574615887289,-0.0509853373181863,0.1102696083149759,0.03587552573063765,-0.025984924316649782,0.034121954182322056,0.056025223026388245,0.05811500232279502,0.027740746210397706,0.0708622889394557,0.13941232486658567
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.022406201913595648,0.03506160041291579,-0.022248131922504754,-0.03548065979164742,-0.016847737892252242,0.07899041226872534,-0.014190692449465284,0.026799178281470454,0.023552943366989786,0.11934552120292062,0.04163468683992096,0.07678153952750989,0.06508394205401245,0.09771539397481789
HALLMARK_INFLAMMATORY_RESPONSE,0.11767272760225313,0.017708055821072856,-0.022140390907240112,0.0420329317610224,-0.08924544770587754,0.025345191818270146,-0.0398009956065083,0.02577545137577706,0.02228926866414538,0.09592964259717278,-0.08395672348115711,0.04646891709336846,-0.06667631079989451,0.04801299065592938
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.11509005746086981,0.02026150376189808,-0.03594567055287609,0.053394876367931346,0.07824520099402565,0.15843963244290699,0.06682516333956828,0.1551890556060412,0.07303921077852978,0.01824890897276856,0.07860136164566196,0.005296128863658167,-0.021114324135940485,0.19791245581840772
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.10092687415468932,0.035653088030693704,0.025555633173124204,-0.025539650696532835,-0.09146608375057272,0.14950005093776292,-0.001304121506201001,0.04249335631079193,0.0772168069877253,0.1485933309018863,0.01393404201517855,0.0923267627696316,0.0034664362626375144,0.10076363773047914
HALLMARK_KRAS_SIGNALING_DN,0.15385757885283052,0.0026800835293716487,-0.008312916728607705,0.017862902029860746,0.05289761693675247,-0.022228744694709802,0.10008660974918152,0.045211581356676946,0.04777411118797246,0.11148873834404115,0.06809459608472392,0.1036951900686568,0.05824549507357674,0.17126697016261078
HALLMARK_KRAS_SIGNALING_UP,0.05277082135825783,0.0590061655385371,-0.006332933455600123,-0.023271929143657527,-0.03208051265809935,0.0595312028380589,0.006373036813632496,0.05019959945140323,0.0002537760760299798,0.08220156881200189,0.04423517575799407,0.08287436758672333,0.060907945032540926,0.13895177818994026
HALLMARK_MITOTIC_SPINDLE,0.14882522057497516,0.055797696587198894,-0.0034267238459057946,0.0006096306391214993,0.008444929025898886,0.1148248973391271,0.030165681999883884,0.09111556993003579,0.04562009666838201,0.10147659221307893,0.10041132172283569,0.04454514233152226,0.06309669857018382,0.19787091602021614
HALLMARK_MTORC1_SIGNALING,0.1354397848121866,0.03805719545172176,0.011024858414269261,-0.023882911731749546,0.02148218251194698,0.1107426191444684,0.040458639831756606,-0.021594659968117078,0.03803442931891177,0.07476869563738234,-0.03941220818759619,0.02511215321473614,-0.00681261389373978,0.054640973786549314
HALLMARK_MYC_TARGETS_V1,0.17452731438951094,0.045908838489973895,0.039104116230425943,0.012684402264734594,0.1195629271355021,0.14198236560882524,0.056566205993615504,0.09034284645151501,0.09555524085164507,0.17779304817774041,0.10850378321345452,0.0838302620502493,0.12566018006020754,0.15481195402896356
HALLMARK_MYC_TARGETS_V2,0.159108015357687,-0.0001359840227127344,-0.038783011179161456,-0.030266147448886224,-0.028241722551831903,0.1090892155751101,0.03523899937093594,-0.005759085634945858,0.0559891354117951,0.03953136107803252,0.04265981876662538,0.05431114989589595,0.02788726960878058,0.10638603650746739
HALLMARK_MYOGENESIS,0.17915674181028451,-0.02921546752625006,-0.019363908462474114,-0.016775887783665348,-0.02885056978583508,-0.04277251003622892,0.0707767521262543,-0.0002951177722816365,-0.007792443648883995,0.0776132175062481,0.05815833363984544,0.05515992340743631,0.04232029086124486,0.15261827904114497
HALLMARK_NOTCH_SIGNALING,0.17885409548881745,0.01303862433427967,-0.0019532179711718094,0.02634372097496443,0.054998758183917196,0.14953519424251832,0.0870263040283589,0.13836650485414662,0.07532583477905631,0.1423333695212314,0.10032429468603314,0.13876566438906066,0.030259876649391986,0.19796390636224354
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.19075155290258747,0.04827645222498803,0.009294747253932728,0.004134025692828411,0.07854734359096635,0.06956449814473835,0.06471415937399722,0.1287046776111131,0.055688688319326426,0.15994595768276082,0.10485027405454297,0.08695006550548613,0.1297093680549437,0.19667730962554594
HALLMARK_P53_PATHWAY,0.030581958558380612,0.016999748311509893,0.05286544065733557,0.025381112625622933,0.05612619332057712,0.13948882966679477,-0.00027226424872921543,0.06970590923184004,0.04756218184982098,0.10101976684177036,0.04687573938370974,0.10085995950662266,0.0653620927705401,0.1855189934142933
HALLMARK_PANCREAS_BETA_CELLS,0.1785740246328405,0.010206415803131214,-0.007023727619738325,0.10485109674426012,0.037187687490362324,-0.009569904426302457,0.07975766022247195,0.14371453286144442,0.042434316352752945,0.1663484273514889,0.07995650049484666,0.1471430035203283,0.08764342551326378,0.1584432993104062
HALLMARK_PEROXISOME,0.0026827370565701554,0.09227278385262806,-0.004963472354064882,0.055664133056119114,0.019455436403986996,0.08718710052382622,0.06899215854443491,0.02723860070965471,0.08459487429037067,0.0548374012475033,0.10344193624672754,0.029954456567493685,0.05536603386435778,0.12375327177269728
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.16251608660836367,0.033523021370439006,0.025742023523955535,0.04425942414640107,0.06475239073120463,0.09846161104116856,0.0784456315565231,0.1312473127613655,0.009621233086333314,0.12146161589889966,0.11790993370489378,0.06456845925540287,0.023034269474251277,0.19497052185329522
HALLMARK_PROTEIN_SECRETION,0.1821467018520774,0.03490758196339283,0.0028632963076316627,0.03365381795737685,0.06801814945013215,0.1430165840143647,0.05549974023870148,0.10756838062094663,0.027674570002927557,0.13863888023517085,0.08735156809494603,0.1133232809404816,0.07933888226671003,0.18977537190459737
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.08481676030566239,-0.0043618252542934445,0.03874515373500778,0.015336790232453998,0.027711712467765263,-0.05031725802012042,0.09937529044734264,0.10242077228599887,0.0383256729733768,0.015672022737175863,0.08445868244902632,-0.04175842921788677,0.07004143135015085,0.18193812089683617
HALLMARK_SPERMATOGENESIS,0.13471937096287745,0.025513605870577834,-0.004635121711837582,0.018779486710189464,0.0302772391149865,0.09146436469074166,0.06699250496626845,0.0564316576985091,0.021961806904616642,0.00615123923072749,0.10672709372939483,0.04113036938699729,0.07341698034467341,0.159758738620315
