,UKF243,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.10872715720675877,0.009607001334962898,0.014267033196172996,0.09012623143985002,0.07128095598163682,-0.0590543881188302,0.01081059392081947,-0.044982310801909814,0.13722264962078268,0.07460067324047255,0.06519207154826175,0.06862225760216166,0.03392729988944371,-0.02187033515703025,0.055436271342361475,-0.017760809381327684,0.21185824353102342
HALLMARK_ALLOGRAFT_REJECTION,0.1223710531338268,-0.06714231391857474,0.015198298034694559,0.1281582631877635,-0.08352973557843997,-0.2409592234999241,0.08623346750400637,-0.05678733941988692,-0.2592889496844541,-0.08874108325513992,0.01773329281331434,0.030791951939370153,-0.007964780552291542,-0.03509095022717287,-0.05282484740149047,-0.021600238783462657,-0.03732897202943026
HALLMARK_ANDROGEN_RESPONSE,0.013105300768119393,-0.03566563568820506,0.020150971454165643,0.20453844460446546,-0.03748298987000597,-0.21594683827152783,0.03440753327581879,0.006499149433798306,-0.11211624954686082,-0.043871460449764914,0.026560468168214658,0.05243670730994909,0.041110424251337756,0.006544865431617703,0.0011259900771055996,-0.04845995694013917,0.0671513636211121
HALLMARK_ANGIOGENESIS,-0.26636845781039015,-0.048860311500909165,-0.027106300309245462,-0.263447422176146,-0.08602689156330272,-0.28546618498513193,-0.11291565994961948,-0.09002863487182766,-0.25300883871146534,-0.21605368213041906,-0.06695239399043942,0.08055629056358733,0.03344932980397409,-0.03762738381828514,0.010787171093869608,-0.11828188066160988,-0.21712514831891275
HALLMARK_APICAL_JUNCTION,0.03378946008839767,-0.0137484105293088,0.025867851328692983,-0.03781756184029977,-0.05842803041016121,-0.20392371354901387,-0.03965969829759951,-0.032916727156692104,0.007147196660725426,-0.14241559543287613,0.05385099657063124,0.06790365999394653,-0.021981373883688034,0.006207498543175245,0.009209132485233949,-0.05538500656072319,0.23540962428365333
HALLMARK_APICAL_SURFACE,0.25710580884264955,0.038375798508330894,-0.03078078326151905,0.01663641032779599,0.1428582649621316,0.20940444779790907,0.0901595808932927,0.07935768227333988,0.15662134515956605,-0.0708481066057817,0.09410675923134874,0.05560006424076648,0.03415916049608809,-0.0625522172486326,0.013194658033440068,0.09623360948935676,0.10315809925503201
HALLMARK_APOPTOSIS,-0.014356076367403263,-0.060212842617491276,-0.002138502715458589,0.03244543846343501,0.04676562265060454,-0.044008180703885236,-0.05558156110910024,-0.060827327761369905,-0.06890268779179141,0.15112239795152632,-0.016605242077483807,-0.01515970750410709,-0.0012780795889355686,0.009874471634720543,-0.04197859443061952,0.07419196009929588,0.2653047575378245
HALLMARK_BILE_ACID_METABOLISM,0.0007419481327739142,0.034711203294174826,0.024291071944034914,-0.04676759784859824,-0.08668663784592723,-0.27215411462292044,-0.05023325003659665,-0.03866532706313425,-0.061507065549493076,-0.0707504171058455,0.037958147310639345,0.03556736337389915,-0.013798202344538085,-0.008051655054506062,0.07267272456339269,-0.07721399194945257,0.0014056287612441364
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.06599076471756694,0.005072925874014659,0.0064699123250469255,-0.019505249722291167,-0.06646431123058992,-0.17860294396293014,-0.11559329744341307,-0.07181392362867069,-0.20512838643330075,-0.13388687735148963,0.05566506204042842,0.04326778872789165,0.061945046788684004,-0.00013189492348635045,0.04068622192356764,-0.06259834444725453,-0.028008708862664173
HALLMARK_COAGULATION,-0.07310471830093547,-0.058290183845226086,-0.000851821195346431,0.12185691996051956,-0.11446560470802365,-0.26972578060935,-0.02866231281948806,-0.1457504735091372,-0.25754116194528726,-0.10928646927364126,0.030884939218112754,0.03596097024851352,-0.008453215513143177,-0.04562173255208137,0.020386122020725508,-0.060160128339977664,-0.16688935482190523
