,UKF248,UKF313,ZH1007nec,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.022275616636174948,-0.055467631008631155,0.07055484460467795,0.0020756481327956866,0.03187107482004879,-0.034899971599560674
HALLMARK_ALLOGRAFT_REJECTION,0.0651127256068316,-0.027898881156294516,-0.0350518726362164,-0.023309128965946904,0.060768750880760655,-0.04501025454467319
HALLMARK_ANDROGEN_RESPONSE,0.05111956154094237,-0.05043333852526238,-0.02436648812459422,0.03376520968128616,0.0030487860697385903,0.011032383839870066
HALLMARK_ANGIOGENESIS,0.07579580116440497,0.024046953855362246,0.09567164776248448,0.0096374779527604,-0.0031031033938727273,0.015687654317020735
HALLMARK_APICAL_JUNCTION,0.0403870204260877,-0.02253709784057889,0.024551420050886428,-0.002688575747977302,0.05578782317133444,-0.028605252870804964
HALLMARK_APICAL_SURFACE,0.024882510398408515,-0.014103003760148265,0.002879060598889449,0.0024213274450543476,0.03720516795743524,-0.02409087839684123
HALLMARK_APOPTOSIS,0.03762527042208683,-0.06992890248025643,0.003668261799588568,-0.0005747299578678794,0.017342999709532656,-0.009526112190401314
HALLMARK_BILE_ACID_METABOLISM,-0.005343240949145103,-0.08217077845202612,-0.01780669840524257,0.023322518829535833,0.002651409426418446,-0.026704802562941967
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.04067252168791194,-0.04143040687443745,0.05917010276023964,0.017885663471439234,0.0014979105835634728,-0.058745903892930475
HALLMARK_COAGULATION,0.04417700619293119,0.06981203080199094,-0.06419324570842062,-0.03224460171972659,0.06669940826751129,-0.02048065978165349
HALLMARK_COMPLEMENT,0.04922094333775772,-0.030547086542497673,0.08179898277481916,0.022065740945560262,-0.013916263697960007,-0.07884171252126164
HALLMARK_DNA_REPAIR,-0.003228718140730795,0.002242747891209835,0.024332945094624685,0.038069648040612275,0.010402513256156718,-0.006344760617854564
HALLMARK_E2F_TARGETS,-0.012726924906448556,0.04812873553922477,0.046026380255717564,-0.04816572182310693,0.01585523414002009,-0.031738313656603644
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.07554204125843986,0.12231061964413854,0.03468141510168561,0.025335554964892044,0.052811734390010315,0.0282438484260362
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.0067952841411221135,0.12231647702274694,0.06717946589862867,0.08669444157013852,-0.011808461028823013,0.024581237229911956
HALLMARK_ESTROGEN_RESPONSE_LATE,0.017750168219484393,-0.05476683425943211,-0.007291403771253514,-0.0230303849752598,0.011517897896296333,-0.07836564850365615
HALLMARK_FATTY_ACID_METABOLISM,0.018811087384794613,0.06693906650045062,0.08809062614839668,0.09356788621729113,-0.03070432595153785,0.04629660981581911
HALLMARK_G2M_CHECKPOINT,-0.02499753366543442,-0.014160057346978758,-0.006081084176600604,-0.025727963501438758,0.02243668787918684,0.005055593046228378
HALLMARK_GLYCOLYSIS,-0.009194729258213182,0.0776921887630763,0.08443592008658339,0.06737903459123656,-0.02606586471898642,0.024874898097634733
HALLMARK_HEDGEHOG_SIGNALING,-0.032877309348724744,0.05929810298694266,0.019464456293471388,-0.04514517543273583,0.026970125243671827,0.010243211181729139
HALLMARK_HEME_METABOLISM,0.022669632933091405,0.032900571249295886,0.001729395509756669,0.03530835335867233,-0.004060527052817592,0.017760382489540434
HALLMARK_HYPOXIA,0.002976454279644599,0.06259610609477903,0.14188751150608303,0.12491591604541513,-0.013982469363066508,0.029114883864704757
HALLMARK_IL2_STAT5_SIGNALING,0.022757741117478972,0.0685578250736689,0.052531452289012716,0.041762029670193455,0.0271207979697029,-0.05112334281627406
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.020177294533939127,-0.009430882052134413,0.05846807385866489,-0.0076205679323635344,0.023126971234795245,-0.030462209107814858
HALLMARK_INFLAMMATORY_RESPONSE,0.060784738893489586,0.010313958006573082,0.09351707703214054,0.056151823700532844,-0.021412504618100923,0.04759030566787962
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.002210735089122678,-0.06829913359361765,-0.021671172088104252,-0.015077796635620361,0.05454476067631055,-0.05450414444482607
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.02663220538184363,-0.03558713463381352,0.05146866265803112,0.03729472951359824,0.021304883359658407,0.011195991490022053
HALLMARK_KRAS_SIGNALING_DN,-0.03422820293756977,-0.062123179421836754,0.032877413560669276,0.022153712815885292,-0.010883704833859087,-0.04520339009549663
HALLMARK_KRAS_SIGNALING_UP,0.07039682224963298,-0.03837881757046517,0.015242487131907859,-0.03785380530574182,0.06376789567009493,-0.03574574650875932
HALLMARK_MITOTIC_SPINDLE,0.011848127681566486,0.022645726095278245,0.09388941455950146,0.01887914780546591,0.03299574300025581,-0.0282733487305388
HALLMARK_MTORC1_SIGNALING,0.005975056012667839,0.046859164826294736,0.12049042258321657,0.0307261087656561,-0.028816593758857957,0.06382667718886482
HALLMARK_MYC_TARGETS_V1,0.005191543994811866,-0.016238344644594473,0.04866401019641922,0.03251885598495711,0.012431388234714683,0.018499217226953007
