,UKF243,UKF248,UKF260,UKF266,UKF269,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.00045195830338793497,0.053485355606240736,0.05461557245230689,0.03829489489563151,0.13945761675936785,0.16907728422653512,-0.016600988784808625,0.04059893438582637,0.08834373741483646,0.04063623987587933,0.14660639968792766,0.1045936474356206
HALLMARK_ALLOGRAFT_REJECTION,-0.022528911757400523,0.036637083336093224,0.08414485253807642,0.007425570187989018,0.15626629152642257,0.06622711742841884,-0.0018283821580366742,-0.0035338416121801154,0.13894618216766505,0.0722986939629561,0.1307782798642786,-0.027935748395677775
HALLMARK_ANDROGEN_RESPONSE,-0.027898299841042248,0.029069430427716043,0.06852987769554315,0.024856077023213453,0.08425590562599598,0.150003992861429,0.004095455106013864,0.04895160546396006,0.10920413220222547,0.04215360634543986,0.20857591671761974,0.09467387687286845
HALLMARK_ANGIOGENESIS,-0.05309021472768584,0.04907345342839049,-0.026017819371673433,0.030218957264124862,0.1431090186217842,0.15574727508012992,0.04463148365894316,0.03429625347774735,0.07503289256309645,-0.04217036724268846,0.04772035134517184,0.08308062410907303
HALLMARK_APICAL_JUNCTION,0.06551153312456962,0.10464076369718353,0.07950782354834579,0.03995312184899803,0.1612516779479092,0.1441310643047935,0.026786053272149547,0.090734228332367,0.0943412122693734,0.060478287012753935,0.2306039556758329,0.14096159747349243
HALLMARK_APICAL_SURFACE,-0.024764395209246177,0.03496497602867518,0.03705367218453399,0.023575058661902258,0.02857622425674756,0.08149946255991818,-0.15058435179266563,0.07012882903110433,0.14424073075744198,0.01390745817430446,0.24047105737864952,0.04703021706224273
HALLMARK_APOPTOSIS,0.05444070498996667,0.06252230841485756,-0.02434582273375292,0.0007998522538985445,0.04559435110484015,0.015013954778052719,-0.03231744653096926,0.03347462249598397,0.05263522019407604,0.05785757522227169,0.11534064143137418,0.05653777066216367
HALLMARK_BILE_ACID_METABOLISM,0.002560429741282848,-0.0184453985261567,0.05028796212808117,0.0033885248542625582,0.14030290336822984,0.12275985669203297,-0.02543334843740778,0.03483214597987843,0.0775972028660156,0.031023921963980267,0.087939345295298,0.07675370759838436
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0008920672163206956,0.03642648606840353,0.05658877873991777,0.061149557648040045,0.05666749972383279,0.08703629775691131,-0.11503989831660902,0.048033383045145366,0.09016327163501223,-0.02150517044376849,0.13311004534974225,0.09835283810528962
HALLMARK_COAGULATION,0.11124724859595833,0.10299969607265244,0.02661371716170261,0.0036353847575110146,0.15992000700158704,0.026589490380576074,0.04700438221468801,0.06567231915383172,0.173423068921828,0.04758958227194707,0.22160858937579891,0.12361942284030414
HALLMARK_COMPLEMENT,-0.03093473878540485,0.04973820893977072,0.05518450676016293,0.04711406832367186,0.1684554960554984,0.11426151776949997,-0.04901554539285822,0.000330108507855147,0.13975581502732426,0.013224139980466874,0.1479176273759051,0.09150112008392272
HALLMARK_DNA_REPAIR,-0.05365165823376695,0.06819412972618114,0.048530624831284966,0.05255420871870849,0.13674311727052832,0.1503800928055834,-0.06480186356468456,0.07444373267479994,0.09376347514313615,0.06458387971694587,0.1492582078625342,0.09678589447380631
HALLMARK_E2F_TARGETS,0.00993551409892831,0.06434685888818122,0.05234889970872359,0.04204941252361777,0.11000154077859606,0.045290307398249185,-0.04821644017296285,0.02265550363228867,0.1104476216868074,-0.02672549657973316,0.0957119913345483,0.05183352055618885
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0730795983564161,0.12455557794329213,0.007571094426066221,0.06676718120534804,0.17833524479631388,0.11088745701253357,0.10370855089164926,0.051210653314736086,0.13932888765022142,0.09430827547255298,0.18722752069496537,0.1193348991597865
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03216809218517939,0.06674347364805933,0.05584098486033239,0.04948816723130328,0.1113776865986062,0.13232173478835033,0.03666826668612215,0.055781443148011985,0.05867979810174678,0.06910005540705252,0.13542071092104813,0.12628535933037388
HALLMARK_ESTROGEN_RESPONSE_LATE,0.037041914626001815,0.014897583099718737,-0.03638343035977612,0.018526190592531185,0.030891861857979735,-0.024998962298035204,0.016996101921312446,0.003179485957175104,0.08054155040656538,-0.01626070356892148,0.08282077444638151,0.03276071278226021
HALLMARK_FATTY_ACID_METABOLISM,-0.019203110302483475,-0.0016164744510709995,-0.0018468674248420397,0.04908300947414987,0.10651173940395584,0.029980276716420715,0.03717763498273031,0.004727965372280763,0.04066926222858899,-0.05501663059253245,0.0672740177791748,0.07922449518432774
HALLMARK_G2M_CHECKPOINT,-0.0477769915678844,0.03184721810321709,0.06762576827588183,0.028056699722909518,0.11273659523754608,0.11818288599675908,-0.12177129758892499,0.011329604922052176,0.12095816873837649,-0.009845277677665184,0.12021105193273668,0.0734020348824291
HALLMARK_GLYCOLYSIS,-0.056906232785056445,0.015431984706778768,-0.013461231730675607,0.059904530492380474,0.1545868479292693,0.16806843340149752,0.04820171909691127,0.0830445462912756,0.08144711315425239,0.020815752811404735,0.12563478823701144,0.10982189777804283
HALLMARK_HEDGEHOG_SIGNALING,0.03571498467095323,-0.017891095625817102,0.03631176406967787,-0.006642212724913897,-0.04521415251721552,0.032446834850554454,-0.025161301317812527,-0.029753185465692337,0.017528982493544884,-0.025185008086171495,0.13387081629850414,0.020644029282710342
HALLMARK_HEME_METABOLISM,-0.03530665744534147,0.05527014446324362,0.031021325839187378,0.04734459944152116,0.15511150175523217,0.14878861891520215,-0.04438069426341498,0.045207609582573416,0.07776063593858633,0.037817877538174345,0.12143126290130311,0.09842922845599432
HALLMARK_HYPOXIA,-0.046268890565181936,-0.025514990428892218,-0.04674519611830829,0.09862699879612113,-0.009795598296093786,0.040022848058411775,0.08585948449439704,-0.021438158565879113,-0.07368773953476651,-0.011170844201063885,0.038641620073065173,0.046188914437759715
HALLMARK_IL2_STAT5_SIGNALING,0.01567739637667844,0.018655569545789702,0.0928621344593713,0.026047291368673637,0.15103240447374153,0.10221206177514829,0.06956431551059712,-0.003063242754045171,0.0949458283805555,-0.020392444067231924,0.19741471244924622,0.07937439968650091
