,MGH258,UKF243,UKF248,UKF259,UKF269,UKF275,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.04220112591654302,0.05839425610008164,0.004591511054008709,0.010169293207985423,0.032473416683732194,0.033189263699875286,0.04851107421191934,0.03883742582858609,0.15368315673932323,0.10065251032505225,0.027240888089901823,0.02869623418231374,0.09332334685351251,0.0298775631181429
HALLMARK_ALLOGRAFT_REJECTION,-0.04868899484664842,0.1147728363480602,0.06334064528404719,0.007819147383958154,0.061416972522679754,-0.048016076588963605,0.007929726067160971,0.09623693999208814,0.09242525730730375,0.07801744726246318,0.07380709385140316,0.01022250251973737,0.039824272993856706,-0.05631669791318334
HALLMARK_ANDROGEN_RESPONSE,0.05246375589746183,0.067216451614379,0.0449034645932421,0.011110621371185948,0.051330325483960736,0.01627043162266142,0.07036434003790339,0.0559607391683352,0.15114670312981118,0.08984616258573432,0.03215186501794845,0.04146688930053045,0.08990792358837232,0.034731395922733034
HALLMARK_ANGIOGENESIS,-0.00022287635133193907,-0.01561401950557586,9.875950031050567e-05,-0.043487355471877126,0.07730688486959843,0.03945976946892081,0.01728148044373927,0.1118774405691083,-0.04566942411200059,-0.11873610687499614,0.010368479105777187,0.0457585502856179,0.031028980424723504,-0.005869512854577078
HALLMARK_APICAL_JUNCTION,0.056859742827325116,0.033190592836336234,0.0674372873814973,-0.007523354164585363,0.05680093492977973,0.0828378428783628,0.016310902162467816,0.012075954283981274,0.1437640353623062,0.10170599840662053,0.0800331386618386,0.001833113709463086,0.10610140407818566,0.03279420518766866
HALLMARK_APICAL_SURFACE,0.02489362344010242,0.06753141918665248,0.03598644983922435,0.03475270151273255,0.001718108740362481,0.01616764772091113,0.035595998606657506,0.019711169314816854,0.15418131389268513,0.09619539999605532,0.027131273686568494,-0.05812543159765804,0.06766186148734858,0.025392872537634288
HALLMARK_APOPTOSIS,0.05641756207785814,0.0001957999590398993,0.016612194435588656,0.03043139549679144,0.0629435045957339,0.10033354242091876,-0.0627241936068906,0.02033067430802882,-0.029124837533341462,-0.013040491454792094,0.010868362325149077,0.10309713958286859,0.03238854606541579,-0.01119439765797651
HALLMARK_BILE_ACID_METABOLISM,-0.006866074514921928,0.0343217509011894,0.007529566135834042,0.02100859685127431,0.030482127192859858,0.03120955140763165,0.009749678499771116,0.02283879536926696,0.1260612564218386,0.09924261926093922,-0.011721185900534215,-0.020918632081417508,0.05505461115476953,0.000970398371489489
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.027323423139358257,0.04596228778468756,-0.00562040200136284,0.02669847240009558,0.04369396621911504,0.06620183875714726,0.035828974405550204,0.025700038375659207,0.20515276854772757,0.12309825986764769,0.011548549671594004,0.03835256595604277,0.08793642534148759,0.13006345526726598
HALLMARK_COAGULATION,-0.04889353274343922,0.028926392105832952,0.06446104645701885,-0.014809433049772424,0.053462951874381666,0.007052007074994209,-0.011350528053824931,0.029171804167715334,0.11801256591093151,0.05468433746311683,0.04250435994911555,0.12076153305704163,0.06923566726906373,0.04327345530874717
HALLMARK_COMPLEMENT,-0.031296441901225165,0.03823501386834609,-0.023775219543593764,0.03694481496895129,0.09389224635932236,0.05183742832631825,-0.030280597298699776,0.08065853070692813,0.09298516616028225,0.10706186610381199,0.02489795371068878,0.07174671309561921,0.10087355928104194,0.07193301969122497
HALLMARK_DNA_REPAIR,0.037488322607680646,0.046617266629592376,0.053649341535482974,0.04334130637572588,0.04116641752280581,0.04226270521745682,0.0442415103946665,0.02405556369890516,0.19022955224268331,0.13170406130348408,0.06394464107507489,0.001962306285726247,0.09801217570263042,0.0342288145421731
HALLMARK_E2F_TARGETS,0.01785057204235035,0.054610008360689716,0.03765282430372778,0.01109285099426945,0.042803933389922506,0.04849333734008823,0.017013472640821883,-0.019131335738275582,0.1396207726750213,0.09177421628752531,0.041521531020937454,-0.009312868023270793,0.04577693453929508,0.054601632206567385
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.022342429363516693,-0.035723780343643756,0.07588139970192112,-0.002917547712068373,0.08660127691934714,0.07985311682202106,0.0105724570663049,-0.034266444565993225,0.007417630223820303,-0.008745583898638111,0.08673366179948035,0.03538719055435034,0.062173030755699875,0.0034882294565700563
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.0083204786393035,-0.023258219955743988,-0.002468509421826388,0.008487255209313383,0.059559112325524785,0.002928671717001458,-0.02133658957728331,-0.04020125998498373,0.07308573161428557,0.07743526186254032,0.009982413759514053,-0.03693565404977391,0.10453830610012904,0.03454850414797129
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.013185447674667625,0.05638411694873594,0.02096818374306477,0.004695025382268658,-0.002825569917421721,0.03585152121610474,0.030474235798340136,0.06586184080605673,0.1661771627321529,0.11056948880075343,0.03443442603224973,0.00749319675195761,0.07727257561017944,0.07696656547482358
HALLMARK_FATTY_ACID_METABOLISM,-0.03684543607144401,0.04486455192672812,0.008907517458220252,0.043260098226610415,0.014159905783046415,0.056860054562506264,0.023900443685289662,0.0704082992162961,0.10989547914319439,0.07642281226518145,-0.0017806419968224587,0.006720406866156835,0.09223684308747757,0.018963722994105595
