,UKF251,ZH1007nec
HALLMARK_ADIPOGENESIS,0.04960122495308112,0.10985070652289895
HALLMARK_ALLOGRAFT_REJECTION,0.0664791372001796,0.10364841284722683
HALLMARK_ANDROGEN_RESPONSE,0.0034953584134353763,0.09297996383721553
HALLMARK_ANGIOGENESIS,-0.061751469565002284,0.06514512989685747
HALLMARK_APICAL_JUNCTION,0.07777142822983985,0.15259247772278012
HALLMARK_APICAL_SURFACE,-0.08508244712107353,0.11196839272427843
HALLMARK_APOPTOSIS,-0.01822477397968718,0.08361636645418997
HALLMARK_BILE_ACID_METABOLISM,-0.0035011181345997507,0.11857377756852776
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03368265347227458,0.07807520575885699
HALLMARK_COAGULATION,-0.040814424873485126,0.05789227974360835
HALLMARK_COMPLEMENT,0.05600149077745354,0.19759902985265088
HALLMARK_DNA_REPAIR,0.022770839862865266,0.19990181264365114
HALLMARK_E2F_TARGETS,0.030854932971445,0.10623276878344175
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.018818413555426534,0.042291349745658915
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.006481526342312175,-0.025777935424096208
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.006054693048991288,0.1764405570693855
HALLMARK_FATTY_ACID_METABOLISM,-0.006821028060249766,0.09084922166447275
HALLMARK_G2M_CHECKPOINT,0.04870327690251027,0.10403869654755597
HALLMARK_GLYCOLYSIS,0.0029763940686075843,0.08346158724463101
HALLMARK_HEDGEHOG_SIGNALING,-0.016827591209169834,0.003969282913187412
HALLMARK_HEME_METABOLISM,0.01732157169213552,0.13788220200554951
HALLMARK_HYPOXIA,-0.021900702187792,0.051746396275100415
HALLMARK_IL2_STAT5_SIGNALING,-0.008170562387414579,0.1582242655926863
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.01682804946818747,0.06884316210192565
HALLMARK_INFLAMMATORY_RESPONSE,-0.009278543488960338,0.08815216000767491
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.04991496097029828,0.10752462178593696
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.041115264922240415,0.19552670502761865
HALLMARK_KRAS_SIGNALING_DN,0.052867345414726284,0.12618571472332868
HALLMARK_KRAS_SIGNALING_UP,0.0059384404321707225,0.1322874410998172
HALLMARK_MITOTIC_SPINDLE,0.025003007294194846,0.1433225277829594
HALLMARK_MTORC1_SIGNALING,0.027694491936690657,0.12343734673104165
HALLMARK_MYC_TARGETS_V1,0.045232165988164395,0.1338562794977069
HALLMARK_MYC_TARGETS_V2,0.05725760847914976,0.05847737077067769
HALLMARK_MYOGENESIS,-0.012269376214783807,0.0950298851506258
HALLMARK_NOTCH_SIGNALING,0.01269114592086787,0.07686323695010598
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.02112495712495006,0.14873335815215025
HALLMARK_P53_PATHWAY,0.021633505697067908,0.19029642172947686
HALLMARK_PANCREAS_BETA_CELLS,0.03268328850330898,0.13532502848701924
HALLMARK_PEROXISOME,-0.018257616458977628,0.1503531779199169
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.07078212291070661,0.09850430278320778
HALLMARK_PROTEIN_SECRETION,0.028824215854450913,0.1493989450729398
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.007617449000372017,0.19200436452503986
HALLMARK_SPERMATOGENESIS,0.008132077375334494,0.09117032592063813
HALLMARK_TGF_BETA_SIGNALING,0.005462576922123528,0.1258986936252025
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.08902101721500964,0.13803765026195725
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.030781356162911572,0.13681224316935792
HALLMARK_UV_RESPONSE_DN,-0.004671704064459035,0.059330176115379885
HALLMARK_UV_RESPONSE_UP,0.028192615990697466,0.14311546734107441
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.02844481761669572,-0.021308033427403866
HALLMARK_XENOBIOTIC_METABOLISM,-0.032573302840916585,0.1299543982756279
