,ZH8811Bbulk,ZH916T1
HALLMARK_ADIPOGENESIS,0.05140098303840016,-0.016696007777569737
HALLMARK_ALLOGRAFT_REJECTION,0.011116457517274865,-0.01953510478593314
HALLMARK_ANDROGEN_RESPONSE,0.07122158937602603,0.03631471912982435
HALLMARK_ANGIOGENESIS,-0.013726065448628344,-0.0310797278065612
HALLMARK_APICAL_JUNCTION,0.0695606971103749,0.007488210038446489
HALLMARK_APICAL_SURFACE,0.08096817453506258,-0.016071032533821118
HALLMARK_APOPTOSIS,0.012194440701878225,0.015099234559584049
HALLMARK_BILE_ACID_METABOLISM,0.07009392771989835,0.0037124542261772614
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06779367432612424,0.039636512088652286
HALLMARK_COAGULATION,0.04811561461923779,-0.05013986725950269
HALLMARK_COMPLEMENT,0.04322384780576998,0.0034115819054934
HALLMARK_DNA_REPAIR,0.059433948513640686,0.025502324203060707
HALLMARK_E2F_TARGETS,0.051726691693811326,-0.0025958969610708235
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.0029064707224305533,-0.008794517061979742
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.05696426080052255,-0.013876616886382571
HALLMARK_ESTROGEN_RESPONSE_LATE,0.046168990637473616,0.027639657633351633
HALLMARK_FATTY_ACID_METABOLISM,0.015828669667823477,0.041182984332887605
HALLMARK_G2M_CHECKPOINT,0.07808107895632783,0.01094482644554537
HALLMARK_GLYCOLYSIS,0.0389723355846363,0.018090869033061577
HALLMARK_HEDGEHOG_SIGNALING,-0.008202057299970261,0.016169931244343884
HALLMARK_HEME_METABOLISM,0.06498117742487008,-0.0035227273654554244
HALLMARK_HYPOXIA,-0.01737217004304694,0.07996933986295425
HALLMARK_IL2_STAT5_SIGNALING,0.05271423768640747,0.010738481135095445
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.023821460897085894,0.024862513007848426
HALLMARK_INFLAMMATORY_RESPONSE,0.06463669671410567,-0.06773633785349417
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.01326346318499715,-0.004745181231998216
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.08275801230022198,0.03734971829252387
HALLMARK_KRAS_SIGNALING_DN,0.0568659909055975,0.01319178528046018
HALLMARK_KRAS_SIGNALING_UP,0.03250643932595617,-0.05233005211560612
HALLMARK_MITOTIC_SPINDLE,0.05514817566277653,-0.0024704016855354328
HALLMARK_MTORC1_SIGNALING,-0.013343521301084712,0.06966405688560912
HALLMARK_MYC_TARGETS_V1,0.0615347509133433,0.03972751285231964
HALLMARK_MYC_TARGETS_V2,0.027937179587809533,-0.020885671311826472
HALLMARK_MYOGENESIS,0.03618629080818382,-0.011528441388656475
HALLMARK_NOTCH_SIGNALING,0.04455450453067342,-0.007716126748347378
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.05229305679588245,0.021389892866332014
HALLMARK_P53_PATHWAY,0.05601344177115644,0.07473619796970855
HALLMARK_PANCREAS_BETA_CELLS,0.03967801409383269,0.0435986023785828
HALLMARK_PEROXISOME,0.0422033813797601,-0.01345075480103475
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.05003793451307461,-0.004172964061880269
HALLMARK_PROTEIN_SECRETION,0.04791905249278239,0.025634248449609084
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.07376330147286637,0.014212697070512613
HALLMARK_SPERMATOGENESIS,0.07655833673294365,0.01432671883449223
HALLMARK_TGF_BETA_SIGNALING,0.08355706898778731,0.01029360162508264
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.09023504014528913,0.059328607062636755
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.0291506175309762,0.026264629313094368
HALLMARK_UV_RESPONSE_DN,0.05597757476722964,-0.015412917265522005
HALLMARK_UV_RESPONSE_UP,0.03146984773231861,0.04919584420140364
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.042224900837562675,0.05249366326311986
HALLMARK_XENOBIOTIC_METABOLISM,0.05746812621963918,0.015247243563198338
