,UKF248,UKF266,UKF275,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.047051505730849014,0.05248675852571987,-0.04226125884498709,0.14274757430501708,0.0405258240861954,0.0035836054520348784,0.10489147057926529,0.07519506377585075,-0.021398092053656788
HALLMARK_ALLOGRAFT_REJECTION,0.08365082884701751,0.056115279468052615,0.08169482389129284,0.11538035075710816,0.061709331707048974,0.0363100657674425,0.19179143374940685,0.08199649051248789,0.06702930213305631
HALLMARK_ANDROGEN_RESPONSE,0.02131679003460453,0.039152565433941786,0.09024728325370715,0.18892468823897712,0.04793263797465518,0.05316346553204941,-0.01074711723474769,0.05387696353265522,0.03665963853202311
HALLMARK_ANGIOGENESIS,-0.013881208061134367,0.04407174637891969,0.04901751523882916,0.11539246859988958,-0.0258070667220773,-0.05310112711933417,-0.030448850880201724,-0.022889273208946306,-0.002992603483013051
HALLMARK_APICAL_JUNCTION,0.07604226320235183,0.053965819886372446,0.057360145517157256,0.18373242564258127,0.03615120788988099,0.10397023305992634,0.18405707614252853,0.0896307509846545,0.0298158944031817
HALLMARK_APICAL_SURFACE,0.029502308630301673,0.02766768225854977,-0.025878928293058285,0.06929267582429241,0.0666127433848403,-0.022063443435487204,0.07860766315653117,0.04976853747723611,0.020345367885959174
HALLMARK_APOPTOSIS,0.0030016414125903544,0.028825751674009276,0.02157926921556956,0.046373376379931296,-0.026885033409805175,0.04157635720372902,0.07361668985004524,0.005595579331215268,0.06584684691093691
HALLMARK_BILE_ACID_METABOLISM,0.0545892967380099,-0.0014856920823619639,0.015169204409521459,0.0798195623662219,0.07009753307823013,0.05024718317648168,0.0027997914713579768,0.034973504726938553,-0.06038975582687969
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.020563046292249913,0.002150492533405867,0.010911824748435018,0.024553429382673873,0.072408750241534,0.002870666251486776,0.008708885371660152,0.047813680378396964,-0.06996726522005685
HALLMARK_COAGULATION,0.09182717966985326,0.06794784189427971,0.06352387148980577,0.1598502160001264,0.13951795183764185,0.09314943801050464,0.1794568521774644,0.0408720609043237,0.018287435216128047
HALLMARK_COMPLEMENT,-0.005348172654619532,0.06099651355704685,0.03604061217092652,0.09430811349870338,-0.04601902863809933,0.037100113936015665,0.16545264472103885,0.014468544137327916,-0.028746710965143345
HALLMARK_DNA_REPAIR,0.026313311591830618,0.047051409218713675,0.08320784039640299,0.10268844847747317,0.12632352364154606,0.026405712078013305,0.14583449818820474,0.05649952078289565,-0.05112403911618735
HALLMARK_E2F_TARGETS,0.03518875513555713,0.012782374716606962,0.06373897626703397,0.026425698235185136,0.1336700323063646,0.03728625627945849,0.08840482007838053,0.07057143400382505,-0.03186379482388876
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.028956218042194372,0.040205285069329154,0.021950896928657107,0.20199740926371376,0.040862045175248336,0.09217775908908793,0.1781255751184226,0.04100016260509948,0.021527096823724712
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.005564773099991461,0.05011358143091987,-0.02067003597378875,0.14077191539646697,-0.06001472896639257,-0.025341624011756603,0.1040383859086866,0.05144040613425632,-0.05792685176385298
HALLMARK_ESTROGEN_RESPONSE_LATE,0.02329843213062993,0.04735555639463517,0.03077427755486796,-0.05513772268930478,0.08510072863850406,0.0056970502604610715,0.033955144993914374,0.015997380611268854,-0.010991049246615458
HALLMARK_FATTY_ACID_METABOLISM,-0.050025020989349925,-0.01566141952360203,0.020921609389364635,0.037979905970300376,-0.019751042256563135,-0.035258433614362074,0.02856320474779233,0.03448097234205219,-0.06051925589906435
HALLMARK_G2M_CHECKPOINT,0.014525106176555854,0.03100883803896373,0.049573304019168596,0.03911754613988456,0.05464561733702446,0.02134231471722085,0.1150885456768283,0.043954627062901236,0.02005206807000594
HALLMARK_GLYCOLYSIS,-0.0366824650518301,0.008788903018339202,-0.013762312008147636,0.04468929141153696,0.016679585604263927,-0.11126440600814318,0.03299670664930777,0.040818924651613374,-0.051478818307380325
HALLMARK_HEDGEHOG_SIGNALING,-0.030006642822389414,0.004796372649104577,0.001216774740610977,0.14874731246229136,-0.030050992760127564,-0.031361096075175655,0.11550612327858908,0.03711519020369968,0.022486718481037168
HALLMARK_HEME_METABOLISM,0.02046417394991204,0.06745783118342413,0.02630589200830287,0.09500060937442127,0.04566664972908225,0.05833728897666202,0.12291368730324331,0.06134496416963566,-0.00639100703776316
HALLMARK_HYPOXIA,-0.10777797155864019,0.021792004331951387,-0.01306760413592254,0.07991852474893675,-0.14307572209938377,-0.10122356689528016,0.03748801616702654,0.007835197611454039,-0.034364670461691726
HALLMARK_IL2_STAT5_SIGNALING,0.033887737112821746,0.04192986763371967,-0.007413381135134393,0.09141238407343098,-0.009948112351574263,0.06741588427714422,0.001524475701614196,0.0763532173411522,-0.03664675353320746
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.0008400648824142282,0.023163607335497598,0.06000493406011628,0.16363284723143098,-0.07714928590281936,0.085782893264392,0.15174395004984573,0.020235686210901185,-0.010441971131311865
HALLMARK_INFLAMMATORY_RESPONSE,0.012387397556419282,-0.056758523484237766,0.06358844461206287,0.0019259291460586856,-0.05327637728432058,0.004683943167976214,0.016542241268796956,0.0292830429973015,-0.022388658186964314
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.03770554908062016,0.042679858362262145,0.04205538155247635,0.10843472175656964,0.05981806645084514,0.04713049792805513,0.05475311953936336,0.07199591532120085,0.025951013886134296
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.01057414762482218,0.06689255431328997,0.0800404987194172,0.09164226576527267,0.012188944580255236,0.0877060568353908,0.16212814472724518,0.00900591346952318,-0.012638385986713827
HALLMARK_KRAS_SIGNALING_DN,-0.007568386150284255,0.0022984531410445083,-0.03782897386515513,-0.006187199631533089,0.01757213752260415,0.023454857207527186,0.018565558076101454,0.0036422738048306376,-0.02176773507087218
HALLMARK_KRAS_SIGNALING_UP,-0.041642117388861,-0.02301181991156293,0.04438538407362274,0.17226301173554415,-0.0026916721771582234,0.019727292784152733,0.11926307196976221,0.05173515726461747,0.08076345832768037
HALLMARK_MITOTIC_SPINDLE,0.04623130147750733,0.05643312611916964,0.0339397576759393,0.1199938931465165,0.04674736346250684,-0.013613734441127434,0.07977734893121359,0.05941936748159167,0.005252890880132261
HALLMARK_MTORC1_SIGNALING,-0.05792151444530159,0.013773464912642405,0.02699665708197622,0.06644784133870191,-0.09223234046082768,-0.07257637891387766,0.026491801800643307,0.045162771203864346,-0.04757046312328853
HALLMARK_MYC_TARGETS_V1,0.0375232371014738,0.05889615997326179,0.05680323196649131,0.04580382223350917,0.11935349001886379,0.06043566899560889,0.10526355569088192,0.07765151260532219,-0.049580818214790955
HALLMARK_MYC_TARGETS_V2,0.022025037319773365,0.021951907267257043,0.05800106804146185,-0.02988103119367263,0.028244345163494937,-0.004705020142319364,0.02797833360034544,-0.018914222839619844,-0.010918789906556182
HALLMARK_MYOGENESIS,0.07167060720804368,0.07028655505051865,-0.00017159909780289277,0.1765495354946611,0.08558016381856443,0.08129429216155887,0.12361737021505206,0.08616211549059691,0.07855780418279315
HALLMARK_NOTCH_SIGNALING,0.05095806718594618,0.056466967525463464,-0.008580213118397783,0.1785657425694413,0.11091538758923919,-0.05767324168728218,0.09701446223886619,0.10707719989258935,-0.05128835083089388
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.04208842322633723,0.04638708570771322,-0.021133650757291216,0.04903407403017992,0.11946252826577039,0.018667412266520144,0.11991251431870857,0.06304864516583017,-0.06672613437493122
HALLMARK_P53_PATHWAY,-0.0133601518025773,0.06269507276654006,0.02696552002198948,0.04056549629884807,0.045411498933504,-0.018069244007695415,0.15618635074464307,0.07017290785528363,-0.05950587491200472
