,UKF248,UKF251,UKF259,UKF260,UKF266,UKF275,UKF304,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.10866582955493938,-0.01128441308493514,0.01550745916880983,0.07828094767394113,0.024931192760241416,0.016316797391216414,0.04337629446415234,-0.04900317393174054,0.11153159340332007,0.02882507530137321,-0.07250620975786214,-0.013678321227315972,-0.012058682406691569,0.07894006045086416
HALLMARK_ALLOGRAFT_REJECTION,0.028906787969474504,0.012503831528167853,0.017288974709042695,0.010581588120877072,0.04784502774243663,0.04765426852148905,0.042042504776350166,-0.057678265874501394,0.09322416871213336,0.0547505209920015,0.0303306070615578,0.03864761083860681,0.03397993323492407,0.03973080669342157
HALLMARK_ANDROGEN_RESPONSE,-0.03818401415004289,-0.06282092109880145,-0.028084177848011174,0.03311534306390073,0.0645637956257504,0.08386020840105761,-0.040285139227489414,-0.09221941658956113,0.11097049549725302,0.00479300196787845,-0.009523106530502498,0.020540882875176306,0.0017567895742084888,0.12387780420158992
HALLMARK_ANGIOGENESIS,0.10909828666962096,0.06714243625948432,-0.002371481971294485,-0.03778860203814613,0.05580445332520884,0.00873032623752678,0.03549250522349109,-0.1049466744238616,0.042867815429483265,-0.03010686749930324,-0.034612138934931085,0.010468945739726938,-0.010319896852168732,0.1167537278191185
HALLMARK_APICAL_JUNCTION,-0.10732113491468821,-0.03000566762563745,0.011822672758586781,0.08062756449853063,0.06403163330621585,0.010398558855890295,0.0625711718847563,-0.07730499521342439,0.1206137080424445,0.0285814025210726,-0.06619789286759534,0.023709991282784282,-0.027977906333239492,0.09771562469532594
HALLMARK_APICAL_SURFACE,-0.131045204693514,0.0602505142655824,-0.029736546205148217,0.08401730391545288,-0.041003671782096796,0.03695331984574549,0.027836471937291087,0.011810824591732494,0.09768113042552069,0.02654608124530179,-0.06838687809218945,-0.02022616561950188,-0.02233674510796396,0.10397751334016075
HALLMARK_APOPTOSIS,-0.09010530564533345,-0.017099784479331446,-0.029940052477959823,-0.04840809395874421,-0.007562698258778286,-0.013667033432271245,0.03787933543260619,0.006574113729135777,0.0014560288656547274,0.018143148252132067,-0.007321627584439257,-0.011613077950484002,0.058585633556249336,0.07124668580698582
HALLMARK_BILE_ACID_METABOLISM,-0.0756382004426143,-0.007815360426432667,0.02392871883662018,0.12119743424372598,-0.013614768908218184,0.004931795409830802,-0.021394755953669506,0.04119367595373998,0.13091093223273856,0.033861327147253616,0.059280120994601636,0.05437759097246083,-0.01147916510112626,0.058508365360653077
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.09327782191501686,-0.022272147383931313,0.0325648596876658,0.12671746438897472,0.038860255318735076,0.004204704698060997,0.030967699595454114,-0.10303341726799836,0.12346494420692503,0.006283855917149797,-0.01963307707724462,-0.002331509568817851,0.022671955125856024,0.071709924202578
HALLMARK_COAGULATION,-0.10999567962932817,0.058303354651215146,0.025342403935251646,-0.013563143507106752,0.03855809247955541,0.06899946191650465,0.04080702613068788,-0.05256146089387783,0.11332236442377214,0.09713912321869468,-0.038115671602691574,-0.009830035559624143,0.0005295484789018398,0.10483300163836187
HALLMARK_COMPLEMENT,-0.008861773396813344,0.049076261087008785,0.021426796759705085,-0.007371315168275628,0.05479475693537677,0.014230451451291157,0.061462426895027664,-0.10096994109823033,0.1002682083741307,0.04078124045623462,-0.012106058166137803,-0.030627394491613884,0.07419847670390439,0.09288022986400654
HALLMARK_DNA_REPAIR,-0.10629820649192571,-0.046359446927971656,-0.011567987745399988,0.04257564473927386,0.04505431028620496,0.03698544869765134,0.057099997135860045,-0.005659782070091911,0.11046576635603796,0.01112809602269642,-0.034587788961546635,-0.004700731010069774,0.0019080969540261276,0.07898598820751687
HALLMARK_E2F_TARGETS,-0.12544555901554363,-0.040745693059949656,0.019182531947034294,0.043044656381908526,0.05178743530297582,0.045038133069062423,-0.05402077038551393,0.01667018219003445,0.08343843958949684,0.024758346358187074,-0.031044065031543028,0.03496960487223334,-0.03910235636646356,0.05957908321913955
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.015825382391597212,0.029706529212702754,-0.035942003405940885,-0.030462418348021433,0.053386268688247106,0.023162300480541118,0.03741686176736822,-0.10136372616121184,0.036186025712065015,0.005227609849744172,-0.08797189269221899,0.00906275391822809,-0.0410952508717791,0.12131256327671087
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.017339803074210815,0.0731031737736763,0.04363507359806505,-0.000149494264917696,-0.010893534139154972,0.031212585127200505,0.00014071446697045708,-0.03759441151350352,0.12472770980396755,0.030165839462758113,-0.048289982258303644,0.032503435092165536,-0.02549218899029036,0.12646783445320395
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.12623684969752225,-0.05998271947774193,0.010338461209761063,0.02449277465071766,0.040889902305100645,0.036840431079574944,0.010081081532042808,0.028874193335524753,0.10201777677158849,0.009707214782923773,-0.02032867226401068,0.04664020206586374,0.024931857800558763,0.0058218759065014475
HALLMARK_FATTY_ACID_METABOLISM,0.0899703403048899,0.025233590076546804,0.019269243327076153,0.006050366525558241,-0.040113859270560145,0.023552213915842304,0.06904748308316963,0.031082610756043186,0.02121965287898554,-0.0035207409305044136,0.01819057892695072,0.054875568951043195,0.03001133700152409,0.04594031678837829
HALLMARK_G2M_CHECKPOINT,-0.10886603907134618,-0.012971763582892742,-0.01497764305014136,0.05817044535827013,0.058844724264808856,0.03462239429197246,0.0125667384689508,0.09861710612253222,0.1072321245147254,0.006574803888161579,-0.06291266113719916,0.012907152627920852,0.007191395490675803,0.13891131827833778
