,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.16342417446927418,-0.006337450902272748,0.04675391246820294,-0.0164225390419165,0.014770363800886257,0.010090449860771877,-0.0039270742846835936,0.03785547111462214,0.05032405994113498,-0.02149071613789075,0.14217773263111005,0.04230069876494302,0.06611451793389217,0.08824110573747843,-0.05099334001941626,0.09956835141960789,0.07776780671270885
HALLMARK_ALLOGRAFT_REJECTION,0.006717159307777197,-0.054519768393333265,0.01738673587674416,-0.008870222626203711,0.00802625340116731,-0.024340483425090837,-0.016507343257320797,-0.08712619222556668,0.02159857300567959,-0.03835321879700566,0.07024015714116656,0.051829188204686245,-0.02148613666134529,0.038136666435881594,-0.013067371420482816,0.10573513486573774,0.016066202498874676
HALLMARK_ANDROGEN_RESPONSE,0.08734962009862489,-0.023406140694050934,0.06273471575790796,0.01381392027241203,0.05319980150513863,0.06106554074974847,0.07249002286691733,-0.0694904174526623,0.04485866712700286,0.0066617329536968585,-0.004450720915661936,0.06074675686948735,0.04133765439084873,0.054089053753985795,-0.015530204850504215,0.06726794270756017,0.0744728448913108
HALLMARK_ANGIOGENESIS,-0.023373919191521663,0.02435835359868182,0.04628826781350399,0.04642487590285549,-0.030764112369502848,-0.011695510793698776,0.047545579771836016,-0.1056745544970439,0.052102462877703246,0.02964337548470431,-0.06404345670937832,0.06812998993809206,-0.0682234519143522,0.035243896192890534,0.07023389366028797,-0.057767545475961704,0.1010120176683579
HALLMARK_APICAL_JUNCTION,0.15389632584025756,0.02395466868855121,0.09227262822700998,0.01944093231593674,0.0019324227369860933,0.00041522929593177716,0.061248779889540104,0.03867376749548655,0.041459273177437084,-0.10029154474273204,0.13136316066239442,0.06678510244776165,0.0633943075566087,0.1242059711329192,-0.0344523670099229,0.09510869162368042,0.0781144685981831
HALLMARK_APICAL_SURFACE,0.09606514687531185,0.03215116326695732,-0.024474301162244787,-0.029927073380997534,0.048701025319517116,-0.014506721756852027,0.05870206830040663,0.002843636662806599,0.011148864535566556,-0.017328459626195593,0.12270031089456616,0.07527046123504244,0.03457809451916145,0.05678923903787627,-0.048326055514940534,0.08330193408452491,0.03504255476827673
HALLMARK_APOPTOSIS,0.042139975829070364,-0.01050084546893573,0.05777945395243112,0.00694103623346757,0.009848645250116028,0.02531242793903302,0.13003541689383952,-0.024814388245081004,-0.04196935769797028,-0.07449828463825547,0.11146109849580618,0.026064245806915638,-0.04690056100175468,0.013072471002823716,0.022250452277237136,0.018205077259565057,-0.009984511139452833
HALLMARK_BILE_ACID_METABOLISM,0.10990686409872806,-0.00019364461055691235,-0.021511940608752687,-0.040056490220798685,0.04954721465780742,0.028694936938597697,0.09634049225713454,0.0643697100743556,0.03355666825125828,0.003778062853858536,0.1577900836995999,0.01159755759281933,0.03473444185843229,0.017650832598833856,-0.040317512232293184,0.07025631668216784,0.034126032523447584
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.1175498720250508,0.049326434165749444,0.0752212936911958,-0.03744797724273165,-0.009484384642636064,0.019798159588468194,0.04603370425797178,-0.051390501463514426,0.05597908730564868,-0.04538078634575028,0.1326934925572448,0.017177692907132756,0.028815606527224244,0.0736919889566576,-0.11837042126126236,0.0486325837569842,0.05116626605793757
HALLMARK_COAGULATION,0.11403002409628822,-0.0017224365607864122,0.029296163402034593,0.004120312384555554,-0.001840966455491245,-0.0018751868634557596,-0.010119824007919151,-0.0923114314962381,0.02164695294564371,-0.04694954725809297,0.14959742936166284,0.0708745936246547,0.016137254278310715,0.07572595357603881,0.01497223323255469,0.08659184533753539,0.05127862092895442
