,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.0336738553186788,0.1781869066078488,0.13464926781923942,-0.004128894370793791,0.2503161168942265,0.1372393567186441,0.20827208726301266,0.11334835538824838,-0.16170347041800964,0.14619293153994628,0.003105084777783251,0.2476474805379419,-0.03277066405760191,0.05199341613933968,0.01733894856717846,0.015588211646544498,-0.007737184082515012,0.1195882939265729,0.10305878201824865,0.1602480963332764
HALLMARK_ALLOGRAFT_REJECTION,-0.08004059669086887,0.11057835221183897,-0.017368288160885464,-0.14343551827442938,0.233499176146292,0.0851801920384165,0.10483345223226657,-0.35669660041002493,-0.49191699536431804,0.17268780429960293,-0.09627405193002961,-0.3266095594178755,-0.03857082037434028,-0.10562411708531073,0.0713069456905123,-0.05417744134964057,-0.06158877473972919,0.13990536714486604,-0.08895008196282778,-0.0190662827022583
HALLMARK_ANDROGEN_RESPONSE,0.0740569948624075,0.011275273172070428,0.11618634932393887,0.01714416572631144,0.14684564017308893,0.05462137286701587,0.39183811807196184,-0.1989588056677172,-0.49515054786303914,0.019892468528435108,-0.017385384774031263,-0.17620813765725749,0.03585730360041634,-0.1019448916371275,0.01986612305881478,-0.05051549036862612,-0.038133062849798734,0.09534684734645732,0.024376402493579065,0.0024904043789874264
HALLMARK_ANGIOGENESIS,-0.01153869799586697,-0.21815534904310774,0.01870009624572791,0.06064576918960156,0.2831268226579821,-0.14666527157257755,-0.42477183618937675,-0.36859496352147647,-0.5794375249758298,-0.4609275455924816,-0.11658956647227159,-0.3451339348460789,0.07135360243775227,-0.21934789823212777,0.04009782988473192,-0.035887923053016926,0.020143682050521697,-0.06783850463531865,-0.004213908363882098,-0.18854632482793446
HALLMARK_APICAL_JUNCTION,0.08209103971207755,0.12736562243537153,0.09794028694854628,-0.038286082034158425,0.19681650452026092,0.15987731856466852,-0.01398347587383539,-0.2563560865014143,-0.412368324747087,-0.21197400243541129,0.01719619895601806,0.04821268641076274,0.01604050744124955,-0.1455660567174231,0.01836344444768372,-0.088243862789073,0.058039235456358994,0.08804554145767357,0.10760830536002323,0.17240457371714046
HALLMARK_APICAL_SURFACE,0.04834187314254911,0.2106394672382656,0.13268255445752775,0.07251306446607746,0.12854290153463835,0.16223705959563445,0.05401672895379736,0.178485135428438,0.38393497909847835,0.11428521049197453,0.08669919805325556,0.16537184944728714,-0.0010531468300866993,-0.08862737663941297,0.037986003413750684,0.010683112135003342,0.07631431076013852,0.0829430035483237,0.22619813179659487,0.06094411955115425
HALLMARK_APOPTOSIS,-0.011756041727694878,0.1428724883362527,0.022891425862687984,-0.00897490549875951,-0.15722380126878066,0.053344350284677294,-0.05369757877885714,0.0555740091975509,-0.06624671774319017,-0.41693797906152125,-0.011681032532844745,-0.06579781794210196,-0.031243384305451167,0.12424800702218664,0.05787377539083297,0.06014912691892801,-0.05943609065832459,0.10342785449884406,0.11739856520296386,0.14445031974010553
HALLMARK_BILE_ACID_METABOLISM,0.08487729077846626,0.0935027087396246,0.050310231347015795,-0.01757253632855817,0.21704443376170487,0.13457800803850897,-0.011896660539842804,-0.19984627048045486,-0.5676212064813575,-0.20990914262907126,0.0031612424156436565,-0.12445082182644338,0.019890584499678454,-0.04212813217908679,0.030576986842999,0.01621407732028292,0.03644668474126027,0.10869483616588602,-0.07675224828132833,0.05777761397203809
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07232731470757353,0.07081342400978151,0.20035593255115597,-0.06833961541053224,0.19827912664395245,0.111353401781355,0.07220866971443142,-0.3092008363362663,-0.4334979393049521,-0.42019351008627215,0.04344856208553117,-0.24029307361574684,-0.00217675604509431,-0.1866777336126432,0.030694004402486857,0.023401449800370788,-0.0015173343550512943,0.07089592826824084,-0.025644920924572982,-0.003037482126551565
HALLMARK_COAGULATION,-0.0837323705133323,0.11979883911791,0.026461105695090248,-0.0606138978478,0.09308726788963516,0.1433138630786343,0.1018270828614688,-0.3942897052531086,-0.5865199698322633,-0.014054481589026814,-0.09104967567062903,-0.3521473870312441,0.040944277086583956,-0.14172089133698895,0.0577742156893208,0.020042955657731464,-0.0025714155578529423,0.10353242522651644,0.14366087658042076,-0.12460130532166121
HALLMARK_COMPLEMENT,-0.04995025997830567,0.20323321526106095,0.13915697620211795,-0.031072843029446146,0.2776479056535242,-0.011989341872800242,0.2569741076687521,-0.05243054443782195,-0.34540506561961043,-0.3896749211398741,0.0729631810534931,-0.20194993281527654,-0.04198751219106069,0.02935192010775592,0.04740808496379058,0.004725752476346436,0.022928531023798604,0.10923145370327413,0.10810292965551933,0.16850792109270887
HALLMARK_DNA_REPAIR,0.13545049179060298,0.12962940467410902,0.16984635703354872,-0.005655456985706045,0.22327068030892547,0.15088582299297043,0.18253686936661692,-0.14988447823355472,-0.32320415616067766,-0.026373956496207572,0.07581636273146504,0.24437442834120562,-0.027745669564893348,-0.06553047560076203,0.040371432356191304,-0.057342189352242605,-0.02493382162549336,0.10541593246309504,-0.05907460154568155,0.2345781570259979
