,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1019T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.005934364915169385,-0.005926075328045865,-0.021601058762050904,0.02530327329151122,0.047636667034558905,0.03479695351698706,0.09549798985203882,0.06946426037590707
HALLMARK_ALLOGRAFT_REJECTION,-0.029190271177439317,0.03037328786005641,-0.04115298294794836,0.06408325610966387,0.06800249721355814,-0.015521611552001775,0.044706636748213235,0.034201146291199296
HALLMARK_ANDROGEN_RESPONSE,-0.03677420533856573,0.04430538129920918,0.004184266864485339,0.05514454518063339,-0.012813655116848807,-0.012880950204858233,0.09878519791074201,0.005959645022160596
HALLMARK_ANGIOGENESIS,0.014722848945830851,-0.10129217206258646,0.0687781006271182,0.03557325392042971,-0.0218543216799122,0.04714754646979109,-0.07927931791989351,-0.05215747825565185
HALLMARK_APICAL_JUNCTION,-0.06500416301091458,0.007563533683345857,0.024254552451216785,0.03484902707283186,-0.009070376316445528,-0.008753498259760484,0.051895712200609075,0.052630334413171484
HALLMARK_APICAL_SURFACE,-0.05116658564300793,-0.04443776884315498,-0.028985475675457933,-0.07837883370350449,0.07129475876714358,0.032153758440855676,0.11846489996510684,0.060682590248273785
HALLMARK_APOPTOSIS,0.03827672243435749,0.03067928813522231,0.024119343424518824,-0.020833355334540282,-0.0003657254114339824,0.03421008913013244,-0.04856260477525499,0.045734395859062596
HALLMARK_BILE_ACID_METABOLISM,0.009640665679856966,-0.05052556868268312,-0.03845669507302156,0.011455905260539839,0.014956100291989042,0.06983475059487747,0.03970701918553017,0.08046262646340803
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.0364881308122552,0.02817000747271259,0.03965741211714224,0.03494909108420793,-0.05895193025263447,0.045698705472452764,0.13088352556692118,0.053234196449104626
HALLMARK_COAGULATION,-0.046038909631646655,0.03128926938925164,0.02076911861937916,0.07542803804471329,0.02756853752614878,0.01858399117127968,0.09547265804968466,0.012627522750331674
HALLMARK_COMPLEMENT,0.012757665657153737,0.005632367131878286,-0.04685513922857515,0.035721912640865466,-0.008316707541662196,-0.019716307319403454,0.03670916596323614,0.062288108449655294
HALLMARK_DNA_REPAIR,-0.03814829652474364,0.04599347526948934,-0.056833386050559785,0.018285536229684193,0.013750942164424462,0.017552610628490135,0.07302686552438088,0.08999920534551077
