,UKF259,UKF275,UKF334,ZH1019T1,ZH1019inf
HALLMARK_ADIPOGENESIS,-0.005387583332105339,-0.027889749297748925,0.02818380024928621,0.016493890126611784,0.11192430715849251
HALLMARK_ALLOGRAFT_REJECTION,0.016722520673485192,0.0717346443228936,0.02478671509317054,-0.026284780229337116,0.12015518857667724
HALLMARK_ANDROGEN_RESPONSE,-0.03731534582066368,0.03446366356823695,-0.0038541591056988713,-0.07423358524488895,0.05874715883636063
HALLMARK_ANGIOGENESIS,-0.044927135114487406,0.006494922227529197,0.04840756785366709,0.04608715165610145,0.10791412896360357
HALLMARK_APICAL_JUNCTION,-0.029659249733918393,0.0687509145841451,0.0007997404180827568,-0.010169375377857066,0.15124902170112542
HALLMARK_APICAL_SURFACE,-0.02167936117836797,0.010760721096968308,0.030086573672871673,0.08088047735724958,0.10739831099119107
HALLMARK_APOPTOSIS,0.0427791042439459,0.04803759551526458,-0.01952040206524704,-0.022785359359734907,0.0626819971836972
HALLMARK_BILE_ACID_METABOLISM,0.001980987352329423,0.046897142424442935,0.022161158816764566,0.0070876676882789804,0.09676472886781334
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.023396371626508553,0.057232321416658655,0.013882910051638123,-0.016541850780379785,0.09154206344614248
HALLMARK_COAGULATION,-0.07374087207009426,0.07101895737945943,-0.0021383645893019903,0.033646308907071015,0.10915931385631618
HALLMARK_COMPLEMENT,-0.008117135825231379,0.03230465632897514,-0.0018461214775337665,-0.041287345090294164,0.10651217351357994
HALLMARK_DNA_REPAIR,0.01804942934385334,0.033155621748230134,0.043329361358414836,-0.02873299645303727,0.07888324812755938
HALLMARK_E2F_TARGETS,-0.01365503136973148,0.07706550615509081,-0.0009258442702525906,-0.05541114732490773,0.11648305630732489
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.000968058037284866,0.004797914584942594,0.04562920735117412,-0.009446839644182674,0.12528328890661694
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.009759483084505801,-0.021477680143648745,0.004435666893067018,0.07890212271737053,0.12201153709811495
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.04266239220151077,-0.02464749863001557,0.11012956471084552,-0.03333401389898513,0.07207766534270743
HALLMARK_FATTY_ACID_METABOLISM,0.04878256346085448,-0.03448779049325676,0.019289115523592703,0.06357518585357576,0.07245995145609539
HALLMARK_G2M_CHECKPOINT,-0.026817650408397172,0.08031601934466878,-0.030336323383573505,-0.06223006466653969,0.06712848639489345
HALLMARK_GLYCOLYSIS,-0.006722454274888587,-0.047165761914051245,0.09044809508800877,0.0704124419678465,0.04309475542444318
HALLMARK_HEDGEHOG_SIGNALING,-0.050702802082633204,-0.05770360818792113,0.040350340998600236,-0.07968655180870085,0.04528970917359787
HALLMARK_HEME_METABOLISM,-0.026108319752196036,-0.04387291354654699,0.050110141248672684,0.031948245735364374,0.12515617365722242
HALLMARK_HYPOXIA,0.06505963062156016,-0.0004236102001578353,0.08923163278256398,0.07152621477472668,0.0791133548784578
HALLMARK_IL2_STAT5_SIGNALING,0.04150591395838358,-0.012658475231491523,-0.010134409140145363,-0.04875922395836536,0.051654285262298344
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.09140612393863123,0.06886481498301567,-0.012609045443240298,-0.0633675151311667,0.14691803760944716
HALLMARK_INFLAMMATORY_RESPONSE,-0.036826157435385885,0.00536312762605271,-0.024398773259716875,-0.036173745056082555,0.0475716682157817
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.001864962481887164,0.04760821183107693,0.01970079079051377,-0.06358829490046745,0.07439858500600682
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.008520243061036546,0.11411573224947648,0.009092702657880598,-0.031382264372441904,0.11320372011540966
HALLMARK_KRAS_SIGNALING_DN,-0.01065123404897764,-0.06386407611877835,0.005478641039567623,0.06190359878868747,0.007275132330736925
HALLMARK_KRAS_SIGNALING_UP,-0.013171371342001359,-0.005024969296551123,-0.009250301643665887,-0.1168550661210768,0.09345756892896798
HALLMARK_MITOTIC_SPINDLE,-0.01867537486982529,-0.007063665631512558,0.03387508491022526,0.019443147817050296,0.10233411247190581
HALLMARK_MTORC1_SIGNALING,0.03196172018623653,-0.04594804861707576,0.04787007926273577,0.011439047599323487,0.011735997451822622
HALLMARK_MYC_TARGETS_V1,0.06509749447996246,0.043223003057071135,0.021302386838891435,-0.08585515721929105,0.09385833045284232
HALLMARK_MYC_TARGETS_V2,0.02616636750644655,0.02297111742080803,-0.025151854646358905,-0.018665734695555283,0.012193211618849906
HALLMARK_MYOGENESIS,-0.06034576211249272,0.022651424375748345,0.025617801200527677,0.07452096214794453,0.10326842369116447
HALLMARK_NOTCH_SIGNALING,-0.059253942478432915,0.005942769861818509,-0.008378312724662763,0.0089899184064227,0.10347339872101204
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.05321046742085761,-0.010374067863527642,0.028837663134237593,-0.06305819719656114,0.055831780855614285
HALLMARK_P53_PATHWAY,0.04328925292408639,0.014957113810360818,0.04152076817660164,3.014783077740424e-05,0.10313562937347671
HALLMARK_PANCREAS_BETA_CELLS,0.021442196374542855,-0.005886395204618662,0.025301366916680928,-0.09704518254556378,0.06400558272050984
HALLMARK_PEROXISOME,0.003807044374263324,-0.0376392826311468,0.00213009498740734,-0.03766524894614611,0.0390744667670625
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.01050168026626662,-0.025835153825621023,0.016589201804446136,0.01865334014629887,0.07090948591173275
HALLMARK_PROTEIN_SECRETION,-0.002016973105853117,-0.06390449606442569,0.06692535724022261,-0.04782601065806677,0.1333198035978482
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.0324712337434801,0.03989401049824555,-0.0045556351667301554,-0.041212580851624984,-0.052361292387738345
HALLMARK_SPERMATOGENESIS,0.020081846779663376,-0.02211604991718339,0.028849589419694652,-0.023135046410733655,0.019728659164404326
HALLMARK_TGF_BETA_SIGNALING,-0.011919619087646643,0.013718032856632456,0.011572703281274441,-0.09471669429366394,0.17207284985034077
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.014462859363316049,0.033543876913348425,0.06901723209866607,-0.08929430227449497,-0.03699090019829543
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.009045808187689698,0.0009850240373022328,0.06639046145635569,-0.023542984866164043,0.11298696900888482
HALLMARK_UV_RESPONSE_DN,0.0009463089507657934,-0.05999873932835141,-0.0025297122906407427,-0.037922924579446335,0.09694441852216486
HALLMARK_UV_RESPONSE_UP,0.01565970415887548,0.00889604344765696,0.05737542596309113,-0.00973502035707794,0.09745880443514843
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.0039818562200449135,0.04044336330425943,-0.02322839624485093,-0.08021640142315047,0.04017216797712978
HALLMARK_XENOBIOTIC_METABOLISM,0.01793343173722324,0.041462967113915936,0.03833161339725424,0.10686355103651249,0.04554942820916813
