,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH8812bulk
HALLMARK_ADIPOGENESIS,0.06192754382525858,-0.009297642481430932,-0.018856143573996603,0.04407736179356537,0.07374803262147689,0.04229938231748009,0.023114639210636896,0.00406010733464237,0.04320974038044291,0.11293382480928,-0.0036995596142741062,0.05055583327010599,0.05963751759592636,-0.008918525291403885
HALLMARK_ALLOGRAFT_REJECTION,0.02340865798537963,0.023614296405201112,0.0007743699850150533,0.03169736250061984,-0.0333258458492411,-0.03916678137868875,0.02998189928131979,0.013068141959852763,0.029684585409591423,0.10246863187157307,-0.05344404476854772,0.016602062718512365,-0.01992698724387996,-0.0013724246160837742
HALLMARK_ANDROGEN_RESPONSE,0.0405380971217325,0.0377243120209899,-0.06446456524494659,0.031939622736811064,-0.02434710506840501,0.03836841349735783,0.026164248166416756,0.03673733180403195,0.041614651825761045,0.03247977195465707,0.06892081341309762,0.07253487651620606,0.020228246677497515,-0.06596993848706857
HALLMARK_ANGIOGENESIS,0.017363676359459693,0.04893735129783386,0.039261255865075305,0.05707223014441348,0.020451741510718456,-0.05717497842484299,0.057181738093945465,0.03045581973648071,-0.03745079250284607,0.044994828434237404,-0.024855587086943184,-0.06275521813552043,-0.08216623105473857,-0.006898737902349611
HALLMARK_APICAL_JUNCTION,0.04989136100820407,-0.012641850697111668,-0.021177467583748458,0.06084261377732964,0.037250950989506273,0.07231523294397044,0.024988546305767637,0.08992270236710043,0.04405007329323915,0.09438943395158922,0.01860837384882204,0.12596627466363,0.033756744941335286,0.0025763851210803047
HALLMARK_APICAL_SURFACE,0.03992074316140916,-0.0654023134783661,-0.002255373979408038,0.05886575395589218,0.05448511914816675,0.06883656381540139,-0.01633018908697555,0.06124331267797465,-0.004448855974620649,0.1195197220984318,-0.025459990468238457,-0.0044360725618785195,-0.007173413583842892,-0.06886855928939213
HALLMARK_APOPTOSIS,0.001107394535446195,-0.0627249519801822,-0.032928889886071955,0.0057972983728127,0.016302857552542474,-0.06659260915735711,0.0007800504054213727,0.0978949424346071,0.03601502939465361,0.06408867942932531,-0.010234348872141627,0.04905702487361433,-0.026396786176425546,-0.004588202316499876
HALLMARK_BILE_ACID_METABOLISM,0.03138743197470782,-0.01882782443027121,0.010366349237103648,-0.005918862493091484,0.08278339363220655,0.11324163362636754,0.05449705569110815,0.1177878001349281,0.033139966676934404,0.06047473297239867,0.021290346649843254,-0.022441689069151012,0.06117699393784106,-0.11549112584633404
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06055560885582262,-0.01967142882626909,0.030919790567280666,0.07365769210096872,0.05378381322376358,0.08309639040881682,0.032213424750573406,0.07913754369218444,0.04331752215603728,0.08068786143585725,0.07508057984170413,0.100687246107086,0.04712721796171164,-0.05806757525448204
HALLMARK_COAGULATION,0.010701590145042338,-0.05493029478038683,-0.025093422732666588,0.10227973362295717,0.005913891808556693,-0.03178508702753552,0.034009725257683796,0.0545885405985162,0.07261459417784467,0.060107812583581506,0.029984885578787354,0.08135418065977273,-5.982826324329301e-05,-0.0051342661861497295
