,MGH258,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.11806595947421104,-0.03994329978723511,-0.07924774346428831,0.07404541413850475,-0.06411822678128279,-0.0757609953492437,0.008636241187364531,-0.031443623032274055,0.013115482732376825,-0.047955142089074344,-0.017315419451403434,0.011340640717054023
HALLMARK_ALLOGRAFT_REJECTION,-1.0178477825984502e-05,0.08465763937117173,-0.034347538024142685,0.02250453949949294,-0.029387817170987887,-0.018310803311290536,-0.005925418914332819,0.08189593767606072,0.10200464902763179,-0.053117582645786775,-0.07846716410894591,-0.01356946376017803
HALLMARK_ANDROGEN_RESPONSE,-0.1266067441636956,0.03040050843769313,-0.10584609452113482,0.06356988052830592,-0.04400028759407829,-0.027742477231807203,-0.04989478966475692,0.06692527620381918,0.016674949457810367,-0.010838336192436694,-0.07334300410170388,-0.020309783479929736
HALLMARK_ANGIOGENESIS,-0.033314577751672,-0.027043807173187474,0.04410499892573757,-0.045189482559994894,-0.02433751942368697,0.03316327131628684,0.024136382393653098,0.03324729301632223,-0.000475325861656944,0.0005952534684612176,-0.12235566631265941,0.07153001407674185
HALLMARK_APICAL_JUNCTION,-0.1396926639083573,-0.05412395345147134,-0.08903588885310496,0.027295135179687555,-0.05180021068560456,-0.06421260113847765,0.018082661647312103,0.013654814010042567,0.03448336395674194,-0.11022268059968995,-0.06809689286395268,-0.08455210095419737
HALLMARK_APICAL_SURFACE,-0.10201192811215316,-0.02985405766198075,-7.762365844182068e-05,0.04136912391963233,-0.05703028935591633,-0.07401216475179162,-0.03242407934272657,0.02498316309747931,0.043699103104412475,-0.10402374799031383,-0.04916701667308982,-0.05780450646543847
HALLMARK_APOPTOSIS,0.01880779163783729,-0.03570609686578272,-0.07332650572053388,0.04021631358652165,-0.12246144020457661,-0.008638996960967944,0.022416607794570678,0.0460553286196547,0.039729363239768285,-0.051349687662994456,0.02145717313525584,-0.037724806192432604
HALLMARK_BILE_ACID_METABOLISM,-0.10584121576646058,0.10755194779603391,-0.06333275219216075,0.11924225137783608,-0.04721310828451322,-0.06588553630150897,0.012354635212574322,-0.05200676357213229,0.005083823913326725,-0.011724330414654597,-0.06280192289836974,0.08415888336017585
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.11898038515237325,-0.029699883373873186,-0.0398504071334893,0.06761391004336387,-0.0320405244054376,-0.05515520063165112,-0.06120664955407602,-0.08446814374947569,0.026315160428282483,-0.01786316139816027,-0.04824936960179556,-0.034748613586769166
HALLMARK_COAGULATION,0.06714596126205843,-0.0004957579218129416,-0.10078764274757855,0.039116549642115334,-0.11821133501859234,-0.07873179632892027,0.018684260538040877,-0.028977663052057758,0.04526701134850297,-0.10801409381509532,-0.03982586285351759,0.04149833529474842
HALLMARK_COMPLEMENT,-0.006933288014851505,-0.04524576439671468,-0.01989097233543634,-0.006193836919325976,-0.050979524817508726,-0.05099400565412512,0.048512361044668655,0.019835172974441363,0.08556747485422925,-0.023870686033837293,0.024125735489967007,-0.03287606654937063
HALLMARK_DNA_REPAIR,-0.16548371544011292,-0.053077711469158385,-0.15023933630861125,0.11859081727685884,-0.03596278756334146,-0.05603109823888527,-0.0016632182686532912,-0.03571365504244914,0.10315205995679037,-0.04999150723033826,-0.06479487724742683,-0.08123609363116698
HALLMARK_E2F_TARGETS,-0.11260840458205645,-0.038762674291679386,-0.026925644895488446,0.015683833311904188,-0.04005373315471261,-0.03480818546745247,-0.018554757289661727,-0.0004192056019197992,0.01050041806240557,-0.06022070850807965,-0.07333795443511809,-0.04792771262642995
