,MGH258,UKF248,UKF259,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.028125587610390457,0.19807370546705688,-0.01786961121171078,0.291604063727835,0.06482840514477697,0.10965417089724598,0.12166913383557836,0.047304142171312034,0.11802625578981919,0.03650510299389241
HALLMARK_ALLOGRAFT_REJECTION,-0.014951430023899724,0.15898900704777882,-0.006580854998189517,0.25241292577642266,0.06764132322926344,0.06924590689325703,0.08048574377680244,-0.007926055296386268,0.11210204177179899,0.12461042439974733
HALLMARK_ANDROGEN_RESPONSE,0.10405836150579123,0.20797366542580242,0.04851337982794736,0.24736526581917892,0.056553426777605637,0.14078939721544842,0.1094279137072885,0.01850480819831071,0.09801230025916181,0.09981238430220075
HALLMARK_ANGIOGENESIS,-0.01983805677268763,0.01036415216456261,-0.03292106144317747,-0.1802082655679284,0.013504993842415458,0.08504346222577785,-0.062485316266639786,0.005941973709256544,-0.017704033754883875,0.05570031473337707
HALLMARK_APICAL_JUNCTION,0.08203595350500031,0.20270368462501084,0.038069451656803845,0.27794668205346484,0.04227772550538127,0.10194704643786982,0.12680272044702995,-0.04341349803250936,0.1623234391234892,0.0996883051836487
HALLMARK_APICAL_SURFACE,0.020782367931404096,0.12254455720270947,0.016685558780265588,0.24068995498693702,0.0083126896791993,0.12012181214945593,0.08347187930635679,0.046758568049208395,0.10314677097722266,-0.0022639163093319827
HALLMARK_APOPTOSIS,-0.04093280529868188,0.11240693558414179,0.011132232197246959,0.1056060460500887,0.033066327885569596,0.021180727554156346,0.029925632861380686,0.028407290807292332,0.07109672713202068,0.059405700270771876
HALLMARK_BILE_ACID_METABOLISM,0.05747318737447438,0.09544723446370922,-0.021268083024254543,0.14378514636703213,0.003552520171204786,0.12491424925806376,0.12176964179073384,0.008737943222623706,0.041943698434172616,0.02541771128130619
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0839526600774562,-0.03895071415563308,0.031680830070703055,0.2674687852542645,-0.02165946158913123,0.12012753626306172,0.10402426552192298,0.032123163011091846,0.049815359623611714,0.00460952962333831
HALLMARK_COAGULATION,-0.013556800457352334,0.24807730168513137,0.018345621237672548,0.12786631742806964,0.06816607066451048,0.11855800572629792,0.09431160371838362,0.04736260087615883,0.12692570181221083,0.07034517855248157
HALLMARK_COMPLEMENT,-0.01967765731975005,0.07822398143966526,0.012048655006759553,0.22775500049100922,0.06595788289622888,0.1323945456265446,0.06928220230814555,0.024678172000482657,0.08548751889497805,0.04028229923740252
HALLMARK_DNA_REPAIR,0.12974552820971572,0.13294508909229785,-0.02630125203605745,0.26168209202755394,0.04352403754179735,0.1322017130051735,0.13364852847794112,0.012882394782512838,0.10086553878702902,0.053672245895472155
HALLMARK_E2F_TARGETS,0.110195937302527,0.1045571260846408,0.021689806465508752,0.19664286041895843,0.02336955907083604,0.17322912678685204,0.11986471519627329,-0.0353115371309066,0.06958104829789807,0.048783619908429346
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.12833132877145642,0.21274290572232837,0.02877691944846754,-0.1150681822404445,0.0710873531686471,0.1071755835835746,0.027285325938731276,0.03229271472819512,0.08722045401379179,0.08493233670430861
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.012415971567494626,0.10868375975215416,-0.043834272294970285,-0.19024551876406812,-0.023295234201701313,0.12920299072499106,0.06218665699219893,0.004654085668771387,0.0684236003716513,0.03698141656754308
HALLMARK_ESTROGEN_RESPONSE_LATE,0.07512378018541381,0.10393230395173837,0.031630006609597895,0.2500681915625659,0.016579201611540736,0.12338907524825746,0.12888847862665392,0.007000393561270277,0.03223821726264492,-0.044881421238941385
HALLMARK_FATTY_ACID_METABOLISM,0.014136318927652316,-0.008336026349804683,-0.008856243076167484,-0.1406976267045544,0.006171547292731102,0.11030119175470837,0.03377114103317096,-0.0222400768325952,0.029044098415300115,-0.03246027531063148
HALLMARK_G2M_CHECKPOINT,0.0739922294514745,0.09414596564074203,-0.0009853494409823884,0.22251248688632616,0.03965367272460625,0.14428508950972802,0.08830621413024008,-0.023557764394934566,0.04471654020091758,0.05058104613264073
HALLMARK_GLYCOLYSIS,0.09707288042670664,-0.042207441531897254,0.007108433282996661,-0.05219143750440577,-0.022017017519392616,0.14773844313004778,0.06104845327073223,0.021486243491116747,0.05392695091721226,0.034615270655068205
HALLMARK_HEDGEHOG_SIGNALING,0.05290354547212636,-0.0020700779449926315,-0.009369865388010405,0.0013907137765892547,0.031894285830542164,0.16004771539505133,0.06773665280974055,-0.04037520717791111,0.04757053657631718,-0.023663255491577162
HALLMARK_HEME_METABOLISM,0.036669921375597866,0.15772156775002494,-0.010828992940262152,0.1960513893720864,0.02201266423503316,0.1104396774177495,0.12336348344175524,-0.0007842557150851519,0.0518573229923042,0.03258812093725381
HALLMARK_HYPOXIA,0.07081782717303947,-0.14726856369503244,-0.027262520716159467,-0.23701639890593912,-0.004297382333587277,0.009576891755479364,-0.0709088592334515,-0.03272455772076942,0.029931225747429145,0.01371783594594153
HALLMARK_IL2_STAT5_SIGNALING,0.005828329551996382,0.15389885405297488,0.013100180532482249,-0.032752168059165615,0.017939416012485592,0.15098896875594323,0.11722243167471315,-0.0035953243819639965,0.09851122862028462,0.059813839838984285
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.019702842601386147,0.15541596639372054,-0.01474247318157469,0.11283276913124869,0.009378864707022335,0.10489145305703412,0.046302857440085374,-0.019505037425139857,0.06056799880792756,0.01201414740895701
HALLMARK_INFLAMMATORY_RESPONSE,0.08799073545951995,0.15856252313627636,-0.025925175030018597,0.044551697905784296,0.018026265579174586,0.03036339672295621,0.014064376800856579,0.04316912674878667,0.03521887280850027,0.03922241768464112
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.05558039793291035,0.15449297422444971,-0.021726572333991286,0.2673431132829479,-0.006554882167725758,0.1423711402927226,0.12569751084239283,0.020825945944614697,0.1374751005213886,0.17037634065390442
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.03545466308533763,0.16532096195668167,0.006869882993799975,0.17073941799248998,0.07561579804771958,0.08386604088353347,0.038006183819566906,0.061457654677530955,0.0996366946315563,0.10842456467435022
HALLMARK_KRAS_SIGNALING_DN,0.05498792174809322,-0.04913351661227491,-0.047890533733022725,0.17467069799045598,-0.05717238331149267,0.09573434885029533,0.1141979880720129,-0.017218556644121714,0.051338694340878746,0.0280577466060844
HALLMARK_KRAS_SIGNALING_UP,0.010429884179606533,0.12757418759758454,-0.010512659618513331,0.2221161596300193,0.011643592571220213,0.15114198954947577,0.0795867753950964,-0.05493303849765472,0.11170892241014171,0.1499225394603581
HALLMARK_MITOTIC_SPINDLE,0.07936770429415153,0.19765065939979654,0.0051095826574949,0.21697130807450035,0.014907727950642161,0.1437284355220253,0.11220071185275543,-0.03062052715642274,0.09947873273732416,0.03982328354572873
HALLMARK_MTORC1_SIGNALING,0.07173032408032051,-0.08394054800584165,0.004094985343855352,-0.08844077113113677,0.01754171884393833,0.1223884062980259,-0.005432572467931217,-0.008575294890254683,0.036201596301849395,0.00011933277402997369
