,MGH258,UKF259,UKF269,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.08474311404453691,0.009821453351313836,0.007512918643416629,0.010113177638273987,0.04519562192432789,0.08700879095150586,0.11050059966009065,0.0802107139373619,0.07259689901037522,0.047126252133786406,0.03722487036141967,-0.015232721309750917,0.015739683776950803,0.14111952818443477,0.05565354874696807,0.008536167488936347
HALLMARK_ALLOGRAFT_REJECTION,0.036827060435399184,-0.038783553748137925,0.04175487754537891,0.08040738740756666,0.031602459831651976,0.060931569768167985,0.014649786595960895,0.06086881568434421,0.03366773008998769,0.04402349241335068,0.04794318369302523,0.0023754218211144576,0.02745251351327478,0.14446208960547394,0.028241528644529158,-0.048065551440686395
HALLMARK_ANDROGEN_RESPONSE,-0.07100430075907277,-0.0018210240141514798,0.041054921512951065,0.1055518503842144,0.020642962721410328,0.15604274680827113,0.1123165398047288,0.08767638999200068,0.07104449631560078,0.0634582514398388,0.011427529935412819,-0.041450739818359,-0.009353667430100658,0.1058963835983059,0.05325253196641909,0.11184055884902297
HALLMARK_ANGIOGENESIS,0.027459279216320957,-0.0273235663266118,-0.005921318294920627,0.05592174986966908,-0.037505203611466385,0.09935965953406917,0.016947086189714633,-0.07300016930297525,-0.0014346691404830475,0.006309392141479306,0.033387496026053794,-0.02177728638354617,0.059312036754167644,-0.059681428670144754,0.06399575482495919,-0.09710076584143378
HALLMARK_APICAL_JUNCTION,-0.0683081258962121,-0.025114145416591085,0.026848553856509375,0.058370642552174806,0.07668746847621838,0.14752091993117122,0.10471360018807947,0.06983475611397913,0.06913754641998952,0.053904195079396776,0.008628842126539433,-0.006568397536967113,0.009989625950814823,0.1615627096214263,0.07294311048560141,0.021540559547872304
HALLMARK_APICAL_SURFACE,-0.04482410764540703,-0.0511439828872608,-0.01689095598936306,-0.04533784213301285,0.08972821996139797,0.06480494850931406,0.06339195852599985,0.04513644923102282,0.09555536054325865,0.06268036869980675,0.011575202870739182,-0.029979361578573963,-0.014911863144367737,0.14896728102442466,0.10585106973970046,-0.009225719867809816
HALLMARK_APOPTOSIS,0.0046988033893213795,0.022694258230828015,-0.013660854727505202,0.01507485532514742,0.004806968396048858,0.06432257606385536,0.037366802281546825,0.022714147279687184,-0.05771488097736303,-0.07116666222622285,0.030451122844013547,-0.04300771263406488,0.006992574385712233,0.08939676085277413,0.06879681493733948,0.004505842611162081
HALLMARK_BILE_ACID_METABOLISM,-0.05398421237399831,0.0026622961376162723,-7.321967461838879e-05,0.09310962898728374,-0.008848191137786602,0.11761160110182639,0.11175229382512908,0.06414456362554663,0.09195353243410546,0.05344368894337896,0.06826198382843146,-0.07151214338630486,0.06515881790465754,0.08208688151285659,0.090043152133528,-0.0411659502696134
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.01981488358142519,0.022092680857650735,0.04952064437454743,0.11481166419000509,0.06241192800308024,0.049236640694816446,0.1952696674823785,0.09586602364981427,0.04410628014029315,0.07423966799563858,0.04991710081195699,-0.0002908507737659272,0.00580664842752697,0.08881344951217622,0.02324244125015435,0.15220678363479934
HALLMARK_COAGULATION,0.09782523181985316,-0.04026655671488832,0.03851352797558577,0.15204097399933075,0.04426775585111248,0.09544499969778394,0.03633798926838375,0.04537136419504493,0.046750236935663214,0.023954792925182003,0.07431275745549662,-0.05042316832250364,0.07000164184016437,0.15060212265754264,0.0749369387444926,0.022436522425804288
HALLMARK_COMPLEMENT,0.08904561553506077,-0.005508157871959717,0.01664868684896575,0.062315849194136894,0.0004561028568998406,0.10840358608369388,0.1156568080016153,0.06633258643670611,0.04351863166052097,0.016075237358460476,-0.00034599718047236217,-0.01154082136616147,-0.06998668860596152,0.10658912901976805,0.09418298230470591,0.007489927937288512
HALLMARK_DNA_REPAIR,-0.03969456774241643,0.010574151584670042,0.03708610047780698,-0.025720432840016835,0.04527912916322882,0.13567656054480046,0.15905387426270348,0.06983982631369563,0.09370454679601635,0.060649320645444975,0.024534573906235646,0.018234975936337085,-0.00042777168477341855,0.12582778065409547,0.02622551193550188,0.04681206357169135
HALLMARK_E2F_TARGETS,-0.0622774640419588,-0.024613012219975673,0.03178478547212077,-0.026181049203188877,0.10851163688187022,0.05536059015727968,0.12336731969351208,0.1368926899547976,0.04281463371727154,0.0035343821016272764,0.004438972215416171,0.05426639705403773,0.012736081017522476,0.08208621299688987,0.0024720498411716797,0.07676040891939541
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.03981085812275108,0.001534550735254175,0.018719509211167964,0.1054791027360026,0.0027600023135733696,0.10283561061774668,0.06780253504390166,0.0143805920136773,0.004276422169641688,0.03258009142261356,0.03094158435043749,-0.028187582085724857,0.06461735903054852,0.0917286691832323,0.06941880231322956,-0.03683786477203642
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.002627548214975557,0.016784853791005448,0.027488552833023313,-0.10816696145305377,0.023424705224636546,0.10694372702911922,0.07852470054445525,0.00038750995955069803,0.004829280614802555,0.03427563744661142,0.03478375949459272,-0.029722755857690863,-0.05623133762249135,0.0830729935522613,0.030432227525260532,0.05312815223196356
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.0055184442560111185,0.014247060619592893,0.017411299165922448,0.06017162310477029,-0.034251134100113934,0.008325573339481168,0.08719822604270758,0.09110971304875778,0.034690337155143906,0.040350727150803636,0.04298124375326258,-0.0011480876022348352,0.02820086762606927,0.039456533276105626,0.06172520224624501,-0.077107963872823
HALLMARK_FATTY_ACID_METABOLISM,0.06138202475086118,-0.007028554647719137,0.028037126366276227,-0.0060509138041192605,8.133935323566919e-05,0.08940920635066173,0.09987105265812536,-0.023747399934095716,-0.01845782738073672,0.054058932859654525,-0.0024149990812580664,-0.06286530285189475,0.004211246193112107,0.053210832885053475,0.08741471256855093,-0.03458689837579567
HALLMARK_G2M_CHECKPOINT,-0.05643159192049472,0.0082892110244356,0.02788303942006466,0.017263795585343814,0.07057941247782368,0.04539112798777932,0.06564588927793476,0.12671228227073442,0.06766923528921388,0.014485534226841103,0.0037381267638082003,0.0683400600236844,0.02802739413079354,0.08829923751155276,0.0381612403763212,0.012342990374562691
HALLMARK_GLYCOLYSIS,-0.06784178989439135,0.018831174585217797,0.002028724049889107,-0.06419573779031916,0.016278399478855902,0.10888564775553798,0.16401249416090152,-0.0222350005379507,0.010313230820001658,0.020308588078109067,-0.014332568974770397,-0.011182709107368691,0.010096828523002796,0.09169864970036272,0.01311900060816429,-0.0296198088694299
HALLMARK_HEDGEHOG_SIGNALING,0.058625216432435456,0.04323205256568107,-0.014522253071505214,-0.07560377748963884,-0.026696429990556256,0.0335126870950076,0.10695295900916325,0.09059279717969153,0.041762488652027446,-0.0011830697436491795,0.056715869216227566,0.010710816841099233,0.02035587899818123,0.10183974231511268,0.03783595398895007,0.08823550332869745
HALLMARK_HEME_METABOLISM,0.024250632164356953,-0.008043249543735096,0.016893502579143814,0.006497765110372365,0.052567801383886746,0.11557686265584766,0.14983058797801896,0.060588449082254386,0.07311077759563081,0.060617713092047276,0.06156010175544186,0.033973855408947456,0.048881430206442956,0.10746595711113155,0.08248812834102551,0.03640387489849166
HALLMARK_HYPOXIA,-0.07918960109830178,0.023865266401693015,-0.004383540747651483,-0.017125604868351307,-0.03345805515831285,0.1109099752854277,0.034611649150943315,-0.09269497404590489,0.018788968425673885,-0.0031830948812793286,0.042835094658163035,-0.03807663461399308,-0.026190250162671975,-0.001981838244873072,0.0030136029816350733,0.048673695809174855
