,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,ZH881T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.10498062257249889,0.06711040631565045,-0.042411501668604544,0.1089449474412827,0.02423585122196516,0.21952157062636832,0.046778435826795986,-0.001490182774280425,0.07670158583482561,0.15407193187383258,0.05877556699331224,0.004992191169170334,0.1972175169226079
HALLMARK_ALLOGRAFT_REJECTION,0.1432623651930466,0.04849088887206782,-0.09092502348162848,0.10354776972503028,0.07244665487740397,0.10662293967303217,0.05471769354257097,-0.16135336575041492,0.014693774319177549,-0.32326226741521474,0.017163631477598647,-0.0016915746844934278,-0.02157455684380798
HALLMARK_ANDROGEN_RESPONSE,0.04167967246905176,0.07757348685692912,-0.051098262147302814,0.06850351282000587,0.0627647724296604,0.11101259228034886,0.06385330680238199,-0.10871323204936349,0.03325638260254825,-0.11589124777468005,0.06512731176720901,-0.04794675796995877,0.016709731089943676
HALLMARK_ANGIOGENESIS,-0.19766595321534133,0.000946015328739059,-0.0854191086781796,0.1064875906863454,-0.006046197997755829,-0.20858835640025974,0.0031555050360519586,-0.19599938026291217,-0.0558277024334181,-0.3376696348529282,-0.07583047636973597,-0.1202043762942996,-0.20003278732503482
HALLMARK_APICAL_JUNCTION,0.07742604967020188,0.0854900370133136,0.0506450309293386,0.0799811648693431,0.09083281801796816,0.12001589867079783,0.05235512272971245,-0.09362017520447757,0.011005348072019073,0.048523565378624775,0.0556657479470091,-0.013101610685014317,0.2240600524351399
HALLMARK_APICAL_SURFACE,0.19730856427560864,0.07227988741147275,0.04500059857614178,0.035908066310085,0.06975834609447637,0.2318658742135929,-0.008944409426520401,0.15256486845236425,0.012439318320206538,0.1761166291804218,-0.0573938157484622,0.10777516795236909,0.09359448959554346
HALLMARK_APOPTOSIS,0.039990577167711275,0.018484430794520817,-0.060018348593793486,-0.0009418821283234908,0.037876160816419376,-0.16333996230761794,-0.003750824851419002,-0.023777226582643425,-0.05291368407781194,-0.02702053025129278,0.027303058812080085,0.055442323844884206,0.16114947155878934
HALLMARK_BILE_ACID_METABOLISM,-0.0095254894816896,0.02309180095485086,0.06784631814394483,0.12205387623613535,0.024254422174906316,0.19632895953102764,0.028252901912580366,-0.14837066916971073,-0.02237191147136455,-0.10157971185482582,0.04671019063542167,-0.06373074906161005,0.026523284155768698
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.002293730320594612,0.018015825688272535,0.008301042046325298,0.04812876199306442,0.10387707193038086,0.1845181257697795,0.01046032980170464,-0.11055333223935782,-0.07092618396275771,-0.2743109014562846,-0.009918811859635229,-0.03436333080116988,0.04844931390234214
HALLMARK_COAGULATION,0.02153210394237199,0.08506291334633867,-0.13000857777792715,0.11608139393137037,0.08373625043511033,-0.0300399036336061,-0.015901154216291864,-0.1928570752080097,0.03441608574301331,-0.34883266245728967,-0.04762043733278351,-0.06633598541937677,-0.1180818881466636
HALLMARK_COMPLEMENT,0.12861627972975007,0.01629192041060601,-0.14921575287993957,0.09591102651682593,0.060658569870332205,0.09039433483978647,0.050440422440372154,-0.10688435112634113,-0.033688112440867564,-0.2683924439508356,0.03085543048070669,-0.005631633967329452,0.13291140136069615
HALLMARK_DNA_REPAIR,0.0920734485868904,0.0811614067540429,0.0003482156625734579,0.07634124696553722,0.07139674444263613,0.16743820978795762,0.06761282130062622,-0.0621960185634997,-0.001251813156841001,0.19693725446052254,0.08704271860792456,-0.0649583790546874,0.21182465264870162
HALLMARK_E2F_TARGETS,0.1587745349101097,0.07974038356184204,-0.04915471447723826,0.09189609392077637,0.05713056010112442,0.25173235310751657,0.053932461975963276,-0.10347365574507383,-0.00902163250309402,0.2661988103359741,0.0011660577332818292,-0.05111327516760419,0.15770762459947285
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.19491272447530764,0.04928160023630942,-0.03697910441388831,0.09136677621654653,0.012378363820989566,-0.15860386603075155,0.013993258932931574,-0.11229373672661852,-0.02194374131778417,-0.27682039658170143,-0.0042394757640534944,-0.11301356164346886,0.0387040049550519
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.006854060660250575,0.046870461930017135,-0.07848572163687836,0.03575432342638142,-0.034503805866801185,0.12588558914636766,-0.02698128167750487,0.0002892719071782573,0.115004628958342,0.26563390485587707,0.06554453377319495,-0.05343644537448062,0.16272940833878685
HALLMARK_ESTROGEN_RESPONSE_LATE,0.13329071057207478,0.07380237482692094,0.11458362885975447,0.074581834710445,0.03387735700330717,0.07361959482156319,0.0352898220344843,0.14594578019203183,-0.009166241521857224,-0.07053508400053131,0.01927358972397381,0.025580362766379584,0.04826006462728428
HALLMARK_FATTY_ACID_METABOLISM,-0.019336839420473054,0.017628409849120143,-0.047106950446877315,-0.06540993840652899,0.019770354298648724,-0.024025925219173506,0.004537547235180308,-0.1060754539122243,-0.025591840551598497,0.023577047276637036,-0.0018193299766265459,-0.05545915470564876,0.06767441788863249
HALLMARK_G2M_CHECKPOINT,0.03548410417788744,0.07315838757350185,0.015068901503672303,0.06930568345424568,0.040759432114808876,0.04961892486116867,0.07911794286934486,-0.13780077099878824,-0.051718196203601845,-0.03212045512102203,0.010593879955938457,-0.1117228459335854,0.11938389665649135
HALLMARK_GLYCOLYSIS,0.0035999856423522994,0.0029980055979558777,0.040622347450838044,-0.008011461983619484,0.010763093653504672,0.05391491842383701,0.06779750455615856,-0.033476770012772744,0.05317639998316646,0.3022353740542625,0.05704494857386303,0.026658785986558912,0.18669285804934233
HALLMARK_HEDGEHOG_SIGNALING,0.19361284919579394,0.03955325529885248,0.037505082185317715,0.05313973654269888,0.004263996335599764,0.20069409260699195,0.04965889938019385,0.1802083926560331,0.08923025554268565,0.37602021030971394,0.04977715361211788,0.17399043819568288,0.19128066219991574
HALLMARK_HEME_METABOLISM,0.08411506742276009,0.06847658999832353,-0.05269216796354819,0.09159190903513516,0.03474594875688257,0.18056722845790585,0.015734278720000376,-0.06069367111784142,0.05572910399025875,0.1802327626572844,0.07349566933973192,0.04754718659319724,0.1422971820187204
