,MGH258,UKF243,UKF255,UKF259,UKF260,UKF275,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.05763270920721646,0.021730797493229134,0.0025437615207557374,-0.04382355256021773,-0.008241381478624391,-0.020509263122255168,-0.07709207862440572,0.025758799560398758,0.004082148661483034,-0.04338517757225606,-0.0925114238933099,0.029796797038709563,-0.025312857783748626,0.048191869248894605,0.06045500327393018,0.01745204023252486,0.010359706041175901
HALLMARK_ALLOGRAFT_REJECTION,0.017225467138876474,0.05236542827507048,0.05179020925175285,-0.0804306875860846,-0.02782516914902764,-0.005989321746285634,0.03321805788850531,0.027118042532679507,-0.009034674692219698,-0.06384090054236034,-0.09568579670091502,-0.03331093239926585,-0.04264945028358506,0.05540156996815878,0.015413024971486503,0.06779102061343979,0.08496967577660147
HALLMARK_ANDROGEN_RESPONSE,-0.01389904436178671,0.051345106064116054,-0.0256037955430413,0.04185766140855782,0.0225919479148123,0.013519159221505418,-0.05364373632975272,0.008674004681233216,0.011931629976717343,-0.012657202627048067,-0.0683482613878188,0.007385473463833392,0.008769609693929883,-0.02311300714720071,0.055958040450168986,0.06966070784744045,-0.033176529017733034
HALLMARK_ANGIOGENESIS,0.07111135787337097,-0.024113011794079948,0.03190152108639682,0.01863583598573127,0.029127741065017598,-0.010098060453975025,-0.060840920682280045,-0.036549342930152405,-0.002715941453949131,0.038171184319467553,0.06810603928250293,0.030773668146319284,0.030407682311820804,0.023984497232941764,-0.057516991623806614,0.07076306022611659,-0.050039279538739885
HALLMARK_APICAL_JUNCTION,-0.035221639905810766,0.005680022957105217,0.03017485787697005,-0.07445712364716825,0.0006618777361494988,0.03395447576037445,-0.018754082171568716,-0.04874219634281142,0.03602954311945458,-0.055822825876838206,-0.08801817161142372,-0.002373811192079291,0.03958436862509568,0.009681400068291086,0.023547986438438046,0.04840844787871356,-0.06042590281497112
HALLMARK_APICAL_SURFACE,-0.10229450483674894,0.05244724938014664,0.04483013114600526,-0.10256158890899121,-0.04104517113262108,0.007121870075372801,-0.06430772057144614,0.03224524886777039,-0.04219629730078429,-0.06578700357958073,-0.050808039864531786,0.004438712736484768,0.01656840255936046,0.027879505839811677,-0.007343111155990852,0.03460738786447568,-0.011815051155194335
HALLMARK_APOPTOSIS,-0.014133876960598826,-0.06561878446300155,0.019887143813986895,0.04448523249094455,0.01256732212740633,0.017779892485656906,0.06646561581740096,0.02411961200529534,-0.08210921255471569,0.08704374450454976,0.007803519985589771,0.0063289091632061055,0.007328591451456469,0.05374455559101065,0.0018156231859899927,0.005867136588690578,-0.13271911609852924
HALLMARK_BILE_ACID_METABOLISM,-0.00388015031506983,-0.013009871601770634,0.007276995263024101,-0.07492271781433643,0.014388492408620137,-0.018997300818188984,-0.05083224541595227,0.031047873920244166,-0.005752445053563207,-0.022259035504216786,-0.0701958040755602,0.010314244107914618,-0.06371637831710632,-0.02600405711753304,0.08929498556429184,0.025219230383334172,-0.04889083078173768
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03546284828417672,-0.02348409623254095,-0.0016521308383694118,-0.06737350696191692,-0.038036646953548914,0.059581763320527205,-0.03691961205896132,0.027563658219580983,0.05908053195063701,-0.040721854256306124,-0.08519721749972277,0.0402517557647684,0.030458840960284044,0.010879560172501267,0.07426131546626051,-0.009466813867156204,-0.046030326243059555
HALLMARK_COAGULATION,-0.05697452691357066,-0.018313936035953698,0.01121152066750385,-0.13755488970789434,0.005703187408460331,0.019836556714305176,-0.1054201855199935,-0.0508779573982566,0.008212012287683155,-0.0422139057161082,-0.07577877973242408,0.008281017465593562,0.016565675699885322,0.03751483636509197,-0.02087578147700238,0.019439377280889257,0.0781820662755039
HALLMARK_COMPLEMENT,0.014820018869608702,0.025210464951853983,-0.005282691897243845,-0.09561884355073183,0.04266187552767261,0.03713562378001553,-0.05366490346538654,0.03772872870881139,-0.015757435875330683,-0.0008042703633368113,-0.0807923992075092,0.03271115857406128,-0.024185066884155938,0.025526547590328602,0.07698106892551272,0.05892007964810345,-0.06258534298195957
HALLMARK_DNA_REPAIR,-0.002936102049705622,0.05098068208380987,-0.003985462873416204,0.059827880766993434,-0.022229116428642316,0.03590793765946502,-0.10831181249916262,0.07754700372907972,0.031398454786421955,-0.015297270524481012,-0.06275045971967572,-0.009380127407785854,0.005867919633993071,0.045492448541365034,0.10847584388822314,0.008455661823602405,-0.06909761907647986
HALLMARK_E2F_TARGETS,0.017069201098003795,0.033438893514393615,0.028865305974266522,-0.06143255412323675,-0.020427129484710187,0.030974605662736493,-0.09969375106922863,0.044125189053033656,0.03536587991665136,-0.07140060755879225,-0.060014334247440564,-0.009218817392953745,-0.007978837999852325,0.03912741928759377,0.0651575953408307,0.023792382533777537,-0.1366489526618395
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.004295505087305303,0.0020617128409434328,-0.08564854254240294,0.06153160492215863,0.08259036574644925,0.03792185198633118,0.044756327382147104,-0.10952595943028669,0.03719523318155726,0.12724795771221661,0.04801569060739547,0.00107762622522939,0.034307626200934443,0.07198299082730619,-0.02387304517564245,0.03467837128072283,0.02243274394035627
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.014385716376335959,0.03948730229736692,0.0231437018703329,-0.001079284674185863,0.00047450967105484745,-0.00053432896542756,0.03412327612895169,-0.12553199059327785,0.016244583592792204,0.021461815748258683,-0.06941308867004305,0.03271437101284959,-0.0037249141793913787,0.010181666839633384,0.09866056062037017,0.06123357780067882,-0.07075596002020088
HALLMARK_ESTROGEN_RESPONSE_LATE,0.023031861408308443,-0.02188643703859196,0.07092341640307548,-0.06849385024593617,-0.037888704669752075,0.04033564416647626,-0.12086534130260544,0.11477386394728832,0.03834846104487602,-0.0626408078803229,-0.059058294969019313,0.07686651316691455,-0.0003939831957255777,-0.0326691002245697,0.08802324334687152,-0.022812110738398287,0.01611189923381108
HALLMARK_FATTY_ACID_METABOLISM,0.06032775665191789,0.09441279795583805,-0.01019586289442908,0.09787371593666194,-0.007318718967195161,-0.006079554403501047,-0.03700163276260203,0.0010056773277996134,0.04944244986151383,0.11509650460257456,0.057147628030776276,-0.005920073070783079,-0.01396325229611786,0.02937376733830105,0.056159644969044846,0.04284403374942702,0.03295339510847052
HALLMARK_G2M_CHECKPOINT,-0.00758567611741426,-0.008536732978524458,-0.00664010998364221,-0.031492942022282,-0.03290192691049799,0.04251069642566789,-0.018226258851216214,0.13497733910009146,0.04553074549219126,-0.0213828771424631,-0.04328569402323665,0.031088685262166883,0.015137928612367046,-0.018550078163156684,0.06646604999269805,0.053625185876086036,-0.05956323533948618
HALLMARK_GLYCOLYSIS,-0.01633756682596336,0.022820844676132206,0.039012858538836334,0.07551409275732858,0.04248780813721908,-0.00915111112322921,-0.07497010053427987,-0.08384586895150407,0.0008239993253147946,-0.005845134981802052,-0.06287307275058744,-0.002340849610267989,0.045144163560914864,0.016084619795419215,0.10681906817200555,0.03158265301859744,-0.04931065989383057
HALLMARK_HEDGEHOG_SIGNALING,0.08700601089780322,-0.048445179897863296,0.06535699929132709,-0.004952684189283662,-0.031095800209772886,-0.006844786606770465,0.07397219235699987,-0.02318236423404486,0.0578361785185074,-0.05086179183370231,-0.0389611311679849,0.01201903509862711,0.010464523183590944,0.020674056027542916,0.051838673203127385,0.017770414731258576,-0.04202627786576709
HALLMARK_HEME_METABOLISM,-0.06127803467675293,0.029582218938063336,0.00309952480951648,0.00463360754170126,-0.01637330676407662,0.05034487174308428,-0.09732756435540689,0.04929496228051604,0.006672199363560214,-0.025782451959128563,-0.09742067696367603,0.007504563767561113,-0.001849882597692357,0.06052323600161258,0.0899672766634558,-0.0072671162472466464,-0.08966874710171564
HALLMARK_HYPOXIA,-0.03037424351537461,0.018608073453799702,-0.019793925371946228,0.11971575527585648,0.040921677865762895,0.006602623303636903,0.05646399626295113,-0.13155815519349723,0.031163880239518126,0.1418169037050087,0.09493527644022691,0.03421853156753996,0.02961249640768563,0.06014608307809284,0.0893230335491806,0.004756114112487917,-0.030732703277711694
HALLMARK_IL2_STAT5_SIGNALING,-0.007887893754003814,-0.01970600484099372,0.04660106963190202,0.06697218813150803,-0.02761334069403611,0.040345544048669614,-0.09938426542901957,-0.008374811860197862,0.0017469360310466962,-0.04041542014701562,-0.036671524955473336,-0.06324750887002675,-0.0030530189669065507,0.02441011591137736,0.08980032878461902,0.012427100885712725,-0.04752590763881258
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.04418743452941562,0.014740803243989943,0.014399494427896543,-0.06968687281772482,-0.0782495734358486,0.033564151144055955,-0.12732365399935838,-0.005880345397738039,0.003371986829729612,-0.10587160772083307,-0.11053389890760983,-0.01657191083717027,0.03679486653386075,0.015501446799746,0.027870197471970445,0.004162106474299337,0.04843333747925993
HALLMARK_INFLAMMATORY_RESPONSE,0.08543985117593665,0.01949921229739598,-0.026642067032592674,0.0183513284325791,0.031743993433941256,-0.01775524107736883,-0.08148281853255523,0.06030288483513847,0.06973397129246856,0.1834324388481972,0.07397089890894583,0.04385208588543901,0.013749902284171776,0.030376710630811068,-0.0009448465844801266,0.07163304907710505,-0.05976657012696355
