,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.1089973635433466,0.039402713346338436,0.022724795737714652,0.03030348107818473,0.041432699510284325,0.0765668861892267,0.1083708304467659,-0.04912630553554191,0.09527408939194114,0.04748770880699671,-0.03082801549737929,0.07553501232383501,0.1934516722482081,0.18143821894311843,0.06209854009461275,0.10393615288282954,0.025734652490825457,0.07021304322393251,0.0374806950790379,0.12501051810091404
HALLMARK_ALLOGRAFT_REJECTION,-0.044087131985808686,0.1172113207445992,0.009111146974908467,0.001678257449022912,-0.014218709407188864,-0.06354600924563096,0.07266758749095044,-0.023686178534161124,-0.1471176950984437,-0.09030471141952753,0.06534800367556536,0.006345161148890661,0.11192207608864439,0.10868055548390337,0.05163286045400985,-0.030939533426573625,0.03435605852842368,-0.04927290907085597,0.09519145208586732,0.013767015835991946
HALLMARK_ANDROGEN_RESPONSE,0.09272629323827639,-0.018880170286006567,0.011213170107707773,0.09512742926396697,0.09573819934039618,0.04957269843004084,0.06121957424064239,-0.030283836081837132,0.022084354295151404,-0.07568703885444601,-0.017456977858502865,-0.025541651164821034,0.13436309223948406,0.14981467417694092,0.035432907351451284,0.02096442000721637,0.038625970996516976,0.04124336378021076,0.033448238803543986,0.11406357247652553
HALLMARK_ANGIOGENESIS,-0.08862033378926273,-0.07839860650480435,-0.07857130391309569,0.02089292430832826,-0.08177768836005447,-0.06650349795757843,0.0851663563274533,-0.0990339801580118,-0.1631718117460703,-0.13039702981873733,-0.043022495206398906,-0.06622788243533123,-0.01182718443181632,-0.05887057607890091,0.07318914011129829,-0.10247680048895849,-0.009230350687420973,-0.033685052128079616,-0.13273001837671075,-0.06807774745737416
HALLMARK_APICAL_JUNCTION,0.09822050346669649,0.07216006868813128,0.0010214751048922997,0.047019574395366234,0.035735147993615816,0.03977350775307434,0.11112614244833435,-0.011614674537680461,0.08280122224554175,-0.10979469708545027,0.021861144994172202,0.12921814418325844,0.17095638192213888,0.18365332173324206,0.08453106452622723,0.08765667955380564,0.05314986507578285,0.03885222613596127,-0.04281026464501598,0.18739518788095544
HALLMARK_APICAL_SURFACE,0.06477263653185157,0.1104287062388745,0.014476318227814883,0.0074913841554023015,0.023352400704579345,0.1148835806320201,0.020535303645776836,0.06276374718792933,0.14243319642428232,-0.06904611877114589,0.0458209303538059,0.091036300929657,0.11700838546932305,0.1597989749673449,0.06650004355022632,0.03736010099397107,0.04682563452466164,0.037962797102343,0.072602534549707,0.12945136553036585
HALLMARK_APOPTOSIS,-0.005237519792165448,0.035096555602329396,-0.04614695640884837,0.055378060425436616,0.07285554876169048,0.03343443886092566,0.029060629983544493,-0.001221509700625991,-0.01752594058595945,0.06254347300908888,0.051454101760021895,0.15724452253418678,-0.06596747501262527,-0.03029702624139948,0.044843513619252005,0.011875907149372282,0.051993023867869054,-0.019677632504387907,0.02302075323626491,0.12929131756845674
HALLMARK_BILE_ACID_METABOLISM,0.06378774390501442,-0.016825607655306735,0.09746224465638637,-0.013791656834339434,0.006778206246806035,0.0383346678468606,0.06354155235173624,-0.02901089612673578,0.00451544987086099,-0.09795440145603321,0.05713983922790761,0.008474010680577055,0.11548388866715018,0.17089533209265556,-0.03126342589710897,0.09096123646916628,0.0008065722192554248,0.07866639403476339,-0.007335707837531922,0.0954182939639954
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.04464560815311577,0.020887883915003205,-0.021321260420943924,0.03171058556547905,0.05972894751634265,-0.01589321775508642,0.03179609536922252,-0.047781929071877456,-0.10721428850489031,-0.13019496885085655,0.037194152948468534,0.10445891553165054,0.21920018440548725,0.2024494566268639,0.049089595396351576,0.1164396123726569,-0.0517609627166717,0.13198008460569513,-0.011585316974847822,0.05693247156300808
HALLMARK_COAGULATION,-0.03796925166189404,0.015076727415845464,-0.011180377644238746,0.052188050245448966,0.11435695557669334,-0.07104307652558377,0.05671716108648798,-0.07657256120265342,-0.16540437292833776,-0.14472695115889683,0.057425946715346066,0.09183216048397495,0.07768891137299609,0.14926711339264814,0.09763657352851554,-0.06191182872067245,0.016453001064049254,-0.017767131186367312,-0.022730824662673618,-0.02979153140330006
HALLMARK_COMPLEMENT,0.0005881192513741448,0.07724074235455754,-0.029830121534177422,-0.01614924134110881,0.09485300225155911,0.035675068955709995,0.11319805112789734,-0.01306737713814422,-0.09606987501591183,-0.022823369190310156,0.04885524148608946,0.03894587764058092,0.1415479883552732,0.14430697029266276,0.13160630113208083,0.07355469019889826,-0.009477679159025356,0.0887346033956661,0.029360559055503044,0.14147845046464635
HALLMARK_DNA_REPAIR,0.08816058789608902,0.055238494028081425,0.03210191331255006,0.06935351262643932,0.06485563427617567,0.07528653838434544,0.11939606917976947,-0.03951117860148878,0.14597216256978476,-0.06839907824750605,0.018440357435810597,0.12001956051044732,0.1915467623455694,0.194410215591792,0.11444917731877803,0.08151017348102294,-0.03251066222964726,0.0787154105874045,-0.03528984043875352,0.21590486012502566
HALLMARK_E2F_TARGETS,0.09805888675037015,0.05230815564040992,0.05292499053311094,0.03654304065285879,0.04630472842968593,-0.010578060212775122,0.10708652068567957,-0.02111646058442606,0.14561760468832885,-0.10619242423817106,0.009212520850941699,0.026824223913760825,0.1282923442378581,0.1977719971602148,0.10168986930371504,0.03654555031398425,-0.0632152460134192,0.09712980485940477,-0.05337411440802415,0.10510146483197602
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.09607585414345768,-0.007950291408764344,-0.057877845728709236,0.05599864929095358,-0.030586219974050935,-0.02563011667896888,0.12339921859995032,-0.08468990351376884,-0.11835060671892665,-0.16814269791214848,-0.007880633501177781,0.07540620480248544,4.14491108375163e-05,-0.0058661158820472285,0.06570188091246722,-0.10301366966407559,-0.017171762352330675,-0.036521250792729464,-0.11983748418539777,0.10731310554841852
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.06320810805803181,-0.03451177248690644,-0.03146240544199528,0.0011567275198166693,0.12653289409109508,0.08427854008632182,0.07979486835583388,-0.03803339250523284,0.20948907717494072,0.12762571255333824,0.030962308230820225,0.18997767205578775,0.1391490864623583,0.14173177004391777,0.06397704626254604,0.1443532703414627,0.04082616032684824,0.07958666118515369,-0.03847493016887751,0.17009579170015918
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0034540797578819058,0.04452006618775954,0.027416205240377224,0.030823539238468922,0.056325532585373685,0.0869965863666876,0.030022720493921632,-0.007396363237911995,-0.03404163598958788,-0.07107788929614962,-0.0001569713076312944,-0.027632402644043878,0.18873093840320931,0.18940139953144947,0.03986553902335883,-0.04228405980347344,-0.010599610012503905,0.10943278948334005,0.08340414657404177,0.10385354134375274
HALLMARK_FATTY_ACID_METABOLISM,0.030916821301924673,0.025982293627370222,0.012406962396410297,0.07800081083674744,0.09762501039080933,0.05847705382770376,0.04105628244677418,0.004307738889328849,0.07073579317815169,0.07692630294869428,0.009405682100493654,0.08252384475204597,0.02684875423530398,0.04115180207594106,0.027980418457981757,-0.010673587954669831,0.01608678667829679,0.039182765259496946,-0.09769211471505954,0.07973110135913633
HALLMARK_G2M_CHECKPOINT,0.06363429608638023,0.036082481882360115,-0.0027098876469292036,0.04655439749892866,-0.0506629710966341,-0.02983882586594833,0.10509121341882259,-0.06730560833591151,0.02624639922658875,-0.12607122039656982,-0.006947570941417585,0.12546727611045055,0.09037267873859996,0.16143269109790587,0.08179243463807981,0.0387603394026544,0.02357031646532238,0.09395531607405082,-0.09727710689390429,0.1630136045848985
HALLMARK_GLYCOLYSIS,0.0823589589561005,-0.02794206443330213,-0.014868310348294689,0.04039502447463357,0.08826325085768685,0.14829860573073578,0.10686899932446858,0.07049176800280117,0.16932374471688197,0.00688306727033237,-0.06224828213076971,0.1465950820900552,0.14950799316241406,0.1802987779846065,0.11069948291534751,0.06999759949371191,-0.02745728512439969,0.11927707880544246,-0.006074730451533135,0.15883897870613944
HALLMARK_HEDGEHOG_SIGNALING,0.05745125494024646,0.04183143520144651,0.04510469009538366,0.06825367291724939,0.11301193528944913,0.11929455905340013,0.0016534554357740302,0.13658485730695982,0.21305675933384324,0.1725373404680183,-0.03235023355067065,0.16232635256551173,0.1856170914755233,0.11827240655565804,0.09731278877252081,0.07715898653316582,0.005375558886134207,0.0851485709596042,0.11673813666584185,0.1695544758763307
HALLMARK_HEME_METABOLISM,0.031682631872561005,-0.0055245075035942484,0.00449860865137682,0.0486298507826448,0.09506328518509706,0.15004550056311033,0.11006403866452502,-0.017507467677393345,0.18142984584180488,-0.0061701885479913746,-0.004766023797383122,0.13619150399837038,0.1629666841945809,0.152433392953322,0.053565353250809536,0.103075504231143,0.02855813203089003,0.10103805330434253,0.0562220717950316,0.19465979418190268
HALLMARK_HYPOXIA,0.08376611489873732,-0.0539554415710161,-0.03260315285158578,0.036850613744207165,0.0004013510448130713,0.052937711738320875,0.01187845507216858,0.04303183314723042,-0.006255891673629647,-0.08862012956205972,0.006967427521081992,0.14348177858058492,-0.05871095366622947,-0.12360048397045685,0.02727813828737151,-0.030436916978200418,-0.025720243361225473,0.06883187990930756,-0.1616368410816833,0.12621098747809414
