,UKF248,UKF251,UKF269,ZH1007inf,ZH916T1
HALLMARK_ADIPOGENESIS,0.012763952408237751,0.06279487993100075,-0.0001229566018999225,0.15206331322323996,0.027222370042749543
HALLMARK_ALLOGRAFT_REJECTION,0.043960959327382046,0.02425277130567789,0.045963162639412435,0.08029372365469867,-0.01033324477480494
HALLMARK_ANDROGEN_RESPONSE,0.0364115908703105,0.08432542381898431,-0.008669002171298833,0.12233226541410452,0.05120982901431211
HALLMARK_ANGIOGENESIS,-0.03486643624167277,0.025113073163267906,-0.0010599924606679828,0.11725682011151564,0.02496741185289364
HALLMARK_APICAL_JUNCTION,0.06781988188495632,0.06078355622105716,0.02579850383251501,0.1860971197623201,0.04930178264770025
HALLMARK_APICAL_SURFACE,0.014294913366801543,-0.013925860426988977,0.06286890580734837,0.10738157066262559,0.0865069506287919
HALLMARK_APOPTOSIS,0.09516703585181756,-0.002587597152413632,0.031068092806130602,0.07253369914364384,0.046158625226353736
HALLMARK_BILE_ACID_METABOLISM,-0.0317729712064932,0.03283399260053261,-0.01582975732697906,0.16797091780338302,-0.002311198745906069
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.02838106890978613,0.02277348969676027,-0.003712293660050936,0.09550984284480542,0.026531214370186063
HALLMARK_COAGULATION,0.10439321461965873,0.021491053854503072,0.020165898185210182,0.15294380088263235,0.036723865067245176
HALLMARK_COMPLEMENT,-0.014858439637521424,0.05777779146384573,0.04729632672424254,0.08873334908860797,0.024539888357052567
HALLMARK_DNA_REPAIR,-0.019134722118812134,0.0962867886420903,0.022614762217548393,0.1579574133205913,-0.0007701356398863561
HALLMARK_E2F_TARGETS,-0.006442358404045424,0.0716721032513893,-0.02339104241150693,0.06569533047871089,0.012138470727380142
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.1134937413804051,0.04266534451798459,0.04943228263539842,0.168402339378255,0.05221051771490831
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.004385052359435099,0.03585903234497868,0.02654513246010246,0.09338104466821359,0.018605123475514764
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.0029338572610137386,0.054018292572016464,0.010115300027575547,0.015636700393085873,0.020939103417719773
HALLMARK_FATTY_ACID_METABOLISM,0.011503861470131445,0.03168212566642727,0.006334145138697727,0.09482324157836919,0.005232839118464324
HALLMARK_G2M_CHECKPOINT,-0.047769098100423915,0.028138679533409598,-0.004794746395285888,0.05238716579320178,0.034603239468954994
HALLMARK_GLYCOLYSIS,-0.022492415746386187,0.027096256622236154,0.009539575215594462,0.17012178913541276,0.01780988965962519
HALLMARK_HEDGEHOG_SIGNALING,-0.0800153104578142,0.07738475983675383,0.04265722701557787,0.11710867069809704,0.040325972502658056
HALLMARK_HEME_METABOLISM,-0.0062319732104381955,0.08485793540987237,0.004821804618513696,0.13767605153085366,0.010127512019673912
HALLMARK_HYPOXIA,-0.019376807119792366,-0.013856734250696704,0.07304069435400577,0.19578194444961475,0.018614713139033852
HALLMARK_IL2_STAT5_SIGNALING,0.012792518429190302,0.052691663163361574,-0.0005233192607733717,0.1216275921896129,0.02132318302179268
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.031692012308362626,0.023592717127496127,0.005548659827812636,0.15199022655301217,0.030885088747955928
HALLMARK_INFLAMMATORY_RESPONSE,0.03593437842399054,0.07614329696836909,0.008727030364395151,0.034185697877896826,-0.00015910275511305923
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.05519521253843056,0.02312994258936458,-0.015157774571735652,0.09221909274390847,0.005834228019184439
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.07275933221677194,0.05498509307820816,0.05003337321456917,0.10773199426806677,0.016582799240674805
HALLMARK_KRAS_SIGNALING_DN,-0.0486101898820616,0.052879659855586875,-0.024744173526327965,0.054873752301065025,0.04967827409101034
HALLMARK_KRAS_SIGNALING_UP,-0.002975897647262431,0.10155190050873467,0.01778857301837244,0.16480484249028018,0.03416349385294253
HALLMARK_MITOTIC_SPINDLE,0.030700594074972214,0.07881367435740903,-0.02210419630449284,0.13874616511383517,0.016038919071550847
HALLMARK_MTORC1_SIGNALING,-0.05693747958397952,0.053998158472298566,-0.01821538013820617,0.07805254158384861,0.04852443282303581
HALLMARK_MYC_TARGETS_V1,-0.016932198060839145,0.08139442667141951,0.0317357792255013,0.1456421482181366,-0.0048729802048438665
HALLMARK_MYC_TARGETS_V2,0.013948788489285806,0.010157321426918652,0.014103498266091457,0.12630649851027267,0.008580728543563731
HALLMARK_MYOGENESIS,0.09686185077351574,0.015622707955147261,0.07127835766214775,0.10555307951760447,0.04823873188471164
HALLMARK_NOTCH_SIGNALING,0.00707854362044076,0.06862044073354513,-0.0020480667349491266,0.1096257658943767,0.0014548083656307242
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.015275170005926587,0.07996888923991025,0.06325997115324651,0.13842937679287085,-0.00584366934586042
HALLMARK_P53_PATHWAY,-0.020709822734001595,-0.01448691916006619,0.03397692292578615,0.12143963401554578,-0.027962393303485444
HALLMARK_PANCREAS_BETA_CELLS,-0.028226669451998625,0.07734148366433953,0.06715369214932777,0.15205168802804267,0.016354122327642558
HALLMARK_PEROXISOME,-0.015168733973984796,0.04413595513482856,0.018834601728910886,0.0013500992968474438,-0.028320267428360125
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.024488504831002997,0.08434887456777394,0.027645739914426783,0.17332495435700224,-0.004267226858134345
HALLMARK_PROTEIN_SECRETION,-0.015323011562300396,0.07857129347056108,0.02130647789502228,0.13967627883253278,0.01642327863529948
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.04487322196430138,0.021943953995512175,0.03586561298539808,-0.023578243322700695,-0.023869811140969276
HALLMARK_SPERMATOGENESIS,-0.010091293496433573,0.099243908853154,-0.01926049347368896,0.11529479688712146,0.03396209629428256
HALLMARK_TGF_BETA_SIGNALING,0.09023042700295218,0.03325891762148339,0.01108958835839264,0.16417558237652607,0.016777682513746003
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.05119342317452905,0.054833769480290805,0.059617469902115035,0.08807689344588411,0.06587706685140815
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.0002667658598208732,0.06932178519598892,0.03569251490383098,0.17177860018258334,0.006363995295700246
HALLMARK_UV_RESPONSE_DN,0.058595332319529035,0.02579401802138211,0.07367532058737367,0.144398224302621,0.0744628095981191
HALLMARK_UV_RESPONSE_UP,-0.03934419186782061,0.07790491143246797,0.010648490850999445,0.13532328440375171,0.027547014625517237
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.03367377485769176,0.006269332333775197,-0.031956212075593717,0.09583639240561898,0.0015790289808495228
HALLMARK_XENOBIOTIC_METABOLISM,-0.020486031898484636,0.006042518003894884,0.04106398709677031,0.1375850260422382,0.018755338555549353
