,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.026312340195767035,0.11742762085724778,0.12608116559603752,0.015228492083370822,0.03484281020184073,0.08039671147430934,0.10431976745658005,0.020609721959092164,0.025901617869248605,-0.04480202741452146,0.0989581548809906,0.17181570742615176,-0.011783735637985734,0.0458060742711499,0.08847921715567317,0.22473137156042747,0.03980401211251437
HALLMARK_ALLOGRAFT_REJECTION,0.22363318559126066,0.01956893834182039,0.1888604947676201,0.09925596923998757,0.18816156895260527,0.13505853233334186,0.13228845757626942,0.1330871086373048,0.11037323195754728,0.10888128146580692,0.1301368312831438,0.15678861973151084,-0.023170106931504966,0.16130003312531974,0.04855560211875888,0.2956239423137378,0.18655583569242656
HALLMARK_ANDROGEN_RESPONSE,-0.037230790679278286,0.13425814993647822,0.13953596366836443,-0.013558869186120521,0.052323952327005714,0.10874712271308143,0.09570074021568452,0.10815409225545448,0.07463907319381077,0.10852988881125486,0.09324360993216077,0.15567207342497594,-0.12433374002744195,0.10835410687400392,0.04863564513355796,0.2985917337367309,0.04784783084843941
HALLMARK_ANGIOGENESIS,0.052187336517705234,0.00915144476957459,0.032674868470351996,-0.06840212570549893,-0.06683703409894186,-0.12985363758362828,0.135190862978057,0.03200472128367127,0.02938653304221545,0.08671784285638964,-0.03028618767193095,0.0940439148914193,0.07311026321558019,0.003734440479449092,0.008156537056167245,0.12286782008438078,-0.07713948996739885
HALLMARK_APICAL_JUNCTION,-0.07392810000597476,0.08566515922366687,0.1452195975290697,0.046082062926906614,0.011473410472312642,0.04696540815292421,0.12172338842536576,0.07107304220490257,0.05642725859175798,0.014679018072650514,0.1261657659381552,0.18353002091169968,-0.10337708254771939,0.041155387122654395,0.07516311966353124,0.4248068862699222,0.027858590311162126
HALLMARK_APICAL_SURFACE,-0.13788943517940952,0.08612111650613839,0.10399303348255579,-0.009613170130595183,0.010184239021092866,-0.0056115423512458264,-0.06342992524400659,0.10801769252427995,0.0006019590240769703,-0.037128966950409646,0.07787421923612983,-0.005250351214424833,0.018184315009476024,0.044586674259174064,0.0885541878737889,0.3753998752082618,0.07072150088133278
HALLMARK_APOPTOSIS,-0.0631991635434999,0.03505139145507505,0.08586249493695537,0.020787954704927385,0.008450207621646035,-0.0659717652701793,0.013174321381831243,0.07255244614119208,-0.009131055451185368,-0.003758536286305894,0.05405273595088119,0.04924228982464114,0.0028812608119456757,0.0011416173785510492,0.04710999015558753,0.10250898167967684,0.06998570145170195
HALLMARK_BILE_ACID_METABOLISM,-0.13564189564204301,0.13101513472512988,0.04127179937598892,-0.006899886418341555,0.06927958092428269,0.06261832398026398,0.14717222288192391,0.07989935031627383,0.025473247717606628,0.007941892104750338,-0.022398338426717974,0.0650703723403222,-0.057783337249699404,-0.043170592288629316,0.05627531170043064,0.041123396648674676,-0.00970218707244819
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.09867062702345915,0.15111065282764063,0.017229979362598746,0.016583465890282412,0.04302905538336559,0.054148726803216966,0.047027336878458524,0.021028289048790828,0.055340892967320164,0.06801815736759799,0.11475928945819551,0.016751972388322392,-0.003937228575556462,-0.006394929046133232,0.06170765501675379,0.09795560983989746,-0.024164531521440054
HALLMARK_COAGULATION,0.18359696320621693,0.07562083144026398,0.17982834843443102,0.07281200789810374,0.07561913725590674,0.09069213889890951,0.08931870316193823,0.08408388599009894,0.042915730045379366,0.11917452396885066,0.07717317593781417,0.23966766404555595,-0.06018633796763567,0.09650994776154138,0.0463500272547974,0.4133768577264486,0.07612867094595463
HALLMARK_COMPLEMENT,0.11221752582519352,0.03247140951376974,0.13445730170852777,0.06597724625850453,0.08644505837067763,0.13138965202293879,0.12287510414378129,0.07824961736271706,0.08168606815007753,0.10593542958659595,0.08812294210875896,0.11474275951371572,0.009431197336972468,0.08079047640592972,0.07905090418926908,0.13344131438751514,0.045792725207072074
HALLMARK_DNA_REPAIR,-0.12046538392637497,0.09793732087367528,0.11718406116746694,0.02185421864464984,0.0435755773819811,0.08712888180330218,0.14731999418053515,0.12340991402460427,0.05097616866389823,0.01319047547586622,0.14905636257418695,0.06410855236594827,-0.1091548842784592,0.06134649084855223,0.09020243981809073,0.18666609897693356,0.009741196712468548
HALLMARK_E2F_TARGETS,-0.09811051894495428,0.12504113987068535,0.07733874558411766,-0.006359044212536632,0.049272682107915154,0.08573472432949006,0.13628752555324156,0.056132510717080385,0.06001540866444167,-0.05119853157563548,0.09659408040531048,-0.05425664057662324,-0.05444293913464008,0.07345621305298075,0.0817591574835966,0.1259236862948166,-0.021697701432853784
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.10946515263483761,0.008147709202945642,0.08868087586307666,0.01864174526215889,-0.007162986459723841,0.02261031737839922,0.10097457461973601,0.012015252513742858,0.07980178258920154,0.11524416514391447,0.01769887262182224,0.20226416997355623,-0.03705076987788603,0.10490660916153087,0.10132238101469877,0.40925822210666546,-0.045047499301406245
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.037875440502278805,0.07443109239091081,0.06400615582590027,0.04842480866488836,-0.0375913076697386,0.02380919702602808,0.06866948542323399,0.021817962909049537,0.043970204460713494,-0.09868231782996945,-0.0347186966958334,0.15997194347159235,0.03709021176697529,0.035398748876757154,0.07034531694659174,0.12559730454966023,-0.05431535025746041
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.0439692897672939,0.10605630604992769,0.16161025299311155,-0.054331065669894416,0.06575306444699826,0.07355026597318232,-0.008917696038196888,0.05711247849025135,0.04397925407929005,0.07704565729867896,0.11079187104315294,-0.026038618035575296,-0.09633965079886199,0.00924588560099448,0.07179570240026402,0.04452427177777131,0.062237403554309026
HALLMARK_FATTY_ACID_METABOLISM,0.0789626706418938,0.045377425644282855,0.00015674831444163087,0.002900921282259508,0.01654483429671469,0.015574616501142523,0.09428769235256008,0.05051103622066961,-0.006494885836351574,-0.010853058566437842,-0.002705853206796946,0.09879321152751055,-0.043722503173930845,0.04280749447626964,0.061012878783709666,0.024973932458485854,-0.022166739040613486
HALLMARK_G2M_CHECKPOINT,-0.11037592848760952,0.038051779730411434,0.10040625127993345,0.01790526073074227,0.012705480217791143,0.03929881428369107,0.1439349409358266,0.11803700254882496,0.053034985967739236,0.10204594566436256,0.09890249935375124,0.05174474160384147,0.020517087051274297,0.03629676555505838,0.04822021810845772,0.18305581743085897,-0.12441493653046194
HALLMARK_GLYCOLYSIS,-0.11442579462174603,0.033497505166795456,-0.019669215094032227,-0.02990683554260527,-0.06551784994500384,-0.0627803087307359,0.10783686466261014,-0.040150879563107686,-0.03122866082087217,-0.0711212907835947,0.05080284699458521,0.016232295206300637,-0.013646005457341797,0.015872876551912756,0.09076932700506031,0.14555740580640067,0.03691845698065156
HALLMARK_HEDGEHOG_SIGNALING,-0.11040686470118477,-0.011271590246548814,0.019829860627129953,0.005294515151462426,-0.023069051213698302,0.04168083297830444,-0.0807810331071256,-0.016119576554487515,-0.04998402762930927,-0.09586346475231924,0.0658361929481396,0.06231196032029534,-0.03676592185994597,0.06379295661124107,0.02256404018115967,0.1854761910739406,0.06330552758794476
HALLMARK_HEME_METABOLISM,-0.04779133985432113,0.11956738962494241,0.1465449937687117,0.03639760224676347,0.04324183437368307,0.07205120293261807,0.11887604159423981,0.06494723273471838,0.03156650086279464,-0.01720214097909355,0.15326963423999207,0.14194303991263033,-0.03825236086619491,0.05239719298070377,0.06150539533440094,0.14453421318216664,0.08861402914191067
HALLMARK_HYPOXIA,-0.07927107003034717,-0.08743344427713852,-0.10490647452381734,-0.012843232751196983,-0.024614851452409978,-0.06386780155271865,-0.04116691797686409,-0.008288609646952366,0.015738178958465347,0.06118663102989563,-0.056030988438291886,0.0798542410034317,0.04883202227193554,-0.0014621567776857977,0.06676617698203759,-0.023314463040391434,-0.1813846406581009
HALLMARK_IL2_STAT5_SIGNALING,0.062419204958298044,0.012996448187846772,0.12464222108126481,-0.030803981389274288,0.02032016750329346,0.02574079626063584,0.12311979171541353,-0.04204224237767747,-0.030168904499753364,0.09510126467382043,0.05356100870137083,0.12395169139420575,-0.055228160805729655,0.04793919417197241,0.04894831493505025,0.22742090660486158,-0.055610734079842114
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.05529211201878455,0.03480323065793572,0.07894604600296742,0.06281197191869586,0.07440055676365301,-0.01334395332979243,0.11372202315015936,0.10718444291480987,0.05238577787597106,0.0800718795714715,0.05664029357690507,0.18055506269035088,-0.09607960803148195,0.03396166398769337,0.035086861587380835,0.1853831187646447,-0.11639961606402184
HALLMARK_INFLAMMATORY_RESPONSE,-0.062489860465406215,0.0185717557434175,-0.019521384648805616,0.013875268603117124,-0.03286801791745933,-0.09738008416721394,0.030760333872758967,-0.01079693705196306,-0.06373392741525899,-0.0036873857955896207,0.04080656674420376,0.010263304999346837,-0.03111907952657281,-0.06668529609907528,0.06709107314228317,0.027120995988227238,-0.0723577592541848
