,MGH258,UKF248,UKF269,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.09397881903531631,0.07292406302049578,0.10916503097488282,0.07179516594600131,0.05755127591740753,0.12573121922046668,0.10827145101305723,0.21092764826188468,0.08453320707809023
HALLMARK_ALLOGRAFT_REJECTION,-0.03921171650316256,0.012215529378599122,0.1436773035635475,0.05207877627547111,0.10399954105792082,0.065010842153923,0.039344767909984535,0.017202001145433726,0.06643542264540944
HALLMARK_ANDROGEN_RESPONSE,0.09556872037370658,0.07720916262328273,0.10922384923542271,0.07572547545329422,0.03382183619010299,0.11195057403231243,0.00794084632335221,-0.056138719382894144,0.043250875628990944
HALLMARK_ANGIOGENESIS,0.012161046677109207,0.0006927037669907832,0.14563398582779358,0.11859185930001138,0.04248637350402089,-0.07079398182681303,0.03657410497407235,-0.2880488512192813,-0.05102167686681676
HALLMARK_APICAL_JUNCTION,0.12124850619539389,0.07472583596189868,0.11992480078495794,0.05590685538534006,0.034197000500577224,0.12549170584709127,0.10464644364285673,0.07326262135579759,0.07470640408067535
HALLMARK_APICAL_SURFACE,0.0882094663850806,0.05617784346701696,-0.07125931561126353,0.07595020006820362,0.020702333879104366,0.06759431417560813,-0.014465860087954465,-0.016483675984398052,-0.04979460110576342
HALLMARK_APOPTOSIS,-0.02353086861698686,0.07225716999432652,0.011053513198137193,-0.07578984521775348,-0.044312804605227525,-0.03048404851405706,0.08223886281795356,-0.019847517947182494,0.02369323145413102
HALLMARK_BILE_ACID_METABOLISM,0.1306167990540434,0.023967276554267534,0.1331729529337581,0.08815854656230014,0.029278257882979702,0.05408387434744617,-0.019726588878750846,0.3007454904290789,0.15900154241598502
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.02661007453809574,-0.0006168973564979027,0.08263967204381883,0.09431076147042239,0.06228841669839984,0.0974236817258881,0.023564183383585544,0.22345677706543507,0.13098576899094028
HALLMARK_COAGULATION,-0.12909677214343301,0.07609251578835832,0.10925168522734564,0.03870648389954291,0.06126453665310498,0.10652332536141147,0.1186913346186678,-0.060735179300868664,-0.006796101246268393
HALLMARK_COMPLEMENT,-0.01857802831629892,0.04344271352387876,0.13066177936535273,-0.01006332029177158,0.056812805207187705,0.05251295671013256,0.08948524787000672,0.13949909560989854,-0.041557954716983564
HALLMARK_DNA_REPAIR,0.08459795136924875,0.0702893903671532,0.14568693185343976,0.12518924702992296,0.05695257633173831,0.10483280369500333,0.11040142537704435,0.2732639908160469,0.15097454838390836
HALLMARK_E2F_TARGETS,0.07509485541658055,0.07345683826825367,0.14851701150098096,0.02937187733085777,0.06497648062139724,0.030628864477191115,0.05004983739959955,0.33396421218038386,0.1661617946399896
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.07792362317000975,0.05837235538285418,0.12846939997921336,0.07795460852712743,-0.012812048795356544,0.01793584144727324,0.10668992828820284,-0.1290732788345331,0.01766869859333986
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.01106507920825679,0.07079259230094515,0.08039886199984106,-0.03465684463310115,0.009866012860946863,0.08607805153517883,0.11306805302462866,0.18240206766299197,0.10071217543850504
HALLMARK_ESTROGEN_RESPONSE_LATE,0.01895996445316449,0.07609252501383,-0.002763728564946293,0.11663986714634811,0.09666782683969964,0.0573802729500406,0.029813804198222695,0.1774244967404956,0.07951555990687932
HALLMARK_FATTY_ACID_METABOLISM,-0.041313511827579114,0.0032258281052307746,0.09541738248269105,0.007760324078469425,-0.027108941950277847,-0.0042447899355010435,0.02422758927057159,0.11060025266758226,0.03575470705024397
HALLMARK_G2M_CHECKPOINT,0.12225412790657411,0.07713880917620773,0.1346199176867511,0.03414526207899494,0.06521800471371454,0.030220490504703428,0.04334424601689107,0.21667093384761338,0.12500069689559176
HALLMARK_GLYCOLYSIS,0.11077645326944593,0.019606607564644864,0.14140567016331415,0.12347455162914428,0.028937478945455192,0.03031312739245458,0.04595685184441863,0.23992677782814137,0.05243524155161109
HALLMARK_HEDGEHOG_SIGNALING,0.02542751790964142,0.04323953315477674,-0.0656187692986332,0.05116115651245136,0.03125565963576301,0.07806672731257322,0.06119770146437468,0.1256937402630668,-0.14539065240641888
HALLMARK_HEME_METABOLISM,0.08518046939899637,0.08267872479370382,0.1174292373000547,0.13293414385146884,0.06663725351119378,0.11530919444981479,0.07604409339524676,0.2132445594613151,0.060526584259347996
HALLMARK_HYPOXIA,0.061972088967371906,-0.07204415030484589,-0.017929661419980047,0.10388474447233882,-0.07840190955817448,-0.06633998850555284,0.09903326140129674,0.029407817198304605,0.08863545446375783
HALLMARK_IL2_STAT5_SIGNALING,0.022123193802948353,0.06650732309140953,0.1462320313430084,0.04505859893666741,0.06140069834076121,0.07044406648205265,-0.020363729972153386,0.1156262120127787,0.06610328241872816
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.03225352919096279,0.10091853402006047,0.1401495901866052,0.027908413586351995,0.06185229819747398,0.08939216409886422,0.009716274622840531,0.10058820160799534,0.0037928661690876074
HALLMARK_INFLAMMATORY_RESPONSE,0.02984756356891704,0.06107367852086744,0.0800472660494354,0.008443332906941768,-0.014473106517818746,0.033205159461891016,0.10162950498238055,0.01815264667497813,-0.045157511302619295
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.06645968183766368,0.04335627582174564,0.13616850830533386,0.04981996752167582,0.09199109159607347,0.08151182719155686,-0.0462786609599958,0.23940563457987746,0.1006009773280551
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.1062054809587198,0.0613221346663961,0.11622502199268643,0.056965352068005154,-0.00206362200149551,0.03512760990441736,0.1336486849016417,-0.024994479387016297,0.032409423386288896
HALLMARK_KRAS_SIGNALING_DN,0.02104923778401343,0.015867601952123257,0.010888789721967307,0.08056938331155963,0.03930253964888732,0.11064576059099955,0.03692157102876708,0.3093340633604613,0.0963646773962174
HALLMARK_KRAS_SIGNALING_UP,0.03394880608665159,0.07607452257031291,0.030091058944553332,0.04594037922340108,0.09611878152561482,0.08864502517623586,0.10038997513082065,0.08284710447230739,-0.02632484281880243
HALLMARK_MITOTIC_SPINDLE,0.06235344074453764,0.09023167665420478,0.12746818251937025,0.09198440595304527,0.059072212311222005,0.11164345961646674,0.057953076464682146,0.21977147891707818,0.0973088775423521
HALLMARK_MTORC1_SIGNALING,0.0863800354946315,0.012071485702305627,0.11872897210097112,0.08789284492910249,0.011867641733169282,-0.023582475410380513,0.00649417262407643,0.07656897972469831,-0.00939152812507846
HALLMARK_MYC_TARGETS_V1,0.10507195432385491,0.05075279774573761,0.14387861825647544,0.0975871714037036,0.06307504280666834,0.08983790723009077,0.055385180326089724,0.2654874232375398,0.14337199614438745
HALLMARK_MYC_TARGETS_V2,0.06962056523028529,0.029058421940220493,0.08132486031507441,0.026883108183993837,0.030137740451614124,0.12284954940644796,0.1650627556648897,0.1130055826018579,0.06209435901628011
HALLMARK_MYOGENESIS,0.06071798660832276,0.0819779678995831,-0.07339443671087241,0.028781375610389504,0.04752359717175779,0.10860288957876402,0.0647927470900595,0.030218455457119528,0.02545094636135339
HALLMARK_NOTCH_SIGNALING,0.08027943096720867,0.09648937583829498,0.13102624157517404,0.08641405843422328,0.08848063872240913,0.10142658677005462,0.09075432841695576,0.31607588129763886,0.1528670996905987
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.08763489939533027,0.03371332173692114,0.005367733281093377,0.043613808422530785,0.057265124149646573,0.10250501823114647,0.06057057502241913,0.32345143366707896,0.18851752698776103
HALLMARK_P53_PATHWAY,0.0005653995275207575,0.04066093717624971,0.1247395058839889,0.07528658974555802,0.03991210256564935,0.09810860309382041,0.08823864797347006,0.26415030535442885,0.11127669799115968
HALLMARK_PANCREAS_BETA_CELLS,0.062076984088998845,0.07424464600354877,-0.015140069633135978,-0.002260129716588364,0.09630247291333287,0.06798572540437035,0.0720998577997425,0.28513030661148037,-0.017538306301265117
HALLMARK_PEROXISOME,-0.010382225084744408,0.045886079699830454,0.06354121490717932,0.0882991956576663,0.09848699470793192,0.07042875102026284,-0.00244814631759598,0.09831063860070911,0.006771374650787484
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.115360034461042,0.06424324544184894,0.050843342414806036,0.02731107713750819,0.08410206024299334,0.07836293274580702,0.06898503713180267,0.1664439437338511,0.06061931751254594
