,MGH258,UKF251,UKF259,UKF266,UKF269,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.08792987161685221,0.050370492860397624,0.0071565661576047995,0.04473108767313244,0.19120480914180651,-0.04439204514721064,0.14929592116093948,0.08288848468915909,0.21872718173422218,0.10767080310927617,0.17495685782570944,0.06061765041933019,0.06935000692044885,0.07208494750490338,0.003323989461131322,0.1293041831133223,0.05672406003595848
HALLMARK_ALLOGRAFT_REJECTION,-0.05637309144022833,0.05439185403750185,-0.04712112185213538,0.04389183684491585,0.2471758672922058,0.0186749369394619,0.19869114968708895,0.10255963499555273,0.0814627729537177,0.05616228247883132,0.23791707715347038,0.10925462333964531,0.011105915145492768,0.02065500164767556,0.04975679037653006,0.13753567660658517,0.040714677304970325
HALLMARK_ANDROGEN_RESPONSE,0.1437158662744193,0.029894802075859435,0.05725315051950505,0.08905740079628263,0.1832355168828946,-0.0017039385836255542,0.13713619289970574,0.06899592591708571,0.101770493965826,0.10710742384300855,0.10307572467307527,0.08451248250910218,0.0925927943709743,0.008891493140308524,-0.03168700616906882,0.09449133835989566,0.07277126655647989
HALLMARK_ANGIOGENESIS,-0.08537904352201385,-0.02001537903487481,-0.02329822917923242,0.04562884112486407,0.20204248948539705,0.056263188709835585,-0.04235755722987621,0.0429902485115671,-0.05504295062128752,-0.04186316024603207,-0.008265994940616448,0.027863329762988175,0.0253518670769846,-0.05459348571653705,0.012323707641470567,-0.09154324827273798,0.028304543539573786
HALLMARK_APICAL_JUNCTION,0.15410470302413953,0.060908030572920865,0.012508044550604357,0.05885327861067477,0.24203270323244053,0.023887751110859806,0.14899015661933487,0.09218721993316929,0.23586865879596464,0.08651361771241015,0.16484252858182707,0.055218142818360356,0.07122022910835643,0.016999110896330157,-0.030118061233551104,0.1208334322760892,0.05744042583521973
HALLMARK_APICAL_SURFACE,0.09751896241036867,0.0060366299800473375,-0.05565967752299845,0.0679829976986671,-0.07097497648577156,0.014136098939830564,0.17450501892308762,-0.05319519977622125,0.21915597415488466,0.0630737689383083,0.15782957209211568,0.07009854648556915,-0.03953096771853923,0.042401923734921826,0.009099265753601477,0.04891659652152597,0.06026713375557864
HALLMARK_APOPTOSIS,0.008933247285099536,0.04123732033147864,0.017329794824249567,0.01932754742050731,0.09318594045312774,0.0886071521296662,0.006197777596335224,0.028005794465006745,0.028792619626458522,0.02801701099328885,0.022400082586085536,0.10440694189725983,0.06480676469017443,0.03325061944801806,-0.020800019046519912,0.003446023841584625,0.0378727138668015
HALLMARK_BILE_ACID_METABOLISM,0.11469235356604733,0.016089713443854677,-0.018422330156492542,0.020047971820269583,0.22170644940564202,0.007142156003520694,0.08976964162927793,0.04169668239401253,0.18301313481534792,0.06098899258059498,0.13355992249648224,0.028676678252771617,0.07502011401410176,0.05256708829753095,0.014375246861014903,0.10395621181825097,-0.00013474290198387377
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.10990002573073802,0.04008257352090915,0.0004343379537401493,-0.007285000474563845,0.17180003938251937,0.0730955539265872,0.17557065333908392,0.011063811773027983,0.06872259434148031,0.054669160932576656,0.07382493337620395,0.06987717466063502,0.11076565843619426,-0.026907544391056384,-0.03253775865964569,0.036937282318046806,-0.011957133397047043
HALLMARK_COAGULATION,-0.07690519118685336,0.07128387202794612,-0.030253747436273914,0.02721506933728562,0.25066370882057265,0.012028503590093545,0.1353149213947411,0.1017055961110123,0.26106924487072053,0.04260595930583022,0.19750405795761797,0.11582205023280433,0.10246793531220227,0.06479373962656935,0.10044144737186603,0.06920977506311063,0.049910929162155206
