,UKF259,UKF269,UKF275,UKF313,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.007209210464734625,-0.016846628177186324,0.005969578944284329,0.05501514406262992,0.12212451160519579,0.09133044936478729,-0.025579249798797686
HALLMARK_ALLOGRAFT_REJECTION,-0.04767622320098376,-0.007949940632392277,0.08218500806681717,0.026409135675111457,0.049834732155663204,0.09070357527144952,0.030179181232360783
HALLMARK_ANDROGEN_RESPONSE,-0.00813892650434784,-0.013732737748882593,0.04223152424171437,0.06310159763733267,0.07534939284716867,0.02622649658766129,0.00478209756292377
HALLMARK_ANGIOGENESIS,0.06307513477213532,-0.021251676597039297,-0.01590046632670626,-0.008837878181507091,-0.10344583716093629,-0.06354246538076404,0.048111427762909414
HALLMARK_APICAL_JUNCTION,-0.027053424985701752,-0.001849637636607648,-0.022572144900837986,0.07511656249363445,0.10867413899833606,0.06432515503513479,-0.004165521093087268
HALLMARK_APICAL_SURFACE,-0.008119607436977051,0.050203003727264175,0.032069581495792775,0.07464494213979668,0.11286329575903987,0.0757044288868539,-0.0829068335828412
HALLMARK_APOPTOSIS,-0.013270479519873443,-0.027042646836928568,-0.007170219974804585,-0.07556225322820397,-0.11732531359637755,0.07173424754188654,-0.004228382361861052
HALLMARK_BILE_ACID_METABOLISM,0.047035294568184796,-0.028572435842065515,0.02853682489427698,0.009054929135691142,0.11603646406369274,0.05396830491448482,-0.04389379070691738
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.01932978278535035,-0.003228019240834371,-0.018096362252123632,0.040030401588046514,0.12580775796612328,0.08830369075826004,-0.04135379526572649
HALLMARK_COAGULATION,0.035045456202085,-0.033985528771399355,0.01319512394321491,0.09892224321662527,0.04805838371551226,0.08083662517454968,0.0018187874775348499
HALLMARK_COMPLEMENT,0.00486305911226567,0.006930921306492464,0.014775703384791979,0.058898705829507805,0.05742077826130048,0.09804177123437846,0.04056099393547805
HALLMARK_DNA_REPAIR,0.030406077079013785,0.040020025946150194,0.003617268889032836,0.06034398485010417,0.1349226156880115,0.06013255138054482,0.02941374416359743
HALLMARK_E2F_TARGETS,6.314211130916073e-05,-0.01595937789183837,-0.032818511523382846,0.0480218662410659,0.03336568327050607,0.03910041931073312,0.030737331638334534
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.033721223046285546,0.002959495769844686,-0.019436673645797146,0.0636431183831041,-0.12910631653350607,0.029044100153119267,0.019017248872912566
