,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.04281733436150416,0.11334807196662526,0.02222834583058027,-0.05735669809997913,0.14590766673529845,0.007086270602449181,0.18207922190135117,0.06637695829245362,-0.07998821623882951,0.0963711570391432,-0.043929069547249656,0.28860731136062345,0.17937873323252118,0.16203519608686998,0.19037165014201962,0.07093814896992687,0.09346400503801552,-0.014528534808316496,-0.11315699243952185,0.19083998417130751
HALLMARK_ALLOGRAFT_REJECTION,-0.08278204293741524,0.16755894261081342,0.04591396080138108,-0.1314627581979177,0.09919434267844794,0.02053645217007792,0.13173281394665082,-0.1443776681909018,-0.12648041263819926,0.12699525203569853,-0.07609453474306559,-0.6606512100572335,-0.2153325234597845,0.020091737520933982,0.11023184079175807,0.07863308985436666,-0.05998311016389083,-0.0965106092831265,0.06910688471795251,-0.08322190862201083
HALLMARK_ANDROGEN_RESPONSE,0.0575446157120804,0.022727966587975285,-0.038995628565768735,-0.05885264052433024,0.08331488423226903,0.049305486049589474,0.2877405735341397,-0.05271386584645375,-0.13903229255817096,0.046971594233711944,-0.08246819542234239,-0.2831675172712459,-0.1642131205357238,0.14995868413859723,0.15364620204947796,-0.024809913113218583,-0.08052491713655648,-0.0760873113909056,-0.2275876928893918,-0.008437256825917318
HALLMARK_ANGIOGENESIS,-0.00396667820334193,-0.29284756988834876,0.019986857395925824,0.0899515948165765,0.1605850537852448,-0.047804427440124725,-0.35927090229390524,-0.1049120784602003,-0.13554997339966063,-0.15787122073667606,-0.21210109794158347,-0.6556161034244572,-0.5536174112782325,-0.04363179336509931,-0.1203258276485472,0.09425420304241705,-0.17367752942263023,-0.10085038505754784,-0.5367213988252023,-0.32389764785970615
HALLMARK_APICAL_JUNCTION,0.10488098106614574,0.04527015882889421,0.001255299758721953,-0.10697439701974212,0.12606769289124992,0.040488650279564976,0.0036143439804742286,-0.0503022937378581,-0.113581500723489,-0.02879615005928685,0.03924433723864008,0.011558765095362453,-0.3202619293928555,0.18947663779151308,0.19058790364288508,0.08287592979607014,-0.03498995148584112,-0.015322577029893047,-0.19388973438086424,0.28095646747516667
HALLMARK_APICAL_SURFACE,0.09074164442397048,0.3062747329854601,-0.01336764958514002,0.03819763441239586,0.11345378721225308,0.040903460267800326,0.07885851917252744,0.1138016288793235,0.1001856562213322,0.06089736455751056,0.18561476485070827,0.42508705393751445,-0.10000957885819499,0.16240581509928154,0.13852731793390924,0.1129577411150006,-0.004915851832965613,0.10447245466828078,0.18674918552690256,0.15784383676427194
HALLMARK_APOPTOSIS,0.014046189315642568,0.04935836305761394,-0.043160049109327095,-0.03232313685706491,-0.07028166985127997,-0.0016393519246407507,-0.05009143029516309,-0.031207150190072818,-0.01910214362334062,-0.1265203549772208,-0.039869293565116135,-0.18156871780623957,0.3167487602835006,-0.0822375003426325,-0.1165644004649206,0.017526332367059052,0.004897961389618835,-0.03429502635331697,0.10262525983283961,0.25526709852743196
HALLMARK_BILE_ACID_METABOLISM,0.07105264887285508,-0.00786697931125886,0.011676075618889543,0.010648374569720436,0.13207743850976214,0.07961346811969898,-0.0065961084852353856,-0.041616412805226294,-0.16001518046326343,-0.05917825884683832,-0.03451642177912284,-0.11468034132756201,-0.16980356734793073,0.17248176523816078,0.18934130131504978,0.05990309654035693,0.06848549503670148,-0.05380837662520935,-0.2535906123696747,-0.04141432842201179
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03565031527654429,-0.05587526472064431,-0.033744733219503414,-0.06545344960405544,0.13125040168277324,0.08671655692958967,0.046613678115613864,-0.11266218328542468,-0.10015561981651241,-0.11385152075283314,-0.10433920039380894,-0.46430072429239216,-0.41293019766939054,0.17800381758082798,0.20374405693806713,-0.022623042808211972,0.08560987390298112,-0.11083975976081482,-0.29244726309342767,-0.09585558738834478
HALLMARK_COAGULATION,-0.09852540281924739,-0.03920177294835629,-0.0025023662030285317,-0.03368590627850114,0.10595992454954883,0.02532516600037275,0.10270197854387296,-0.17849372927103305,-0.1691700578281436,0.014339557411063571,-0.213347189353299,-0.7134257946206919,-0.278218999348405,0.07396119157798794,0.09097955229183986,0.054082869395859344,0.0173661495936305,-0.20692638767327964,-0.16377016041873432,-0.25437682326743194
HALLMARK_COMPLEMENT,-0.06482867623572629,0.2129104611589217,-0.04359132220850577,-0.046367398698594964,0.15968459384887682,0.002009988427810937,0.2274563588311413,0.07241448085555528,-0.10160297932089467,-0.05040260933940561,-0.04811115918962642,-0.4544347766683913,0.06751086777936037,0.1459801802890912,0.09031028526922423,0.09943414791078324,0.02534083297260545,-0.016429940601071346,-0.07255293426358617,0.2541745418471
