,MGH258,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF334,ZH881T1,ZH916T1,ZH916inf
HALLMARK_ADIPOGENESIS,-0.0034678850436168462,0.07964090554160688,0.031760578453214484,0.06418600240253812,-0.002686679875702603,0.06758021049518585,0.06748372258782821,0.0445656578783705,0.033734622763900685,0.055575567557320446,0.11877125686020114,0.048205190632156565
HALLMARK_ALLOGRAFT_REJECTION,0.009103975376914642,-0.008276842585705336,0.031521849512382544,0.04848069099497276,0.012386674846831836,0.05973345675986538,0.12390658916568471,0.04114930955488191,0.03359036536253683,-0.021067273312899055,0.08355121749117865,0.06652076991212219
HALLMARK_ANDROGEN_RESPONSE,-0.025478734873200105,0.08846379815055769,0.02918799757559344,0.033752532150930874,-0.02678725065729991,0.0754554332914921,0.1346886966969275,0.046572046489014245,0.07707203576310433,0.016281231904724847,0.08871420065526853,-0.021479622739066208
HALLMARK_ANGIOGENESIS,0.011954225674605742,0.063960202808473,-0.06167657348692033,0.037188555813567815,-0.011601965967395213,0.0474496760992469,0.0859739160310227,-0.06507315315071895,-0.006694691310650943,-0.06493377346137022,-0.0758376464988836,0.12210947545221819
HALLMARK_APICAL_JUNCTION,-0.01720573903710569,0.10158322931355386,0.05792137259688461,0.03934655729098074,0.028716194962481647,0.09115269427476903,0.10149356000419785,-0.03770798135815332,0.0844823337249117,0.029473466879906988,0.0747547940965544,-0.04046267706514666
HALLMARK_APICAL_SURFACE,0.024361958844494384,0.0229496215202385,0.023907650118585064,-0.10546449661577621,0.012660878781795002,0.029031829849806897,-0.10375894338170451,0.10418748844161889,0.06539516392428017,0.016305921910963764,0.06406505798226456,0.026060284115109206
HALLMARK_APOPTOSIS,-0.04895828518117122,0.01652741169744616,-0.013906131113672053,0.006450066131575959,-0.0061219617201190195,0.03725294613033377,0.0204546088018918,0.037812703951567155,-0.03136869469291197,-0.011189570311825672,0.07308222867429641,-0.03223638566039754
HALLMARK_BILE_ACID_METABOLISM,-0.002947887965545238,0.06069236810752161,0.014740180656445084,-0.03145251248237254,0.04799065710735021,0.0629221917454612,0.10041753231814499,-0.05551170566943505,0.07263386445513167,0.05744162761236834,0.06441014571934743,-0.04917326334843059
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.04113917005176817,0.1058581209742163,0.04906786791180288,0.03151717514474627,0.006377013017529684,0.07815332385324306,0.12007268053271025,-0.07291786039822531,0.12216452710604905,0.017160441266369255,0.09357420594688502,-0.0006261364034579949
HALLMARK_COAGULATION,0.0005581805458990857,0.06857844178568011,0.028951927823163658,0.05734265839244603,0.01631000681928085,0.030442289692490115,0.09379269812099406,0.02785294855669037,0.07133138476036795,0.007533671526629837,0.05327766077193857,0.06099820793245805
HALLMARK_COMPLEMENT,0.00020897984407374924,0.013168342203360333,0.03495272539512888,0.041709705381594415,0.007867375025593228,0.05037344902421393,0.11765515560066937,-0.03883516173976662,0.008395790863113862,0.003432576398384236,0.09322787210709814,0.004029151194081652
HALLMARK_DNA_REPAIR,0.05126464591639915,0.08641623869731034,0.05390999226161104,0.03692089315344496,-0.015849491172047245,0.07667956191824041,0.14602160858356297,0.033450264768118645,0.08987262134936476,0.07076425468240502,0.11719472541401756,-0.024553060953987425
HALLMARK_E2F_TARGETS,0.04304406889756936,0.04672244759950001,0.023581955246699822,0.0344958706416266,0.04124383248052947,0.08257469164953248,0.15628627691974642,-0.01384725421367696,0.11421435731906114,-0.010886116104311812,0.03504358498883969,-0.07667323524836159
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.021013202418842684,0.10904641288753279,-0.02717182871564754,0.018190376876592106,-0.03252229031976366,0.04012917858109185,0.10970522415366736,-0.07519359377398321,0.06539958730645595,-0.0559534385533016,-0.00782617176144647,0.012365769256213308
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04310872951264826,0.010191469543357147,0.0367139806425796,0.037812472661177744,0.03280500050872101,0.029697111930755454,0.04754603589439806,0.02283727833431723,-0.01313879964791735,0.050966849528547846,0.1267194436357109,0.008256993779610986
HALLMARK_ESTROGEN_RESPONSE_LATE,0.005053451690686245,0.07250566913453405,0.064349273277704,-0.005013674678652102,0.013867857591696888,0.0892872636053969,0.004545815409014089,0.08079358742272778,0.06099445008372165,-0.04344117637958734,0.07225720292143596,0.06022008615608723
HALLMARK_FATTY_ACID_METABOLISM,-0.02087894598937668,0.02834793294203538,-0.000441382319670921,0.08525013594636083,-0.03442062561045595,0.015193493286565789,0.09498434991313114,-0.014314229880922456,0.012097490445044438,-0.010844678452851308,0.07145003752202206,0.039374552400334974
HALLMARK_G2M_CHECKPOINT,-3.826691882564394e-05,0.04512579916152347,0.03490709366845394,0.02847362827204592,0.02189807106556274,0.0687761280923342,0.12755219054952685,-0.001315821016803903,0.08556469492837218,0.04406466438988061,0.039840028195084635,0.012172814555497633
HALLMARK_GLYCOLYSIS,-0.006658056755753886,0.039010209517082645,0.016853861592664672,0.03116619361094874,-0.012246917901053637,0.09053183579357903,0.08183402709773258,-0.03796459089884171,0.03598519868623359,-0.0045275699059552825,0.09876402981067689,0.040086714543782834
HALLMARK_HEDGEHOG_SIGNALING,0.017249692214223032,0.05201294077464283,0.06292395030766557,0.009934819380315763,-0.02376696336164562,0.006670571921926106,-0.046763474675583415,0.09133755273050452,-0.020340349248485746,0.08112943059403904,0.08514960658218142,-0.08367167786853871
HALLMARK_HEME_METABOLISM,0.038383089569340764,0.0813328924980962,0.06258258018461109,0.02290772804046496,0.00043091780094885575,0.08382058293274312,0.10160173570137923,0.04947154478064939,0.08785546317732738,0.05490460009952829,0.12339248772116741,0.025913124456288544
HALLMARK_HYPOXIA,-0.03123209008550401,-0.030227810667690657,-0.05043323497574212,-0.02000720708871325,-0.023692263310523935,0.01766742466295301,-0.029234483639450533,-0.034437793474071825,-0.011749232582976775,-0.07101891838601698,0.013237189024702098,-0.06814435187324171
