,UKF248,UKF251,UKF260,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1
HALLMARK_ADIPOGENESIS,-0.14458360346995872,-0.0075852191962936105,0.06361282349930303,-0.015574230365218059,-0.03900174457793158,-0.05434032764142861,-0.1351705409029713,0.11012903626507849,0.05973605313389229,0.002400339037817127,0.061018966557344664
HALLMARK_ALLOGRAFT_REJECTION,-0.1038548182604363,-0.02703575496769713,0.01786976221953305,-0.0155104978267891,-0.013408899109218896,0.08039513873732688,-0.07347614262875728,0.05413838851818753,-0.01019192111433683,-0.01644776240719619,0.04827868441341536
HALLMARK_ANDROGEN_RESPONSE,-0.0659237376513492,-0.020456624506520478,-0.051859743424453424,0.006120524702464962,0.03596250805134087,0.011706867626197786,-0.04026173229427485,0.03419111249928068,0.07260875145826637,-0.004222407673941802,0.0441219745321907
HALLMARK_ANGIOGENESIS,0.13232293711149593,-0.017983040576866536,-0.03587364770936356,0.035434636524226105,0.07624305469020803,0.2819170063482802,0.029685125806824125,-0.08484872638663545,0.031378396563501665,-0.024035984482506996,-0.03451292291554992
HALLMARK_APICAL_JUNCTION,-0.14733887314500124,0.028070325555954,0.04307883840011255,-0.027151357541772583,-0.013733786581000856,0.0018864490412203443,-0.09432516928329211,0.08823825574582038,0.042389441860598606,-0.008254655101460862,0.06553747086972556
HALLMARK_APICAL_SURFACE,-0.1645372002229372,0.020181585716826184,0.05977485574889289,-0.049277998262819665,-0.03275957502986165,0.0644784296018356,-0.0699672804587613,0.06460128958795662,0.020335439658514743,-0.006562071972399529,0.012254401484130654
HALLMARK_APOPTOSIS,-0.08162105350628726,0.002923124229379862,-0.06301245488622134,0.02722256755690278,-0.03721953688806622,-0.0828161422658164,0.02474367449583426,0.11782678021034998,-0.01854228689670363,0.007520759278069919,0.0003029156046142077
HALLMARK_BILE_ACID_METABOLISM,-0.13502633632609562,0.03398165973069639,0.06868343843987433,-0.03996085846426802,-0.021578689608869158,-0.10441921517872496,-0.08229659364814337,0.029309556418613415,0.07748709302160166,-0.03146611908145898,0.04336844250692461
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.07325405500266556,-0.02958780926431272,0.03203038201971577,-0.05482482876808318,-0.019057421181950838,0.01671547992020831,-0.14911840636540655,0.11329941099187232,0.07091448488981812,0.011720494267362326,0.06869926279821457
HALLMARK_COAGULATION,-0.1771855781088991,-0.01030902198372325,-0.027935014936797207,0.06420255583512002,0.028967614508149667,-0.10578580197713922,-0.034462336064982155,0.11144556890337885,-0.003320254169504789,-0.014227565784983019,0.024447595620459006
HALLMARK_COMPLEMENT,-0.03267321581613696,-0.03302407500600786,0.0030632497843054115,-0.0177686811509252,-0.034380944152351926,-0.01860922938403273,-0.07677088532229247,0.08731925724458535,0.06740658910408599,0.0338085596634532,0.037994594131147655
