,MGH258,UKF243,UKF251,UKF259,UKF275,UKF304,UKF334,ZH1019T1,ZH1019inf
HALLMARK_ADIPOGENESIS,-0.07500211919081562,-0.07124209268873535,0.045756614000390085,0.020665438442125563,-0.01726499557344705,0.037972638629149714,0.011479685045090494,0.034783434277563224,0.02422325335081308
HALLMARK_ALLOGRAFT_REJECTION,0.07520288865439265,-0.03557981921133084,0.08985168969217462,-0.0209353315418503,0.04629648735099954,-0.019195209950389782,0.022717534708032037,0.03470379311412268,0.0036248934907922715
HALLMARK_ANDROGEN_RESPONSE,-0.007268702239688221,-0.03525144920766012,0.061382762324620456,0.033827847037052994,-0.01662569290470464,0.08139981379970172,0.018465158513906003,-0.02757273525024398,0.024252106436807377
HALLMARK_ANGIOGENESIS,0.11859649040577883,0.06031318298702363,-0.012713250962339415,0.004527687790031358,-0.01938304568144218,0.053009854307542924,0.0404395040752758,-0.2059407626488699,-0.05131099194796487
HALLMARK_APICAL_JUNCTION,-0.0601438797981733,-0.0893743323612772,0.07933317070171501,0.037686149387193515,0.0043987956052666255,0.03715444740040993,0.04442494518117891,0.060321187467040426,0.011207360514231062
HALLMARK_APICAL_SURFACE,-0.08023368301295224,-0.06144533565615904,0.019783308935391743,0.002004061309991286,-0.057006209610871425,0.03403897340565341,-0.0016973164518689528,0.07838567126415828,-0.021213526938553235
HALLMARK_APOPTOSIS,-0.018029403294021754,0.02080894475998099,0.020771473395072525,-0.002435985038179812,-0.0026050074212133575,0.00965049108740877,-0.014671275620372345,0.13511321645403973,0.0799052668514191
HALLMARK_BILE_ACID_METABOLISM,-0.1306465050599775,-0.07595272918380962,0.043059466244553694,0.02215872266266037,-0.03873914334561376,0.03270888230970965,0.03933426624805261,0.048328968360750874,-0.05198185059073095
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.011221865331461264,-0.06503425899088511,0.07207689275352015,0.02951959189002687,0.008647769626579083,0.036601525040036456,0.03757612846286394,0.036604040279380703,-0.0012686633610174878
HALLMARK_COAGULATION,0.14938795716552913,-0.03498159119428465,0.05556289914288393,0.030594726632728983,0.01311891960230403,0.00515303361760202,0.051142300044879185,0.03712223800816148,0.04197128187538877
HALLMARK_COMPLEMENT,0.07469105729358562,0.011912829489699836,0.041471301635964984,-0.011919937436677958,-0.04035419042728187,-0.0363557505366225,-0.0156775714353971,0.04128597622255884,0.028043127582467138
HALLMARK_DNA_REPAIR,-0.057001727091578996,-0.1037435754496605,0.13210314658167743,0.03537086455001149,-0.028658094459468368,0.015060503094507634,0.06504341148140093,0.09621454329542367,0.07585429816951873
HALLMARK_E2F_TARGETS,-0.013061821042033961,-0.0456170764667448,0.09138496391565822,0.03606247386146134,-0.006383084430691353,-0.0013266948766382358,0.03505069094775246,0.030476681856484188,0.04026290023883738
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.01350557170212994,0.05922946299846931,0.057720172114458984,-0.005254632261706011,-0.023592332648035386,0.01679792555652577,0.04402161977669307,0.06720122242619915,0.10818133130319048
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0037985742804812522,-0.043660287171897086,0.007108311695008138,0.020659043304307102,-0.037631455627050975,-0.0514030953481538,-0.04051373402606355,-0.10889750388035907,0.04587582128935867
HALLMARK_ESTROGEN_RESPONSE_LATE,0.05213819793564736,-0.10569394693667591,0.019884007622374546,-0.004363396811131726,-0.017437739505459526,-0.0025785141958122454,0.09577784033622799,0.04961397555521712,0.04554830116879125
HALLMARK_FATTY_ACID_METABOLISM,0.10022212950215496,0.005288142102838652,-0.023289114316582187,0.014304452222806179,0.008512917696784644,0.01409228627547195,-0.003040111848009987,-0.060908945934781036,0.11774480058752063
HALLMARK_G2M_CHECKPOINT,-0.09879955787616802,-0.05485850675796005,0.10986367112155153,0.059028033462281644,-0.004270032543573258,0.03674823708433027,0.03553158873768912,0.08421504711036633,0.0793110034807027
HALLMARK_GLYCOLYSIS,-0.09424927611066544,-0.062105157714699585,0.05529330425793774,0.05060226771427052,0.025101123597571637,-0.006557996964077872,0.0714503670278181,-0.11320993561840058,0.015749640944910364
HALLMARK_HEDGEHOG_SIGNALING,0.08821659036438192,-0.07974622993120811,0.0768611501624324,0.06970130703141143,-0.055364028337756895,0.01736639380487907,0.019120666783012934,0.027277701270341657,0.00941862989203533
HALLMARK_HEME_METABOLISM,0.018463605193303857,-0.061752582333318796,0.07742028618596933,0.02197846965982777,-0.037011456719494254,0.07370535984407725,0.06497148338520665,0.030586273791220454,0.05584670624966515
HALLMARK_HYPOXIA,-0.06908136599329986,0.056247569066835666,-0.05854642227358752,-0.0033619150186299973,-0.04482850397463629,-0.02697522085428361,0.0671303908644905,-0.08020254431339428,0.06063633574358776
HALLMARK_IL2_STAT5_SIGNALING,0.03977195422543475,-0.0650181784513971,0.026701444369204585,0.007666262180956929,0.00210380639418516,0.09105968334665332,0.0019629959830408748,0.05671197427483344,0.09042913581214736
