,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.04312575015820993,0.2323537729420741,0.09528094133031684,0.12146117463887814,0.37529558672646807,-0.02168385201494522,0.0013973908594192798,0.1346532428441145,0.10521540320032095,-0.02175518545372083,0.06363555232373064,0.14167276107618937,0.07522371192692945,-0.010599655761294846,0.12384061569146435,0.12687691991306274,0.022389916607711113,0.14624723265358988,-0.052714777653569224,0.022124484952193286,0.33235174880024126,0.28040957636930264
HALLMARK_ALLOGRAFT_REJECTION,0.007404322633497884,-0.06994107953192896,-0.042285299310108534,0.11790583540813453,0.1625400694485807,-0.05954974494826693,0.06068546257153499,0.365805839266108,0.14847768925478627,0.034860784962167685,0.002696437424330014,0.07588920578701874,0.009366433786331908,-0.10090334554220064,0.15177741708445247,0.07006744907378215,-0.005946132123836558,0.06592390962441282,0.11002613112170316,-0.06288658925335952,0.24817089956391877,0.002284286776429165
HALLMARK_ANDROGEN_RESPONSE,0.05632441755359563,0.15813457690448687,0.08760974093343003,0.05393247647935901,0.1666458006388931,-0.010666362519034505,0.03631560342881524,0.32529479253303234,0.08573683564722212,0.0737322809722728,-0.050592545898698174,0.10610376301232827,0.01131720364320117,-0.0033653298897802155,0.10656366089158423,0.17083388711144618,0.05423737798828515,0.06341068718506838,0.10682957068033516,-0.04675629876686965,0.2887920786629973,0.3559132740454765
HALLMARK_ANGIOGENESIS,0.07663817038495838,0.08181511344713187,0.01649932760240952,-0.04114146102792285,0.0973872566804875,-0.01727715248433275,-0.0087394718518915,0.42038993394997853,0.13327455957623904,0.0461161093803316,0.05115280860172867,-0.08191562104002871,0.000787479267302626,0.10696294280661442,-0.0463379419835954,0.0728401140569112,0.05576065029989273,0.09677872336121278,0.14029338923173826,-0.0478009510461194,-0.07467275370610794,0.2975612539508121
HALLMARK_APICAL_JUNCTION,0.01645631680857628,0.2593946270392091,0.10019629019124095,0.16065408225956504,0.3665796591386189,-0.07419167168607946,0.061322734138961596,0.45325988054873934,0.14027132347855345,0.02076304439954776,0.05659421485423548,0.11104367592240089,0.05063848573219029,-0.07242200399886528,0.13389758422397657,0.1590812844415575,0.051044100506832474,0.1930335467046648,0.14717359476596048,0.01292470098618539,0.36063211198277645,0.31754494062771005
HALLMARK_APICAL_SURFACE,0.04116043344542723,0.14574573126093876,0.1246189240774368,-0.03534313170293397,0.23292010076659087,-0.0350221423459037,-0.017135846067444407,-0.04873529913238732,-0.012850220402944507,0.04043041194709813,-0.05128843563324128,0.12957460033972104,0.11810441375824327,-0.04984802162454433,0.07443805034870121,0.1481050362758961,0.030418691390894568,0.10029456467719111,0.04073002505697951,-0.0063840150334450625,0.3154826565378595,0.34204330619741496
HALLMARK_APOPTOSIS,-0.01631071092448043,0.07515210545563754,0.05309939007008598,0.026725034427787658,-0.09034841518254795,-0.045793701045278426,0.046978956515727935,-0.05057001425851559,0.047069300373238705,0.07841826018712567,0.0855268031156942,0.04810966032795858,0.06358737242853502,-0.018669570520114195,0.07589029380632686,-0.09739324805598237,-0.018322994825781713,0.059932230896761,-0.029787616382143743,0.027536353032277205,0.2021289114789744,0.02176409833670266
HALLMARK_BILE_ACID_METABOLISM,0.0074172559580411804,0.2481123938535505,0.12503034551237407,0.06900463845922433,0.29348747362945077,0.0067788264451843355,-0.023038997491660586,0.268040539049395,0.08619066183325633,0.08674007765941917,0.060092302576132066,0.060946466866956005,0.07720846043610163,-0.09666898927733693,0.00484716083840533,0.21622924851884687,-0.02141936667474261,0.07027222911214187,0.011590734098532465,-0.01610407345187919,0.2291669142808513,0.22077604577800838
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.11165101041579648,0.21712335093690172,0.06721813223892929,0.12980735911566124,0.3005897261451064,-0.015358284711176364,0.020417458491642723,0.36884455689260304,0.05464784927064208,-0.0008323105246592987,0.10387106235498689,0.11992665024293801,0.04164123431265146,0.0014082058655160456,0.08187166156923845,0.1264853307867503,0.023093750392292167,0.04080623851482536,-0.0023757756014417134,-0.01696866000757769,0.2998125132503451,0.24003348771799737
HALLMARK_COAGULATION,0.03059190098466357,0.24795149185389304,0.0874299256216382,0.06492547881943585,0.2475464840884846,-0.05483012140831615,0.07975386146759078,0.3342932147059155,0.12686296172989578,0.08317048224681944,0.0747704085096202,0.015081667225584051,0.0134964342138325,-0.1078316487391067,0.18375318478446542,0.08996248451498814,0.020241372212269845,0.14844918469518764,-0.07676736796285322,-0.041385093084659236,0.2747362083198126,0.20898629718995837
HALLMARK_COMPLEMENT,0.05720398110421469,0.08052941827506209,0.09097301351649552,0.07824249886287253,0.2964533286528906,-0.04614803485059349,0.1310264782747681,0.15937131016121947,0.15331728717555254,0.02612733827541265,0.02287579694750293,0.11307134695858163,0.11144119934090436,-0.03491758424300377,0.1520308081045035,0.12195992146431457,0.03713954082819524,0.17653357495007396,-0.007319212792306836,0.04670969483140733,0.2943372192836639,0.19146287981631605
HALLMARK_DNA_REPAIR,0.09586267884998625,0.16638720490702227,0.10058925761533907,0.2116262158640703,0.34063476154821126,-0.00841631615127694,0.0689650963840698,0.3779226333500128,0.1196472166748617,0.059028200697884316,0.04738011764658057,0.1399961465886046,0.11373061352234434,0.03356101143153276,0.13646284231437023,0.16274701489109275,0.029945498062240887,0.1477430887875417,0.0838197362617003,-0.004927669901204815,0.3199137023214731,0.31785360735380475
HALLMARK_E2F_TARGETS,0.05483977617874722,0.17273974263679684,0.11208611892435529,0.17456931438575976,0.362803329591247,0.006094246435723175,-0.019134821928920753,0.4561459767475953,0.10474093399700188,0.06720637142105193,-0.012852771084465916,0.08593385433898179,0.10188132058128423,0.018972235513658304,0.09962785090693611,0.23688626504626842,0.07245134128593625,0.13235414308593682,0.16156955030563142,-0.001767551730759791,0.2953032354660505,0.32259914369514125
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.00011691680046825931,0.18078295235797434,0.031442327386224336,0.005615098203233971,-0.10107408577054892,-0.00013869337364263567,0.061075673576320544,0.4404151805609831,0.15030643898645366,0.02879607809272607,0.10508333905932302,-0.05059935127677686,0.089951471115812,-0.05026459002697813,0.1758995458094409,0.11496259071427352,0.10363153847665309,0.2059117392473962,0.1344629878262917,-0.005511388834696692,0.22720920017991778,0.2761879732890008
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03499710920892646,0.12211685957339596,0.06010754872893802,0.03216050715079267,0.16217746521439194,0.019182741812305008,0.04915927209281795,-0.02061624619616674,0.09341379671756034,-0.01933089774601721,0.0349504422566376,-0.11511606228395031,-0.02995520567763504,-0.040694390920671966,0.13996049400906493,0.16968152810202664,0.07620188742710667,0.14449264810272347,0.04479876133293319,0.04214603694404271,0.23275890270772412,0.27758644971801166
HALLMARK_ESTROGEN_RESPONSE_LATE,0.08903463840735244,0.22528827236329493,0.11832768572719725,0.026451486359227252,0.3015561923969955,-0.035575072188009156,0.029027239206802623,0.07777940561470671,0.00797316926768034,0.0022292880149762336,0.04754380713058627,0.1467699578850548,0.08813213816990294,0.04436225344727383,-0.005145993736984173,0.16384372883666168,0.04916676126604662,0.09717026812562146,0.04857116758926242,-0.019493442136727938,0.23058980677428897,0.14551829960672094
