,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.0708302984988031,0.025241399989205646,0.04996884248736046,0.02806992832946029,-0.04248667508049656,-0.023614363980879564,-0.020266430005933044,0.1366947224511553,0.01511609617321167,0.04901017493321826,0.08420492782280418,0.09291667788925355,0.07031149984337183,0.052380285554798754,0.15928058518861773,0.032665664807609164,0.2121267461191191
HALLMARK_ALLOGRAFT_REJECTION,-0.008959315465617618,0.010571149750006089,0.07744862472851625,0.010631167153137944,-0.07885133764432678,-0.008819741298072788,-0.1254116628352975,-0.20789136309912393,-0.04331497484542919,0.04638459013830728,0.10001988437365815,0.17531008461174297,0.06317798309947857,0.09580813942874188,0.13445583947144688,0.08115632880221917,-0.05537336085243857
HALLMARK_ANDROGEN_RESPONSE,0.07036778136294607,0.014778859943000463,0.12867770150865215,0.006480105651158616,-0.11154986956163988,-0.047635993014382746,0.025714753000824653,-0.09238075536535623,-0.043886691512006415,0.0629818393265431,0.03464558781321224,0.09834009028678203,0.07066183952255248,0.08940614435721264,0.1577049005070654,0.039162492441632904,0.06519784146302987
HALLMARK_ANGIOGENESIS,-0.03978388874314032,-0.01481319095642938,-0.10557660726312436,-0.06024216349386839,-0.13343789250004504,-0.06259944455915926,-0.15130617047345712,-0.23026194794770327,-0.15654190293182327,0.05135948715532079,-0.027260412260906006,-0.11572942950759288,0.033742734744056375,0.050310361474809585,-0.007562266754703917,-0.09050769027295806,-0.22927806245678917
HALLMARK_APICAL_JUNCTION,0.0876200924217265,0.021611795491492846,0.04641404593239616,-0.018141632650793688,-0.06374027668650672,-0.04213209183405773,0.02366608168323372,0.07527789269829205,-0.11284821073398801,0.11259881502092164,0.0471716925053745,0.11936137745614162,0.06560377198397079,0.08072686632125754,0.18093369438798476,-0.015335289362882714,0.2571820903877592
HALLMARK_APICAL_SURFACE,0.12298881045000351,0.08069170877673065,-0.020629401144956188,-0.009569236831853324,0.0966469230301456,0.01332190958694099,0.11496291764719112,0.2109697773498201,-0.07593992108690338,0.04330454174793965,0.07059461811067658,-0.078230478066617,0.04564593055797185,0.017723231627202365,0.17538662553591902,0.04257912114005229,0.1608004984890004
HALLMARK_APOPTOSIS,-0.02502298681502784,0.00573991459529171,0.10690862080198615,0.020581783102781238,-0.023588797713334747,-0.05998654945028153,-0.01602215225425758,-0.07100162287276479,0.06764088795132843,0.01755083810655515,0.018691327344641528,0.039821149839090755,-0.009425217421210452,0.018003001107795878,0.05444695267072005,-0.01032246024364718,0.17219716235299717
HALLMARK_BILE_ACID_METABOLISM,0.04665174026705831,0.020905327035983814,-0.0322039122402432,0.012841765765946507,-0.11892307264858663,-0.0715500360509724,-0.06423469194619605,-0.012138495017770567,-0.08224491794846173,-0.008143124079342602,0.048907038978685174,0.02095588552077304,0.06224687854178055,0.033020139938676175,0.04821709132819037,0.05787906651609239,0.020917075782186587
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07575899833987107,0.03846140392642503,-0.04413706417726727,-0.06293400188279205,-0.0835146566203492,-0.08639041626800474,-0.03734045517652937,-0.15145717030349692,-0.12116878533018145,0.015143643434745384,-0.04263393696040472,-0.006531066991527863,0.037557443858782735,0.029148622370479257,0.08728529371885373,-0.04922774061558231,0.035145916100716025
HALLMARK_COAGULATION,0.004119642691229209,0.07274649627549508,0.12470507903385014,-0.03227735514519929,-0.12754641795932004,-0.06339440931516674,-0.12824521433585198,-0.22677669748745385,-0.04336504548222336,0.11450667668802414,0.13920935416662322,0.12339762260372827,0.0936634373414649,0.0649915029716406,0.15458593005347265,-0.0661170586902327,-0.16789184589597125
HALLMARK_COMPLEMENT,0.04658584507564592,0.025989327111164865,0.17829602927200866,0.05611589198419758,-0.052239981470294974,-0.03032274472946476,0.06994368690331,-0.1176286093500282,-0.013465345492378124,-0.011026057072151188,-0.024992684402836227,0.0862973358379209,0.0025688489871450006,0.078179869478496,0.11414828281307404,0.03362652528609219,0.18389391202026048
HALLMARK_DNA_REPAIR,0.07615146940611654,0.04530836726050427,0.11528183085299012,0.005290127168005376,-0.03449134846187992,-0.08261788346334087,0.011477479996719034,0.15702419627892372,-0.09230940656886581,0.05737417625238617,-0.015969934091943114,0.04386096761610315,0.057823263299625005,0.06686345777592448,0.13039634213721749,0.006268761650158498,0.258410967267519
HALLMARK_E2F_TARGETS,0.06574365445265447,0.05428845060878807,0.03988238116389461,-0.042184301270384916,-0.08393272270261573,-0.09878406097765106,0.04551940514387146,0.18977129378245775,-0.09399434920558791,0.07562052059479077,0.08216065056082783,0.010252073188914664,0.07948161740734445,0.06329553605672475,0.08780354702282565,-0.07307306873145991,0.20557638707544057
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.03834468013486747,-0.007184338910419665,-0.005003427582514468,-0.0322326695985118,-0.0663658876664151,-0.04963208984964247,-0.1001086690355861,-0.1475181176113499,-0.13602770695474653,0.12671506650135975,0.05667475916851716,0.09416463060637731,0.08058318019777089,0.09163315921025304,0.11388199529277172,-0.08358546364333903,0.08055514629226673
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.05720161962499744,0.027347460924267146,0.10285128689866316,0.03310091823846367,-0.008587866556283524,0.031258962022599215,-0.016205444308972874,0.21510983512261558,0.1122369270209809,0.12409720139257405,-0.02032834164074037,0.013793246309922264,0.040762791637159304,0.06868936002784694,0.10244113735077802,-0.014029401980040287,0.23651459861925997
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04544923788053216,0.021495362889236376,0.10453519976886409,0.013898821035956289,0.08933384008675288,-0.024351151209252565,0.042595695125739574,-0.018585516567339373,-0.08355021851758362,-0.0026543968517880926,0.01653182672564138,-0.013459929640255818,0.06331630825122224,0.015170313741994354,0.0603928308608102,-0.0032692505386087978,0.07407461227373649
HALLMARK_FATTY_ACID_METABOLISM,-0.039269189565714166,0.02357363144751888,0.07812324022519902,0.018465632117355208,-0.07196629199875905,0.0400838022789605,0.007038698887149021,0.024412423362864213,0.07452891725354377,0.0963087424770497,-0.02570584392942699,-0.08564370558226368,0.012592942376833354,-0.0007054356430466894,0.07931525917358145,-0.008704743946785398,0.09996096457828504
HALLMARK_G2M_CHECKPOINT,0.071112173183519,0.05695127233226895,-0.05337262545369529,-0.03183510331643345,-0.07945147451691256,-0.1394157175239538,-0.03779498486547625,0.008116388528419909,-0.12684330941528538,0.0006884703801879884,0.12840711612991315,0.06682855463345838,0.025244964646481023,0.027506977127547624,0.10384674585214342,-0.06175605339757682,0.1583744211446327
