,UKF259,UKF275
HALLMARK_ADIPOGENESIS,-0.006511685595376904,-0.029300009046873337
HALLMARK_ALLOGRAFT_REJECTION,-0.000891921922017606,-0.040843673808788415
HALLMARK_ANDROGEN_RESPONSE,0.053733513086649275,-0.021465037899110563
HALLMARK_ANGIOGENESIS,0.08714976643442719,0.06883544370702786
HALLMARK_APICAL_JUNCTION,0.028198489356279825,0.013691576927211723
HALLMARK_APICAL_SURFACE,-0.049141967672198555,-0.012295305934842113
HALLMARK_APOPTOSIS,0.05347033541213267,0.07689860072532897
HALLMARK_BILE_ACID_METABOLISM,-0.052275854267791716,0.031221026484751307
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.021773391589886597,0.0159409088257216
HALLMARK_COAGULATION,-0.012103984165467697,-0.03435157797381173
HALLMARK_COMPLEMENT,0.020737821379360488,0.0436199868009668
HALLMARK_DNA_REPAIR,0.07881321751240918,0.013108919036411636
HALLMARK_E2F_TARGETS,-0.04705923823727642,-0.04314816251786141
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.09839139902749547,0.044993026040484295
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.03447086845763131,-0.03311402817570331
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.02316529232788608,-0.025188562306645835
HALLMARK_FATTY_ACID_METABOLISM,0.02454715915232591,0.07397582269289438
HALLMARK_G2M_CHECKPOINT,0.03826980503203919,0.004226486121637673
HALLMARK_GLYCOLYSIS,0.08805833261850922,0.012144778646574844
HALLMARK_HEDGEHOG_SIGNALING,-0.03122963774192846,0.013123425720519468
HALLMARK_HEME_METABOLISM,0.04400268154434751,-0.046921280350253364
HALLMARK_HYPOXIA,0.09763570467411388,0.05200933009957778
HALLMARK_IL2_STAT5_SIGNALING,0.11164592220386386,-0.015828047035121875
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.02824330750351295,0.049238462849085805
HALLMARK_INFLAMMATORY_RESPONSE,0.021071630303345606,0.026246840853077137
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.03233436693610172,-0.015526555411052988
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.04777012225799929,-0.001755284071803882
HALLMARK_KRAS_SIGNALING_DN,-0.011015857816114409,0.010285548436227941
HALLMARK_KRAS_SIGNALING_UP,0.0757260308135703,-0.026942682290871687
HALLMARK_MITOTIC_SPINDLE,0.0035896646157213704,0.011468769049454031
HALLMARK_MTORC1_SIGNALING,0.10030558059542379,0.08264717400119974
HALLMARK_MYC_TARGETS_V1,0.07370213418365222,-0.04481786350620615
HALLMARK_MYC_TARGETS_V2,0.009836716681366592,-0.048565198475172
HALLMARK_MYOGENESIS,-0.002993153143344591,-0.054983131519932324
HALLMARK_NOTCH_SIGNALING,-0.06462420408276655,-0.038418624684446026
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.06582551360223869,-0.07295412143694549
HALLMARK_P53_PATHWAY,0.060524156326675974,-0.0049130419169325715
HALLMARK_PANCREAS_BETA_CELLS,0.006072604976419188,-0.05625958913655962
HALLMARK_PEROXISOME,0.010517767782770667,-0.06911653409336616
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.00823988966951746,-0.04462161504600093
HALLMARK_PROTEIN_SECRETION,0.06225745862917035,-0.01323119058395212
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.11339423474091073,-0.033822791044436015
HALLMARK_SPERMATOGENESIS,0.0248597093080496,-0.04193367565343639
HALLMARK_TGF_BETA_SIGNALING,-0.02260155830647084,-0.0016954514996653368
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.035505874455884046,0.022492247248076466
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.08816023154316067,0.01384343182824484
HALLMARK_UV_RESPONSE_DN,-0.0767260040746829,-0.037355559791060484
HALLMARK_UV_RESPONSE_UP,0.04863636626991903,-0.0029889622052136607
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.08047748117570254,0.0384015204203763
HALLMARK_XENOBIOTIC_METABOLISM,0.06061656835797741,0.029545685053867038
