,UKF259,UKF260,UKF266,UKF275,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
HALLMARK_ADIPOGENESIS,-0.02278986293104196,0.06382087192544221,0.0030671209851601644,0.04467937552093893,0.18811621686699298,0.18411503624174672,0.11205085525249213,0.05895030065063973
HALLMARK_ALLOGRAFT_REJECTION,-0.006931642001302786,0.012879254867544467,0.035501333530959904,0.03759070184998387,0.05069011998218046,0.1261591444389582,-0.005586699090942448,0.047163514146794136
HALLMARK_ANDROGEN_RESPONSE,-0.00794916279999041,0.11484326509081881,0.021581257555346765,0.0037325608336454823,0.13756192345065318,0.1794377361432707,0.06735744948178018,-0.04767062194311147
HALLMARK_ANGIOGENESIS,0.031760700729101254,-0.11460594682380028,-0.002845721582069891,-0.16549779237818552,-0.08291458797252743,-0.11532791212468954,0.062427140488329966,-0.08207836558421454
HALLMARK_APICAL_JUNCTION,-0.00765956950987613,0.02564580240727481,0.03213712846599721,-0.06928328873596826,0.15367364830047264,0.22299241215654136,0.07559178519268246,0.009337821938295634
HALLMARK_APICAL_SURFACE,-0.04149355600822317,0.05667948708033436,0.0342503697396298,0.06805928893693236,0.1459758766444816,0.1874126205116287,0.09456218415750975,0.03387887052979762
HALLMARK_APOPTOSIS,0.01765800675320686,-0.0006984297535482119,0.04067355783779798,-0.07415298710585193,-0.08995036213193584,-0.06146001836810591,0.06228694432166678,0.01253589662925856
HALLMARK_BILE_ACID_METABOLISM,-0.07820127310393914,0.0014083693211237956,0.03947975791653426,-0.05484608663081648,0.1737421752324051,0.1825733018240159,0.09661408744351342,0.07074470805750564
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.015901347322092706,0.007433669376071545,-0.06290960813500025,-0.10010759296695422,0.16608833763754796,0.19510374378518977,0.016104844240631053,0.07410573080381941
HALLMARK_COAGULATION,-0.010178394834068134,0.04420847815511471,-0.028512778958775624,-0.05277409798048415,0.09925849529887193,0.1492652634403229,0.1299314430257835,0.01933498916210858
HALLMARK_COMPLEMENT,-0.009065082101820672,0.11379005054014438,0.0721092001595312,-0.07194249863024216,0.076193843689942,0.10756154773936959,0.09341589361483225,0.034402332490693056
HALLMARK_DNA_REPAIR,0.016243570721715967,0.13131652630593355,0.04387580602500967,-0.017513996309554015,0.20682611106805993,0.22297422824812024,0.11080193767090778,0.09110380232810703
HALLMARK_E2F_TARGETS,0.0341773096176327,0.06305439090446978,-0.001606437604593545,-0.03117926935146143,0.08127362408190952,0.17594623816451552,0.08764334717775767,0.03050456432704773
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.056448961913982694,-0.07337800038704141,0.0034530826745517175,-0.10527476394352228,-0.07372487164909958,-0.04861765398284404,0.08943034796333436,-0.08947268965032318
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.021788513025311082,0.15098289974467774,0.011343889940436036,0.0579172558656283,0.09407468949889947,0.11504007701087858,0.10456943452972962,0.004780823216695158
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.013076043164179764,0.07599739329672836,0.07796132837712694,-0.021684370262195673,0.2072401200212115,0.19309381298275807,0.055462802507544255,-0.01602863958613426
HALLMARK_FATTY_ACID_METABOLISM,0.007462513785348087,0.10515495305787247,-0.007001164376135237,-0.10595532526873369,-0.017583129313190345,-0.0015201046045762862,0.036010652576296924,-0.011725335428659963
HALLMARK_G2M_CHECKPOINT,-0.052874386995252126,0.02070785254772067,0.020742930729207396,-0.10895645090398952,0.07429263030406266,0.13200414388016193,0.0835144914557134,-0.003702237480641157
HALLMARK_GLYCOLYSIS,-0.008425313335861691,0.0744146558286756,0.07608695954832564,-0.036707612871801604,0.1394404185879103,0.13468158917612294,0.036295930306069986,0.03585526827628811
HALLMARK_HEDGEHOG_SIGNALING,0.011027178525187808,0.14368465041478654,0.08234088801252791,0.1385618128506317,0.08315604360179943,0.1533991932156719,0.020547061059851813,-0.0014113984223074188
HALLMARK_HEME_METABOLISM,-0.012266659520490688,0.13992019567553315,0.022539754182962987,-0.019944481882985192,0.18797758786756308,0.20742608799570295,0.09916942562307667,0.05226725155520578
HALLMARK_HYPOXIA,0.02549353542020287,-0.03596665250547777,0.026708464596368494,-0.07163157125961779,-0.039976038322486473,-0.14332711116179406,0.05366844910836931,-0.12207499457701826
HALLMARK_IL2_STAT5_SIGNALING,0.0016110010604370468,0.07497538683671212,0.06473875646462805,-0.033760325040815525,0.14390214895903725,0.18661914031628363,0.04188251293210341,0.014493359339837836
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.018529675978188543,-0.059929371990687645,-0.08005138740340258,-0.10215104013578202,0.042290261882966654,0.17382292488302117,0.016641244833174685,-0.05913525145715083
HALLMARK_INFLAMMATORY_RESPONSE,0.005644254677119825,0.03179011194925756,0.022383989100283736,-0.14062491304075794,-0.029103276482738482,-0.002076066001884964,0.0394165339864171,-0.07272278581455856
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.014220983700213394,0.03272249377314907,-0.07859828110817603,0.02430293088729983,0.12875236004847773,0.21967826137251054,-0.017393197453382036,0.06299193019381641
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.010478321477873446,-0.10885394914579202,0.043223582066611796,-0.056677075685952864,0.028760152757962832,0.04913712630235913,0.10709282454582965,-0.026548622305970642
HALLMARK_KRAS_SIGNALING_DN,-0.01595039949869398,0.10696805357475091,0.12279681954991563,-0.01805918047796292,0.1850199460427596,0.21782276293451644,0.09980935432513903,0.10719920736963234
HALLMARK_KRAS_SIGNALING_UP,0.018733453028847765,0.12227361731970872,0.039244926440256525,0.11248457215329234,0.13864969329220717,0.167307676906406,0.10727880368120093,0.01409998746049071
HALLMARK_MITOTIC_SPINDLE,-0.02420033061243193,0.14149712147930107,0.0386596373521276,-0.054204107655721555,0.12935656131568932,0.2059429845565351,0.08770655390982804,0.03252556914733687
HALLMARK_MTORC1_SIGNALING,0.05411663901669522,-0.030515846746471433,-0.002190726324996316,-0.09832926764273704,-0.013930469324138552,-0.03967368611392588,0.032130924489239786,-0.0569759400666008
HALLMARK_MYC_TARGETS_V1,0.03176967029670639,0.10228708101925121,0.05351354618709617,-0.0005249924399272393,0.20119329150477686,0.20143300014429494,0.06392179596307583,0.06683505212315864
HALLMARK_MYC_TARGETS_V2,-0.009102911121162122,-0.07117015374989168,-0.060062443093397276,0.03703253413018271,0.07499028504856335,0.1347690601963522,0.039752507665139186,-0.008440620478016025
HALLMARK_MYOGENESIS,-2.413433406223598e-05,0.12110061970141447,0.02551574619254597,0.03170113079024267,0.13412547401788352,0.17876098051838915,0.021668504733650167,0.06697864913048154
HALLMARK_NOTCH_SIGNALING,-0.03808869424004359,0.08892345959955304,0.01457771039377333,0.019831561691288555,0.19327384344944581,0.21859340506909802,0.05969712946416825,0.039409267770309266
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.024414898286234516,0.14119484626719758,0.14604824596172833,0.07177522817500635,0.21979910663940633,0.2094149673735468,0.05883225492007007,0.14147000520912487
HALLMARK_P53_PATHWAY,-0.0031140918783049165,0.11004802122936612,0.08949434167823787,-0.03318474412169341,0.23746806749344854,0.16199560451603467,0.08371163283315422,0.10221438557821466
HALLMARK_PANCREAS_BETA_CELLS,-0.01582789941909607,0.1380518303935056,0.13347747645999256,0.07396470498730343,0.19737776475842483,0.2059761795238797,0.06165610294737382,0.1436160840224185
HALLMARK_PEROXISOME,-0.013307339947302686,0.09054245865751914,0.05963101171057452,0.07134261589264432,0.19110225253916727,0.20588211679322874,-0.019460017442338086,0.058936940376618493
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.003958127053459823,0.13151444101261997,0.07266428719088235,0.04049341614037051,0.1343395053100995,0.20074786530043504,0.07832168894653323,0.07384506080391391
HALLMARK_PROTEIN_SECRETION,-0.0031614112443499897,0.14726418996457225,0.09173530470381991,-0.035994275401659455,0.17748839113757167,0.2005325922165004,0.10862000744371778,0.04292766780060776
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.03510100594474617,0.12654567685977058,0.08631857271485895,0.03745649251702864,0.2169589219038749,0.17853140474885848,-0.10977061944749303,0.09933061652128235
HALLMARK_SPERMATOGENESIS,-0.0171721813583968,0.14275568383706388,0.11968371324747117,0.0448559210723174,0.1810327867024496,0.19124816808753967,0.053013677260139225,0.07960320123399123
HALLMARK_TGF_BETA_SIGNALING,-0.015466639170167912,0.036244311878863275,0.01729086565771955,-0.017847911853063503,0.13483608971285696,0.17455387979126416,0.07245660194464594,-0.014823206069201681
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.04043848630115978,-0.10867977018976693,-0.0738078913454874,-0.09846622467397008,0.02762305984133636,0.007180960131111824,-0.019245663777290836,-0.06432822296577925
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.006113286784440799,-0.01825492380942216,0.010543622330652303,-0.0593246673369856,0.13925738479655211,0.19416222141583037,0.05658929708055475,0.04196614408319561
HALLMARK_UV_RESPONSE_DN,-0.06297750083737876,0.12021658105841768,0.05119172644721119,0.06035869890148659,0.10665980289569124,0.10751144341216474,0.03982577328750946,-0.030395530244864136
HALLMARK_UV_RESPONSE_UP,-0.03120823566536259,0.13755948839369211,0.07734945090802642,0.059201194650674735,0.15345720481781303,0.18595460762082483,0.061774382257079465,0.02097940624657906
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0032343831592617457,-0.054949584314504606,-0.010846154931587925,-0.03851883724784749,0.13541472029795407,0.1668176317409333,0.08385395601683998,-0.02040089401083553
HALLMARK_XENOBIOTIC_METABOLISM,-0.02726740529690296,0.05829017435125598,0.046870180240397796,-0.0687826368614371,0.16044108883395689,0.1543502140687623,0.08914570159596283,0.05688971282614357
