,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.04698988111649751,0.03654029678331643,0.06682986381055617,0.019854289329543244,0.01168607635445276,0.108572812252477,0.044440913882670165,0.09879076599391118,0.06801152455454533,-0.008617555304187851,0.07915866389280085,0.09674514323377731,0.06108679299110461,0.1008573303691095,0.07859113282508694,0.1412700334954547,0.0558527959187586,0.06813920669390511
HALLMARK_ALLOGRAFT_REJECTION,-0.061193974029486065,0.05347001811071414,0.03146061344915885,0.009518224700080041,0.004473602387050582,0.061696136699058025,-0.13149906046404947,0.09778891337234803,0.032193214161751256,-0.029588081364308835,-0.10371093098569129,0.036501862333811225,-0.021520518314608564,-0.09219710007474823,0.06008161053160644,0.05635036374940372,0.0695435876974143,0.0738131988173858
HALLMARK_ANDROGEN_RESPONSE,-0.024894416370105497,0.03624916320265074,0.09330565498578437,0.01436724862586943,0.04638961204367936,0.17102229955231274,-0.008607418047964473,0.09344852987389425,0.006219153825211999,-0.06236146530148102,-0.09053748822171975,0.018126496132935915,0.02489826557346892,-0.05830374017233755,0.07150553084600023,0.09661103866533677,0.13492358384384875,0.04876457512202536
HALLMARK_ANGIOGENESIS,-0.08331101993448566,-0.05109813613965565,0.0041015463037510965,0.036744059395739076,-0.017489171506700058,-0.12788348095339425,-0.06076246247777437,0.0966335402835577,-0.06435988149584757,0.02887556072975031,-0.13335614063139087,-0.050999898844314696,0.07093574174401553,-0.06446941542531885,-0.04305689621567854,-0.14415546214294878,0.07476155664934424,-0.0880670583588934
HALLMARK_APICAL_JUNCTION,0.03415859918632735,0.023571013830396413,0.08672314687168581,0.008473958927084392,0.014755312975841081,0.04752679122917211,-0.038775363684643696,0.10326074570694227,-0.006893664435885599,0.024496252580938058,0.02440878799675466,0.008335568317661324,0.06441730344801296,0.10040006498725103,0.07668244385113278,0.12372648668123372,0.1210815855602156,0.04336622570934952
HALLMARK_APICAL_SURFACE,0.07698006607537479,0.04536840158376,-0.018653872308401563,0.006126671019427786,-0.04740415323443209,0.07815353599721943,0.07792969651752622,-0.04773227446521565,0.05368095624047243,0.05226418102400827,0.09161168408270104,-0.009978983454304197,-0.01984450466070254,0.1287065628647424,0.09484082863779873,0.07227080747665213,0.1223119702027077,0.03667418273123206
HALLMARK_APOPTOSIS,0.026211209215292467,-0.0005060787926014006,0.09661224845565193,-0.060086410562739515,0.00336252463261575,-0.04548831680450418,-0.05757616293915132,0.04566402399910087,-0.06414788933808542,0.028133709080832608,-0.07418363392896145,0.04368975470714037,-0.09250753513326407,0.007869455916262699,-0.08049063373551371,-0.10623983505999303,0.04261812671324956,0.005574438233183979
HALLMARK_BILE_ACID_METABOLISM,0.14235227950304735,-0.00160306970935428,-0.040565172514302715,0.04166322905837585,0.005289303294514607,0.004883140458060785,-0.026974351345942747,0.09290785942778476,-0.014307056701502998,0.02440872054189035,-0.014878349517271936,0.003973247921208102,0.11901996285753057,0.15183018552886415,0.09589621948760056,0.16398928577251626,0.0437479319931829,0.0018559088436623217
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03903921608855049,0.02381361773341301,0.022760352338960742,-0.043619767230571864,0.020890510349019425,0.044538512353516004,-0.06420879481032485,0.04394244740992287,-0.08847435965840053,-0.00794725177433944,-0.13868476825547013,-0.09666007059226556,0.11775957537119237,0.05249246708935283,0.10981797844967943,0.12996507834172707,0.06698089584824997,-0.041941454259772006
HALLMARK_COAGULATION,-0.07209866707000845,-0.013346258196991314,0.09599849435568844,-0.015497513975289983,-0.015416830767016406,0.12283676724869937,-0.08543135731388597,0.07128167824186886,0.0017583329755563864,-0.05923440706419433,-0.15623902491834143,0.012130321122670415,-0.01306383961678902,-0.01627433605615393,0.059730463452230494,0.05141933336395832,0.12171058256637483,0.08331134276131122
