,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.02592573267749793,0.004204334302120126,0.062032253543782306,-0.0031578383808048916,0.14836913563515575,0.05617441325588427,0.022955081423731778,0.01837266866784521,0.029189914863773873,-0.08585385747139125,0.14155752566002508,-0.005727695718252268,0.18699724222518094,0.12289056665516228,0.13378883243948023,0.06480633041215715,-0.027181102505429783,0.15625545551833606,0.0012671339698783288
HALLMARK_ALLOGRAFT_REJECTION,0.0805808356978856,-0.013584645208162872,0.09092322454257092,-0.025904245623198527,0.12043637074230047,0.05194412798194959,0.04736864067221031,-0.009528049957025397,0.01626310995667459,0.3026174388656324,0.09319749564102515,0.12202149079717013,0.22507210614070305,0.11085787198940711,0.036466750426827614,0.013525509589244524,0.05145300664813691,0.14117703227878423,0.10176018590989895
HALLMARK_ANDROGEN_RESPONSE,0.03485396409783141,0.01867917067869685,0.02960945545010426,0.048613790469902746,0.057791364888929525,0.08131371166583425,0.06478482247359303,0.04401416570284403,0.0625799471478907,0.2048567492327616,0.07982888282464289,0.07771430330989045,0.13470979053833143,0.02756745192453275,0.10501627940726763,0.045971310288852284,-0.03613777348309091,0.07084896240299937,0.02682742503813965
HALLMARK_ANGIOGENESIS,0.06691827477093928,0.021269798700159624,-0.04094321699322409,0.011518980575979065,-0.06419064566762851,0.09162781954782397,0.04431422188350704,0.01116046346338664,0.06851695952184836,0.26912378932741654,-0.13499286927232773,0.06833185028191381,0.08261799957475398,-0.059241060708248965,-0.13254802698374168,-0.006169115117987173,-0.01517388486005018,-0.10829620082135943,-0.05518910468543863
HALLMARK_APICAL_JUNCTION,0.05298047191111346,0.007259418714613446,0.09170363436410969,-0.05625468513824412,0.16176411765471765,0.10991058029206746,0.06147387491713207,0.026969915909696072,0.0035051332410042115,0.10388976730036992,0.12255661270157062,0.06242288404122079,0.186330953076122,0.05987515658333269,0.15983690686279556,0.04303267659060144,-0.037267727638232245,0.09080764116267813,-0.03128234030830992
HALLMARK_APICAL_SURFACE,-0.003693181685880926,-0.02767047628118447,-0.07287126222339292,-0.09012250557543461,0.06144547669709583,0.04752264705630605,-0.06613719832632796,-0.06676803913161676,0.01752052843699721,-0.1089647022327956,0.01270017680106757,-0.005617636148429629,0.028964782576974366,0.03948240949382529,0.14591600859153717,-0.009548713977423651,-0.011559801499946768,0.08348718566391652,0.018325227481509845
HALLMARK_APOPTOSIS,-0.015612242635424914,0.023540556724261932,0.033032868129128846,0.05084924663686798,-0.053823512997056434,-0.04904266358375968,0.010216301126660091,-0.03522151701219964,-0.042565786555122685,0.1381782199288427,0.1130384260113758,0.015268238188321324,-0.008716446611131277,-0.02750519559810409,-0.10032682087963928,0.068077474894674,-0.07358683412675183,0.14449440751976522,0.0494671182554318
HALLMARK_BILE_ACID_METABOLISM,-0.023027083773746848,-0.041274035541365175,-0.034836343851514844,-0.007844666822975776,0.06936725828817225,0.07840679784706035,0.0420221633226856,-0.041709621153192225,-0.0846058440220892,0.14604796448895518,0.13181542998434687,0.05244167282555387,0.13356392399359215,0.03436390896300451,0.1373200445293879,-0.03394681128629605,-0.029473154664492268,0.12906259271544543,-0.08710276337919258
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.08139829194253545,-0.005461086714747696,0.0065376772464679645,0.0010942158565972536,0.14453040306966095,0.09689634609265375,0.05397273336303205,0.034223663990108344,0.07916997884133209,0.29887301980954784,0.13844044070761238,0.04354804440558359,-0.023355007919700868,0.1079187899640743,0.14243590701149508,0.04862620710186825,-0.002404888403606677,0.1633667684623582,-0.05473499017715466
HALLMARK_COAGULATION,0.15676907508787935,0.02298097377749463,0.06792929839081523,-0.08609553496880126,0.03608519885255114,0.04947843829427986,0.03819964672495561,0.009064982429500141,0.052752797385360636,0.3508254211904679,-0.0566866972867957,0.08160345808906036,0.1835579975912316,0.06472139247629251,0.06790083157868836,0.015512230619631036,0.026526235864430276,0.10481418908563075,-0.012799367500578432
