,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.1066793528324305,0.071330514518366,0.004284936551529911,0.14034664592896537,-0.0030115059942905998,-0.09394309611976896,0.059024608600440405,0.14526487314082137,0.001218198072873936,0.04303933155341299,-0.01325835699304618,-0.03509598985579278,-0.0027743431924023535,0.011892337616144727,0.03671083173469848,-0.04096191400163285,0.03764817731397427,0.0527964617043865,0.07031509849543828,0.029796808932556873,0.0005529379957568885,0.17547031872241597,0.12866169884981005,-0.021395627701972092
HALLMARK_ALLOGRAFT_REJECTION,-0.1372344869729219,-0.04733307584905181,-0.0323627585514725,0.021694670569032452,-0.034983615243371596,-0.07084093505675859,0.05539733375330484,0.18528120708169402,-0.014106400927119827,0.0050245737593148385,-0.06957097056759878,-0.015305860193901078,0.022104532622509214,-0.00032846438860506863,-0.10741784845677047,0.02133521447793433,-0.04026493674650419,0.06203714983976448,0.034648970874063906,0.11485145466313733,-0.044205987915062646,0.1262837763433704,0.052719341298903516,-0.01503481332317378
HALLMARK_ANDROGEN_RESPONSE,0.06203947370098857,0.07554737327589776,-0.015547058101060116,0.01576609814427995,-0.02220295579500266,-0.05533302096877726,0.09529812422349704,0.16506542774350402,0.04499689611405029,-0.022172462587122563,-0.006693270506173343,0.025643568136323354,0.042705705339070796,-0.017793555601715513,0.1490699711454008,-0.004581355998536271,-0.04673215959006328,0.06254250373167992,0.051692950412484895,0.057264569808369685,0.007121434799070782,0.10560241887605971,0.10734873249721665,0.05131019180155104
HALLMARK_ANGIOGENESIS,0.03717916031405356,0.033819573938280154,0.011742760550732442,0.09856767158400478,-0.0278099573189791,0.05261500788392572,0.04490972674642604,0.15276084748543894,0.022917470094190484,0.039057605340847186,-0.0360936006565095,0.062206179568091984,0.04059967351065156,-0.07145762831110025,-0.017211126467404202,-0.03828896258169536,-0.07156055813272662,0.04334453912393823,-0.006538945687315588,0.06532868590413386,0.005151144652495459,-0.10700419459703106,0.022024679773964228,0.006127678898431208
HALLMARK_APICAL_JUNCTION,0.12985338793344578,0.0778872645292468,0.01885412036444181,0.13446395384380555,-0.028747271469081254,0.024469579222382302,0.11284075783593443,0.17322102975384457,-0.0511615000786419,0.0347428438589493,0.01118700084789151,-0.031904724941378464,0.0474775652741924,0.0353839014264129,0.10260088546417002,0.037413500609259694,0.016696002831260714,0.03623217587141509,0.06588762129119824,0.005157937866245234,0.06486981826995135,0.14638950932288153,0.16586616138157315,0.00204316694880812
HALLMARK_APICAL_SURFACE,0.07233727996452852,0.05002637346769679,0.07433924834291118,0.11471961178994958,-0.02357142376587333,-0.035124377949281686,0.015150590962078289,-0.03662156546127631,0.01643325948411778,-0.013840722526251216,0.03978886390651305,-0.012784320415567256,0.06140043721382634,0.059265185239166136,0.06309160412506212,0.07249382445513851,-0.006659862508512667,0.04412789639325277,0.04279259900583125,-0.00545013936573998,0.033470502928889985,0.07185370252188313,0.08852236971139536,-0.025070570666918156
HALLMARK_APOPTOSIS,0.09209975914596782,0.011498010609280948,-0.009521933498906943,-0.009677231952914816,-0.01858723330924598,0.033611557752167946,0.02714823595544715,0.050816934876396616,0.0063409562451364,0.005025362412095932,-0.023031775531380395,0.01091214041926472,-0.03915784437842201,-0.15345773774614938,0.01748551200814092,0.0328244330690308,0.1345374130762275,-0.08729612354725451,-0.006148391568551005,0.025243774810059055,-0.02846728730826352,0.09099872571145783,0.03835142609979992,-0.040581257109168434
HALLMARK_BILE_ACID_METABOLISM,0.07418862372220844,-0.006016590195528515,-0.0018579111545993779,0.10612837936179684,-0.03452620968195018,0.00024706035439908105,0.06324019969728403,0.11023437007688325,-0.0426037253379906,0.03374312859990343,-0.032253149305973214,0.018041589660516014,0.07567886209728851,0.012103418671759337,0.02744088617872765,0.016612025362748882,-0.01555023799630979,0.05450068297284344,0.05818720452787042,-0.013568242619495428,-0.01855607441011675,0.16293436213365003,0.104649164216236,0.018512419623726312
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.11804193015089694,0.08397901302954051,-0.0352634219193536,0.12292538944535208,-0.04016082877960642,0.0006180633500819077,0.09762481725986942,0.09608745079375425,-0.03216600816053953,-0.05039584092728731,-0.012189863857787035,-0.012194185679761648,0.11444990832580604,0.04272174339265949,0.1322250425185911,0.05967300485388596,-0.032225303235298125,0.10310153641167473,0.025205976371165464,0.004916132367141646,-0.01902465104929149,0.1488437459384368,0.10977473894284057,0.0388788682978364
HALLMARK_COAGULATION,0.15399435282971896,0.053643437915550596,-0.003214859174628656,0.11821926403226454,-0.027181000003008972,0.03588037922801534,0.05827209388227264,0.1289515513848766,-0.0199740481521615,0.022581568578531275,-0.08003283273755935,-0.022563899720161443,0.018460318612542076,0.03771264352278798,0.04705186344216436,0.09192704418074708,0.06648083699854578,0.00501340443356377,0.04431419650843064,0.006020542440475224,-0.034571412108116956,0.08027166602675306,0.08011668200077789,0.07143259792825393
