,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.05870567341868819,0.08789515538477943,0.030020901116038435,5.175228495492665e-05,0.07654774638032291,-0.009993026410096828,0.07002710796470528,-0.013251818019133887,-0.02452048284952905,-0.0607508753474266,0.08955677389854982,0.17910857169825622,0.041453205279212965,0.0045399813287611435,0.06750290033599599,0.07272734291697283,-0.0021270472767104033,0.016187671864107717,0.05872081644658222
HALLMARK_ALLOGRAFT_REJECTION,-0.0863940432693446,0.012248921122304213,-0.0037783916511020792,-0.06427198268311346,0.10413827951567553,0.05586612953204661,0.061163793388389585,-0.00912040167837178,0.08160621396290121,-0.053965438601450685,-0.0070958054653216165,0.08128300924620947,-0.07241662718954486,0.05686530555802601,0.039828688401415256,0.062321512844745984,0.03770729520273205,-0.004497414539085548,0.04556445708508721
HALLMARK_ANDROGEN_RESPONSE,0.011346598638378459,0.04633653685479195,-0.015667283897919156,0.029335240939195668,0.09665711030386727,0.004638700205180359,0.08054222446883987,-0.01969023616127781,0.08628880030978582,-0.03431241798462972,-0.01378772605952273,0.11808364260556868,0.006859969069954894,-0.01736547464733318,0.07374304065008509,0.05459830002172625,0.002624078705529303,0.07585541218570506,0.052094694826538605
HALLMARK_ANGIOGENESIS,-0.11640687542606953,0.026115384299441973,0.05492473850254335,0.008771882073862567,-0.11157111397451606,0.03582492247694922,-0.04376366035105655,-0.012721351501422526,0.16832845670371963,0.08163543117403221,-0.014291521699811996,0.11676252512703977,0.12480739169265533,0.008852904963129203,-0.06730116109620309,-0.012192771993693946,-0.04504882637211246,-0.02252229441394463,-0.0010694140011165755
HALLMARK_APICAL_JUNCTION,0.08539058977004227,0.06780739441617185,-0.05977951375684255,-0.029495264065568887,-0.018024235359006737,0.03547111111139685,0.00015331227024448308,0.02028084429725955,0.033675242213151525,-0.0767761337521778,0.018249516874036042,0.1087300841396131,0.015464946570922958,-0.06367657574160043,0.11816040114932969,0.051598599784599714,0.018636750341460593,0.050694844817445704,0.05709422769580168
HALLMARK_APICAL_SURFACE,0.051256211133345046,0.06035895109025088,-0.0537110917793436,-0.06566111902554808,0.030656071439771573,-0.014203801399828015,0.035195116960653236,-0.003425395361223626,-0.03165537007374668,-0.0853465052398937,0.05792547595484243,0.10333122193662665,-0.06261578085575588,-0.004180815309043079,0.1601697939061622,0.05388329665454722,-0.032407805993311396,0.036441038655977115,0.12032267151703166
HALLMARK_APOPTOSIS,0.02250980277148736,0.02663138213388609,0.026353826197769534,-0.0058908326640222325,-0.049573847873100665,0.06605726101384339,0.0018788952603190484,-0.02085201059013195,0.0751874122880307,-0.0571758683635287,0.01225097817900748,0.0533402967249934,0.07882720898812269,-0.01799893574235089,0.07171895182312998,-0.013512506047072981,-0.011354565530301527,-0.003873194459786449,0.012145855384229886
HALLMARK_BILE_ACID_METABOLISM,0.07146831645236815,-0.00929309421717211,-0.027027941705311778,0.047034784266422824,0.027939960206552455,0.019549025848261736,0.04470067378084761,0.03358867033082977,0.06693850403862002,-0.06761444810722098,-0.012249128517143862,0.08256549096276208,-0.017760055795852256,-0.025582210462283955,0.10526898745894288,0.04614288089045282,0.0635798403010314,0.0445235972923386,0.013584284545544235
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.006838922819781383,0.030525336803649383,0.014982960834992785,-0.01965712419907646,0.012649931050348782,0.04372468755677345,-0.013634705108069243,0.010360862660244967,0.1701360044522071,-0.05306235995989478,0.04121400235962536,0.07590183313222579,0.028484865654453576,-0.014544995403333425,0.08167815467680134,0.09558841108440622,0.035204754880860493,0.03888863894015157,0.06994342369560279
HALLMARK_COAGULATION,0.055011587659466656,0.05544444376665622,-0.030266441797016846,-0.03601750623911989,0.0533444376846018,0.04253164732397272,0.050929030535421624,-0.031959776998460095,0.12091088727550459,-0.016287373164878313,-0.008689687849591758,0.14350347123751445,-0.04107554017111493,-0.004255300729999768,0.0672474991717103,0.07197668803795641,0.03861693954417575,0.0010947953098799736,0.028969456893982608
HALLMARK_COMPLEMENT,0.0645931102630546,0.0007035484809022726,0.0470294114381242,-0.05271346220630237,0.08193179829824417,0.022888964686825004,0.006569263832605696,-0.0067906822115324705,0.09112586683861176,-0.03103151372987883,0.01949828809593692,0.12019905902620236,0.026874410489552584,0.024506457282743626,0.053190475661666715,0.08620515420181987,0.012380078373896472,0.040832153462815574,0.06276929461471516
HALLMARK_DNA_REPAIR,0.025868596625909297,0.08540855522040756,-0.032050498737459375,-0.008320048532295041,0.05633956836853851,0.00464954083781455,0.041019586677309816,0.036309183605547385,0.024645521616990386,-0.05970425980053828,0.061868922390974926,0.16934700517000015,0.02667660206367026,-0.015019546822157183,0.10847539523966669,0.0703570514103872,0.005902971306942495,0.04767428279340447,0.059966068341694656
HALLMARK_E2F_TARGETS,0.09059768331379484,0.03456219029008172,-0.00741087029452765,-0.001947156162362295,0.04928311306637752,-0.0009398411607401139,0.07429129832836866,0.035078965437543436,-0.03967472668877198,-0.07579612998776011,0.010499227744319667,0.015348468564319342,0.06528127554469791,-0.01542409367087266,0.09995287450431999,0.02284213062076121,0.017816442283455775,0.042939064705139196,0.07502547312465749
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.01359391152399095,0.05180869337566794,0.03463317568017966,0.023018001004455647,-0.01766199763398149,0.03144937430951307,-0.007084029482297038,-0.03515366104933346,0.09825809242601705,0.06460319233522493,0.02232220831949609,0.1411672923821509,0.04630963253889303,0.006107804518448437,0.03607010202596763,-0.007708400430835736,-0.03900043705370277,0.026267090143624886,-0.00589953616213702
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.06944506469529108,0.06349992069346824,-0.03947984565722944,0.02098407691738199,0.052160520888014525,0.02249870508223322,0.0023980159635569693,-0.004355665101198625,-0.06826815919041278,0.10442561626012456,-0.004693442139741771,0.13154289649060208,-0.09783860026415633,0.04498439234914235,0.04612706848495933,0.053437200884533534,0.016389757245183517,0.017767812583957404,-0.0010505116741212955
HALLMARK_ESTROGEN_RESPONSE_LATE,0.08688011079309782,0.0609011762882727,-0.04814046584180168,-0.019739209670466867,0.04749660743775495,-0.01106165060905377,0.05411958738030722,0.001217300279802632,0.0690784184909498,-0.08982985137183885,0.0673926078006719,-0.01069882246147017,0.01763088805284006,-0.0074609935565933694,0.09030170738584839,0.05665640094976294,-0.018567211320668988,0.056326830964251264,0.016634240659102108
