,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.02144559455303296,0.030516417799589076,0.051715465149585395,0.04867958938555505,-0.04213393292410625,0.06238012786530274,0.08791051838298225,0.16437898680490431,0.02363756602570333,0.04450223798578894,-0.002359403921076404,0.08400461891242925,0.1479585405633813,0.0603237202890732,0.15406121745170884,0.08606475691376128,0.09099510999735917,0.13656734257601047,0.06006100634155043,0.15451380181796268,0.1692946509779948
HALLMARK_ALLOGRAFT_REJECTION,0.012883751198439613,0.010285004387194497,0.05405566622167919,0.012003748195600232,-0.007955040529953234,-0.04164329477790582,0.04792655737735492,0.22424842355879968,0.04063451402781476,0.0013167524785279846,0.041764894486247504,0.055372817015680004,0.13706189090733148,0.06269444942625055,0.04168110698498908,0.030714524275698544,0.10625898413034042,0.08657629239391144,-0.059421317751374075,0.08126291635892684,-0.009602750384906654
HALLMARK_ANDROGEN_RESPONSE,0.017061444499173576,0.07339422711627702,0.07468631234287676,0.006098517186747998,0.05369350358224529,-0.01270081672782986,0.08903897846958043,0.14139268411148342,0.020992625707405434,-0.0013670818200483045,0.023634552375799193,0.06607091994988387,0.11604571167685623,0.030415079575943124,0.0672663552802716,0.04958860841182228,0.11219285232136486,0.04414720627139709,-0.006129268226575937,0.09311506957086,0.20227568753187616
HALLMARK_ANGIOGENESIS,0.038390586945549934,0.06159503404200968,-0.07637494919859417,-0.05545262042192538,0.030314104519403366,0.0006533661346401102,0.11192429542815029,0.2452692767156521,0.058339768139512894,-0.022035215271775002,-0.0020568879159396374,0.08235212846947035,0.14401728991639023,-0.020607090811224846,-0.051656348800370684,0.016372947850363175,0.016744554318699287,0.07373876186768362,-0.1400309533515263,-0.049904287457689184,0.21670773756554434
HALLMARK_APICAL_JUNCTION,0.0813171242574169,0.0145196826130361,0.1516066099188201,0.04163462599461592,-0.018256234844092792,0.06776153325726575,0.09981792417888334,0.24953590299448797,0.04117414130213897,0.0545549287836298,0.001994807228015538,0.10829085862374582,0.09686336939627256,0.1059118188577772,0.14294331560352258,0.04608089419654033,0.0990124044300055,0.12746805938077527,0.02543775853497441,0.14153581491989828,0.2280145614955108
HALLMARK_APICAL_SURFACE,0.05016129839831105,-0.024925127813041008,0.008928643811619997,0.08409855498634548,-0.021608492472400476,0.015537174033735857,0.09388433766219234,-0.03565649172684696,0.02611104171921238,0.02517823346553154,0.007617615033976139,0.009043080187844218,0.05979403628272952,0.05580427942182247,0.11189514295871753,0.018023087040422468,0.10144360099844855,0.127656363071046,-0.009644289912467992,0.15405751721410757,0.1298879658877222
HALLMARK_APOPTOSIS,0.07075079408934208,0.03806575553018472,0.01810737450962538,0.11452766417089225,0.03758379431061476,-0.10586752519658203,0.005355595813583859,0.13261997792768485,0.0288372973270763,0.00870892537547426,-0.038596029491874496,-0.015470624499551956,0.03476412815669923,0.031504640431728625,0.049763248268994045,0.017323738206319363,0.019050918391689386,-0.0001995873185418753,-0.0311723910870723,0.04063144170079784,0.007455204264868159
HALLMARK_BILE_ACID_METABOLISM,0.03231407887212838,-0.027876279709368446,0.0592355646790605,0.00814228919020478,-0.05112925405942234,0.10860390291756074,0.09089321430707654,0.22990912565326047,0.0813445647441794,0.015575276129536063,0.0050281788736678545,0.06622571612099563,0.10823226250486571,0.036575967801051844,0.11965281205012004,0.0709301430396764,0.09338706554460394,0.12802662385487565,-0.013188387619030946,0.13924969990203806,0.14988409817781714
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.11299657640592765,0.050056387814836435,0.07790470760645689,0.08930426967036978,0.031041306947073934,0.07629593774695734,0.11933970039144337,0.0885230301664532,0.06067381357068351,0.002037376940371532,0.015468863477409502,0.09612761275358046,0.1379485065356606,0.06828482141007144,0.047550968143450806,0.0687253619140096,0.07035517328878245,0.062111320519209264,0.05933359942093462,0.14800883330744757,0.141894558182333
HALLMARK_COAGULATION,0.057389950324177263,0.05157543490681513,0.012997643750726335,0.06182040973811108,-0.04072178080805665,-0.04302619645596206,0.03581699432428045,0.19665452325292723,0.05508625585890533,0.0192785176823194,-0.02169947908219101,0.09822133594966505,0.13846390080946724,0.05440826493371094,0.12811925218515274,0.02592931092122152,0.1385619354534546,0.07593027558921726,-0.0363814155471546,0.1021649670208308,0.14977986708497085
