,UKF266,ZH8812bulk,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.0166366879571609,-0.03607734671628023,0.03996680180756511
HALLMARK_ALLOGRAFT_REJECTION,-0.007099623418120565,-0.019094934216690437,-2.5910327044950645e-05
HALLMARK_ANDROGEN_RESPONSE,-0.013883336456272617,-0.029521107160216515,-0.02693098839809741
HALLMARK_ANGIOGENESIS,-0.047580972358551216,-0.01594549934720463,-0.12056487102445723
HALLMARK_APICAL_JUNCTION,-0.038726957462987224,-0.02489076359536812,0.03090654105465146
HALLMARK_APICAL_SURFACE,0.020784150313339675,-0.06791373364347471,0.005738793447113398
HALLMARK_APOPTOSIS,-0.012992909399521163,-0.023795922413288213,-0.04479194605661407
HALLMARK_BILE_ACID_METABOLISM,-0.027168645290186817,0.004828606047250752,0.033295242344044254
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.05107406852743401,0.004020009183598651,-0.004286617632757178
HALLMARK_COAGULATION,-0.046889413845373804,-0.00026906340758481225,-0.03944298774338162
HALLMARK_COMPLEMENT,-0.051484550967931794,-0.021744426177555953,0.053693615803207605
HALLMARK_DNA_REPAIR,-0.029482851410056275,-0.016399443677621896,0.033501531841547014
HALLMARK_E2F_TARGETS,-0.0785412333296334,-0.009048159319402964,-0.017695616322575332
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.06514598492413398,-0.027845928569241913,-0.04247722492554315
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.0286276330713762,-0.024237954342406467,-0.0058966216230072485
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.014091492182373001,-0.01847989398225578,0.07667953021853742
HALLMARK_FATTY_ACID_METABOLISM,0.0054602170822252456,0.05381845016549226,-0.04789305036319812
HALLMARK_G2M_CHECKPOINT,-0.04548283972704919,0.012527055062410888,-0.06303013631464852
HALLMARK_GLYCOLYSIS,0.02667739526342164,0.0202416079845752,-0.0013283871471065803
HALLMARK_HEDGEHOG_SIGNALING,0.07576004720796892,-0.002513869044740378,0.0037017368339962438
HALLMARK_HEME_METABOLISM,-0.00015791928758045578,-0.04061307876184207,0.0781154505483005
HALLMARK_HYPOXIA,-0.012375138019529074,-0.0049696026157748496,-0.03281586531114539
HALLMARK_IL2_STAT5_SIGNALING,0.005848290011607049,-0.053015974321019094,-0.010467210798110537
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.080655142503149,-0.04777826595014935,-0.055183161672635206
HALLMARK_INFLAMMATORY_RESPONSE,0.06649427405434347,-0.04639124414088362,-0.08148354550408121
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.06291244381223536,0.06133618987163363,0.05602693848225813
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.03569488406132574,-0.031069759112870875,-0.07916768444527897
HALLMARK_KRAS_SIGNALING_DN,0.04023026035052662,-0.05183550991290376,0.11216491340992286
HALLMARK_KRAS_SIGNALING_UP,0.05714734864583846,-0.041520822496038653,0.02778248850596071
HALLMARK_MITOTIC_SPINDLE,-0.03447312013102928,-0.009308734572722474,0.0441699283698177
HALLMARK_MTORC1_SIGNALING,0.0065532824349499455,-0.02096693170708555,-0.063817757290476
HALLMARK_MYC_TARGETS_V1,-0.03718270019053942,-0.016081622402315605,-0.010630211827876155
HALLMARK_MYC_TARGETS_V2,-0.02148230717544441,-0.01173269226796364,-0.0145530716129095
HALLMARK_MYOGENESIS,-0.005543229850958977,0.005840708327560142,0.08530427524876041
HALLMARK_NOTCH_SIGNALING,-0.03182077234986565,-0.04317294638478547,0.047545890554107906
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.03310694775704028,-0.03302909053196887,0.09021578341648535
HALLMARK_P53_PATHWAY,-0.05576649859983798,-0.026791217857377803,0.009237942670128363
HALLMARK_PANCREAS_BETA_CELLS,0.050121603399141436,-0.023063679154240863,0.0984371609889258
HALLMARK_PEROXISOME,0.014934030561367431,-0.02194404415027788,-0.012318508127310602
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.0268705976383385,-0.012636809994512914,0.0449730477570228
HALLMARK_PROTEIN_SECRETION,0.024887911750719183,-0.015027252694305479,0.04376154062424864
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.05236132613563754,0.039832842052045916,0.09393763306628686
HALLMARK_SPERMATOGENESIS,0.015819242793966647,0.049519775474120495,0.048598256866933934
HALLMARK_TGF_BETA_SIGNALING,-0.03775416644522789,-0.012400491482006466,0.009224252022930743
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.0003149640951825918,0.022810418433589212,-0.07548314727844121
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.04427818200993568,-0.02061321977614794,-0.04793447061604223
HALLMARK_UV_RESPONSE_DN,0.009277145240029728,-0.01150509208732393,0.024100389517881654
HALLMARK_UV_RESPONSE_UP,-0.03448164182301742,0.0065173821669027784,0.0476165257729757
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.07090314822374805,-0.02188777567267251,-0.030724190039506858
HALLMARK_XENOBIOTIC_METABOLISM,-0.026383078897111313,-0.02331882960458332,0.027634306536702524
