,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.060050770651123436,0.09251457866899507,0.03691354653889616,0.03248876819024338,0.042305199210017956,0.04264180878738775,0.24540912650969698,0.0859750268307815,0.03276563217123704,0.2874086481056275,0.029130563759091756,0.13558492764067687,0.06422523683543628,0.15291698860006234,0.0716335880468912,0.05507955676711028,0.06712707654537528
HALLMARK_ALLOGRAFT_REJECTION,-0.027910484858428786,0.00638842559664564,0.10413077085060495,0.03616541806496844,-0.05669515687734636,0.0283036211681358,0.26276567543387147,0.162589744343204,0.014713995815579464,0.08279059764435343,0.07428407994602373,0.0032861397319774817,-0.015654446361018343,0.11926369321060713,0.00985706693511062,0.020458351263586128,0.03595495768657667
HALLMARK_ANDROGEN_RESPONSE,0.06909489491611927,0.058981171011609386,0.07382630557286612,0.024512155456543724,0.08141953397388098,0.00997632304809154,0.3036734351135319,0.1219578357715628,0.023319056338958616,0.12277027405497624,0.05605038815316474,0.0424629181020514,0.01764522807963981,0.10608646101163617,0.019168539173459023,0.01580613004138347,0.015137726915454591
HALLMARK_ANGIOGENESIS,-0.02192833004169858,-0.0817229481259454,0.049595131779479704,0.055951649297188454,0.007468928171513023,0.02120745653565447,0.25742856277212317,-0.09426405104818703,0.06092369453181271,-0.3210910221131795,0.09310034316228545,-0.012961288346672655,-0.0025145439689423714,-0.08286396053989314,0.047063213944679744,0.01106352382202197,-0.07235622608240598
HALLMARK_APICAL_JUNCTION,0.09114029598312638,0.11010491290868216,0.047230128539467085,-0.022051546947064803,0.01742176097270622,0.03153535467888161,0.26834438730744964,-0.03051045940651645,0.030727381010614688,0.14240290392403807,0.11436381027992668,0.04279476935614279,0.03873297238759886,0.1390358598925212,0.07327184800497372,0.033510579658733955,0.014659633930569913
HALLMARK_APICAL_SURFACE,0.09058146776128935,0.10391353015746245,-0.01953762953629008,0.008185142005802195,-0.026180247860431674,0.05213124039485152,-0.1965906991401395,0.1884616873545781,-0.025249846376310843,0.07591244305721254,0.012011771760290888,0.05663951845018938,0.11336067474827076,0.1210814695096016,0.0187340343534222,-0.021885479947847564,-0.0133114616200645
HALLMARK_APOPTOSIS,0.011906130256940387,-0.03520698309983166,0.07171694349563508,0.05406631528910691,0.014286006016092721,-0.014882347925976746,0.0766474791198449,0.014705632180772595,0.05537966790892055,0.21904552859887758,0.07634601476605558,0.05524407860006967,0.03360861243293832,0.008543753614980883,0.08402088833578673,0.028796063965597248,-0.059424499737252945
HALLMARK_BILE_ACID_METABOLISM,0.06807391197524099,0.04010460018318648,0.0027333138092268576,-0.002975280824824183,-0.018212209378994322,0.0697528236129169,0.2833165866355823,-0.048284052516842535,0.048512266077957854,0.20646182712501152,-0.005046548890043876,0.1160148255637732,0.05809498935915885,0.04320337331912061,0.01916307846261434,0.014243905380110883,0.07672978410976015
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.013841845367114346,0.09315894268372796,0.029486957971249353,0.035038898428964994,0.009720139472669769,0.10782769183848773,0.2575933033358832,-0.13398814939462306,0.05560623586673354,0.21571361756893714,0.058950465019181914,0.11222823895962952,0.08236357420151899,0.13296283456567506,0.07956971216358655,0.02280265258215599,0.028551169846569753
HALLMARK_COAGULATION,-0.10383823732431922,0.05681450542117136,0.11594340500846634,0.05356495595398968,-0.035401266099101214,0.10832866780665228,0.2905086020405139,0.014841099160383906,0.03637585646167401,-0.11912759208217678,0.0863466049863205,0.01881880921463639,0.09277308558127785,0.14937330862797302,0.052743537653762766,0.02465302526928799,-0.05335996520782672
HALLMARK_COMPLEMENT,-0.0516058349574145,0.06812073776686761,0.056343015693090304,0.024060630169048542,-0.053990320026594624,0.06234874386752581,0.25317101669687786,0.035492672160561525,0.03619442297708337,0.23020235735627073,0.1015588103951428,0.0823565058342935,0.010171355377645557,0.07685692006147318,0.10408712503017162,0.06748295704867628,0.06757258841529948
HALLMARK_DNA_REPAIR,0.1023254810092344,0.09138010093703233,0.04007239943525917,0.044806570520055315,0.1262326025566141,0.0168586507784426,0.3085145574523255,0.09609083062867628,0.010228582462321004,0.1879367026324822,0.05731307285667694,0.11491904393376551,0.08333158806963482,0.12404280252142161,0.0703273366927036,0.06527628757682633,0.09192973978535436
HALLMARK_E2F_TARGETS,0.05705220390934685,0.08637757738074209,0.0266785515383713,0.033839734172512716,0.055974713247261734,0.03757416173178518,0.2985610691303717,0.025292065464145967,0.018556997371539142,-0.04585636339130267,0.03830453586235363,0.03879752645230121,0.0922667106816352,0.09972806374371776,0.059901963510458255,0.012159314764555583,0.056461662316275196
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.054970715645515145,0.029703859872469963,0.08090938083518741,0.04077805745286271,0.05738538842966886,-0.005420999826164642,0.2603323043179177,-0.11079616414562529,0.059799805993790374,-0.3151174911385134,0.12788537070595998,-0.020983332989441775,0.08116795125868723,0.013128447743502875,0.11208945022435318,-0.03540856275173504,-0.0585231833232532
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.02390123344565605,0.08523043123979278,-0.014736324405185906,-0.007285583556780381,0.0362920700745074,-0.0038924863987379707,0.13243601379223802,0.08519690761513206,0.05042982040626681,-0.29036159574778003,-0.03253495072169618,0.05929922901508366,0.09826069605198127,0.062228280404801564,0.10075160776591381,0.06367928785224714,0.05983650812103332
