,UKF248,UKF255,UKF259,UKF269,UKF275,UKF296,UKF313,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.03806699198497305,-0.020984375543438193,-0.031140788333946987,0.08119319289892189,0.018834011393671198,0.01687583989471596,0.07505924879039465,0.0881520768920557,0.0691645026417858,0.04856829621839429,0.15118143384974458,0.18776888693883054
HALLMARK_ALLOGRAFT_REJECTION,-0.02302269210580599,0.04242180152895838,0.0007609606409423286,0.06016945559318446,0.04186430077592859,-0.0035953145539449494,0.09933298932984963,0.007528622505952458,0.017972805946664037,0.02220145683571388,0.03578823289849147,-0.0015022673109081307
HALLMARK_ANDROGEN_RESPONSE,-0.006032636034360081,-0.10551604600214878,0.021089202413478024,0.10266796316401691,0.004986500071576785,-0.021621446997859256,0.08770343022737533,0.05657609939924709,0.08395482436614947,0.04019326313466678,0.0037800577154113667,0.11507124257132609
HALLMARK_ANGIOGENESIS,-0.026244700392371777,-0.10676422088909528,-0.00575190928892108,0.0499404876124051,-0.038685565779180274,-0.001803245113626991,-0.010078401635406405,-0.032359197499859216,0.0015385061373530981,-0.0683347948045763,-0.17085246134087015,0.05320543157225319
HALLMARK_APICAL_JUNCTION,-0.07617387390202536,-0.045262615605659695,-0.03638735186512853,0.07792127332627877,-0.0006340923299171658,0.014844687171694713,0.11612322692002686,0.04713646264239591,0.09695647918808904,0.03463784354290069,0.08414917572917599,0.1694844715261865
HALLMARK_APICAL_SURFACE,-0.05421886363270055,0.003752721307351893,-0.021485825600826104,-0.08359704132287667,-0.02291455646516032,-0.0005151079990250335,0.09687561544037117,0.021865991493034618,0.11132289099075411,-0.027359234619807077,0.018869100865879052,0.06872870313807039
HALLMARK_APOPTOSIS,-0.04630216605892205,0.0880444945414961,0.012940146178980334,0.012550067852525314,-0.0487451561422601,0.036461510859722226,-0.06345670695739486,-0.014724908587717552,-0.005195730644098565,0.02327775892446855,0.04315787654856733,0.008835404113465544
HALLMARK_BILE_ACID_METABOLISM,0.010424098429835115,-0.07260459241981089,-0.022919332062363396,0.059546323075049264,-0.04905295207795683,0.02524511289715167,0.0057481086917552035,0.00873894217309783,0.10032748953937172,0.0076962165091909425,0.1731687289416016,0.17584487323189005
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.019279972782156277,0.024794031994577675,0.009630188763094516,0.08127158068328247,0.009415684779584935,0.052095886490312805,0.06092757298917782,0.0485285404307427,0.08829040420271034,0.003915520463344926,0.15516632714889592,0.15600753062377376
HALLMARK_COAGULATION,-0.06568837756846692,-0.004799582577300693,-0.048119924067599004,0.07569375765329471,0.07578506857474225,0.048379590543068854,0.1131181275174181,-0.022244778397259697,0.06799202979816162,0.011901667014566884,0.011481641237226522,0.10683473963424689
HALLMARK_COMPLEMENT,-0.04199237688855275,-0.0655526633872461,-0.008124017434580435,0.05475539828372325,-0.060699434409724334,-0.016189097359965456,0.07759200588543075,0.03261156247903319,0.05081517841194359,0.0715289073061052,0.14734900055214825,0.12276514432932917
HALLMARK_DNA_REPAIR,-0.03644361061272518,0.01373393970912058,0.046910602296310826,0.12638896461638702,-0.0010778202354503432,0.029015413337463738,0.10872177908445385,0.05128704980883583,0.07981401320916702,0.04261330814691265,0.19165936470161352,0.19112272931283772
HALLMARK_E2F_TARGETS,-0.020957092379546707,-0.04493435187987931,-0.032708146917469,0.1426557155687178,0.02030709501090523,0.040567589382080604,0.1219855137680354,0.040862774611735014,0.08821365496072502,0.053354754854300156,0.15266372808431355,0.1726542759889205
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.051226567077718756,-0.013604331984574478,0.015209939647589384,0.07402579874469448,-0.011970597720859023,0.03256260233853705,0.03157728909886879,-0.05818515892596019,0.005907183235848881,0.04223047727535535,-0.038206091948067,0.11765754081614788
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.044930321429578576,-0.006669163979538047,0.022831512078001475,0.09278717068484892,-0.019061865493527893,-0.005031645330858016,-0.01882243315707601,0.006396784463154889,0.05231708066943432,0.04034425966218753,0.12820060377182668,0.16334663199830873
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.04201544976803932,0.036904065897611096,-0.019761022759619155,-0.052036070176058914,-0.008025153095132173,0.012390564943650016,0.08200423302794657,0.0900179442559991,0.0864423963703249,0.015026547199022841,0.1491030119715064,0.0634365244596935
HALLMARK_FATTY_ACID_METABOLISM,0.0158797336666534,0.06318911980178288,0.051706301188411644,0.09226801232564905,-0.04371718523567377,0.011284846146273663,-0.01267988586193919,0.08350290527751336,0.027734648572839235,0.05825029211315251,0.09902178008647536,0.08228488161996222
HALLMARK_G2M_CHECKPOINT,-0.033322505909874255,-0.025539936152174814,0.010619698012378912,0.14353312956311146,0.024202728170832657,0.018532065895332663,0.0746018725732225,0.058841744176436034,0.046840158168809376,0.06409338827950146,0.13221710340145412,0.11737676770255075
HALLMARK_GLYCOLYSIS,0.0024894132929787994,0.10719827637219456,0.04619340830115213,0.06186672707958539,0.019662550867701457,0.006327912511305858,0.05756621096505832,0.06580883731116509,0.0671435658820839,0.0681282288496303,0.14525580427993398,0.14302539215636945
HALLMARK_HEDGEHOG_SIGNALING,-0.004235993747141684,0.04647881207041442,0.013063664985129089,-0.014435652603692874,0.035336718729888264,-0.050729838356173826,0.057448353542952926,-0.02139222852137847,0.056480465564639475,0.009749383949064659,0.09480738133753641,-0.08042199262132106
HALLMARK_HEME_METABOLISM,-0.04998288256714592,0.06142315743941577,0.024507570131488327,0.12048485939267045,0.06312348450425846,0.018022140890705536,0.04174411546902667,0.042991355887690104,0.07560419269215532,0.07748864101521405,0.13831366383254534,0.147443307007793
HALLMARK_HYPOXIA,0.051406490898527585,0.053248294051295504,0.03253458103704948,-0.05260747822175682,-0.08761280665114984,0.027972086981829656,-0.07822446823068616,-0.03333896741900526,-0.03217172398805196,0.04734178475279117,0.06660478703114266,0.09792538831227923
HALLMARK_IL2_STAT5_SIGNALING,-0.02713634785079365,-0.037665956157981594,0.03241235049219237,0.07514555015173785,0.028003115643447925,0.007150027202073643,0.040855824671676894,-0.025675888597983712,0.09409060898478061,0.009384677434864474,0.09800615576428807,0.18258648293150567
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.04336024330403728,-0.005010221161889299,0.00433895931952166,0.04335453358948397,-0.047911955055404826,0.001845597582135597,-0.002985092314941505,-0.006469333408780805,0.06646652622210313,0.08411868325152062,0.08888513168847162,0.13522934473301224
