,ZH8812bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.009889259387670426,0.05255864584659397
HALLMARK_ALLOGRAFT_REJECTION,0.07042787507498695,0.13750255930063562
HALLMARK_ANDROGEN_RESPONSE,0.0002966775951752875,0.00893768675979256
HALLMARK_ANGIOGENESIS,0.020262310002801952,-0.04127843624393694
HALLMARK_APICAL_JUNCTION,0.012770993293632868,0.06925200851173835
HALLMARK_APICAL_SURFACE,0.007778696423725906,0.1271530692165055
HALLMARK_APOPTOSIS,-0.004651494740339421,0.037164657572459854
HALLMARK_BILE_ACID_METABOLISM,-0.027706298262165138,0.10715957727068293
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.020832212283718177,0.15723619770708097
HALLMARK_COAGULATION,-0.005115064942003609,0.10817378494136037
HALLMARK_COMPLEMENT,0.05156800679326538,0.051044896286627194
HALLMARK_DNA_REPAIR,0.0526813907063618,0.06405443092710429
HALLMARK_E2F_TARGETS,-0.005506331070021446,-0.05970445813828116
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.012569479133677942,0.08189816963887775
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.019391867404247618,0.0832074665834343
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.003673386910532609,-0.026024350640099822
HALLMARK_FATTY_ACID_METABOLISM,-0.009389908505043325,-0.013690483214359353
HALLMARK_G2M_CHECKPOINT,-0.027062298833699865,0.07418175717121464
HALLMARK_GLYCOLYSIS,0.0074177602806132295,0.06221369055013636
HALLMARK_HEDGEHOG_SIGNALING,0.0036029908912645135,0.08519059026908582
HALLMARK_HEME_METABOLISM,-0.00820688371472102,0.07931513156663897
HALLMARK_HYPOXIA,0.023299789624284563,0.005881726982240911
HALLMARK_IL2_STAT5_SIGNALING,-0.03236493732989154,0.0799395589282506
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.023005974110676657,-0.054451639670866366
HALLMARK_INFLAMMATORY_RESPONSE,0.003181130634005763,-5.6014415180881925e-05
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.024759283414306926,0.06231430310921364
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.012815981735382048,0.033623773000628
HALLMARK_KRAS_SIGNALING_DN,-0.057464963829738015,0.0868012180937845
HALLMARK_KRAS_SIGNALING_UP,-0.019446072929524334,0.004186330675901846
HALLMARK_MITOTIC_SPINDLE,-0.030374643943385498,0.057161670424379515
HALLMARK_MTORC1_SIGNALING,0.018553827546738996,0.09745558663768483
HALLMARK_MYC_TARGETS_V1,0.041153581852413836,0.05920059513696361
HALLMARK_MYC_TARGETS_V2,0.05762224779756638,-0.028854679018596674
HALLMARK_MYOGENESIS,-0.022821974273972295,0.1269525109366269
HALLMARK_NOTCH_SIGNALING,0.05473669467526701,-0.039060772199863744
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.059446608819933494,0.09238198762531782
HALLMARK_P53_PATHWAY,0.003561799912789318,0.1305406076583969
HALLMARK_PANCREAS_BETA_CELLS,-0.018990125622631904,0.019571329970075994
HALLMARK_PEROXISOME,-0.023469227339137942,-0.06570757636027835
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.013014686642636742,0.03392758451915669
HALLMARK_PROTEIN_SECRETION,-0.010050872215024707,0.06740182570478276
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.016946788945926456,0.06675035138269807
HALLMARK_SPERMATOGENESIS,0.02427843506550414,-0.008568765151998855
HALLMARK_TGF_BETA_SIGNALING,0.015380195504288166,-0.002412407494185392
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.008915651334312658,-0.028051885754930478
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.03800505595218112,0.06356094392936074
HALLMARK_UV_RESPONSE_DN,-0.00203058005907884,0.005899811636285024
HALLMARK_UV_RESPONSE_UP,0.00462742342240137,0.08259456218723128
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.020419196200336484,-0.004708224984201434
HALLMARK_XENOBIOTIC_METABOLISM,-0.015824545321050876,0.06721953879366556
