,MGH258,UKF243,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1019T1,ZH1019inf,ZH916T1
HALLMARK_ADIPOGENESIS,-0.03306172713350803,0.08202498849020864,0.05842242831114524,0.03400102891378996,0.02697559064047078,-0.01556200327863368,0.037356569591936145,0.08593124690067767,-0.035624280808873615,0.03458418052436718,0.2026145563960323,0.0511238996491917
HALLMARK_ALLOGRAFT_REJECTION,0.011929590140203424,-0.075343102699647,0.02270271614892154,0.018057843715316088,-0.08188776931575861,-0.06216274004840582,0.06894788555545932,0.03294001680371147,0.08397786898803414,-0.021838954409931614,0.17167616365850932,-0.050233528823283684
HALLMARK_ANDROGEN_RESPONSE,-0.013655985040375816,0.033792707072570295,0.02233810837151409,0.04218168938086453,-0.019578237688653126,-0.03650758770815695,0.05343059773999025,0.050796910351171815,0.08565678528302262,0.0962582203298949,0.10057058159355658,-0.07619941329836247
HALLMARK_ANGIOGENESIS,-0.01270771372237839,-0.017764420221806878,0.0027237043384561585,-0.013932485219415118,-0.09151550687933827,-0.06796806749293526,-0.01997801825531502,0.09624547403849582,0.05242490229743195,0.028906889473816363,-0.02994345858852536,-0.16692894263188618
HALLMARK_APICAL_JUNCTION,-0.022963122944192355,0.07125417195171338,0.03597776004001508,0.01030308137775237,-0.01622320713211622,-0.06577882307121011,-0.0430561717306104,0.06562541426061567,-0.002883774356449881,0.03863704689025721,0.19055084067249878,-0.04039779782234634
HALLMARK_APICAL_SURFACE,-0.008227633618361941,0.0022897458002802923,0.04221162426431342,-0.05892648047878022,0.11333461833525625,0.04042049854511524,0.0573374437057613,-0.08345444635113754,0.020292695625474064,0.1382627506684999,0.11922455548073688,-0.09610105352622715
HALLMARK_APOPTOSIS,0.04018992721674686,0.036013775908889455,-0.037872208716426034,0.0072264368784684995,0.0012297537819277796,0.007519513262533832,0.02073596081755429,0.08493607466182317,0.0548264070628637,0.01131426020621475,0.04605376941539406,-0.10673765935723278
HALLMARK_BILE_ACID_METABOLISM,0.009895141010593989,0.09984079761920131,0.0219606295949957,0.0011965076300303695,-0.02531125327377029,-0.07803671219866365,0.05181925648013541,0.07806914118112465,0.07058716135921364,0.06511929470394219,0.059215025455458856,0.12188068568553641
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.058538251373457,0.10884412206054293,0.044973614750352164,0.006072298583770523,-0.03537620778886325,-0.0473855276420925,-0.040002802752608174,0.06638133498339525,0.09643533344838079,0.028308837589442058,0.08083303620608581,0.03516074628879723
HALLMARK_COAGULATION,0.02667813948496555,0.11164337875102516,0.004278875232970067,0.002622703307412807,-0.05611955094998992,-0.0517929480790253,0.016886860075294812,0.06824450912812496,0.10961845774005226,0.030870468521892167,0.25681330488308507,-0.12072768355464127
HALLMARK_COMPLEMENT,0.036495874985417655,0.02633844954987705,0.03392246430087081,0.015295163708243648,-0.01400462097398416,-0.037371385670875515,-0.014305460168335202,-0.019447664098907667,0.06242071771347381,0.049076756549029765,0.1559135387527727,0.03788265571579998
HALLMARK_DNA_REPAIR,0.014946089198214085,0.04706419407338276,0.0679165456826674,0.02377317989898733,-0.023416169256493126,-0.03580350000365243,0.03328769245437516,0.06510313752665942,-0.012462189630933655,0.12109135820437218,0.1749430152694858,0.07906771605177551
