,UKF248,UKF269,ZH1007nec,ZH8811Abulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.08455362767291534,0.10517482687182522,0.03898352438725016,0.12378614150585364,0.009465748458689293,0.14566688680016002
HALLMARK_ALLOGRAFT_REJECTION,0.12200675959095754,0.14760503518765053,0.08236143512064643,0.05668151425499014,0.08595494316354813,0.0902544352721984
HALLMARK_ANDROGEN_RESPONSE,0.10507024739947939,0.1055965377076013,0.008972921830801932,0.06848454494814366,0.02990186902773779,0.12200572275997415
HALLMARK_ANGIOGENESIS,0.001996336106349214,0.13441038932624258,-0.015963396684601245,-0.08019631172430607,0.01372612238421658,-0.00717384810972173
HALLMARK_APICAL_JUNCTION,0.11188591781902144,0.1368009416635448,0.09659951347038409,0.08311364440418653,0.0069986235556458425,0.1745569328163506
HALLMARK_APICAL_SURFACE,0.08122822764748962,-0.06733414182390993,0.0886594060182075,0.05888780148636219,-0.061386900115206186,0.1475494710749162
HALLMARK_APOPTOSIS,0.027868194033526368,0.044497469309627447,0.09477313005430273,-0.029000833527124188,0.0394442623822144,0.06281947074281345
HALLMARK_BILE_ACID_METABOLISM,0.03313089719415657,0.1357709546089686,-0.038072081920124005,0.06891954245725464,-0.06777325661387133,0.0979018547609252
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.04939206577959616,0.10861828623341159,-0.024729556284847628,0.08670326647258784,-0.035000577069003135,0.11461521705508179
HALLMARK_COAGULATION,0.14473208975677454,0.13938084228940376,0.09811926179475676,0.1287754064916893,-0.005619094669361505,0.13678100681641217
HALLMARK_COMPLEMENT,0.04057049519056335,0.15767808760964827,-0.017336501941022483,0.04893908605900168,0.03454230884607175,0.11696934337405757
HALLMARK_DNA_REPAIR,0.03495479722987509,0.15146690037016927,0.05806782094304348,0.08953444561178144,-0.0020046475088896266,0.12565761459536334
HALLMARK_E2F_TARGETS,0.0239716481186222,0.12601497602633785,0.04363896783837126,0.058995967102266136,0.022147788721831794,0.08765112817297635
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.11661726631583612,0.1472312275666401,0.14753355861677608,-0.03517192286660581,0.04024930292356408,0.12497113746825778
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03767430171362537,0.09860408119219603,-0.010712800886127175,0.023752431062700665,0.003056434831422486,0.138517340109065
HALLMARK_ESTROGEN_RESPONSE_LATE,0.016313023496616445,-0.014411327882764948,-0.017343108012856094,0.08418405247821852,0.007026945635688744,0.07507288162142939
HALLMARK_FATTY_ACID_METABOLISM,-0.01491541378328451,0.068168335370651,-0.0401494960658826,-0.06527337548790267,-0.026692490045869943,0.0542324283387695
HALLMARK_G2M_CHECKPOINT,0.019710513789733,0.13525326498468387,-0.01746829111964391,0.026541180716676382,0.03614305215359898,0.09239169191167851
HALLMARK_GLYCOLYSIS,-0.03412674273723916,0.11620046961898517,-0.07189630329450601,0.012500177582874783,-0.021409036137925632,0.0977393475691349
HALLMARK_HEDGEHOG_SIGNALING,-0.005310249453564411,-0.07718478574415596,0.04437884788373576,0.06373822107467483,-0.025008490943644206,0.08087235655744551
HALLMARK_HEME_METABOLISM,0.05193567437672254,0.12878584536675988,0.005884876417456898,0.09087508372574063,0.035455864307965906,0.144181388976117
HALLMARK_HYPOXIA,-0.05863309617212621,-0.0463020929647374,-0.11012976490436413,-0.07632002229759474,-0.04926890518991484,0.02274890969193237
