,UKF243,UKF248,UKF259,UKF266,UKF269,UKF275,UKF304,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.02764793837795469,-0.07013047805541654,0.00946711429740359,0.07021208606345618,0.10288886817323752,-0.040069332931231404,0.015358170831155583,-0.03952773510985813,0.05843017316120463,0.005757608092601823,0.04433961107679863,0.04239382208128542,-0.020732639262329402,-0.00714648496347965,-0.026598083633010278,0.05619925216116139,-0.03370462860520259
HALLMARK_ALLOGRAFT_REJECTION,0.02258481218825023,0.009701729453015139,0.019094110021932568,0.08647120693105365,0.14817122211254405,-0.09208956513965855,0.0036090293360007356,0.02050422528679484,0.09126453228752557,-0.04386820430343643,-0.02107385541911968,0.03934865462498199,0.002763463536212927,0.017263043637934253,-0.0275477915982549,0.06420880593915038,0.009826123208869442
HALLMARK_ANDROGEN_RESPONSE,-0.0011541323870012988,-0.03552402325929237,0.02385740111553291,0.09430239983277425,0.14363992225236036,2.5842455079839885e-05,0.06456608861331066,0.06258312546770288,0.0405319772801462,0.04890236688395383,0.07205841716017203,0.032016525776194175,-0.026081866796997786,-0.0018679475277743108,0.03986085098792471,0.0629908834472156,0.002298560511583031
HALLMARK_ANGIOGENESIS,-0.04466251203420976,0.0274562323162692,0.02189972370784369,0.10911684606859512,0.1287860185200752,0.10325601003047379,0.03695856575899675,-0.0057897164945977875,-0.04966291569882718,0.11699907428805424,0.062002099322709704,0.018479246668352198,-0.00332389983557812,0.014652688393591944,0.027067232821609277,0.0789650249447351,0.07146084498472849
HALLMARK_APICAL_JUNCTION,-0.08267715482378257,-0.06694781494485978,0.00628204823696683,0.11476849265734482,0.13388929211165826,0.03195124458927797,-0.008029981197260276,-0.04638325530219718,0.04926962310502646,0.08276881933395616,0.04856597882002275,0.04827271380024657,-0.00625798711755063,0.034107684743435174,-0.023701421073684333,0.06644741271057317,-0.017910113657800947
HALLMARK_APICAL_SURFACE,-0.029411196663242063,-0.05427362345472021,-0.002874706870710453,-0.05658552926510924,-0.03869227700871419,-0.07693948780485659,-0.05287530365134995,-0.055094111473960164,0.013649238699199158,0.07749157885378521,0.016201668509553093,-0.020181366727613604,-0.08033890961374876,0.03491633345638042,0.005191731816035389,0.04101190089576911,-0.03339114228005974
HALLMARK_APOPTOSIS,-0.01812482175684722,0.024761122880696564,-0.018418613453592605,-0.04780420320266309,0.03448721988865794,0.12078752416474185,-0.02710381537903681,-0.07740314446843354,0.025182212677181324,0.0973960560248943,0.10627253729441419,0.024013095342956044,0.008098035889899343,-0.0212847878065967,-0.005179448625115104,-0.00926625731313116,0.0409164003709841
HALLMARK_BILE_ACID_METABOLISM,-0.03526679912293613,-0.11465223921587635,-0.05451772641690393,0.054559255261804315,0.1486876924948653,-0.03838325055721482,0.08402370785610432,-0.041571967364535584,-0.05957326230611526,0.0021526575329829526,-0.018877442372451852,0.025842027258895606,0.01589661876866274,0.07661170505527529,-0.053062381225939384,0.006088942653874811,-0.05152432387573443
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.0535897824104659,-0.0006694798868257229,-0.034913729118483505,0.10397055278606333,0.12998668465110824,0.12843402398013234,0.006294171738661449,-0.02862738991743316,0.04368362982076811,-0.012834646510867827,0.01286414652512748,0.08386479898066435,-0.08165472002767905,0.06604671612046305,-0.006753334907474464,0.028663984673363577,-0.05266782765064447
HALLMARK_COAGULATION,-0.08044849719841318,-0.03292227945589114,-0.03363162060065857,0.046070385669836254,0.14851837186482056,-0.015629191199846036,0.024575986581063608,-0.02379332100246594,0.0990862621285603,0.07080666567365747,0.050147677544595946,0.030631845505774576,-0.006372795021990276,0.05643677178621179,0.01972796384653358,0.048338560940619606,0.03598912203899135
HALLMARK_COMPLEMENT,0.011115534189035398,-0.014513452467870497,-0.0131239947843795,0.025661906657086876,0.14136770695682746,0.08020633827505456,0.04337666669449523,-0.006395046471737546,0.02046309544659416,0.04947489061306936,0.05820080736591794,0.05949809333633855,-0.008972317900529046,0.047224816272118005,0.008229915467690621,0.06817407764648714,0.017003655108700663
