,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.17341949699097312,0.10712659949525147,0.07864921339866945,0.01664116802302825,0.16507659666207994,0.08642076210186964,0.023301356621357763,0.03766105316998414,0.23721451130510077,0.01177970894951729,0.026643626771349165,0.029493238258012672,0.16284082350132448,0.024639778983972484,0.07764209180362164,0.12489867695597431,0.2598956485376981,0.26451795539831113,0.3424655410985851,0.07202821388471561,0.15484967369838917,0.04140480967919223,0.32777922121901165,0.2970934208214955
HALLMARK_ALLOGRAFT_REJECTION,-0.13270956179607651,0.012841073910636117,-0.05068502562121101,-0.008277827628981098,0.15260728930887665,0.11678352424083932,0.09958991529010154,-0.029080368047175086,0.34158766385422035,0.0354391065518881,0.0120528804679915,0.029544400121929125,0.08821614688963891,-0.003608919975821323,0.06275964019646396,-0.008751459548849438,0.08754756241086947,0.11587954906779967,0.18545033430181482,0.09974911434912687,0.05244999567846861,0.024977050742333504,0.05033903408876646,-0.0537393888460887
HALLMARK_ANDROGEN_RESPONSE,0.11194944739559066,0.04429475365004582,0.048609438422240074,0.002663674458242756,0.12830182774982718,0.04360158643531635,0.10111578977915787,0.03892740876436758,0.29200150863951846,0.05151069268253503,0.011291135573895179,0.08894041239853828,0.1609355076367969,0.019592577835331134,0.07223684761396279,0.10379463045778739,0.1304282571566563,0.22365149222917494,0.29034337495394874,0.07733783109658707,0.08234254776007519,-0.037903349023146474,0.1324343928241308,0.2828837651570263
HALLMARK_ANGIOGENESIS,-0.16016601104612846,-0.07286159070290438,-0.05970386506831411,0.05867957792936575,0.09350147089241959,-0.030750475428403954,-0.056046696064303105,-0.006800329250597881,0.3364131726575891,-0.0762635113759595,0.04946505348089934,0.050079144705322376,-0.13000585606084494,0.012517085687557368,0.12646920269586506,-0.0851893411422581,-0.046853327028265356,-0.12945062276718186,-0.1709088569484546,0.011375943876681102,-0.09759936517140781,-0.03584608539513845,-0.29520858222304147,0.17382435279063707
HALLMARK_APICAL_JUNCTION,0.24522220132489062,0.12144822400857587,0.06803459991143165,0.004779628806083537,0.16444681814796577,0.06980006306278239,0.06598458878848017,0.040510254558938294,0.34127602904421084,0.009163764856020693,0.0035227587958347175,0.03987574432476133,0.1322420493890179,-0.004450483845996775,0.023636095570757836,0.08590972615890663,0.24872519415724184,0.2547719837519681,0.3202338809939722,0.07333675162185666,0.15033460786438113,0.0341783532647794,0.18347433621135675,0.29090216105718414
HALLMARK_APICAL_SURFACE,0.1661492641530106,0.07120190448241537,0.12049772361063814,0.01083851986716948,0.10944989490109394,0.011504257331131591,-0.033728395184388825,0.07909608997428087,-0.157122726667198,0.05572439872672761,-0.017045268368234404,-0.03535232906340723,0.08851369078226645,0.012721345708236902,0.056407969540909216,0.01563504692661582,0.21852909522934896,0.23102658578320137,0.32331464379922936,0.09671968419616456,0.05328483325851176,0.011346132345936937,0.11635171063851722,0.14833994623767577
HALLMARK_APOPTOSIS,0.08236560814695787,0.0419631803324632,-0.04138160749964704,-0.018676177624207414,-0.08731833941230177,0.044084668525308845,0.11146898616257997,0.0382310186814934,0.12884336097164456,-0.01883566633509658,0.04049411186828058,0.04399948297988017,0.1227576429313045,-0.035466817449878625,0.06413972048645523,-0.015315271863923861,0.08210708892113365,-0.13166597424574258,-0.15719826780136514,0.0215876664243015,0.020516830628389028,0.00907377279801933,0.11363070571299656,-0.010300904090375066
HALLMARK_BILE_ACID_METABOLISM,0.21282263115771624,0.04103212117964495,0.06783901363887836,0.0016949384431815418,0.10536432200062473,0.03211424925648525,-0.02897095377235493,0.04599894667969893,0.35866613660995894,-0.011043543436606124,0.01024787228833341,0.02764825270300569,0.09367394080233259,0.004149723223492987,0.06651181594990518,0.008944635521094573,0.17951608406652755,0.23749782172079992,0.3207953696877792,0.0865116777339936,0.04923219249776222,0.0197896633883438,0.3822297299364895,0.3691290443419865
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.1711434240350188,0.1265027450744816,0.09468229907863414,-0.013752956726957094,0.14923532001772621,0.09579388246772111,-0.0036113623840722353,0.017482282458111356,0.2227217459695042,-0.07349334318997097,0.021077065254833754,0.03596295828459377,0.16472001675631628,0.0005118724633236009,0.16777458491461067,0.14452676877410248,0.234032043782503,0.2435280742648792,0.35162382223839306,0.07599573562140338,0.12427217746044981,0.05545000934673267,0.3963468957632782,0.4187456159352453
HALLMARK_COAGULATION,-0.1710047309604565,0.09489410805827389,-0.033146431771091375,-0.0333019400060802,0.05603645816041219,0.13945177050085286,0.16186450682284798,-0.01449024505585318,0.28872246377878913,0.03784120244565565,0.041624740695344296,0.05440184834025408,-0.03967932105812736,-0.019696976749904317,0.06794969317214598,0.026786451276661623,0.1853442993174627,0.12436565888549551,0.187155400189809,0.07402220142021636,-0.008666274583684635,0.0626369151585585,0.02235131391454519,0.1729150620740053
