,MGH258,UKF243,UKF248,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.1456906644447452,0.30293632126581616,0.04840271743244189,-0.016611855826246504,0.28043550455335603,0.028731609124136883,-0.11004414543388619,0.20823421118051397,-0.006136060126775445,0.10531139704783711,0.048945877886481755,0.11811145493088131,-0.02982724231461617,0.10531132544518078,-0.004952931420429651
HALLMARK_ALLOGRAFT_REJECTION,-0.19679116094322313,-0.0020589703871385563,0.0592861994106962,0.01915200708363202,0.10396014218019432,0.12908778049671615,-0.12787150778947712,0.1465833751788486,-0.003736880978936055,-0.0005805236933025293,0.02530252186761945,0.04312761006260409,0.043826580986969156,0.15293644280616586,0.06953344816379035
HALLMARK_ANDROGEN_RESPONSE,0.26830029068949907,0.2445536075481721,0.05197895507623646,-0.049341347840782104,0.18995451731800167,0.10618987547288718,-0.18132075172845277,0.06231222128340137,0.10265083890894261,0.05498206872146014,0.06956854631648926,0.0462490620178711,0.01246258310204431,0.11290776062771103,0.07120406719738936
HALLMARK_ANGIOGENESIS,-0.12046545898723716,0.1167388772414945,0.08544701885327624,-0.06806233419315118,-0.2598837893250894,0.11914228913867715,-0.1414543540942111,-0.059898899439878285,-0.05965476295143376,-0.0673403800788433,-0.062313927385997225,0.09595338157644666,-0.018701477810257185,-0.003227532602141845,-0.013270353273025276
HALLMARK_APICAL_JUNCTION,0.2517512081763921,0.29801229412152835,0.041213591738673665,-0.0009039486530278499,0.16598534389493722,0.1579480605416849,-0.11576141169608607,0.24447765469392396,-0.012334741048458846,0.09629325108304895,0.06583092336475785,0.06843727007158935,0.0859911752661157,0.12273372617368233,0.04204402639837751
HALLMARK_APICAL_SURFACE,0.20953556676896237,0.31850175707642164,0.05530948221885141,-0.0060379436415280915,0.10872651161197328,0.07680355652203469,0.2624756750420049,0.37061423100720764,0.15033958062779473,0.17974662674474598,0.04088071654215327,0.09317591695787368,0.07426691424960072,0.09430438756737271,0.032658429220896616
HALLMARK_APOPTOSIS,0.006889667754981178,0.05350174548041793,0.037524751248242054,-0.03431388543636641,0.20190749434564184,-0.0504826449892711,-0.2648814457886451,-0.024023025073961334,-0.05869384785071759,0.0677731779951298,-0.024412169501918806,0.08362411430779307,-0.010827632360029548,0.08800120007512091,0.01954208804966534
HALLMARK_BILE_ACID_METABOLISM,0.28933827097199527,0.36270350872610774,-0.00785118402304317,0.027767986241209384,0.1880856100527508,0.03297630060743412,0.04079988580567936,0.28527885714882073,-0.010970599880149052,0.07487517086061682,0.05427650520206629,0.059821398413386434,-0.0366684181169548,0.07199072998205998,0.0355093170744411
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.1882006645359008,0.3883619985635136,0.03001518397763213,-0.024226630864263736,0.2364806663388385,0.10245765600326362,0.0740134523472143,0.14327805270826668,0.06406477260404164,0.15372842673438716,0.05605275280436752,0.05641260014789233,0.03648744937851516,0.06720510498256907,0.020220445303487124
HALLMARK_COAGULATION,-0.24105783366414682,0.23150900497015775,0.058352038764904954,0.01103261695712033,-0.1116719701133766,0.17008509934425475,-0.39210291939634295,0.3483163328104191,-0.11140071394954372,0.1254730287228894,0.02590614082438437,0.07200721329679166,0.07183763187512113,0.14470426189574193,0.013344261889927168
HALLMARK_COMPLEMENT,-0.11175558566358221,0.14465790669929848,0.05033266014453795,-0.07469696198229328,0.24256816603796336,0.10711452853524121,-0.10107935450711097,0.030271974939175772,0.06732117359682525,0.04759771367797123,0.0540600124044197,0.12401044122152083,0.0259510711949838,0.13664301470677026,0.020503985371844016
HALLMARK_DNA_REPAIR,0.3231791918585592,0.3249398265297673,0.031425475274014084,-0.00980984430667427,0.1898881447363532,0.13398132839157717,0.1690117063771516,0.22859792183170485,0.12957437047862203,0.08685902739989829,0.04491405505471205,0.12228471029737818,0.03988760167015621,0.10232382106053833,0.010399236054047625
