,UKF313,ZH1007inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.11283495367954241,-0.02003469603161865,0.0561623896223054,0.03458923409798812,-0.05334882858872167,0.08558393775966547,0.040227953640828165
HALLMARK_ALLOGRAFT_REJECTION,0.14547613765109094,0.002726012621558373,0.05002290222438153,0.07761971913176695,0.005624003812735621,0.01311503712291024,-0.03575276073954279
HALLMARK_ANDROGEN_RESPONSE,0.08494893766519707,-0.043198492754822355,0.08053832040758682,0.09499155617022707,0.00787093388140922,0.15848226915891506,0.09814614798002745
HALLMARK_ANGIOGENESIS,-0.015601456274477982,-0.1283682563600739,0.009751055014064442,-0.01453590549621752,0.036165092272538044,0.05935122356845424,0.1120559502818573
HALLMARK_APICAL_JUNCTION,0.15343995132969404,0.018746605255397262,0.04455364896916974,0.08365872120820801,-0.011049654758669274,0.12007916962092213,0.10095196495288682
HALLMARK_APICAL_SURFACE,0.11675963618702509,0.1250022903754017,0.07882635097952735,0.03823519193078597,-0.024031135260214637,0.08861803560925066,0.06387140816984459
HALLMARK_APOPTOSIS,0.007275139523481177,0.10709911442608684,0.053481831574801825,0.0017403635944331756,0.007719821784554019,0.036533867225802916,0.05625167836163299
HALLMARK_BILE_ACID_METABOLISM,0.05505992522760086,0.017342961988687774,0.018131989615754532,0.023168540551206044,-0.017376850747028563,0.04920376256203869,0.0420821879156719
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.15096168590692877,0.07603283837535198,0.04746739267378213,0.044388789210578025,-0.024723393842349155,0.11170878524943725,0.02982379158748854
HALLMARK_COAGULATION,0.13301155062965725,-0.012296558723384228,0.02516755719492169,0.01764071638071764,0.023601542654855943,0.1128612176328254,0.04787492835426474
HALLMARK_COMPLEMENT,0.08382104669864654,0.0018094777150513702,0.07852417732106551,0.028619485318090814,-0.004434802973422703,0.09364864877642265,0.019607257803690655
HALLMARK_DNA_REPAIR,0.15233707462435586,0.05543042896037165,0.06333425615904568,0.0690385892052438,0.00126240615784448,0.06918339769367278,0.09966367224234556
HALLMARK_E2F_TARGETS,0.1410233635329133,0.030499829621266454,0.04275273504215847,0.02233609591890161,-0.007129299757237365,0.05552559396502848,0.04233693500268096
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0030301382042026387,-0.06973610113370186,0.08401686337795726,0.0007820856820919531,0.05450114150018117,0.09430012520751677,0.14009384283323553
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.0934721444062881,-0.07455688430538077,0.07698442413298034,0.07975830174907074,-0.005686646168065804,0.07698366230796645,0.13557221027600647
HALLMARK_ESTROGEN_RESPONSE_LATE,0.10714623413358931,0.09294897854903131,0.010459384221470717,0.029786078614348163,0.009966617609186377,0.06801021574353229,0.009789925843004364
HALLMARK_FATTY_ACID_METABOLISM,-0.030479678480839132,-0.05292191533667493,0.05819864661974928,0.08356210290587622,0.0062777139265935795,0.058624750573536735,0.05089331546679148
HALLMARK_G2M_CHECKPOINT,0.11877897498604188,-0.07124640460581014,0.06542379668256965,0.07156495207725087,0.03203786136685987,0.08236677782492698,0.11893091831864547
HALLMARK_GLYCOLYSIS,0.009608318500527213,0.0332640397223147,0.08068934782732415,0.038593463122574626,0.004314289762923755,0.10666510312989186,0.07017488851507743
HALLMARK_HEDGEHOG_SIGNALING,-0.0300639031512178,-0.1261537389938435,0.027957532252862908,0.08645030118187068,-0.01176894016832361,0.1324961214017273,0.0027807117966084823
HALLMARK_HEME_METABOLISM,0.10285322573557841,-0.009878352943656556,0.05948874583910676,0.05745174254212056,-0.05125297267836988,0.09048680967880537,0.03795300928871344
HALLMARK_HYPOXIA,-0.10998938732361402,0.02556081840429382,0.08231264434268815,0.020880198182836134,0.04487256935610051,0.036299960409084175,0.11773639054167068
HALLMARK_IL2_STAT5_SIGNALING,-0.052121955627223916,0.010440132890772794,0.06850688290508142,0.024260338175815143,-0.0010098522593923918,0.11594079951938871,0.10788249475828025
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.05739499409250881,0.02398935489704026,0.040782947083540036,-0.027369349200360434,0.05613551309033392,0.07270159858601151,0.1033811896263051
HALLMARK_INFLAMMATORY_RESPONSE,0.03372644692201367,-0.04387303159843846,0.028448869133694724,0.07179552996289058,0.002540304369882777,0.06886740165275942,0.10567051538578096
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.15743791632526236,0.045979283426386706,0.033086100918463646,0.017572503693377175,-0.0326318824942949,0.030466287124047458,0.04800069500737042
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.0353182076735515,-0.009149099004265205,0.07237586846205285,-0.00021656736462725997,0.025649260403028774,0.09546182344836784,0.12409612147237031
HALLMARK_KRAS_SIGNALING_DN,0.07119659774457321,-0.0071397416066751734,0.009310599818358188,0.021413824593123593,-0.04564421286018666,0.06267269590038681,-0.002354443030075041
HALLMARK_KRAS_SIGNALING_UP,0.08306620094259942,-0.05660524933696856,0.06535827480081319,0.03306781317179842,-0.031083651803386556,0.09008159666746318,0.04297811253634174
HALLMARK_MITOTIC_SPINDLE,0.10665141043982365,-0.05618774474810681,0.0770760369669007,0.04886081731592293,-0.03595548187553872,0.07027385781087618,0.07932963518402063
HALLMARK_MTORC1_SIGNALING,0.015713901166102183,-0.028482107180269396,0.05866824302076098,0.04333988026914714,0.08237597987345478,0.0875903068887229,0.1579682446864898
HALLMARK_MYC_TARGETS_V1,0.1270300094039792,0.04559804047442015,0.051328222155992816,0.059486442701059905,-0.006342402044378291,0.09436862663384835,0.14431121723615667
HALLMARK_MYC_TARGETS_V2,0.04397070336135601,-0.0012367673396262257,0.0293301512587956,0.05128781457675957,-0.02153313673258874,0.04185556972397121,0.14003777649057667
HALLMARK_MYOGENESIS,0.06453810359555677,-0.0133504991077183,0.017895164702810742,0.025517869154115778,-0.05144558953075762,0.08060804365390344,-0.019243152141824447
HALLMARK_NOTCH_SIGNALING,0.09392091276005878,0.037395615714619544,0.05499248599293412,0.060381132855853066,0.014908254582782665,0.10571589231798577,0.0772323804581599
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.14093797889019197,0.10452015501821353,0.05019025537295319,0.07462072613820744,-0.033056257092137616,0.07860145975683598,0.0029011961246636305
HALLMARK_P53_PATHWAY,0.049323243763872086,-0.007957894789123187,0.06962436699215059,0.07403803022824201,0.004923795648680792,0.05786140871582608,0.11737903067897719
HALLMARK_PANCREAS_BETA_CELLS,0.14458188002170994,0.09573566331044689,0.014282790814971663,0.026999726822189967,-0.06435519693996326,0.07873259795433382,-0.03390932769931487
HALLMARK_PEROXISOME,0.04008129450633607,0.11211969858751601,0.021702902466734893,0.060947204154053816,-0.03709414567002272,0.09521684119422036,0.08516719896665106
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.12413178242725846,-0.04195217211068425,0.04190135965612309,0.02652284126251875,-0.0037990348675111672,0.09846842142379594,0.0617912754631132
HALLMARK_PROTEIN_SECRETION,0.12945110596436152,0.005012793575377457,0.10900649423186509,0.03739739092598826,-0.002825310306129957,0.11875511952297518,0.0930770567620021
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.16392481847401616,0.0322440001912238,0.05546193302150483,0.027211664229927213,-0.004879054444414916,0.09995863178978913,-0.007274303854669162
HALLMARK_SPERMATOGENESIS,0.12289819322331078,-0.05905841832258282,0.03296134437678503,0.030830131379497014,-0.052607991173751076,0.05969226772594467,0.021840923392152455
HALLMARK_TGF_BETA_SIGNALING,0.09584623135602519,-0.03813856219919267,0.014968430688074718,0.054157301995485164,0.016998282550735464,0.09141067042307074,0.09484845923899633
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.016984254334083695,0.04361313292618632,0.09646474954852244,0.03538812536735837,0.06307570239117373,0.05386725320661973,0.13236084975883927
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.11803974019461416,-0.01125259658461941,0.07803404730166032,0.04605650873113594,0.01706303487219207,0.09705707769863878,0.15895972432709873
HALLMARK_UV_RESPONSE_DN,-0.012461268672876114,-0.004614631673904676,0.07206457459762025,0.04330341118960469,0.001974597061754223,0.1057354053738684,0.11080869975045424
HALLMARK_UV_RESPONSE_UP,0.06988789703379356,0.08430100309058282,0.058566386292734245,0.016911699254444808,0.02034069652619376,0.08880025882331526,0.07841030125840032
